Position,Cv_CO2,Cv_H2O,Cv_N2,Cv_O2
0.0,3.5505030681365626,3.400520432413127,31.190978566317977,3.435970711099899
0.01,3.3823916949902166,3.9391670496826015,30.379582692080294,3.3465880566551123
0.02,3.245928960949771,4.381880525317102,29.771986824004674,3.2796558312857043
0.03,3.129710480423832,4.758824015077897,29.29102212590787,3.226673184004539
0.04,3.027556215919895,5.087896556251129,28.895722412820284,3.183127315977755
0.05,2.9358439698570757,5.379880668811082,28.562823889609085,3.146455508035272
0.06,2.8517590385981655,5.643213508420907,28.273895902024144,3.114627455547335
0.07,2.7737513306372246,5.883328877950363,28.01946693989059,3.0865997853000655
0.08,2.7005356926660298,6.10455110609175,27.791539131824702,3.0614914588301385
0.09,2.6312276585331924,6.310154322623119,27.584775931511782,3.0387146068984827
0.1,2.565193738698986,6.502538152345741,27.395484915212588,3.017862475360016
0.11,2.5018965893303435,6.683766072387721,27.220493838638774,2.9985856125795465
0.12,2.4409663773920176,6.855334877104226,27.057723209407065,2.980654943508734
0.13,2.382081388554536,7.018529864518579,26.905344668220227,2.963869057698678
0.14,2.3249912293933157,7.174388491110487,26.761953877635904,2.9480732545743344
0.15,2.2694986410442755,7.323728189149492,26.626464186277456,2.933147829577688
0.16,2.2154296443715777,7.467279146564589,26.497901821777923,2.918985512802953
0.17,2.1626530456717816,7.605603785558662,26.375544378888048,2.905506724724509
0.18,2.1110522114041013,7.739201227535942,26.258740305510894,2.8926396909375525
0.19,2.060532356607389,7.868489373460141,26.14695392453879,2.8803254017239794
0.2,2.011016591432508,7.993810294650219,26.039746830233845,2.868515562694059
0.21,1.9624363613754061,8.115475161532887,25.936717284932875,2.8571659187808556
0.22,1.9147393318618735,8.233731470617755,25.837548812094077,2.8462416072074257
0.23,1.8678790231168532,8.348802051959002,25.741951471270376,2.8357106883896375
0.24,1.8218180995373225,8.460876569016825,25.64967857012368,2.825545986916929
0.25,1.776527086944807,8.570112554626574,25.560522059947903,2.8157245843271865
0.26,1.7319802089030674,8.676654245397703,25.474288903903616,2.806225215852295
0.27,1.6881593212053323,8.78061722720045,25.390821983084294,2.7970305734119787
0.28,1.6450490181379487,8.88210585612537,25.30997594973478,2.788124645625618
0.29,1.6026383384415392,8.981208997508693,25.23162461730942,2.779493531894551
0.3,1.560920183014411,9.078000248073552,25.155659500160038,2.7711252815353773
0.31,1.5198892333262994,9.172546870489986,25.081979103660057,2.76300871398948
0.32,1.4795439029641608,9.264902366431617,25.010498744108354,2.7551345005749717
0.33,1.439883909359016,9.355114763317747,24.941139458221194,2.7474939427661047
0.34,1.4009110254807398,9.443224789764107,24.873831346196475,2.7400793404622803
0.35000000000000003,1.3626287265930643,9.52926595635712,24.808513020951064,2.7328839313165187
0.36,1.3250412676245238,9.613268773790065,24.745126500247935,2.725901328056688
0.37,1.288154238540566,9.695257849498955,24.68362163435098,2.7191260062320537
0.38,1.2519737264445212,9.775255192472084,24.623951128817378,2.712552755928475
0.39,1.2165063171945094,9.853280129761574,24.566071725620535,2.706176811879863
0.4,1.1817588511978148,9.92934929570723,24.509944033938133,2.6999938348279464
0.41000000000000003,1.1477383414935518,10.003478145531668,24.45553024869083,2.6939996601985006
0.42,1.1144514175922584,10.075680988983786,24.402795631010605,2.688190461188438
0.43,1.0819047103479202,10.145971090944032,24.351706833802055,2.6825625643111195
0.44,1.050104258347761,10.214361864365038,24.302231818419042,2.6771124402175195
0.45,1.0190553556648967,10.280866702332972,24.254339938775825,2.671836712961841
0.46,0.9887631028042947,10.345498832056807,24.20800117685862,2.6667320757861392
0.47000000000000003,0.9592310585209991,10.408273163578029,24.16318603325829,2.661795279061501
0.48,0.9304625056916713,10.469204363791922,24.119865667483108,2.657023145744773
0.49,0.9024594759130096,10.528308817066184,24.07801114275283,2.652412488185746
0.5,0.8752226931722114,10.585604266405388,24.03759370708382,2.6479601390912406
0.51,0.8487525169827588,10.641108763835016,23.9985847805436,2.643662950121082
0.52,0.8230472098973326,10.69484332630876,23.960955169485345,2.639517705328863
0.53,0.7981046633746576,10.746829039669425,23.92467602911444,2.6355212271974287
0.54,0.7739212974915652,10.797089240924215,23.889717893368488,2.6316702697713144
0.55,0.7504920914741098,10.845649005188918,23.85605108301408,2.627961563612322
0.56,0.7278116499700152,10.892533811465439,23.82364594678537,2.624391842363137
0.5700000000000001,0.7058724984811968,10.937772153913482,23.792472022249072,2.6209577503089556
0.58,0.6846668354351403,10.981392597515097,23.762499125061783,2.6176559623691067
0.59,0.6641855397700863,11.023425716573865,23.73369648971051,2.6144830894417943
0.6,0.6444182599360343,11.063903515358506,23.706033219639973,2.6114357279897153
0.61,0.6253543687834164,11.10285826303522,23.67947847823381,2.608510481078388
0.62,0.606981593922286,11.140324491505748,23.654000952642754,2.605703899311931
0.63,0.5892874608171471,11.17633664823883,23.629569648937725,2.6030125684264322
0.64,0.5722585577234434,11.21093050683177,23.60615332106782,2.60043304638446
0.65,0.555880646376667,11.244142616795088,23.58372088763886,2.5979619092870228
0.66,0.5401393600242886,11.27600955617169,23.562241430666333,2.595595751236193
0.67,0.525019313639694,11.306569078549433,23.54168408710621,2.5933311723862404
0.68,0.5105050674005979,11.335858660439136,23.522018380389582,2.5911648154651927
0.6900000000000001,0.4965806980778051,11.363916301374633,23.503213980983602,2.5890933393984383
0.7000000000000001,0.4832299005387382,11.390780070015724,23.485241043217698,2.58711345641321
0.71,0.47043638498144025,11.416487832489915,23.46806998990161,2.585221908312295
0.72,0.4581834642072844,11.441077581932285,23.45167179577127,2.583415497698181
0.73,0.44645452392083185,11.464586878147566,23.436017870477865,2.581691075083241
0.74,0.4352328711401754,11.487053105795507,23.421080104227006,2.5800455439172953
0.75,0.42450180925282255,11.508513143640858,23.406831109810636,2.5784758872496414
0.76,0.4142447671535472,11.52900349823101,23.39324383999934,2.5769791255813224
0.77,0.40444526941659503,11.548560002561482,23.380292149008124,2.575552378715705
0.78,0.3950870016799671,11.567217965955718,23.367950339620823,2.5741928158701026
0.79,0.3861538659707037,11.585012032304354,23.356193408994518,2.5728976827533745
0.8,0.3776300252471527,11.601975960215169,23.344997211238645,2.5716643194754933
0.81,0.3694998349621245,11.618143054907266,23.334337956418175,2.5704901053581835
0.8200000000000001,0.3617480711266398,11.633545383389455,23.32419301600351,2.569372547662565
0.8300000000000001,0.35435971728120896,11.6482144794812,23.314540173344973,2.5683091990220897
0.84,0.3473201503368804,11.662180785469557,23.305358174300075,2.5672977180991516
0.85,0.3406151651957647,11.675472611166589,23.29662786039142,2.5663359944127637
0.86,0.3342307639813365,11.688119505172823,23.288328476364267,2.565421741582355
0.87,0.32815360961867973,11.700139435182678,23.280451939278052,2.564554069198316
0.88,0.3223705577334235,11.711552264575472,23.27298783054259,2.563731829557935
0.89,0.31686907220814337,11.722355195013705,23.265951032992053,2.5629566621411075
0.9,0.31163802360834575,11.732391895621987,23.259530227501617,2.562249351866763
0.91,0.3066648016450714,11.74175317784359,23.253633714798386,2.561599797223812
0.92,0.30194627091837456,11.749084847707147,23.249808420409853,2.5611784061650997
0.93,0.2974766406724362,11.753313170571474,23.249280226207894,2.5611202207572954
0.9400000000000001,0.29326802133673335,11.750241550744919,23.25682934451641,2.561951824977328
0.9500000000000001,0.2894456579990477,11.714579371478967,23.3012336504242,2.566843364183817
0.96,0.2862276147219853,11.59928005447972,23.436187101228263,2.5817097173935664
0.97,0.28424043548152056,11.259278061961792,23.828941940142958,2.6249752443241934
0.98,0.2843537544311917,10.384810230316068,24.852991808842706,2.737783675392709
0.99,0.2864203926946136,8.710258718812158,26.88110886870223,2.9611992633821305
1.0,0.28827063917105067,6.56345599146236,29.636740018875322,3.264757162422006
