Position,Fv_CO2,Fv_H2O,Fv_N2,Fv_O2,Fv_T
0.0,1.7417130263823344,1.6681384637478156,15.300855296283519,1.6855287352087107,20.39623552162238
0.01,1.7035614479947465,1.9839846263192458,15.300855296283519,1.6855287352087107,20.67393010580622
0.02,1.6681953282830246,2.252000185268833,15.300855296283519,1.6855287352087107,20.906579545044085
0.03,1.6348779832394726,2.4858838084309074,15.300855296283519,1.6855287352087107,21.107145823162607
0.04,1.6031507674160508,2.6941416399791445,15.300855296283519,1.6855287352087107,21.283676438887422
0.05,1.572705973641196,2.8819550875954363,15.300855296283519,1.6855287352087107,21.44104509272886
0.06,1.543273432874715,3.0539121172968304,15.300855296283519,1.6855287352087107,21.583569581663774
0.07,1.5146886209149186,3.212765039930345,15.300855296283519,1.6855287352087107,21.713837692337492
0.08,1.4868016362798233,3.3609096883776917,15.300855296283519,1.6855287352087107,21.834095356149742
0.09,1.4595019279748351,3.50014654559432,15.300855296283519,1.6855287352087107,21.946032505061385
0.1,1.4327053645606593,3.63178077101151,15.300855296283519,1.6855287352087107,22.0508701670644
0.11,1.406335899213914,3.7569978749852058,15.300855296283519,1.6855287352087107,22.14971780569135
0.12,1.380340579084041,3.8766191135279886,15.300855296283519,1.6855287352087107,22.24334372410426
0.13,1.354670719877237,3.9913820534136613,15.300855296283519,1.6855287352087107,22.332436804783125
0.14,1.3292883818846941,4.1018783846548,15.300855296283519,1.6855287352087107,22.417550798031723
0.15,1.3041637845263359,4.208568755788505,15.300855296283519,1.6855287352087107,22.49911657180707
0.16,1.279269907316455,4.311879425284778,15.300855296283519,1.6855287352087107,22.577533364093462
0.17,1.2545879938075353,4.412126676590905,15.300855296283519,1.6855287352087107,22.653098701890666
0.18,1.2301010647801152,4.509599345346178,15.300855296283519,1.6855287352087107,22.72608444161852
0.19,1.2057965724325135,4.604537019919113,15.300855296283519,1.6855287352087107,22.796717623843854
0.2,1.1816656307966795,4.6971322487042055,15.300855296283519,1.6855287352087107,22.865181910993112
0.21,1.1577006628750761,4.787564661443591,15.300855296283519,1.6855287352087107,22.931649355810894
0.22,1.1338981750934385,4.87597080886433,15.300855296283519,1.6855287352087107,22.996253015449998
0.23,1.1102556337102731,4.962475833928506,15.300855296283519,1.6855287352087107,23.059115499131007
0.24,1.0867728825904117,5.047184030330638,15.300855296283519,1.6855287352087107,23.12034094441328
0.25,1.0634518271386975,5.1301789440630525,15.300855296283519,1.6855287352087107,23.18001480269398
0.26,1.0402951247205106,5.211538251981215,15.300855296283519,1.6855287352087107,23.238217408193954
0.27,1.0173078094141055,5.291319583704486,15.300855296283519,1.6855287352087107,23.29501142461082
0.28,0.9944954918886754,5.369575091685176,15.300855296283519,1.6855287352087107,23.35045461506608
0.29,0.9718651763686996,5.446346850067156,15.300855296283519,1.6855287352087107,23.404596057928085
0.3,0.94942507268394,5.521666731675853,15.300855296283519,1.6855287352087107,23.457475835852023
0.31,0.9271838210770003,5.595563722611723,15.300855296283519,1.6855287352087107,23.50913157518095
0.32,0.905151368446261,5.668056918551419,15.300855296283519,1.6855287352087107,23.55959231848991
0.33,0.8833379636665808,5.739162699981124,15.300855296283519,1.6855287352087107,23.60888469513993
0.34,0.8617545317210111,5.808892648158612,15.300855296283519,1.6855287352087107,23.65703121137185
0.35000000000000003,0.8404125209178002,5.877253479677978,15.300855296283519,1.6855287352087107,23.704050032088006
0.36,0.8193235422467443,5.944250656005694,15.300855296283519,1.6855287352087107,23.749958229744667
0.37,0.7984995838606698,6.009885405506904,15.300855296283519,1.6855287352087107,23.794769020859803
0.38,0.7779526820396387,6.0741578149583875,15.300855296283519,1.6855287352087107,23.838494528490255
0.39,0.7576948945807814,6.137066403742223,15.300855296283519,1.6855287352087107,23.881145329815233
0.4,0.737738166690326,6.198608064934861,15.300855296283519,1.6855287352087107,23.922730263117415
0.41000000000000003,0.7180943574972937,6.258779507449382,15.300855296283519,1.6855287352087107,23.963257896438904
0.42,0.6987748507653669,6.317576852876801,15.300855296283519,1.6855287352087107,24.002735735134397
0.43,0.6797908471213499,6.3749960757297925,15.300855296283519,1.6855287352087107,24.04117095434337
0.44,0.661152992986118,6.4310337420151145,15.300855296283519,1.6855287352087107,24.07857076649346
0.45,0.6428712789253629,6.485686855624897,15.300855296283519,1.6855287352087107,24.11494216604249
0.46,0.6249554041155264,6.5389529453795525,15.300855296283519,1.6855287352087107,24.150292380987306
0.47000000000000003,0.6074139230616825,6.590831248035698,15.300855296283519,1.6855287352087107,24.18462920258961
0.48,0.5902550351844995,6.641321442082296,15.300855296283519,1.6855287352087107,24.217960508759024
0.49,0.5734859814557803,6.6904250840918085,15.300855296283519,1.6855287352087107,24.250295097039817
0.5,0.5571129932321416,6.738145301801091,15.300855296283519,1.6855287352087107,24.28164232652546
0.51,0.5411418866348437,6.784486121842302,15.300855296283519,1.6855287352087107,24.312012039969375
0.52,0.5255769718515552,6.829454376704994,15.300855296283519,1.6855287352087107,24.341415380048776
0.53,0.5104221244510918,6.873057584135068,15.300855296283519,1.6855287352087107,24.36986374007839
0.54,0.4956801012253702,6.915305606949006,15.300855296283519,1.6855287352087107,24.397369739666605
0.55,0.4813525445888546,6.956210206174255,15.300855296283519,1.6855287352087107,24.42394678225534
0.56,0.46744065807623386,6.995784105899926,15.300855296283519,1.6855287352087107,24.44960879546839
0.5700000000000001,0.45394412765462394,7.034042903749075,15.300855296283519,1.6855287352087107,24.474371062895926
0.58,0.4408622224464871,7.071002852096713,15.300855296283519,1.6855287352087107,24.498249106035427
0.59,0.4281931741358512,7.106682342202838,15.300855296283519,1.6855287352087107,24.52125954783092
0.6,0.415934224600476,7.141101386810342,15.300855296283519,1.6855287352087107,24.543419642903046
0.61,0.40408224000579673,7.174280793979666,15.300855296283519,1.6855287352087107,24.56474706547769
0.62,0.39263283850822667,7.206243600794664,15.300855296283519,1.6855287352087107,24.58526047079512
0.63,0.3815813110368202,7.237013298925671,15.300855296283519,1.6855287352087107,24.604978641454718
0.64,0.3709221601967566,7.266614898609154,15.300855296283519,1.6855287352087107,24.62392109029814
0.65,0.36064916866752633,7.295074425704035,15.300855296283519,1.6855287352087107,24.64210762586379
0.66,0.3507558570723426,7.322418414486725,15.300855296283519,1.6855287352087107,24.659558303051295
0.67,0.3412349140372189,7.348674662704816,15.300855296283519,1.6855287352087107,24.676293608234264
0.68,0.3320788224036172,7.373871162651001,15.300855296283519,1.6855287352087107,24.692334016546848
0.6900000000000001,0.32327959105352844,7.398036671371613,15.300855296283519,1.6855287352087107,24.70770029391737
0.7000000000000001,0.3148288224666093,7.421200286698086,15.300855296283519,1.6855287352087107,24.722413140656922
0.71,0.3067179813169596,7.443391313894833,15.300855296283519,1.6855287352087107,24.73649332670402
0.72,0.2989381288480119,7.46463936725676,15.300855296283519,1.6855287352087107,24.749961527597
0.73,0.2914802380095859,7.484974018353993,15.300855296283519,1.6855287352087107,24.762838287855807
0.74,0.2843351011937297,7.504424927045955,15.300855296283519,1.6855287352087107,24.77514405973191
0.75,0.27749338327415024,7.523021525644285,15.300855296283519,1.6855287352087107,24.786898940410662
0.76,0.27094571761020314,7.540793206932355,15.300855296283519,1.6855287352087107,24.798122956034785
0.77,0.264682686733333,7.557768925788945,15.300855296283519,1.6855287352087107,24.808835644014508
0.78,0.25869487714110706,7.573977422297592,15.300855296283519,1.6855287352087107,24.819056330930927
0.79,0.2529729190820465,7.5894470305134965,15.300855296283519,1.6855287352087107,24.82880398108777
0.8,0.247507520328892,7.604205462605554,15.300855296283519,1.6855287352087107,24.838097014426676
0.81,0.24228943273709005,7.618280236905626,15.300855296283519,1.6855287352087107,24.846953701134947
