Position,x_CO2,x_MEA,x_H2O,x_CO2_true,x_MEA_true,x_H2O_true,x_MEAH_true,x_MEACOO_true,x_HCO3_true,x_CO3_true,x_H3O_true,x_OH_true
0.0,0.04523465134702876,0.10933884857442998,0.8454265000785413,1.0968779681075483e-05,0.025493102432812245,0.8764944157667196,0.05063437761482621,0.038390343012182485,0.005708693877582351,0.0032672428261375694,3.0863608911685156e-10,8.553814223265019e-07
0.01,0.04466654014299257,0.10899870991851009,0.8463347499384973,1.1870683984556051e-05,0.026186918675542844,0.8773927321402938,0.04966510802257945,0.03824155487242621,0.005579201911213786,0.002921738204122542,3.2957122975280755e-10,8.751602655919934e-07
0.02,0.04415527229365429,0.10871537046921943,0.8471293572371262,1.2529894889248228e-05,0.026820655608008503,0.8781369782026012,0.04884702399127462,0.03806837514459284,0.005449330018887526,0.0026642123794352475,3.4569353818566724e-10,8.944146172989655e-07
0.03,0.043685107434702115,0.10847228422774821,0.8478426083375497,1.3008158746677092e-05,0.02741263414352437,0.8787761797132755,0.04813019419913433,0.03788306729730558,0.005321791713604283,0.0024622111303966372,3.582906965887671e-10,9.132857218849216e-07
0.04,0.043246290615308006,0.10825922690248137,0.8484944824822106,1.334711840881429e-05,0.027973680714233017,0.8793389182612718,0.04748600290236499,0.03769146582956791,0.005197700302575927,0.002297952635028953,3.6819269504922273e-10,9.318683559383473e-07
0.05,0.0428325493168503,0.10807000080473102,0.8490974498784186,1.3572922727387265e-05,0.028510738420479298,0.8798424995889019,0.04689714390904995,0.037496640177690686,0.005077354857369339,0.002161099502016157,3.759038138445499e-10,9.502458614057045e-07
0.06,0.04243846016910337,0.10789919384031908,0.8496623459905774,1.3712421514890632e-05,0.029029594618721975,0.8803006659322948,0.046350075160809544,0.03729999600995069,0.00496086293612972,0.002044124058020429,3.8193477432263236e-10,9.684806230592229e-07
0.07,0.04206070855459592,0.10774354699935917,0.850195744446045,1.378081724573966e-05,0.02953367496519503,0.8807217969045844,0.04583665756691444,0.03710241304518072,0.004848121100059046,0.0019425685939817156,3.865638207838475e-10,9.866202750705074e-07
0.08,0.04169637684754277,0.10760025891540308,0.8507033642370543,1.3792486930134391e-05,0.030025994555938188,0.8811127566343337,0.045350232122218684,0.0369042366746571,0.0047389737274003176,0.0018530087017508783,3.9005575280449004e-10,1.0047067152542162e-06
0.09,0.041343297949306836,0.10746722685205719,0.851189475198636,1.3758257584888738e-05,0.03050871764737011,0.8814785828492698,0.04488598906351444,0.03670563959701147,0.004633251754815477,0.0017730376664676741,3.926069641435958e-10,1.0227713591017633e-06
0.1,0.040999852454626805,0.10734293016795686,0.8516572173774164,1.3686018271803259e-05,0.030983458985095927,0.8818229615124875,0.04444041624177699,0.03650672389276148,0.004530772325887485,0.0017009397881252736,3.943580578075312e-10,1.0408412355218085e-06
0.11,0.04066459109680868,0.10722599838515742,0.852109410518034,1.358310589437684e-05,0.031451642672409,0.8821490685955116,0.044010511433597646,0.03630745319491327,0.004431363631188158,0.001635318031894292,3.954420080473296e-10,1.0589391496408759e-06
0.12,0.04033649669612421,0.1071154783158819,0.8525480249879939,1.3454635017300887e-05,0.031914244529163104,0.882459172116568,0.04359415442341941,0.03610784647828889,0.004334869419480399,0.0015751809194848448,3.9594885387805154e-10,1.0770826292852758e-06
0.13,0.04001465197469244,0.10701052034861232,0.8529748276766952,1.3305239349881863e-05,0.032372145420965094,0.8827552435194608,0.04318950465317644,0.03590786013010545,0.004241141075343215,0.0015197042780520625,3.9596172236135855e-10,1.0952875853719128e-06
0.14,0.03969833206281087,0.10691044196213476,0.8533912259750545,1.3138690370207809e-05,0.03282601833416285,0.8830388601340214,0.04279511188330773,0.03570746668917381,0.004150048590992332,0.0014682417162659401,3.955480045820137e-10,1.113566157706126e-06
0.15,0.03938696678307859,0.10681471111917194,0.8537983220977495,1.2957979895096398e-05,0.03327638284147202,0.8833112735922334,0.042409834991133336,0.03550665934345632,0.00406147374331506,0.00142028518538865,3.947607445265684e-10,1.131928345392457e-06
0.16,0.03908003897072002,0.10672283762479973,0.8541971234044803,1.2765862063188965e-05,0.033723700633834015,0.8835736036512118,0.04203266338229389,0.03530540964228964,0.003975308353105369,0.0013753976989967398,3.936499787447317e-10,1.1503825553797674e-06
0.17,0.03877717340287202,0.10663445431308942,0.8545883722840386,1.2564473900580946e-05,0.03416828248823942,0.8838267132224107,0.041662838978101364,0.03510373313381955,0.003891459451648142,0.0013332389252611687,3.9225390920844214e-10,1.1689343652426213e-06
0.18,0.03847803113773781,0.10654922703945713,0.854972741822805,1.2355749405941362e-05,0.03461040341134517,0.8840713750118275,0.0412996892635643,0.03490163497560327,0.0038098401282346526,0.0012935134809232071,3.906079701151983e-10,1.1875884879362398e-06
0.19,0.038182345763458365,0.10646687652493529,0.8553507777116064,1.2141340164968521e-05,0.03505025622363474,0.8843082352222861,0.040942670972269786,0.03469913943966369,0.003730374557605613,0.001255975508110644,3.88742639143606e-10,1.2063475218367569e-06
0.2,0.03788991320294408,0.1063871761044702,0.8557229106925857,1.1922626297609657e-05,0.0354879673180239,0.884537828270456,0.04059135089296761,0.03449628966359043,0.0036529948553543842,0.0012204207740798114,3.866835141990425e-10,1.2252125466737932e-06
