Position,Tv,Hv_CO2,Hv_H2O,Hv_N2,Hv_O2,Hv_T,Fv_T,Hvf,Hv_CO2_trn,Hv_H2O_trn,Hv_trn,qv,Hv_flux,dHvf_dz,dTv_dz,dHv_dT
0.71,347.1203969230042,1903.9791440174013,1650.9366229990171,1429.129208401873,1458.8295303765221,1503.7842987007862,24.73649332670402,37198.35026961428,-252.082263839086,597.4909040269695,345.40864018788346,698.8188638119062,1044.2275039997896,1044.2275039997896,5.495200925389896,30.845666578009038
0.72,347.1740903393878,1906.148665653236,1652.7552834930582,1430.7002247025096,1460.4484229424604,1505.4410295211133,24.749961527597,37259.60756271357,-241.99641151615526,572.5807045225748,330.58429300641956,667.3755080180905,997.95980102451,997.95980102451,5.24510477594812,30.845571300999467
0.73,347.22533056627117,1908.2192113475644,1654.4908709968117,1432.1994720844195,1461.9933857597705,1507.0218397127417,24.762838287855807,37318.138113073575,-232.16568267085253,548.4037652678301,316.2380825969775,637.0917548736086,953.3298374705861,953.3298374705861,5.0045078178038045,30.845473484737138
0.74,347.27421170914903,1910.194563489176,1656.1465703351137,1433.6297027631385,1463.4672513321673,1508.5296624413786,24.77514405973191,37374.0397053639,-222.59709106864418,524.9672314553349,302.37014038669065,607.9494238450586,910.3195642317493,910.3195642317493,4.773231237704384,30.845373881085052
0.75,347.3208253994801,1912.078406434947,1657.725482787345,1434.9935966832159,1464.872778036711,1509.9673509555394,24.786898940410662,37427.408131454555,-213.29619112984503,502.26990020996294,288.97370908011794,579.9237196774575,868.8974287575754,868.8974287575754,4.551046847547114,30.845273136928846
0.76,347.3652622623747,1913.8743856789526,1659.2306757825954,1436.2938044533519,1466.2126943432907,1511.3377265326778,24.798122956034785,37478.33877065142,-204.26713522271763,480.3164376988985,276.04930247618086,552.9916382980607,829.0409407742416,829.0409407742416,4.337742935214574,30.845171863788885
0.77,347.4076092259805,1915.5859989729713,1660.6650917441575,1437.5328686118999,1467.4896176513835,1512.6434927997582,24.808835644014508,37526.92380085724,-195.51279932220947,459.10087154177285,263.5880722195634,527.1286576359867,790.71672985555,790.71672985555,4.133098233302938,30.84507056717688
0.78,347.4479521411614,1917.2167020714612,1662.0316368076915,1438.7133002698308,1468.7061332497954,1513.8873187588554,24.819056330930927,37573.25464295802,-187.03481541659028,438.6196889586255,251.5848735420352,502.3070463633939,753.8919199054292,753.8919199054292,3.936868491341248,30.84496971108182
0.79,347.4863740604218,1918.76983904828,1663.3331225078443,1439.8375287452184,1469.864742390781,1515.071785210225,24.82880398108777,37617.42037226139,-178.8337017139715,418.8672878172231,240.0335861032516,478.5018877030822,718.5354738063338,718.5354738063338,3.7488336165468716,30.844869700935394
0.8,347.5229551775656,1920.2486397360656,1664.5722637184963,1440.9078997903637,1470.9678604411486,1516.1993821563042,24.838097014426676,37659.50734721207,-170.90899416806405,399.8321101322762,228.92311596421217,455.6837892618866,684.6069052260988,684.6069052260988,3.5687404348874083,30.844770870828754
0.81,347.55777458342914,1921.656290593653,1665.751738111945,1441.92672695836,1472.0178698008597,1517.2725649750234,24.846953701134947,37699.60117393667,-163.2591776492496,381.50707359827277,218.24789594902316,433.8251881717868,652.07308412081,652.07308412081,3.396351927434486,30.844673533659943
0.8200000000000001,347.5909071608958,1922.9958090818366,1666.8740809676501,1442.8962007442954,1473.0170262457461,1518.2936562998718,24.85539151475546,37737.783261702876,-155.88205008009254,363.8759540162288,207.99390393613623,412.895708716509,620.8896126526452,620.8896126526452,3.231410851505402,30.844577923884703
0.8300000000000001,347.62242669374604,1924.2701692479372,1667.941790468812,1443.8184795453137,1473.9675526540054,1519.2649439885613,24.863427696180537,37774.13408620137,-148.77451701855605,346.9247049725227,198.15018795396665,392.86349570469264,591.0136836586593,591.0136836586593,3.073650005476295,30.844484251474395
0.84,347.65240366713914,1925.4822127148673,1668.9572531839217,1444.6956252965276,1474.871572655938,1520.1886119090677,24.871078813913204,37808.730778803736,-141.93288232327575,330.6333342835366,188.70045196026086,373.69378426440386,562.3942362246647,562.3942362246647,2.922781010791636,30.84439266837285
0.85,347.68090303995933,1926.6345585165227,1669.922668593022,1445.5295382826423,1475.7310434312817,1521.066664993872,24.878359702621506,37841.643623384436,-135.35314280831946,314.94425020192745,179.59110739360798,355.3123695763538,534.9034769699617,534.9034769699617,2.7782087291236186,30.844303129935515
0.86,347.70799285175593,1927.7299510315152,1670.8403406370471,1446.322208978623,1476.548015253968,1521.9012135507858,24.885286779117905,37872.948148698866,-129.03023065212477,299.8568539465525,170.82662329442775,337.70556062863005,508.5321839230578,508.5321839230578,2.6398124843953843,30.844215822674062
0.87,347.73371231523214,1928.7699696857933,1671.7115968323883,1447.0747844030677,1477.323669204818,1522.6934131911948,24.891865068537182,37902.678981905556,-122.96096339051826,285.04379378876655,162.0828303982483,320.50874508351626,482.59157548176455,482.59157548176455,2.5047315046293765,30.844129447803763
0.88,347.75810533287085,1929.7563840902321,1672.5379236355393,1447.788548835132,1478.0593279318596,1523.444578448916,24.898101817428927,37930.8782274312,-117.14104265477475,270.2518022575729,153.1107596027981,303.4383749920314,456.5491345948295,456.5491345948295,2.370741569550351,30.844043029523363
0.89,347.7811604362593,1930.6887251684427,1673.3189318396119,1448.4631663712184,1478.7546442779096,1524.15417916886,24.9039812159378,37957.507048214386,-111.57030554567656,254.53682189382846,142.9665163481519,285.4638191045887,428.4303354527406,428.4303354527406,2.2297877015903653,30.843952504606563
0.9,347.8024912661275,1931.5513629371374,1674.0415324812311,1449.0873313640868,1479.397964686859,1524.8091612123696,24.9093281828044,37981.97181278562,-106.2792483101839,232.07498060561988,125.79573229543598,260.27590745806987,386.07163975350585,386.07163975350585,2.032613818057259,30.843832138617447
0.91,347.82231397766645,1932.353033253321,1674.7130472534518,1449.6673684196205,1479.9958068542421,1525.4166088397512,24.914224570924887,38004.57195685225,-101.24706808179354,204.91388065281728,103.66681257102374,230.1154575368582,333.7822701078819,333.7822701078819,1.7967320704605945,30.843691291269987
0.92,347.8373206753679,1932.959948505063,1675.2214164971163,1450.1064838294365,1480.4484041151022,1525.8658192839303,24.91724866413286,38020.3780471985,-96.74345074880682,128.87560356709892,32.1321528182921,147.2144488281438,179.3466016464359,179.3466016464359,1.1493181850059728,30.843334364325894
0.93,347.8449247792925,1933.2674856413182,1675.4790149390253,1450.32899004628,1480.6777426194888,1526.0700974594483,24.917270033714313,38025.50070877379,-92.9742064618705,-31.14374680671769,-124.11795326858818,-26.65639258073373,-150.77434584932192,-150.77434584932192,-0.20811391117762756,30.842605726161615
0.9400000000000001,347.83481452060846,1932.8585913399968,1675.136517491689,1450.0331504429985,1480.372819073047,1525.6848057371067,24.90990595668863,38004.665030460084,-90.75854495375489,-409.57388946904064,-500.33243442279553,-437.1962289048101,-937.5286633276056,-937.5286633276056,-3.4145105073212694,30.84090521169278
