Position,Nl_H2O,Nv_H2O,kv_H2O,a_eA,DF_H2O,fv_H2O,fl_H2O,P_sat_H2O
0.22,-1.457290791244808,1.457290791244808,3.8376254279033234e-05,73.73413398439867,-515.0092788159382,23217.643466173882,23732.65274498982,26817.25170437979
0.23,-1.4265054338622085,1.4265054338622085,3.845595424129187e-05,73.75191245159166,-502.963594998233,23565.132142022074,24068.095737020307,27189.82915449556
0.24,-1.397311263321135,1.397311263321135,3.853343629858771e-05,73.76916133440325,-491.5645708124757,23903.914421069527,24395.478991882002,27553.304898692615
0.25,-1.3694303835643293,1.3694303835643293,3.860882327338241e-05,73.78590604265935,-480.7064833051372,24234.43639516646,24715.142878471597,27908.068568213348
0.26,-1.3426813289841883,1.3426813289841883,3.8682230582508504e-05,73.80217071273324,-470.3187626620056,24557.10903155262,25027.427794214625,28254.50936129749
0.27,-1.316850592164684,1.316850592164684,3.875374912497222e-05,73.8179745794153,-460.32085906507564,24872.256289323584,25332.57714838866,28592.907405875925
0.28,-1.2917857297028537,1.2917857297028537,3.882346301155058e-05,73.83333569495335,-450.654509779979,25180.172387742732,25630.82689752271,28923.53411449142
0.29,-1.2673504670977511,1.2673504670977511,3.889144415626655e-05,73.8482697667877,-441.26789879481294,25481.10544639531,25922.373345190124,29246.616197651554
0.3,-1.2434069406174233,1.2434069406174233,3.8957752151628876e-05,73.86279012120521,-432.1093743015881,25775.25865738763,26207.368031689217,29562.32996413413
0.31,-1.2198665849439443,1.2198665849439443,3.902244303653377e-05,73.87690953869256,-423.14494816442675,26062.81842723778,26485.963375402207,29870.85245827062
0.32,-1.1966232229478422,1.1966232229478422,3.908556100607843e-05,73.89063849229397,-414.3350351744448,26343.92922386367,26758.264259038115,30172.307305349455
0.33,-1.1736030826233386,1.1736030826233386,3.914714688956145e-05,73.90398692725903,-405.6516604943754,26618.72103502212,27024.372695516497,30466.81470388777
0.34,-1.1507418518997075,1.1507418518997075,3.92072356933279e-05,73.91696372900914,-397.0704479880078,26887.302100172637,27284.372548160645,30754.47435882077
0.35000000000000003,-1.1279739973270222,1.1279739973270222,3.9265856435998384e-05,73.9295766794754,-388.56689267049296,27149.759435773925,27538.32632844442,31035.36189466025
0.36,-1.1052633656569812,1.1052633656569812,3.932303649054274e-05,73.94183335857534,-380.1268218258447,27406.172277702623,27786.299099528467,31309.555620173585
0.37,-1.0825632493828543,1.0825632493828543,3.9378797797651585e-05,73.95374033588436,-371.7326282205322,27656.601807149076,28028.33443536961,31577.109615806814
0.38,-1.0598472073270557,1.0598472073270557,3.9433160710053176e-05,73.96530396636486,-363.37381181897945,27901.10256094544,28264.47637276442,31838.078314544207
0.39,-1.03709514534402,1.03709514534402,3.9486143243888194e-05,73.97653021964675,-355.04216016863575,28139.721187106596,28494.76334727523,32092.509700611994
0.4,-1.0142856107233729,1.0142856107233729,3.953776088593487e-05,73.98742462599044,-346.729092759364,28372.496602397357,28719.22569515672,32340.442501598092
0.41000000000000003,-0.9914177162582786,0.9914177162582786,3.9588028594602944e-05,73.99799268233686,-338.4331226413051,28599.4650238085,28937.898146449807,32581.920204962204
0.42,-0.9684818970800421,0.9684818970800421,3.963695958622775e-05,74.00823958188978,-330.14984639056274,28820.659154173547,29150.80900056411,32816.97886062501
0.43,-0.94548322158312,0.94548322158312,3.968456650479005e-05,74.0181704464122,-321.8798864984128,29036.109414890943,29357.989301389356,33045.65742898838
0.44,-0.9224307442346255,0.9224307442346255,3.9730861747795945e-05,74.02779037815829,-313.62523375794626,29245.846922549998,29559.472156307944,33267.996950873916
0.45,-0.8993306817062258,0.8993306817062258,3.977585717221714e-05,74.03710438225185,-305.3869240374115,29449.90312649274,29755.29005053015,33484.037530580215
0.46,-0.8762055974974797,0.8762055974974797,3.9819564786095834e-05,74.04611750227558,-297.1715451312266,29648.309686004268,29945.481231135494,33693.825556737516
0.47000000000000003,-0.8530682370621183,0.8530682370621183,3.986199697250191e-05,74.0548348430532,-288.98233927082765,29841.103438651528,30130.085777922355,33897.40915107914
0.48,-0.8299427854614112,0.8299427854614112,3.99031661031133e-05,74.0632614870751,-280.8264209861227,30028.321238900055,30309.147659886177,34094.84062165954
0.49,-0.8068551195024201,0.8068551195024201,3.994308546317409e-05,74.07140266777655,-272.7114550537335,30210.005436077357,30482.71689113109,34286.17876859537
0.5,-0.7838260482671674,0.7838260482671674,3.998176882059882e-05,74.07926366559181,-264.64337798431006,30386.202902808243,30650.846280792553,34471.48524376585
0.51,-0.7608901263995198,0.7608901263995198,4.001923044462309e-05,74.08684981331167,-256.63275524297205,30556.96209430916,30813.594849552133,34650.82848372097
0.52,-0.7380700484173481,0.7380700484173481,4.0055485951753496e-05,74.09416664117171,-248.68612708170622,30722.340610568812,30971.026737650518,34824.28229659163
0.53,-0.71539754086671,0.71539754086671,4.0090551186209004e-05,74.10121965635216,-240.8130728800279,30882.396942789346,31123.210015669374,34991.924727242316
0.54,-0.6929039810042588,0.6929039810042588,4.012444333327653e-05,74.10801455367623,-233.02303699711774,31037.19671591384,31270.219752910958,35153.84137028095
0.55,-0.6706137270080867,0.6706137270080867,4.015718038052781e-05,74.11455709496862,-225.32309596690175,31186.81122125112,31412.13431721802,35310.12123706451
0.56,-0.6485626339027744,0.6485626339027744,4.0188780900932956e-05,74.1208530765323,-217.72418938377086,31331.313560240815,31549.037749624586,35460.859533219504
0.5700000000000001,-0.6267734167191207,0.6267734167191207,4.0219264934554766e-05,74.12690847918363,-210.23283731846823,31470.786153447603,31681.01899076607,35606.15660718076
0.58,-0.6052757025692143,0.6052757025692143,4.0248652764270525e-05,74.13272923947956,-202.85788975008836,31605.312238981132,31808.17012873122,35746.11618806675
0.59,-0.5840973702880594,0.5840973702880594,4.0276965902055576e-05,74.13832143564969,-195.60761356885268,31734.981433286386,31930.58904685524,35880.84823959769
0.6,-0.5632583794798084,0.5632583794798084,4.0304226514915846e-05,74.1436911660778,-188.4876358692527,31859.888036500266,32048.37567236952,36010.46477857641
0.61,-0.5427879584508978,0.5427879584508978,4.033045725342274e-05,74.1488445330362,-181.5067041176335,31980.12765394199,32161.634358059622,36135.08264697803
0.62,-0.5227024579704742,0.5227024579704742,4.0355681820550325e-05,74.15378773160106,-174.6692734098251,32095.80289882915,32270.472172238977,36254.82145139683
0.63,-0.5030232973876325,0.5030232973876325,4.0379924049729076e-05,74.1585268889748,-167.98152040857167,32207.016627814835,32374.998148223407,36369.802887917656
0.64,-0.48376957461182096,0.48376957461182096,4.040320858288871e-05,74.16306819107685,-161.44886895725358,32313.875945257438,32475.32481421469,36480.15237371292
0.65,-0.4649527946630674,0.4649527946630674,4.042556033873013e-05,74.16741777458262,-155.07423780184035,32416.490575513053,32571.564813314893,36585.99528500991
0.66,-0.4465916085221935,0.4465916085221935,4.04470045252127e-05,74.1715817494654,-148.86296131120253,32514.970727885404,32663.833689196606,36687.46015193254
0.67,-0.42869347365431915,0.42869347365431915,4.046756676890234e-05,74.17556620520412,-142.81667240350725,32609.430262965536,32752.246935369043,36784.67526442524
0.68,-0.41126943490699835,0.41126943490699835,4.0487272672283583e-05,74.17937714624988,-136.93823610891195,32699.982584441106,32836.92082055002,36877.7697064688
0.6900000000000001,-0.39432834720192783,0.39432834720192783,4.050614813528411e-05,74.18302055073478,-131.22982179062092,32786.74283233965,32917.97265413027,36966.87360741524
0.7000000000000001,-0.37787269632363407,0.37787269632363407,4.05242189188215e-05,74.18650228453377,-125.69151591050468,32869.82653230782,32995.51804821833,37052.11509750194
0.71,-0.36191026094120704,0.36191026094120704,4.054151086699001e-05,74.18982816314816,-120.3252026310438,32949.34888736247,33069.67408999351,37133.623900904204
0.72,-0.3464400992943368,0.3464400992943368,4.0558049630932285e-05,74.19300388388056,-115.1299025792905,33025.42550634725,33140.55540892654,37211.52689692949
0.73,-0.33146376017017437,0.33146376017017437,4.057386069953105e-05,74.1960350508865,-110.10550197182602,33098.170956102105,33208.27645807393,37285.950726697825
0.74,-0.31698114216370965,0.31698114216370965,4.058896941014267e-05,74.1989271753002,-105.2513743931413,33167.69934941093,33272.95072380407,37357.02089459781
0.75,-0.3029873796507203,0.3029873796507203,4.060340062656386e-05,74.20168561324333,-100.56534777962952,33234.12335840997,33334.6887061896,37424.859523719715
0.76,-0.28948141130066296,0.28948141130066296,4.061717912830059e-05,74.20431565613404,-96.04654761531128,33297.55472311461,33393.60127072992,37489.5891187913
0.77,-0.2764560258562369,0.2764560258562369,4.063032904388294e-05,74.2068224116464,-91.69209294286702,33358.10310684831,33449.79519979118,37551.32759328034
0.78,-0.2639057399659937,0.2639057399659937,4.064287424564516e-05,74.20921089438154,-87.49970911512355,33415.876763533604,33503.37647264873,37610.19194647621
0.79,-0.25182405265019164,0.25182405265019164,4.065483813764685e-05,74.2114859843981,-83.46681558754062,33470.98194799229,33554.44876357983,37666.296592206745
0.8,-0.24020111283068557,0.24020111283068557,4.0666243432001675e-05,74.21365238471817,-79.58975235454272,33523.52225984443,33603.11201219897,37719.7517696436
0.81,-0.22902997179561338,0.22902997179561338,4.0677112662259964e-05,74.21571473139083,-75.86584982874047,33573.60004671566,33649.4658965444,37770.66741893796
0.8200000000000001,-0.2182984054830298,0.2182984054830298,4.068746734752934e-05,74.21767742521467,-72.29071941719303,33621.31382393534,33693.604543352536,37819.14729725452
0.8300000000000001,-0.20799569082984115,0.20799569082984115,4.0697328726006926e-05,74.21954478429481,-68.86049607494351,33666.76059925333,33735.62109532827,37865.29406183316
0.84,-0.19810773083179758,0.19810773083179758,4.0706717187809865e-05,74.22132093185424,-65.57022354502988,33710.03403528762,33775.60425883265,37909.205434504984
0.85,-0.188598104645936,0.188598104645936,4.0715650919851947e-05,74.22300951741386,-62.40758572564664,33751.22121248761,33813.628798213256,37950.96359136677
0.86,-0.17946469608952884,0.17946469608952884,4.072415015325312e-05,74.2246145978668,-59.37164014841255,33790.413198747694,33849.78483889611,37990.6678674949
0.87,-0.1705101491961152,0.1705101491961152,4.0732220540453015e-05,74.22613719393114,-56.39690718498605,33827.6648767841,33884.06178396909,38028.30517504522
0.88,-0.16158186815288209,0.16158186815288209,4.073987059890284e-05,74.22757890688705,-53.43276944247191,33863.03714194141,33916.46991138388,38063.88575044511
0.89,-0.15211494775475706,0.15211494775475706,4.07470793190972e-05,74.22893519822037,-50.29237870818906,33896.520037746646,33946.812416454835,38097.18865260621
0.9,-0.1386315548943657,0.1386315548943657,4.075362156928093e-05,74.23015911634948,-45.826373927448,33927.62308747552,33973.44946140297,38126.38180732822
0.91,-0.12235760686816069,0.12235760686816069,4.075960157203213e-05,74.23127211684555,-40.44027879356872,33956.629176722054,33997.06945551562,38152.232787572335
0.92,-0.07693048948513176,0.07693048948513176,4.07631964596605e-05,74.23189530408473,-25.42375615824858,33979.29800482325,34004.7217609815,38160.28126816416
0.93,0.01858796590648501,-0.01858796590648501,4.076295721729088e-05,74.23172782543755,6.1429448280032375,33992.26974642009,33986.12680159209,38139.04992613564
0.9400000000000001,0.2445017974310101,-0.2445017974310101,4.0753263881801116e-05,74.22960205536451,80.82440705614863,33982.3984393458,33901.57403228965,38044.20213745875
0.9500000000000001,1.0744522825958067,-1.0744522825958067,4.070040761364449e-05,74.21851683395248,355.69364250687795,33870.4843920132,33514.79074950632,37611.93154335588
0.96,3.3035866968878835,-3.3035866968878835,4.054255794343078e-05,74.18567189719617,1098.3848349134132,33509.421729479625,32411.036894566212,36379.04851100696
0.97,8.86534381511297,-8.86534381511297,4.009468218335256e-05,74.09298255931468,2984.2261411444306,32446.688195113176,29462.462053968746,33085.131185367245
0.98,18.956723980467647,-18.956723980467647,3.899715419038121e-05,73.86768162960544,6580.757724892497,29721.341329917315,23140.583605024818,26017.165575815477
0.99,26.690025960089937,-26.690025960089937,3.707706053389989e-05,73.48280899716579,9796.206936469955,24557.111227644447,14760.904291174493,16633.058910083266
1.0,24.385546356198294,-24.385546356198294,3.490955182221151e-05,73.06817248396845,9560.045776273693,18078.997428365357,8518.951652091664,9626.497016736885
