Position,y_CO2,y_H2O,y_N2,y_O2
0.27,0.04367062934080966,0.22714389305318342,0.6568296970276821,0.07235578057832484
0.28,0.04258998414733267,0.2299559122168286,0.6552701242232417,0.07218397941259701
0.29,0.04152454389570588,0.23270415932781108,0.6537542993014186,0.07201699747506447
0.3,0.04047430675524151,0.23539049002180482,0.6522805524070046,0.07185465081594909
0.31,0.03943930545081666,0.23801660664144092,0.6508473206401605,0.07169676726758194
0.32,0.038419653286440154,0.24058382852843535,0.6494533135140538,0.0715432046710708
0.33,0.03741548891754394,0.24309334278559014,0.6480973368230867,0.07139383147377944
0.34,0.036426993903899856,0.24554613790111998,0.6467783366210571,0.07124853157392307
0.35000000000000003,0.03545438521181569,0.2479430085458806,0.6454954016537621,0.07110720458854172
0.36,0.034497894030845744,0.25028467833518375,0.6442476718599272,0.07096975577404338
0.37,0.033557778315085184,0.2525717060013614,0.6430344115914699,0.07083610409208357
0.38,0.03263430419693152,0.25480458959767527,0.6418549324915174,0.07070617371387584
0.39,0.03172774521977433,0.25698375513339355,0.6407086044227804,0.0705798952240517
0.4,0.03083837666421065,0.25910955801276125,0.6395948592821543,0.0704572060408738
0.41000000000000003,0.029966474533665438,0.2611823289845525,0.6385131505243836,0.07033804595739844
0.42,0.029112300300941273,0.26320236670478125,0.63746297360124,0.07022235939303745
0.43,0.028276112191554306,0.26516994899443785,0.6364438456571604,0.07011009315684752
0.44,0.027458149380948538,0.26708536002328764,0.6354552952775514,0.07000119531821251
0.45,0.026658628268684946,0.2689488869999337,0.6344968688263932,0.06989561590498823
0.46,0.025877757265064513,0.2707608190502673,0.6335681181371268,0.06979330554754151
0.47000000000000003,0.025115701298271,0.2725214925904249,0.6326685916129388,0.06969421449836535
0.48,0.024372615314614092,0.2742312441908681,0.6317978465093949,0.06959829398512304
0.49,0.023648618672924296,0.2758904606034462,0.6309554269362793,0.06950549378735023
0.5,0.022943793740983775,0.27749956988865976,0.6301408731142021,0.06941576325615445
0.51,0.022258210704453295,0.279059014559901,0.6293537232183269,0.06932905151731876
0.52,0.02159188213362234,0.28056932064446405,0.6285934920951527,0.06924530512676101
0.53,0.020944808304843233,0.2820310223085785,0.6278596983338858,0.06916447105269243
0.54,0.02031694836429297,0.28344471886679307,0.6271518388888674,0.06908649388004659
0.55,0.01970822115197902,0.28481106138128875,0.6264694004082914,0.06901131705844091
0.56,0.019118533224256398,0.2861307174451216,0.6258118657145735,0.06893888361604848
0.5700000000000001,0.018547734137398138,0.28740443975751234,0.6251786923129639,0.06886913379212577
0.58,0.01799566248748265,0.28863298848384594,0.624569340856036,0.06880200817263554
0.59,0.017462119892357974,0.2898171820391451,0.6239832528356802,0.06873744523281668
0.6,0.01694687336370208,0.2909578816118746,0.6234198623869392,0.06867538263748413
0.61,0.01644968046805895,0.2920559603099725,0.6228786014160401,0.06861575780592853
0.62,0.015970253354632383,0.2931123552404489,0.6223588850913105,0.06855850631360826
0.63,0.015508296779982899,0.2941280057334688,0.6218601332376076,0.06850356424894086
0.64,0.01506348882603025,0.2951038899110268,0.6213817547649663,0.0684508664979767
0.65,0.014635483869447808,0.296041009822037,0.6209231583837452,0.06840034792476998
0.66,0.014223931051876998,0.29694037194415895,0.6204837535305829,0.06835194347338122
0.67,0.013828450878998772,0.29780301610014187,0.620062945400267,0.06830558762059244
0.68,0.013448660713121905,0.29862997794010143,0.6196601457776367,0.06826121556913992
0.6900000000000001,0.013084163528287356,0.29942230897113836,0.6192747651245526,0.0682187623760217
0.7000000000000001,0.012734550655528917,0.30018106422198926,0.6189062212183768,0.06817816390410515
0.71,0.012399412368843947,0.3009072957749997,0.6185539354426458,0.06813935641351056
0.72,0.012078327011324292,0.3016020594186964,0.6182173365894963,0.06810227698048306
0.73,0.011770873541282771,0.30226640142559,0.6178958614686494,0.0680668635644779
0.74,0.011476627563020775,0.302901363921561,0.6175889536461927,0.06803305486922563
0.75,0.011195163378091896,0.3035079758758901,0.6172960697127859,0.06800079103323223
0.76,0.010926057512117737,0.3040872577453389,0.617016671923548,0.06797001281899549
0.77,0.010668887912810674,0.3046402110214458,0.6167502383359564,0.06794066272978712
0.78,0.01042323582700873,0.3051678243245078,0.6164962556297807,0.06791268421870289
0.79,0.010188687271232932,0.30567106801819444,0.6162542226334486,0.06788602207712409
0.8,0.0099648342699174,0.3061508882177574,0.6160236546059203,0.06786062290640493
0.81,0.009751273160138858,0.30660821960470924,0.6158040732206385,0.06783643401451342
0.8200000000000001,0.009547610577374303,0.3070439618624232,0.6155950223998737,0.0678134051603288
0.8300000000000001,0.009353457976643956,0.3074590009064231,0.6153960541262781,0.06779148699065486
0.84,0.009168436525722806,0.30785419210308335,0.6152067391513399,0.06777063221985385
0.85,0.00899217774806985,0.3082303307076494,0.6150266930448482,0.06775079849943248
0.86,0.00882431822925286,0.3085882483903899,0.614855494015162,0.06773193936519532
0.87,0.00866451082481762,0.3089284463633251,0.6146930032825662,0.06771403952929124
0.88,0.008512413220429567,0.30925148074832337,0.614539028255269,0.06769707777597822
0.89,0.008367697475099783,0.3095572606186908,0.6143939462374566,0.06768109566875287
0.9,0.008230063683700686,0.30984130673493626,0.6142620621477107,0.06766656743365233
0.91,0.008099187203691292,0.31010620252714205,0.6141413413339682,0.06765326893519845
0.92,0.007974912255215662,0.3103132237883402,0.6140668057909756,0.06764505816546855
0.93,0.007857033512250372,0.31043168718191866,0.614066279154205,0.067645000151626
0.9400000000000001,0.007745649182676233,0.3103415382588658,0.614247814619912,0.067664997938546
0.9500000000000001,0.007642714356391169,0.30931949216450405,0.6152611656807372,0.06777662779836763
0.96,0.007551501470374144,0.3060221162509555,0.6183135108287473,0.0681128714499232
0.97,0.007480516260649654,0.29631678716998333,0.6271197388061444,0.06908295776322275
0.98,0.007432153797883483,0.2714277747024412,0.6495826222880207,0.07155744921165466
0.99,0.0073745587365148454,0.22426585596022325,0.6921166275554189,0.07624295774784295
1.0,0.007251503438685515,0.16510499934580236,0.7455179021224624,0.08212559509304972
