Position,Tl,Hl_CO2,Hl_MEA,Hl_H2O,Hl_T,Fl_T,Hlf,Hl_CO2_trn,Hl_H2O_trn,Hl_trn,ql,Hl_flux,dHlf_dz,dTl_dz,dHl_dT
0.44,344.6119331756256,-83999.99999,-50041.59310538041,-46489.86264069008,-48054.7331494217,92.6706078231152,-4453261.329734512,-25845.967070675324,42883.67859501726,-885.1631215327055,-2008.3641391176218,-2893.527260650327,2893.527260650327,15.407527589102488,83.75496804550824
0.45,344.76338449586194,-83999.99999,-50014.76068842445,-46478.431144053364,-48034.03524406551,92.70697922266424,-4453090.3073523035,-25340.456396948226,41799.47916541739,-862.8909832389045,-1944.5375623361476,-2807.4285455750523,2807.4285455750523,14.88466924002471,83.77247786904958
0.46,344.9096647859253,-83999.99999,-49988.83876487576,-46467.38966329874,-48013.93757158416,92.74232943760907,-4452924.415860654,-24822.137746459262,40714.98692407888,-840.5876121940487,-1881.871240431233,-2722.458852625282,2722.458852625282,14.373200114323343,83.78957844542813
0.47000000000000003,345.05088531842773,-83999.99999,-49963.8081977155,-46456.72982824128,-47994.43404323883,92.77666625921137,-4452763.589529301,-24292.018285229282,39630.76061424892,-818.2643576617614,-1820.3511526258371,-2638.6155102875987,2638.6155102875987,13.872727576844342,83.80626635690726
0.48,345.1871558593174,-83999.99999,-49939.65008079888,-46446.44338079468,-47975.51854813509,92.8099975653808,-4452607.759650299,-23751.18699902971,38547.890594232456,-795.9483945011186,-1759.9586894055053,-2555.907083906624,2555.907083906624,13.383216508442457,83.82253844562985
0.49,345.3185864076037,-83999.99999,-49916.34543201338,-46436.52204369956,-47957.1845500769,92.84233215366159,-4452456.857152687,-23200.795625607094,37467.54554284597,-773.6679380332292,-1700.69608050906,-2474.364018542289,2474.364018542289,12.90466158744557,83.83839229382096
0.5,345.4452848296078,-83999.99999,-49893.875614205295,-46426.95769915552,-47939.42527189725,92.87367938314722,-4452310.8125145305,-22642.05205514611,36390.658786396016,-751.4416872622727,-1642.5598943946593,-2394.001581656932,2394.001581656932,12.436822167955109,83.85382620120657
0.51,345.5673597007229,-83999.99999,-49872.22183273548,-46417.74217435471,-47922.233699638346,92.90404909659114,-4452169.552449515,-22076.21187911172,35318.801710225074,-729.3088380805871,-1585.555681930842,-2314.864520011429,2314.864520011429,11.97993642651559,83.86883881595345
0.52,345.6849194560786,-83999.99999,-49851.36528735021,-46408.86730563949,-47905.60219990368,92.93345243667054,-4452033.003494808,-21504.551809438428,34252.99493926762,-707.2890683087962,-1529.6951692982911,-2236.9842376070874,2236.9842376070874,11.533792461670483,83.88342991116026
0.53,345.7980717515362,-83999.99999,-49831.28728686152,-46400.324986790416,-47889.52302459335,92.96190079670015,-4451901.088613534,-20928.37781123267,33194.67839096602,-685.4155364410535,-1474.9837703964995,-2160.399306837553,2160.399306837553,11.098485468316122,83.89759958029312
0.54,345.9069258241597,-83999.99999,-49811.96883154259,-46392.106990870954,-47873.987820976174,92.98940679628836,-4451773.728445308,-20348.996502683505,32145.275621149987,-663.7206312376888,-1421.4405945117442,-2085.161225749433,2085.161225749433,10.674108243747517,83.91134879447497
0.55,346.01158982090027,-83999.99999,-49793.39108830144,-46384.205171939895,-47858.98786538592,93.01598383887709,-4451650.841831751,-19767.70867687605,31105.884704662385,-642.2253758392085,-1369.0746158224135,-2011.299991661622,2011.299991661622,10.260492229770097,83.92467933104274
0.56,346.112172790837,-83999.99999,-49775.535038309485,-46376.61131469312,-47844.51417391142,93.04164585209016,-4451532.343734374,-19185.810324376453,30078.137185742573,-620.9691040694673,-1317.9012298533705,-1938.8703339228377,1938.8703339228377,9.85790283518259,83.93759332406789
0.5700000000000001,346.2087840921117,-83999.99999,-49758.38158334026,-46369.31717928028,-47830.55710326332,93.06640811951769,-4451418.1479562,-18604.556875753464,29063.05535939012,-599.970671607897,-1267.9358002113563,-1867.9064718192533,1867.9064718192533,9.466153499199436,83.95009403882301
0.58,346.3015323416223,-83999.99999,-49741.91173337952,-46362.314580649385,-47817.1069022453,93.0902861626572,-4451308.165000386,-18025.183520370927,28061.982530537483,-579.2602245851783,-1219.1864928527348,-1798.446717437913,1798.446717437913,9.085324272105032,83.96218503609079
0.59,346.3905274286241,-83999.99999,-49726.10625017242,-46355.59523656471,-47804.153278556376,93.11329660445267,-4451202.303150939,-17448.87559080011,27076.18127581514,-558.8659351576484,-1171.6704911940506,-1730.536426351699,1730.536426351699,8.71547784643309,83.97387067454386
0.6,346.47587786348845,-83999.99999,-49710.946119093656,-46349.150967824986,-47791.685648459956,93.13545669952481,-4451100.469309444,-16876.7656823686,26106.547664402093,-538.8040173130848,-1125.3930961894334,-1664.1971135025183,1664.1971135025183,8.35641897726992,83.9851560082921
0.61,346.5576927323179,-83999.99999,-49696.41220309294,-46342.97355073329,-47779.69322452371,93.15678412209947,-4451002.567137094,-16309.94147802112,25154.408002146476,-519.1064138110335,-1080.36415506396,-1599.4705688749934,1599.4705688749934,8.00833377757326,83.9960463834879
0.62,346.6360804556287,-83999.99999,-49682.48546419003,-46337.05481086618,-47768.16475880988,93.17729752741688,-4450908.500070298,-15749.412774569311,24220.49244475234,-499.78557220152777,-1036.5905373557791,-1536.3761095573068,1536.3761095573068,7.670994674269649,84.00654804394702
0.63,346.71114846949456,-83999.99999,-49669.147021176985,-46331.386647197825,-47757.08895533824,93.19701569807648,-4450818.169065093,-15196.136497060303,23305.766883814777,-480.86302652868255,-994.0720893586969,-1474.9351158873794,1474.9351158873794,7.344398340647456,84.01666744844383
0.64,346.78300440874256,-83999.99999,-49656.377940383405,-46325.960942807025,-47746.454175176594,93.21595814691989,-4450731.47405709,-14650.993492048945,22411.09041878559,-462.35791209302346,-952.8147275396321,-1415.1726396326555,1415.1726396326555,7.028521833682263,84.0264116350439
0.65,346.8517537701419,-83999.99999,-49644.159651888076,-46320.76974137021,-47736.248667266496,93.23414468248555,-4450648.3148430325,-14114.7901571441,21536.971342194527,-444.2782794329261,-912.8130955228348,-1357.091374955761,1357.091374955761,6.7231146118140845,84.03578811184057
0.66,346.9175021092137,-83999.99999,-49632.473560100574,-46315.805081330844,-47726.46056972935,93.25159535967305,-4450568.588997792,-13588.26832749027,20684.249891271924,-426.6449818525356,-874.065064582812,-1300.7100464353475,1300.7100464353475,6.428243387827412,84.04480457650729
0.67,346.98035294713867,-83999.99999,-49621.301416666545,-46311.059153991395,-47717.077852673865,93.26833066485604,-4450492.195523865,-13072.083644707502,19853.248817335225,-409.46212926195636,-836.5649570933131,-1246.0270863552694,1246.0270863552694,6.143630230380977,84.05346927746226
0.68,347.04040855586067,-83999.99999,-49610.625181855496,-46306.52424427617,-47708.08851204442,93.28437107316861,-4450419.031949124,-12566.826909681322,19044.458058450677,-392.7408255052203,-800.3010760037896,-1193.04190150901,1193.04190150901,5.869176889238161,84.06179057759506
0.6900000000000001,347.09777022490107,-83999.99999,-49600.42697797775,-46302.192710625735,-47699.48043423883,93.29973735053913,-4450348.996271663,-12073.011201734378,18258.267123406196,-376.4899978746277,-765.2660719986313,-1141.756069873259,1141.756069873259,5.6047705253469,84.06977715388764
0.7000000000000001,347.1525364055263,-83999.99999,-49590.6894201656,-46298.057125177846,-47691.24158476773,93.31445019727869,-4450281.987708195,-11591.076717235412,17494.771680436592,-360.70939479831975,-731.4433992076089,-1092.1527940059286,1092.1527940059286,5.350116395922449,84.07743790137279
0.71,347.204805124289,-83999.99999,-49581.395188076414,-46294.110091554976,-47683.35991179302,93.32853038332577,-4450217.904306833,-11121.398167106025,16754.313463275626,-345.40864018788346,-698.8188638119062,-1044.2275039997896,1044.2275039997896,5.105168570427383,84.08478179869877
0.72,347.2546712283021,-83999.99999,-49572.527516459464,-46290.34445292261,-47675.82347278651,93.34199858421877,-4450156.647098303,-10664.277626210625,16036.831528639561,-330.58429300641956,-667.3755080180905,-997.95980102451,997.95980102451,4.869617709616035,84.09181802870303
0.73,347.3022281536951,-83999.99999,-49564.06988145773,-46286.75315848484,-47668.620413622004,93.35487534447758,-4450098.1165569015,-10219.956506244145,15342.38124798008,-316.2380825969775,-637.0917548736086,-953.3298374705861,953.3298374705861,4.643291329014216,84.09855579672957
0.74,347.34756743656965,-83999.99999,-49556.006088252114,-46283.32930044954,-47661.738971728344,93.36718111635366,-4450042.214893732,-9788.613163892538,14670.942584795584,-302.37014038669065,-607.9494238450586,-910.3195642317493,910.3195642317493,4.426009879953436,84.10500438228124
0.75,347.39077736782696,-83999.99999,-49548.32051098478,-46280.0662156463,-47655.1676144244,93.37893599703241,-4449988.846595188,-9370.368910923922,14022.2759927405,-288.97370908011794,-579.9237196774575,-868.8974287575754,868.8974287575754,4.21746036257308,84.1111730668005
0.76,347.4319454733916,-83999.99999,-49540.99765226121,-46276.95729826138,-47648.89486477879,93.39016001265654,-4449937.915847939,-8965.29024428177,13396.31890940122,-276.04930247618086,-552.9916382980607,-829.0409407742416,829.0409407742416,4.017514755614634,84.11707112845222
0.77,347.4711554239565,-83999.99999,-49534.02269340064,-46273.99623323615,-47642.90955974476,93.40087270063627,-4449889.330877647,-8573.394852473717,12792.725099126941,-263.5880722195634,-527.1286576359867,-790.71672985555,790.71672985555,3.825858221714224,84.12270777346508
0.78,347.5084894488089,-83999.99999,-49527.38106565257,-46271.17681401138,-47637.2006650305,93.41109338755268,-4449843.0000427505,-8194.652424015854,12211.229156199004,-251.5848735420352,-502.3070463633939,-753.8919199054292,753.8919199054292,3.64227558056396,84.1280921622734
0.79,347.54402734005885,-83999.99999,-49521.05862783937,-46268.49301775309,-47631.75737700799,93.42084103770952,-4449798.834264211,-7828.99055335611,11651.519421747678,-240.0335861032516,-478.5018877030822,-718.5354738063338,718.5354738063338,3.4665506856002093,84.13323335185848
0.8,347.5778455126094,-83999.99999,-49515.04183410623,-46265.93907637029,-47626.56921795389,93.43013407104843,-4449756.7473775,-7476.300314989747,11113.130052300845,-228.92311596421217,-455.6837892618866,-684.6069052260988,684.6069052260988,3.2983711367639064,84.1381402479771
0.81,347.6100195177895,-83999.99999,-49509.3172871794,-46263.50928671131,-47621.62580515984,93.43899075775671,-4449716.653477679,-7136.432768786349,10595.730227101589,-218.24789594902316,-433.8251881717868,-652.07308412081,652.07308412081,3.1375644881233606,84.14282169601417
0.8200000000000001,347.64062037904006,-83999.99999,-49503.8723907509,-46261.19828731601,-47616.9172277593,93.44742857137722,-4449678.471430219,-6809.21515527366,10098.745821855355,-207.99390393613623,-412.895708716509,-620.8896126526452,620.8896126526452,2.9837828841441203,84.14728627641337
0.8300000000000001,347.6697178593954,-83999.99999,-49498.69476853601,-46259.0008116775,-47612.433712487174,93.4554647528023,-4449642.120612481,-6494.441180493348,9621.672830923044,-198.15018795396665,-392.86349570469264,-591.0136836586593,591.0136836586593,2.8367594548387385,84.15154248491649
0.84,347.6973780895659,-83999.99999,-49493.77268668925,-46256.911867391325,-47608.16587853225,93.46311587053496,-4449607.523888908,-6191.883797433278,9163.851845335344,-188.70045196026086,-373.69378426440386,-562.3942362246647,562.3942362246647,2.696118939905484,84.1555985807913
0.85,347.7236569452918,-83999.99999,-49489.09623275119,-46254.927236333366,-47604.105314332584,93.47039675924327,-4449574.611099468,-5901.308032517226,8723.591607308155,-179.59110739360798,-355.3123695763538,-534.9034769699617,534.9034769699617,2.560647236270623,84.15946241262546
0.86,347.748620677695,-83999.99999,-49484.65364474454,-46253.04191663516,-47600.24275387331,93.47732383573965,-4449543.306563635,-5622.436570526308,8300.788110785166,-170.82662329442775,-337.70556062863005,-508.5321839230578,508.5321839230578,2.4304643739728897,84.16314201331473
0.87,347.7722645258537,-83999.99999,-49480.44579566177,-46251.25626928908,-47596.57518124564,93.48390212515895,-4449513.575736336,-5355.081781206982,7886.308606984239,-162.0828303982483,-320.50874508351626,-482.59157548176455,482.59157548176455,2.2982194332411643,84.16664341891246
0.88,347.79459820028967,-83999.99999,-49476.47098167165,-46249.569562289966,-47593.098376333604,93.4901388740507,-4449485.376649786,-5099.010250270525,7473.091851141486,-153.1107596027981,-303.4383749920314,-456.5491345948295,456.5491345948295,2.158298345966102,84.16997294485708
0.89,347.81548625860796,-83999.99999,-49472.75333203427,-46247.99202600381,-47589.82072416892,93.49601827255955,-4449458.748014731,-4854.177446454596,7035.010890797991,-142.9665163481519,-285.4638191045887,-428.4303354527406,428.4303354527406,1.989310749157104,84.17313313627153
0.9,347.8337839698486,-83999.99999,-49469.49661796861,-46246.61011617093,-47586.837598985614,93.50136523942616,-4449434.282932011,-4621.910154374701,6411.239468998279,-125.79573229543598,-260.27590745806987,-386.07163975350585,386.07163975350585,1.6583790675719494,84.1761015098473
0.91,347.8499770146079,-83999.99999,-49466.61442963741,-46245.38715432588,-47584.10407156305,93.50626162754664,-4449411.684627982,-4401.2422018724,5658.474900894895,-103.66681257102374,-230.1154575368582,-333.7822701078819,333.7822701078819,1.2127788141019322,84.17889560729068
0.92,347.8550166921994,-83999.99999,-49465.71740710601,-46245.0065374496,-47582.396164275604,93.50928572075462,-4449395.878203386,-4204.148083453416,3557.6509891691157,-32.1321528182921,-147.2144488281438,-179.3466016464359,179.3466016464359,-0.35607189164998443,84.18129803189395
0.93,347.8417204308104,-83999.99999,-49468.08402156773,-46246.010724190965,-47582.32933164847,93.50930709033605,-4449390.645546622,-4039.706559388177,-859.6192706522017,124.11795326858818,26.65639258073373,150.77434584932192,-150.77434584932192,-3.8492072479642916,84.18313764047258
0.9400000000000001,347.78224511193196,-83999.99999,-49478.66952664243,-46250.50250598503,-47586.297830222116,93.50194301331037,-4449411.307935843,-3944.2708381631273,-11308.330994800777,500.33243442279553,437.1962289048101,937.5286633276056,-937.5286633276056,-12.341068800855977,84.1837349486815
0.9500000000000001,347.5095920181059,-83999.99999,-49527.18491586299,-46271.0935490386,-47608.675054684725,93.46091575361272,-4449550.368427013,-4136.454378404074,-49716.08208196863,1891.575654340869,1952.6124868803113,3844.1881412211806,-3844.1881412211806,-44.0016143539628,84.17900094597465
0.96,346.71717596675535,-83999.99999,-49668.075963055744,-46330.93152524047,-47675.846112437895,93.33814890492222,-4449975.223610885,-5002.238270345725,-153058.2490412079,5605.930307062495,6123.499162724879,11729.429469787374,-11729.429469787374,-129.68514004304694,84.16155417719355
0.97,344.4830878621128,-83999.99999,-50064.41576341805,-46499.58760234902,-47867.11374300564,92.99065561296307,-4451194.289262369,-7617.229591892351,-412234.8313557886,14649.908489025114,17287.772178375915,31937.68066740103,-31937.68066740103,-346.5777556995947,84.10999772403721
0.98,338.9703981852509,-83999.99999,-51036.87061096046,-46915.47844259423,-48340.16490726157,92.14693949903842,-4454398.251082973,-13319.832549039013,-889363.7752478389,29717.76654647187,41690.08441054969,71407.85095702155,-71407.85095702155,-755.1938956798426,83.98690925040967
0.99,329.22717188672505,-83999.99999,-52736.56665350096,-47649.76388585758,-49176.026603022154,90.69937372085809,-4460234.814974366,-19203.43443898078,-1271773.4351056947,37169.466688671906,74325.85272570104,111495.31941437295,-111495.31941437295,-1107.2122127515447,83.7935041631704
1.0,318.1499999999999,-83999.99999,-54639.897203340006,-48483.84988550261,-50125.415694422845,89.11583031862463,-4466968.0396747105,-20090.50188068513,-1182305.1689098834,27508.73693394265,93127.93202754301,120636.66896148566,-120636.66896148566,-1065.3043857274158,83.61672191159087
