Position,k2,Cl_MEA_true,Dl_CO2,kl_CO2,Ha,E,Psi,Psi_H,eta_psi
0.24,52.16308480456347,1840.5754934556246,3.782575031922714e-09,3.81113374786039e-05,500.032274340142,121.11348040420998,155.99347416494604,0.049706594402792376,1.0
0.25,53.03789262223236,1859.8397147114501,3.804524778485828e-09,3.83184296786168e-05,505.5608018463787,123.68691346958407,159.81900373080717,0.05061969168791141,1.0
0.26,53.904530443477874,1878.974923221174,3.82582167233072e-09,3.852042626010376e-05,511.0276545627865,126.31793651421205,163.72649581503774,0.05155243591656654,1.0
0.27,54.76305704388439,1897.9755719224152,3.8464951758728364e-09,3.8717542000759875e-05,516.4329800397152,129.00400892163933,167.71311766633082,0.05250365579722487,1.0
0.28,55.61351490573283,1916.8356542970555,3.866573133439911e-09,3.890997715160914e-05,521.7767824489536,131.7424416731696,171.77577578965105,0.05347214419547815,1.0
0.29,56.45586205540289,1935.548076922763,3.886079719553857e-09,3.909790108316778e-05,527.0586101680365,134.53041824142284,175.91109660660882,0.054456670528042865,1.0
0.3,57.289964074674,1954.1048498057578,3.905035247422758e-09,3.928145138732333e-05,532.2775625654052,137.36505108991173,180.1154928123273,0.05545600249169074,1.0
0.31,58.11568324441997,1972.497653824747,3.923459343161261e-09,3.946075871302241e-05,537.4326768532806,140.24324441954514,184.38504739523157,0.05646884884765739,1.0
0.32,58.93278052787734,1990.717207602304,3.941367805605158e-09,3.963592226472906e-05,542.5225142158635,143.16180832742478,188.71559187656663,0.05749390888959368,1.0
0.33,59.74100754718251,2008.7540361623333,3.958775662290936e-09,3.980703413874991e-05,547.5455795581382,146.11737866231178,193.10266569660624,0.058529836992978396,1.0
0.34,60.5400738326404,2026.59818731956,3.975696218019118e-09,3.997417176471176e-05,552.500175291042,149.10642975221282,197.5415087039061,0.059575249945898884,1.0
0.35000000000000003,61.329643005250446,2044.2393793917227,3.992140907727028e-09,4.013739719734009e-05,557.3844109520334,152.12532387815872,202.0271217394885,0.06062874594499547,1.0
0.36,62.109380442935986,2061.667254935516,4.008120904905477e-09,4.02967696078809e-05,562.1963990826112,155.17023227494403,206.55419734349468,0.061688872960400494,1.0
0.37,62.878907314883854,2078.87125802329,4.023645596014831e-09,4.045233384146633e-05,566.9340849679959,158.23724455253634,211.11722886303696,0.06275417211477347,1.0
0.38,63.637844855464934,2095.840866647047,4.038724039798874e-09,4.060413171179418e-05,571.5954272745504,161.32229865623214,215.7104514202717,0.06382314968130282,1.0
0.39,64.38580429565107,2112.565628729786,4.053364600560014e-09,4.07521994697521e-05,576.1783680725607,164.42122923806642,220.32789807059103,0.0648942955178389,1.0
0.4,65.12238485278799,2129.0352858563147,4.067574813505053e-09,4.0896567133440446e-05,580.6808420267196,167.52981988632507,224.96346802309733,0.06596610218556541,1.0
0.41000000000000003,65.84719618737745,2145.239717404174,4.081362203586315e-09,4.1037264412690636e-05,585.100844136466,170.64371806676687,229.61083296651483,0.06703703288643108,1.0
0.42,66.55984582025198,2161.1692986307903,4.094733610664435e-09,4.117431667886481e-05,589.4364309709773,173.7586063166918,234.26365469271633,0.06810558354844867,1.0
0.43,67.25995143547901,2176.8146269333224,4.107695788570672e-09,4.1307748716094856e-05,593.6857271173361,176.8700800778688,238.9154361491757,0.06917023797453506,1.0
0.44,67.94714646678801,2192.166835143802,4.1202553715932845e-09,4.1437585306222045e-05,597.8469805853625,179.9737488136314,243.55966153577316,0.07022950315316027,1.0
0.45,68.6210775862343,2207.2176830965595,4.13241871565683e-09,4.156385031458538e-05,601.9185643709293,183.06529109187088,248.18987107021118,0.0712819282679649,1.0
0.46,69.28141081777767,2221.959224926867,4.1441923096608804e-09,4.1686568939957816e-05,605.898953879721,186.14033218842636,252.7995067879527,0.07232606021237756,1.0
0.47000000000000003,69.92783958400976,2236.384541035426,4.155582533661161e-09,4.180576779256202e-05,609.7868412647916,189.19469273981306,257.3822529804194,0.07336052997883848,1.0
0.48,70.5600755955258,2250.4870559941523,4.166595797559827e-09,4.1921474258177964e-05,613.5810199330583,192.22419297336825,261.93177330399504,0.07438398310721138,1.0
0.49,71.1778638538327,2264.2610387490104,4.177238678919975e-09,4.203371880617788e-05,617.2804927353665,195.2247989631464,266.4419213727739,0.07539512904665975,1.0
0.5,71.78097817734863,2277.7016500909963,4.1875177268949704e-09,4.214253369805731e-05,620.8844610750028,198.19267375197998,270.9068107725635,0.0763927578689131,1.0
0.51,72.36921769598294,2290.8044212132913,4.1974396816040754e-09,4.2247953349669625e-05,624.3922476932694,201.1240139330259,275.32059803921527,0.07737568214718611,1.0
0.52,72.94242449295544,2303.566176407275,4.207011407564873e-09,4.235001618291128e-05,627.8034644843148,204.0153495573217,279.67790342813277,0.07834283876188348,1.0
0.53,73.50046299012747,2315.984121446837,4.216239830046465e-09,4.2448761915052735e-05,631.1178325879175,206.86329034423667,283.9734588942161,0.07929320047409547,1.0
0.54,74.0432381918187,2328.056407792621,4.22513212579883e-09,4.2544234418374934e-05,634.3353081987227,209.66469126533676,288.2023495304372,0.08022583072556233,1.0
0.55,74.57068904566067,2339.782134173995,4.233695501735664e-09,4.263648012364046e-05,637.4560595523516,212.41669191706836,292.3600662955178,0.08113989592106531,1.0
0.56,75.08278113760302,2351.160761033644,4.24193734788029e-09,4.272554771370206e-05,640.4803707083764,215.11653044806562,296.44225322307796,0.08203460039808078,1.0
0.5700000000000001,75.57952478977613,2362.1930202167014,4.249865191446432e-09,4.2811490103743316e-05,643.4088085518036,217.7618458857682,300.44513465179034,0.08290928757362154,1.0
0.58,76.06095214869389,2372.8799839498483,4.257486599958523e-09,4.2894361408336065e-05,646.2420352146682,220.35040699607566,304.36513395225467,0.08376334695497498,1.0
0.59,76.52713350586464,2383.2235760636636,4.2648093450242324e-09,4.297421946880423e-05,648.9809210563168,222.88026615148326,308.19909854895656,0.08459626443270063,1.0
0.6,76.97816935534065,2393.226539009684,4.27184118122056e-09,4.3051124159200416e-05,651.6265143340587,225.3497833046645,311.94432947945677,0.08540762947279672,1.0
0.61,77.41418381505011,2402.891903658919,4.278589997726804e-09,4.312513718509222e-05,654.1799554392433,227.75744614383277,315.5983346343983,0.0861970732377903,1.0
0.62,77.83533715638595,2412.2237268755994,4.2850637181124956e-09,4.319632323402752e-05,656.6426050940937,230.1021275021772,319.1591916219156,0.08696435393853365,1.0
0.63,78.24180750140245,2421.226314358206,4.2912702640728365e-09,4.326474774679763e-05,659.0158921224959,232.38284248197894,322.62520454490107,0.08770927467326818,1.0
0.64,78.63380205611074,2429.904601259092,4.29721765150503e-09,4.3330478611906767e-05,661.3013945688111,234.59886700324833,325.99507664473555,0.08843172190590788,1.0
0.65,79.0115491531493,2438.26410315311,4.3029137941025285e-09,4.3393584599221316e-05,663.500808467031,236.74974824686856,329.2679195888698,0.0891316685412849,1.0
0.66,79.37529506026947,2446.310519791234,4.308366676969608e-09,4.3454135638875065e-05,665.6158901381358,238.8351564708961,332.4430499559074,0.08980912362780659,1.0
0.67,79.72530847753842,2454.050222150841,4.313584184560669e-09,4.351220280605986e-05,667.648528894161,240.85506919060103,335.52024544855107,0.09046419321373617,1.0
0.68,80.06187037685956,2461.4897225821023,4.318574157152569e-09,4.3567857380815966e-05,669.6006517600799,242.809588821963,338.4994879783621,0.09109701935507207,1.0
0.6900000000000001,80.38527919048303,2468.635897997834,4.323344411342527e-09,4.362117157972219e-05,671.474266779847,244.69901600194504,341.3810687458571,0.09170780389895714,1.0
0.7000000000000001,80.69584391150417,2475.495941752526,4.327902582923794e-09,4.367221727085366e-05,673.271436007028,246.5238513409516,344.1655849413853,0.09229680909860524,1.0
0.71,80.99388506999553,2482.07712783589,4.33225632078244e-09,4.3721066797180726e-05,674.9942508604049,248.28469270382217,346.8538001645235,0.09286432311860172,1.0
0.72,81.27973159487306,2488.387045999278,4.336413058416116e-09,4.376779189979775e-05,676.6448508128996,249.9823403596352,349.4467853198512,0.09341069495702524,1.0
0.73,81.55371917724152,2494.4333311420455,4.340380154269472e-09,4.38124640454618e-05,678.2253866725974,251.6176868814992,351.94576625358894,0.09393629790582479,1.0
0.74,81.81619010712232,2500.22374302598,4.344164849499482e-09,4.385515432421318e-05,679.7380300751105,253.19174748988533,354.35216460075407,0.0944415395477738,1.0
0.75,82.06748797945085,2505.766129401049,4.3477741533273334e-09,4.389593250058613e-05,681.1849532471026,254.70565828600147,356.66759006035613,0.0949268614869908,1.0
0.76,82.30796227247448,2511.068335740913,4.351215044805921e-09,4.393486826122696e-05,682.5683332662775,256.1606194616283,358.89376610991656,0.09539272038128695,1.0
0.77,82.53795954577639,2516.138236113304,4.354494215114463e-09,4.397202939586356e-05,683.8903288089391,257.5579330630315,361.03257281984014,0.09583960097826695,1.0
0.78,82.75782868612686,2520.9836786063406,4.35761826405449e-09,4.400748308946604e-05,685.1530908879325,258.89895855816803,363.08599012283526,0.09626800133365354,1.0
0.79,82.96791687802636,2525.6124572787476,4.36059361559772e-09,4.404129522836854e-05,686.3587474922723,260.18511006878117,365.05608926854836,0.09667843225867714,1.0
0.8,83.16856584575679,2530.0322900618003,4.3634264373800414e-09,4.4073529739558395e-05,687.5093900045914,261.4178548642913,366.9450264027335,0.09707141724350499,1.0
0.81,83.36011919163673,2534.2508368292315,4.3661228472331804e-09,4.4104250150957704e-05,688.6070988977341,262.59869310167625,368.7550208096554,0.0974474855813239,1.0
0.8200000000000001,83.5429087737832,2538.27559462625,4.36868860680307e-09,4.413351706071768e-05,689.6538894532256,263.7291533737673,370.48833487223794,0.0978071718920036,1.0
0.8300000000000001,83.71726602698016,2542.1139902381947,4.3711293912058324e-09,4.416139035051778e-05,690.6517587373364,264.81079134606546,372.14728218678766,0.09815101526822234,1.0
0.84,83.88351251452266,2545.7732908015487,4.373450590020208e-09,4.418792748447536e-05,691.6026461523397,265.8451784350523,373.7342020520498,0.09847955632598236,1.0
0.85,84.04194039667544,2549.26062894019,4.375656754176005e-09,4.421317947381581e-05,692.5083766817942,266.8339717189891,375.2515366982489,0.09879336151657488,1.0
0.86,84.19287297612374,2552.5829859114665,4.377753311595427e-09,4.423720351414582e-05,693.3708467821758,267.7787078772646,376.70160318817193,0.09909295216647361,1.0
0.87,84.33642768947666,2555.747449489095,4.379739787810008e-09,4.426001349531475e-05,694.1913230928582,268.6816747401044,378.08757222447196,0.09937910418340509,1.0
0.88,84.47276324701782,2558.7609309303775,4.381616919279782e-09,4.42816318843852e-05,694.9711736820879,269.5449897684891,379.41242818643724,0.09965253126930292,1.0
0.89,84.60161945803733,2561.6309273486695,4.383373350669289e-09,4.430199326150196e-05,695.7105384512587,270.37240807794234,380.6810306545298,0.09991450357104713,1.0
0.9,84.7198357329304,2564.3704175362636,4.384913579767585e-09,4.4320423776577024e-05,696.4012573412808,271.1794250949305,381.9117209089472,0.10017029202536248,1.0
0.91,84.82891676570667,2566.9830834687996,4.386277974766568e-09,4.43372309593527e-05,697.048462063746,271.9625306990872,383.10100455522127,0.10041867408328138,1.0
0.92,84.90295731765312,2569.5261935638428,4.3867118375395405e-09,4.434697706379887e-05,697.5791083448198,272.82968070946896,384.3733942074713,0.1006964031715441,1.0
0.93,84.921349542418,2572.0466605355423,4.38561608644036e-09,4.4345345968154864e-05,697.9352336709478,273.867467002016,385.82872166255527,0.10103286583196121,1.0
0.9400000000000001,84.80414398847566,2574.7080174862717,4.380671562630715e-09,4.43155807080722e-05,697.8891270688534,275.4050094783354,387.8443010477881,0.10153982162064688,1.0
0.9500000000000001,84.0743494109766,2578.4629138769133,4.3580104088230054e-09,4.41572835037298e-05,696.0717135484963,279.4061737872055,392.65909749056453,0.10288339134448733,1.0
0.96,81.88590877225703,2585.062624239048,4.292595603875383e-09,4.3687832199219804e-05,689.9849431205664,289.4679784407247,404.26810271891327,0.10627397059149236,1.0
0.97,75.88955785009628,2599.787861965459,4.1118797375835115e-09,4.2369540322674766e-05,672.2431985894359,316.0891758166402,433.5985159488596,0.11519583471636487,1.0
0.98,62.60316963325525,2633.252668275546,3.6891007302809843e-09,3.920774475826223e-05,628.9741867065655,374.78328791369114,491.11051254577643,0.1346133738167535,1.0
0.99,43.89479322682634,2691.164783854461,3.019022581067535e-09,3.395417879382759e-05,556.1815765168863,437.42870147325004,526.0564574458294,0.15597277598476952,1.0
1.0,28.62725776896064,2756.8861034604442,2.3689392607100017e-09,2.8498286858223987e-05,479.7969639649875,439.12850314240023,475.1825054690017,0.16027849137146255,1.0
