Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.31,1504.489560715569,4559.1083427190415,37092.063916331164,0.4665235109022398,1972.497653824747,43550.75893230016,1819.0608249025495,1584.6503407464033,143.68606805815736,45.326883674850045,1.751157045096922e-05,0.07066625985903313
0.32,1493.4237044513952,4556.8438291058665,37107.59137260803,0.45595721089245017,1990.717207602304,43518.35031315132,1802.7649120547658,1573.345154955967,140.8120272116867,44.26808854715707,1.7344166732294965e-05,0.0715701369646346
0.33,1482.4908602787896,4554.641436114794,37122.94195148436,0.4456099182769668,2008.7540361623333,43486.26291272646,1786.7284587560896,1562.1291895168417,138.02309940622496,43.25185673312497,1.7176593803152702e-05,0.07247354336668395
0.34,1471.6950199086239,4552.49945182282,37138.109410347846,0.435491915185949,2026.59818731956,43454.51340727921,1770.953737135388,1551.0100458652182,135.3178729038398,42.27622977988148,1.7009222836673077e-05,0.07337581579046966
0.35000000000000003,1461.040511403945,4550.416405769225,37153.087091832735,0.42561169453351794,2044.2393793917227,43423.11939293963,1755.4436261316387,1539.99553720136,132.69497583248565,41.33942684024099,1.6842394988425382e-05,0.0742762597063475
0.36,1450.5317699118125,4548.390887801239,37167.86814732456,0.4159765030019364,2061.667254935516,43392.09860293394,1740.2012322621067,1529.0934604397626,130.1530500413032,40.43978215103844,1.6676434804525007e-05,0.0751741553983333
0.37,1440.1734878717057,4546.421707456209,37182.44545472104,0.4065919891249969,2078.87125802329,43361.469479051986,1725.2301262488545,1518.31175545722,127.69076348193927,39.57577753183932,1.6511637705541004e-05,0.07606875765421929
0.38,1429.9704095618663,4544.507737017084,37196.81179149769,0.3974626888369977,2095.840866647047,43331.25043955875,1710.5340088283112,1507.6582981809422,125.3067890684615,38.7459893127901,1.634828209283771e-05,0.07695930160904925
0.39,1419.9273280193402,4542.647942505332,37210.95989464281,0.3885919686453646,2112.565628729786,43301.459921393645,1696.116708645492,1497.1408992117272,122.99980172457353,37.94908944464014,1.6186625834361663e-05,0.07784500653726294
0.4,1410.049026115742,4540.841397515838,37224.882552583425,0.3799820003113092,2129.0352858563147,43272.116207038816,1681.9820970092865,1486.7672445664593,120.76846596924184,37.18383870844193,1.6026903923736523e-05,0.0787250836054666
0.41000000000000003,1400.3402611201313,4539.0871951379495,37238.572561522924,0.3716342024852601,2145.239717404174,43243.23730869158,1668.134046320404,1476.5448819581245,118.61145410527467,36.449063698557026,1.5869338641955982e-05,0.07959872922945445
0.42,1390.8056022429791,4537.3845094365715,37252.02304407942,0.363548825473986,2161.1692986307903,43214.8405684905,1654.5762153773285,1466.4810499124421,116.52739889003017,35.74365856969763,1.5714127481404203e-05,0.08046514958883852
0.43,1381.4495498337772,4535.732539707661,37265.22720051092,0.355725480569814,2176.8146269333224,43186.9429280567,1641.3122042588643,1456.5828050902182,114.51494152804305,35.06657482965848,1.5561455021333836e-05,0.08132354274158747
0.44,1372.2763605172029,4534.13050330095,37278.17859569342,0.3481629721659973,2192.166835143802,43159.56044455827,1628.3453124163514,1446.8568380665693,112.57269471196199,34.416810965568736,1.5411487873149014e-05,0.08217311817024942
0.45,1363.2900055011835,4532.577652540568,37290.87122773724,0.340859282663146,2207.2176830965595,43132.708169906495,1615.6784867324511,1437.3094292612923,110.69923761188211,33.79341100964967,1.5264372728018322e-05,0.08301310434994001
0.46,1354.49432916034,4531.0732359609465,37303.2992509424,0.3338120280638018,2221.959224926867,43106.400573030005,1603.3145366262083,1427.9466188767533,108.89316662538,33.1954617579596,1.512024680299737e-05,0.08384272840247489
0.47000000000000003,1345.8926551824786,4529.616508083213,37315.45760749222,0.3270179357624629,2236.384541035426,43080.65043228388,1591.2555971888946,1418.7737881162925,107.15300692246787,32.622077933279414,1.4979223963276261e-05,0.08466126279961132
0.48,1337.4881550478872,4528.206729559164,37327.34143922708,0.32047345546223927,2250.4870559941523,43055.46987239435,1579.5036405052585,1409.7960531231902,105.47730564192585,32.072414298026295,1.4841408559935773e-05,0.08546798549896302
0.49,1329.283559550136,4526.8431396394,37338.94652968893,0.3141745101966995,2264.2610387490104,43030.86953599004,1568.060079260823,1401.0179586860095,103.86457454808733,31.545649261085256,1.4706888916762395e-05,0.0862622114448446
0.5,1321.2811422080745,4525.524977690985,37350.2693382013,0.30811648602852015,2277.7016500909963,43006.85854231741,1556.925753003854,1392.4434613486756,102.31328997160789,31.040986480297267,1.4575735769020736e-05,0.08704329871161215
0.51,1313.482992033875,4524.251468375791,37361.30656500788,0.3022946932876714,2290.8044212132913,42983.445264822,1546.101302911157,1384.0762242031874,100.82195977745572,30.55766138059406,1.4448013427028621e-05,0.08781061733923634
0.52,1305.8905035328764,4523.0218100978345,37372.05594260325,0.29670379915304435,2303.566176407275,42960.63586726233,1535.5864789227614,1375.9190714913686,99.38901813187861,30.094920007078645,1.4323764837359089e-05,0.08856360912188721
0.53,1298.5048828782294,4521.835200180766,37382.51545733732,0.2913384512675146,2315.984121446837,42938.43577025229,1525.3808379507532,1367.9745346799707,98.01293581382882,29.65203996329149,1.4203026550667023e-05,0.08930173339697439
0.54,1291.3268205647923,4520.690801285681,37392.68384383073,0.2861930036251434,2328.056407792621,42916.84870328619,1515.4832972232487,1360.2445035374765,96.69215752552603,29.22831287125788,1.4085821731425155e-05,0.09002450355248424
0.55,1284.3565012145402,4519.58776619353,37402.56058189127,0.28126150681563344,2339.782134173995,42895.87674651828,1505.8921559080022,1352.7302388839905,95.42510462012615,28.823047442664375,1.3972158990763073e-05,0.09073149071553513
0.56,1277.5939158505385,4518.525231204923,37412.145407933844,0.2765381269605702,2351.160761033644,42875.52123699443,1496.6055201366478,1345.4327129607866,94.21024196917382,28.435578390532488,1.3862043291369184e-05,0.09142228766522785
