Position,rho_mol_l,rho_mass_l,V_l,V_CO2,V_MEA,V_H2O,mul_mix,sigma,Dl_CO2,Dl_MEA,Dl_ion,Cpl_CO2,Cpl_MEA,Cpl_H2O
0.86,43240.908025599194,1003.1034879667495,2.312624886156384e-05,2.5649895981700797e-05,6.109098697695675e-05,1.8501803136503077e-05,0.0014894935035957844,0.060190651001485726,4.377753311595427e-09,2.17067675717141e-09,7.89898194298489e-10,168.21563963278,177.96494611620872,75.52253103603029
0.87,43241.443509015204,1003.0530306019385,2.312596247605644e-05,2.5649238800252756e-05,6.109212494964139e-05,1.8502076821192338e-05,0.0014870136048919162,0.06018198841829279,4.379739787810008e-09,2.171654155875144e-09,7.909747096894874e-10,168.21901548745026,177.97111429392675,75.52287701590889
0.88,43241.95564013418,1003.0051037744927,2.3125688586384594e-05,2.564861576883531e-05,6.109319919783883e-05,1.8502335411029642e-05,0.0014846623188257452,0.060173775203664875,4.381616919279782e-09,2.1725777521052128e-09,7.919976045359337e-10,168.22221182435993,177.9769409126725,75.52320403345033
0.89,43242.44805175616,1002.9597323557402,2.3125425248892404e-05,2.564802846196949e-05,6.10942024264025e-05,1.8502577325097952e-05,0.0014824397411442973,0.06016602306410378,4.383373350669289e-09,2.17344195506459e-09,7.929655231082366e-10,168.22521673364366,177.98239059433902,75.52351006786122
0.9,43242.938229934814,1002.917636008809,2.312516311178301e-05,2.5647494363180624e-05,6.109507455856852e-05,1.8502789288631015e-05,0.0014803777459800565,0.06015890949803706,4.384913579767585e-09,2.1741997524095264e-09,7.938585749160484e-10,168.22791529872867,177.98716462188546,75.52377829685523
0.91,43243.42119069617,1002.8784167836498,2.3124904840210704e-05,2.5647005290464024e-05,6.109584078556823e-05,1.8502976909899956e-05,0.0014784570565397922,0.060152345035017055,4.386277974766568e-09,2.174871014316093e-09,7.946867037868173e-10,168.23035884895148,177.99138965334367,75.52401578707804
0.92,43244.02330725203,1002.8482240595116,2.312458285610765e-05,2.564670323964832e-05,6.109602761766472e-05,1.8503035309677785e-05,0.0014769567298133543,0.060147803064497185,4.3867118375395405e-09,2.1750842366682643e-09,7.952848232169487e-10,168.23162605905966,177.99270461278977,75.52408972174571
0.93,43244.84501820207,1002.8319270307553,2.3124143457540265e-05,2.5646701105247648e-05,6.109525919368676e-05,1.8502881240188847e-05,0.0014760965486571107,0.060146450942140425,4.38561608644036e-09,2.1745445188800087e-09,7.955217831411032e-10,168.2309856830671,177.9892353598033,75.5238946811175
0.9400000000000001,43246.27157158848,1002.8485679178086,2.312338066750176e-05,2.5647436651667024e-05,6.10920793880942e-05,1.8502192372632967e-05,0.0014767425101149963,0.06015284172779887,4.380671562630715e-09,2.1721102481483396e-09,7.948872864575776e-10,168.22560145235272,177.97371809444255,75.52302313003058
0.9500000000000001,43250.59922114495,1003.0124560261921,2.3121066944920067e-05,2.5651535314505314e-05,6.10777613333204e-05,1.8499040635401054e-05,0.001484140131448609,0.06019432428742342,4.3580104088230054e-09,2.1609549965057612e-09,7.903267774271503e-10,168.19848185385135,177.90260313969742,75.51904614529238
0.96,43261.95739742153,1003.5315917259859,2.3114996642745555e-05,2.5663807276523086e-05,6.103634433673235e-05,1.848993879663183e-05,0.0015082596704399057,0.06032107322457857,4.292595603875383e-09,2.1287549693176344e-09,7.7633578447979e-10,168.1186963343697,177.69611582876982,75.50766026344607
0.97,43292.24738075179,1005.0189706726027,2.3098823935035794e-05,2.569860336169885e-05,6.092022439803512e-05,1.8464741357733444e-05,0.0015815152755328855,0.06068366367840407,4.1118797375835115e-09,2.0398037730009872e-09,7.370688351551191e-10,167.89503272469585,177.11552245484185,75.47694966216864
0.98,43362.12202590871,1008.6124572212943,2.3061601999148093e-05,2.5783453328414182e-05,6.0637084575188035e-05,1.8405466170428073e-05,0.0017866420368556775,0.061578893316036,3.6891007302809843e-09,1.8317180809045037e-09,6.455503227803059e-10,167.3583429948765,175.69276644798944,75.41010013739806
0.99,43470.12531757382,1014.6103497792847,2.3004304512453903e-05,2.593019869729896e-05,6.014801680400752e-05,1.8310607027812465e-05,0.0022511677240016335,0.06313984480896054,3.019022581067535e-09,1.5018736279350757e-09,5.032157961331994e-10,166.46582687800796,173.21254438190738,75.32436348899759
1.0,43569.43234114113,1020.8668305849625,2.295187121489609e-05,2.6092331815445865e-05,5.9609037506226584e-05,1.821772925885306e-05,0.0030081974362783704,0.0648532777865237,2.3689392607100017e-09,1.1816473514217948e-09,3.695697985381944e-10,165.5443328102519,170.44610226899997,75.28124547439752
