Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.24,1574.8674557502075,4574.372432513284,36993.53217445499,0.5354009574146212,1857.5753523204603,43755.04219918672,1924.2991162039639,1655.3072420177552,163.21979550198648,52.85346982777224,1.8514085133039737e-05,0.06515754276291764
0.25,1562.5793775121099,4571.5787955398755,37010.69985963755,0.5233188159660043,1877.4970287371082,43719.61006260156,1905.7121685483835,1643.138201533768,159.6527748187182,51.42756094685464,1.8350034945915592e-05,0.06608865222293005
0.26,1550.426234759307,4568.870812787458,37027.6936862277,0.5113692651063606,1897.2626717159885,43684.46375225488,1887.4204805785798,1631.0293013608546,156.19093266891147,50.066621282961755,1.8182812449353836e-05,0.06702216570268778
0.27,1538.4093330965075,4566.2445927551025,37044.51090979557,0.49957870855607345,1916.8647679154228,43649.61357568669,1869.4203769268122,1618.9872171438901,152.83202702037516,48.76659659893354,1.801306211781492e-05,0.06795757774266789
0.28,1526.5303724044004,4563.696512826615,37061.148142753176,0.4879705117223314,1936.2953740209298,43615.07072366617,1851.7091029548712,1607.0187404016424,149.573889429244,47.52379830804981,1.784138933974337e-05,0.06889434927424289
0.29,1514.7918702713905,4561.223419758173,37077.60095322321,0.47656492873425216,1955.5455292930944,43580.84871875338,1834.2854433360483,1595.1312313543337,146.41450822921522,46.33494476829712,1.766835115293052e-05,0.06983188425640155
0.3,1503.1970592200787,4558.822649426318,37093.8640180345,0.46537906208669205,1974.6054724969865,43546.96313538564,1817.1495245842623,1583.332548184325,143.35198470009828,45.19711982724167,1.7494452381613796e-05,0.07076953980814406
0.31,1491.7494192235345,4556.491665514394,37109.93159414221,0.4544279570316116,1993.4651689441278,43513.430033163415,1800.302019511007,1571.6305974164807,140.384466952023,44.10763291181619,1.7320172644930768e-05,0.07170663904351016
0.32,1480.4531188303936,4554.228387469026,37125.79713424423,0.44372397817139536,2012.11381190792,43480.267500960166,1783.7448271703759,1560.033797956093,137.51020971896614,43.06409709228686,1.7145944066698114e-05,0.07264245668658424
0.33,1469.3124957019554,4552.030862642247,37141.45380568411,0.4332776429219842,2030.540476736352,43447.493906328215,1767.480225234222,1548.55056867763,134.7274908820621,42.06430320342969,1.697217312737434e-05,0.07357623984327243
0.34,1458.3321957114433,4549.897349233735,37156.89439334506,0.42309759839909516,2048.733945495009,43415.12840369229,1751.511070980436,1537.1894794526268,132.03463622983864,41.10623244768209,1.6799236009554544e-05,0.07450720184264953
0.35000000000000003,1447.5170926625021,4547.826333846816,37172.11142316689,0.41319058686398996,2066.6828766185267,43383.19070300062,1735.8406721654626,1525.9591779724942,129.42999621938432,40.18804003474863,1.662747541553629e-05,0.07543453156221157
0.36,1436.8721215008638,4545.816355949405,37187.09729094319,0.40356208924805914,2084.3759476738496,43351.700462737164,1720.4725015280574,1514.8682247193406,126.91193926488076,39.30799830356228,1.645721581317086e-05,0.07635739392754133
0.37,1426.40229566608,4543.866152890443,37201.84437811594,0.394215842739581,2101.8019632387163,43320.67747798685,1705.4102441458206,1503.9251138605098,124.4788324798875,38.46451957579097,1.628874798704759e-05,0.0772749425891819
