Position,k2,Cl_MEA_true,Dl_CO2,kl_CO2,Ha,E,Psi,Psi_H,eta_psi
0.11,40.15909538566447,1584.7914085035363,2.8027495244934622e-09,3.1542684136191895e-05,423.4201401331608,109.89412652313155,121.52059678699838,0.042379700981230985,1.0
0.12,41.24807446105012,1606.8754161073307,2.8334869878025206e-09,3.184190135743154e-05,430.38245815332397,111.82828378196385,124.3520127156297,0.04296496291759906,1.0
0.13,42.311394220501654,1628.7119258022374,2.862567683647495e-09,3.212666451090646e-05,437.18278287100105,113.88760180899048,127.31057949377565,0.04359791717746986,1.0
0.14,43.35248533353818,1650.3301164332945,2.8901889771236047e-09,3.2398731680293844e-05,443.8411080106091,116.06199979551953,130.38981710201523,0.04427382833279788,1.0
0.15,44.37385573204965,1671.7522572855441,2.916502735085357e-09,3.265945707808566e-05,450.3724081617544,118.34418745909858,133.5852323165656,0.04498918188215463,1.0
0.16,45.378060725563,1692.9976925649546,2.941652976271078e-09,3.291011263665232e-05,456.79095886894834,120.72685844565501,136.89200226947145,0.045740566693338446,1.0
0.17,46.36673304355477,1714.0789803110015,2.96574426350552e-09,3.315162351304984e-05,463.1063233025063,123.20490228492476,140.30684456673748,0.046525514731801,1.0
0.18,47.34148162173614,1735.0069074116243,2.9888742267575457e-09,3.338484686553508e-05,469.3274527388912,125.77332258938156,143.8263810693981,0.047341670366370214,1.0
0.19,48.30356720069773,1755.7884566164032,3.011124147402746e-09,3.361049237934367e-05,475.4612776110541,128.42770095638235,147.44747150933324,0.0481869673896661,1.0
0.2,49.25388867362586,1776.4275961282754,3.03255947704319e-09,3.382912906527571e-05,481.5128311422191,131.16432646476426,151.1673840529488,0.04905966350625083,1.0
0.21,50.193354747047636,1796.9270127756292,3.0532428031801424e-09,3.404129592190164e-05,487.4868628255469,133.97928344905506,154.98304288638252,0.04995798561482998,1.0
0.22,51.122485323607464,1817.2860916138347,3.0732219276878742e-09,3.4247401010927893e-05,493.3861719432173,136.8691912742764,158.89160625499173,0.050880411722946134,1.0
0.23,52.04177884970916,1837.5033527960336,3.0925417941858115e-09,3.444782439179781e-05,499.2132764610534,139.83055311270206,162.88999248256204,0.051825412995290705,1.0
0.24,52.95157270651738,1857.5753523204603,3.1112407964411124e-09,3.4642886250770055e-05,504.96978915253925,142.85987093751558,166.97492065346847,0.05279150121023977,1.0
0.25,53.85202956040234,1877.4970287371082,3.1293506406565214e-09,3.483284672921404e-05,510.65643875938565,145.95374237856552,171.1430171796756,0.053777260578204575,1.0
0.26,54.74331096441128,1897.2626717159885,3.1469018200025847e-09,3.5017952914814846e-05,516.2738212470932,149.10851401397426,175.39054244431722,0.05478121516914199,1.0
0.27,55.625385803518675,1916.8647679154228,3.1639183284165333e-09,3.51983935615306e-05,521.8215913266419,152.3205575760418,179.7135752850045,0.05580193588725249,1.0
0.28,56.498207625532125,1936.2953740209298,3.180422855283624e-09,3.537434441928759e-05,527.2992723010312,155.58605071946263,184.10788627197982,0.05683795290068577,1.0
0.29,57.36164784072004,1955.5455292930944,3.1964351482135863e-09,3.5545953874452935e-05,532.7059542615788,158.90100344400918,188.56892062722181,0.057887769165011704,1.0
0.3,58.21548792070389,1974.6054724969865,3.2119718448379357e-09,3.571334210203884e-05,538.0403046735127,162.26133155742323,193.09187749876102,0.05894988570838761,1.0
0.31,59.05950895500595,1993.4651689441278,3.2270490667207493e-09,3.58766234147356e-05,543.3009497178825,165.66270357895817,197.6715960821512,0.06002274432561803,1.0
0.32,59.893397051027236,2012.11381190792,3.241679907144555e-09,3.60358848658585e-05,548.4860901005442,169.10069364513834,202.3026645082233,0.06110478533674674,1.0
0.33,60.71683245665733,2030.540476736352,3.255876866677981e-09,3.6191207487050456e-05,553.5938945476911,172.57068038800085,206.97936676971815,0.06219440824623991,1.0
0.34,61.52946092675144,2048.733945495009,3.2696511413651267e-09,3.6342660237593634e-05,558.6223810707298,176.06788503352374,211.6957059674336,0.06328998654428451,1.0
0.35000000000000003,62.33088989139307,2066.6828766185267,3.2830124803225732e-09,3.649029923927966e-05,563.5694285227889,179.58744016426067,216.4454826986092,0.06438989087244112,1.0
0.36,63.12073407061398,2084.3759476738496,3.295970477491174e-09,3.6634178643965616e-05,568.4329501670263,183.12428283627648,221.2222041835156,0.06549245104641416,1.0
0.37,63.898576182507796,2101.8019632387163,3.308533396003777e-09,3.67743413882902e-05,573.2107745317853,186.6733348351382,226.0192682656177,0.06659601760022225,1.0
0.38,64.66400473309731,2118.9498676301973,3.320709271557363e-09,3.691082820072363e-05,577.9007753175097,190.22938253406903,230.8298523427731,0.06769892003468375,1.0
0.39,65.41660961145087,2135.8089343579263,3.3325056852298154e-09,3.704367625301618e-05,582.500878807677,193.7871709651662,235.6470232106392,0.0687994974001673,1.0
0.4,66.15597923038351,2152.3688982248323,3.343929615881118e-09,3.717291827874207e-05,587.0090703344812,197.3414746028062,240.46382219089412,0.06989612087493496,1.0
0.41000000000000003,66.88171964487113,2168.6197407206682,3.354988090029986e-09,3.729858742935288e-05,591.4234301499603,200.88696609635852,245.27312696759597,0.07098714964350601,1.0
0.42,67.59344916320974,2184.5523138207755,3.365687681362087e-09,3.74207146490688e-05,595.7421906901893,204.41848285357182,250.0679688438259,0.07207101606444659,1.0
0.43,68.29080276732574,2200.1577975219684,3.376034920940127e-09,3.7539330830815726e-05,599.9636828592871,207.93082716994488,254.8413022779159,0.07314616034761275,1.0
0.44,68.97344306967453,2215.428167287526,3.386036327353235e-09,3.765446816856962e-05,604.086427383124,211.41892230351056,259.5862043183707,0.07421107864419724,1.0
0.45,69.64105600823547,2230.356276669871,3.3956982298564647e-09,3.776615893797613e-05,608.1091287118768,214.87788016365727,264.2959579744725,0.07526434341958586,1.0
0.46,70.29335381680747,2244.9353639473848,3.405027104514533e-09,3.7874437177117156e-05,612.0306218837945,218.3028206929081,268.96384241532957,0.07630454466633059,1.0
0.47000000000000003,70.93008802855931,2259.160005791247,3.414029385344726e-09,3.797933933794299e-05,615.8500295546017,221.68921663756853,273.5835638841345,0.0773303964936062,1.0
0.48,71.55103388186478,2273.0251978816323,3.4227115369633053e-09,3.8080902849626524e-05,619.5665961734858,225.0326102619301,278.14890737543635,0.07834064709590668,1.0
0.49,72.15600868960492,2286.5269649669413,3.4310801943477576e-09,3.817916868222281e-05,623.1798200278502,228.3288077196656,282.6539913219054,0.07933413712202658,1.0
0.5,72.74486508654606,2299.6623865289134,3.439141958064611e-09,3.827417977268121e-05,626.6894321393071,231.57393372744895,287.09333437741003,0.08030981528529811,1.0
0.51,73.31748588105003,2312.4289603990123,3.446903596926276e-09,3.836598128229962e-05,630.095299818955,234.764212497987,291.46159059737965,0.08126666860688093,1.0
0.52,73.87380279866454,2324.825644341363,3.4543719582880595e-09,3.845462226229471e-05,633.3976120770525,237.89633903177867,295.7540210870337,0.0822038350643012,1.0
0.53,74.4137729246834,2336.8518048128517,3.461553924560883e-09,3.854015294989944e-05,636.5966738170112,240.96715220426532,299.966082170349,0.08312050167307443,1.0
0.54,74.93739750788089,2348.5078220296673,3.4684565628310767e-09,3.862262740047251e-05,639.6930382111809,243.9738293199397,304.09368231045266,0.08401596201918486,1.0
0.55,75.44471327653345,2359.7950670528703,3.475086912619851e-09,3.870210173250522e-05,642.687474461768,246.91392132602869,308.13322265395317,0.08488962585630538,1.0
0.56,75.93578555154754,2370.715272725382,3.4814521513945203e-09,3.877863407433566e-05,645.5808681788895,249.78512785178103,312.0813202641497,0.08574094876469501,1.0
0.5700000000000001,76.4107236864273,2381.2714465652357,3.4875594921585695e-09,3.885228583958459e-05,648.3743801524391,252.58563279300938,315.9352353592078,0.08656953280350049,1.0
0.58,76.86965927898115,2391.466919011489,3.493416153181936e-09,3.892311932414593e-05,651.0692607510736,255.31379162094808,319.69247342928884,0.0873750305597629,1.0
0.59,77.31276058072177,2401.30583044787,3.4990294606286024e-09,3.8991199682848564e-05,653.666953955834,257.9682919528858,323.35099704538635,0.08815719220962734,1.0
0.6,77.74022327094892,2410.7930801907883,3.5044066536574528e-09,3.905659323672271e-05,656.169061312011,260.54816997221565,326.9092408617389,0.08891586983231851,1.0
0.61,78.15226603931927,2419.933819865098,3.509555054868263e-09,3.91193677143967e-05,658.577266507721,263.0526148104076,330.3658695461844,0.08965095719510241,1.0
0.62,78.54913806878106,2428.734106893378,3.514481914229202e-09,3.9179592497824016e-05,660.893437549373,265.48122342953815,333.72009942279664,0.09036246576185696,1.0
0.63,78.93110490858626,2437.200201834466,3.5191944489581916e-09,3.923733733230091e-05,663.1194975636142,267.8337507640945,336.97138023157527,0.09105044902982415,1.0
0.64,79.29845637229201,2445.3388833043127,3.5236998793467494e-09,3.929267335848115e-05,665.257487660487,270.1102177331409,340.11953600626754,0.0917150340976398,1.0
0.65,79.6514981693718,2453.157391012248,3.528005268603623e-09,3.934567167583646e-05,667.3095339705305,272.31091476913497,343.16476289509944,0.09235642262999084,1.0
0.66,79.99055177742804,2460.6630956333165,3.5321177072134117e-09,3.939640408462674e-05,669.277808047374,274.4362581644183,346.10745235992994,0.09297484719638666,1.0
0.67,80.31595321422472,2467.8638602985197,3.5360441054198902e-09,3.9444942237926846e-05,671.1645666795382,276.48694837905356,348.9483855426125,0.09357061855662734,1.0
0.68,80.6280483964962,2474.7676347035986,3.539791309783635e-09,3.949135764208393e-05,672.9720894064011,278.4638064935776,351.68852729000594,0.09414407662189941,1.0
0.6900000000000001,80.92719469378437,2481.3825987246432,3.543366077785699e-09,3.953572178912612e-05,674.7027010654119,280.36782800360265,354.3290936409639,0.09469560630515751,1.0
0.7000000000000001,81.21375427537109,2487.717114997054,3.546774958487812e-09,3.95781050667125e-05,676.3587460023779,282.2001803480813,356.87154234079463,0.09522563707710968,1.0
0.71,81.48809818715301,2493.779573348835,3.5500244836313715e-09,3.961857794831063e-05,677.9425830424251,283.9621168305005,359.31746964807496,0.0957346170188807,1.0
0.72,81.75059811302776,2499.5784990105317,3.5531209300323916e-09,3.965720931078088e-05,679.4565732170815,285.65504702759426,361.66868894231453,0.09622303429616602,1.0
0.73,82.0016300810558,2505.122412524192,3.5560704926516677e-09,3.969406750340141e-05,680.9030756381878,287.28045786939606,363.92713592224464,0.09669139357279422,1.0
0.74,82.24157115030388,2510.419836598838,3.558879215733112e-09,3.9729219804781336e-05,682.2844385815582,288.8399229167178,366.09487593491434,0.09714021905687721,1.0
0.75,82.47079469776986,2515.479264840848,3.5615529112840576e-09,3.976273167535339e-05,683.6029819227589,290.33509893008267,368.17409438159444,0.09757005393982872,1.0
0.76,82.68967755812992,2520.309144832667,3.5640973453521086e-09,3.9794668226809686e-05,684.8610182491637,291.76768997125623,370.16705812607444,0.09798144953816211,1.0
0.77,82.89858739118445,2524.9178046894176,3.5665179942551545e-09,3.982509206436768e-05,686.0608053575958,293.13945146130385,372.0761072299694,0.09837496741335845,1.0
0.78,83.09789219859145,2529.3135085042295,3.568820246553722e-09,3.985406504595368e-05,687.204583477776,294.45217858540354,373.9036489181713,0.09875117567139112,1.0
0.79,83.28795397518486,2533.5043723692447,3.5710093099350656e-09,3.988164732724902e-05,688.2945461048397,295.70768517218033,375.6521240485543,0.09911064329423853,1.0
0.8,83.46912559903137,2537.4983492948154,3.5730901569944016e-09,3.990789687454392e-05,689.3328293295732,296.90780234753566,377.3240014418352,0.09945394020386679,1.0
0.81,83.64175997325248,2541.3033035153962,3.575067705641733e-09,3.9932871099760755e-05,690.3215498316835,298.0543776383038,378.92178476144187,0.09978163672890222,1.0
0.8200000000000001,83.8061939220504,2544.9268321095888,3.5769465504609918e-09,3.995662425211328e-05,691.262734206368,299.1492433219987,380.4479563200145,0.10009429545303772,1.0
0.8300000000000001,83.96276245205775,2548.376436755718,3.5787312085086586e-09,3.9979209810474656e-05,692.1583844401246,300.19424290560397,381.9050231772934,0.10039247847139722,1.0
0.84,84.11178781063083,2551.659397243425,3.5804259416997262e-09,4.000067873662542e-05,693.0104294498295,301.1912062095042,383.2954744624492,0.10067674092938796,1.0
0.85,84.25356035020772,2554.7828031136683,3.5820343104829964e-09,4.002107589073526e-05,693.8206703417184,302.14202171501086,384.62185226711176,0.10094765373801823,1.0
0.86,84.38840070483198,2557.753573363777,3.5835605920479593e-09,4.004045166754858e-05,694.5909755692447,303.048440840245,385.8865668605772,0.10120574237948936,1.0
0.87,84.51641936392895,2560.5786723752385,3.585004187865653e-09,4.0058816753975415e-05,695.3225643761024,303.9129493698477,387.09275066690077,0.1014517580487944,1.0
0.88,84.63776781686693,2563.264872785677,3.586365497489898e-09,4.007618961213169e-05,696.0167554585539,304.7378449042223,388.2433491979585,0.10168639080948107,1.0
0.89,84.75217406785265,2565.8195023625435,3.5876349618963563e-09,4.0092508584969564e-05,696.6736225994524,305.52707084211875,389.3429597788402,0.10191083668839292,1.0
0.9,84.8564394992608,2568.255378428229,3.588733675278567e-09,4.0107157537817624e-05,697.2848620425797,306.29651436893687,390.408260117612,0.10212996970306343,1.0
0.91,84.95207163085243,2570.57594654512,3.5896946905537344e-09,4.012041441639062e-05,697.8555756371576,307.04266230469256,391.43627261896074,0.10234267744182876,1.0
0.92,85.01294542495633,2572.8385640387046,3.5898961248236718e-09,4.0127324379126265e-05,698.312053578111,307.8754612233877,392.53884188812617,0.10258277596189318,1.0
0.93,85.01825842980261,2575.0901994582737,3.58884360104461e-09,4.0123948616522473e-05,698.595728499635,308.88296823851505,393.80546921042856,0.10287727697885327,1.0
0.9400000000000001,84.88740396107194,2577.495216998511,3.584625643483013e-09,4.0095015863068456e-05,698.4769424292573,310.39933035997575,395.57355104234273,0.10332875305864969,1.0
0.9500000000000001,84.14014082919003,2581.0112146161605,3.565827579119972e-09,3.994915483226392e-05,696.5770105012776,314.41050112994196,399.83510391354764,0.10454633211994442,1.0
0.96,81.92558107223518,2587.39681783927,3.5118565466952518e-09,3.952027544606573e-05,690.3823913616643,324.49351644595373,410.0652803945698,0.10762039910829428,1.0
0.97,75.88666822849555,2601.9384358290035,3.3631664772631167e-09,3.832031595604204e-05,672.475323706851,350.70187939351416,435.25806921608654,0.11558590548602932,1.0
0.98,62.56015621535598,2635.1216853164638,3.0164552062728756e-09,3.54522555076631e-05,629.0045968712382,405.3329855783515,480.49081611524,0.13210833729089919,1.0
0.99,43.86115879709624,2692.311737351447,2.4687080902227372e-09,3.070198748283129e-05,556.1233149141177,455.39024294786304,495.4414477510201,0.148269555793022,1.0
1.0,28.62725776895983,2756.8861034603624,1.938223031490003e-09,2.5777670366357786e-05,479.79696396497366,446.00084081105615,436.7092962711767,0.14923818292395882,1.0
