Position,Cv_CO2,Cv_H2O,Cv_N2,Cv_O2
0.39,1.1630923107876505,9.95569626851093,24.496539070579146,2.698517155877752
0.4,1.128402046448057,10.031082533551972,24.441334623211045,2.6924358826058676
0.41000000000000003,1.094519559948417,10.104378468653561,24.38793287017634,2.686553192553085
0.42,1.0614497915141266,10.17560317383613,24.336294842856642,2.680864792970744
0.43,1.029197557940288,10.244774854879013,24.28638290969852,2.6753665384000818
0.44,0.9977666498809459,10.311912633732069,24.238160357236083,2.670054384518051
0.45,0.9671597073270787,10.377036223382891,24.191591606792038,2.6649244120089146
0.46,0.9373790744991495,10.440165328033904,24.14664163710893,2.6599727629618157
0.47000000000000003,0.9084250280611892,10.50132216561504,24.103275598615625,2.65519559837871
0.48,0.8802974969721721,10.560528754011822,24.061459318888826,2.650589153855562
0.49,0.8529948717262545,10.617809279777104,24.021158357556224,2.6461496354713097
0.5,0.8265139945537406,10.673189567340694,23.982338419134834,2.6418732652657715
0.51,0.8008513084445084,10.726695774365272,23.94496539462072,2.637756285821132
0.52,0.776000906896729,10.77835731977612,23.909004547431422,2.6337948705860805
0.53,0.7519565118843373,10.82820361358362,23.874421577898957,2.62998524113942
0.54,0.7287102959219245,10.876266365692086,23.841181634989333,2.626323558321958
0.55,0.7062529589340456,10.922578936115203,23.80924982024098,2.622805977749924
0.56,0.6845748614200421,10.967174986362224,23.778591351212697,2.619428667820248
0.5700000000000001,0.6636643247977968,11.010090968191788,23.74917090470029,2.6161877373598847
0.58,0.6435094043600791,11.051363238140542,23.720953565338352,2.613079340122952
0.59,0.624096945896065,11.091029874840354,23.693904085756238,2.6100995932901605
0.6,0.6054127057794245,11.129130026073147,23.667987381465423,2.607244631985175
0.61,0.587442248178026,11.165702922985695,23.6431685559985,2.6045106120438986
0.62,0.5701697439120159,11.200789490322137,23.619412664935613,2.601893684019835
0.63,0.5535792564326768,11.234430367679028,23.596685219429308,2.599390048651943
0.64,0.5376541351206395,11.266667050395334,23.57495180685334,2.5969959150756434
0.65,0.5223771371172073,11.297541327413791,23.554178507342723,2.5947075467085003
0.66,0.5077309922864586,11.327094813645495,23.534331696505625,2.592521239517144
0.67,0.4936977567919649,11.355369609468209,23.515378258383116,2.59043334547672
0.68,0.4802595315908638,11.382407350387236,23.49728558075093,2.588440272053346
0.6900000000000001,0.4673981877367273,11.408249695338597,23.480021517048826,2.5865384780102745
0.7000000000000001,0.4550954632021551,11.432937902371481,23.463554695272784,2.5847245074351903
0.71,0.4433332052576653,11.456512847622292,23.44785412302874,2.582994946233276
0.72,0.4320932001648792,11.479014897713759,23.432889747107716,2.5813464837695155
0.73,0.42135739167213493,11.50048383870421,23.418632034766826,2.5797758667429793
0.74,0.4111078695517714,11.52095885554171,23.405052189868815,2.5782799229965647
0.75,0.40132693166801814,11.540478248825607,23.39212235680078,2.576855583980502
0.76,0.3919970744730877,11.559079812427724,23.3798150996903,2.5754998273832643
0.77,0.3831011606696119,11.576800174591137,23.368104165773545,2.574209761223524
0.78,0.37462227530020614,11.59367534087866,23.356963804040667,2.5729825487927296
0.79,0.3665438882414284,11.60974034177922,23.346369134489926,2.5718154493318153
0.8,0.35884988396776607,11.625029060872508,23.336296274326216,2.5707058319331204
0.81,0.35152438837888683,11.639574841709926,23.32672174551682,2.569651110277251
0.8200000000000001,0.34455213520163236,11.653409461244273,23.31762340776742,2.5686488454088954
0.8300000000000001,0.33791810390896954,11.66656410733564,23.308979559102337,2.56769664665754
0.84,0.33160777642184064,11.679068681785468,23.30076956449993,2.566792240887385
0.85,0.3256071485828917,11.690950792542935,23.292974967477463,2.5659335949485578
0.86,0.31990245218450136,11.70223925355941,23.2855757224349,2.5651185006354233
0.87,0.3144806868452769,11.712951046908374,23.278564623922556,2.5643461642019947
0.88,0.30932906687267314,11.723105041465368,23.27193211860935,2.5636155332617396
0.89,0.304435465588607,11.73269722722995,23.265694144106096,2.5629283634878193
0.9,0.2997891564451745,11.741568917593282,23.260041725218628,2.5623056980045003
0.91,0.2953780573009855,11.74981017948593,23.254883555969084,2.561737478625725
0.92,0.29119906609488355,11.75605644900832,23.251778350233696,2.5613954118984483
0.93,0.28724666858297465,11.759223295586427,23.251963738428323,2.5614158340985913
0.9400000000000001,0.2835322703500093,11.755081529682549,23.260257918297533,2.5623295136435473
0.9500000000000001,0.28017420327937653,11.718181371362544,23.305626880388584,2.5673273185250585
0.96,0.27738025935316135,11.601195085356466,23.442096743681624,2.582360718398221
0.97,0.27575679370713824,11.258414366083478,23.837698397417704,2.6259398479407507
0.98,0.27626931974138036,10.380171673079307,24.865886046397936,2.7392040932384503
0.99,0.279159952646293,8.703322930859137,26.896252871952814,2.962867513434214
1.0,0.28246321710375494,6.557214706555898,29.6497125603817,3.266186206161999
