0,1,2,3,4,5,6
1.0071038860793973,0.9175335032818444,0.8708565131911672,0.18534871819420173,0.8096785687408382,0.791875,1.0
0.9973075117137841,0.921450567682958,0.8512637644599408,0.22103752718212633,0.8147425754399679,0.8022088056287106,1.0
0.9882012362577827,0.9247755856354185,0.8330512135479378,0.25133213519343284,0.8188193073645103,0.8095513066956098,1.0
0.9796054911853698,0.9276788527401958,0.815859723403112,0.27778412437029354,0.8222213316894592,0.815087769323997,1.0
0.9714075154721178,0.9302658014926146,0.799463771976608,0.30135410189233086,0.8251329195304382,0.8194353800872523,1.0
0.96353097745363,0.9326004454531549,0.7837106959396324,0.32262530242169785,0.8276632813265534,0.8229424993740007,1.0
0.9559088211075909,0.9347394639626252,0.7684663832475542,0.3421141377302041,0.8299073637434204,0.8258971663461675,1.0
0.9485000318487057,0.936716793181862,0.7536488047297837,0.3601298039499175,0.8319180844844934,0.8284269046683844,1.0
0.9412672252207291,0.9385619513819177,0.7391831914738306,0.3769412453282021,0.8337416961733969,0.8306473527722623,1.0
0.9341828432727292,0.9402971139243514,0.725014427577831,0.3927505040481552,0.8354115034159709,0.8326286354480393,1.0
0.9272259428925588,0.941938329711745,0.71110062681749,0.4077038034444068,0.8369511103315969,0.8344171063922937,1.0
0.9203776208870823,0.9435001738211152,0.6974039828065373,0.42193393866311324,0.838381792693638,0.8360530230235753,1.0
0.9136248119550604,0.9449927264516652,0.6838983649424931,0.4355327515192356,0.8397178745689673,0.8375599731378518,1.0
0.9069555361318853,0.9464250310332232,0.6705598132961434,0.44858263770676493,0.8409722188726434,0.8389595406455886,1.0
0.9003605532108628,0.9478043333873833,0.6573698474540983,0.46114961471133387,0.842155011846083,0.8402673276071134,1.0
0.8938327118953928,0.9491362584677533,0.6443141648231582,0.47328493211026024,0.8432741420691827,0.8414951690901651,1.0
0.8873655707865262,0.9504260071148233,0.6313798826054251,0.4850359753391197,0.8443368985943107,0.8426537580658725,1.0
0.8809548193320302,0.9516774215183313,0.6185583796964332,0.4964377510155267,0.8453486817994913,0.8437505830663661,1.0
0.8745966077720261,0.9528940035801093,0.6058419565764247,0.5075221653561707,0.8463144370430902,0.8447925889871347,1.0
0.8682882349190648,0.954078647403542,0.5932252108705023,0.5183155868585574,0.8472382870293031,0.845785296252534,1.0
0.862027950837896,0.9552336649635296,0.5807046427081645,0.528839080182889,0.8481235855506594,0.8467331986469703,1.0
0.8558143457230594,0.9563612088504051,0.5682774324784912,0.5391122578188651,0.848973478213954,0.8476404479967918,1.0
0.8496470686873132,0.9574629000209806,0.555942878406999,0.5491498884841098,0.8497904245603586,0.8485102058101338,1.0
0.8435260173522572,0.9585402184735978,0.5437007757368868,0.5589654566079548,0.8505767057419764,0.849345436524125,1.0
0.8374517008657778,0.9595943882076701,0.5315521427639279,0.5685701141850585,0.8513342819031134,0.8501486081669144,1.0
0.8314251546092918,0.9606263784364175,0.519499050250956,0.5779726918247567,0.8520647967818565,0.8509218046111466,1.0
0.825447604161509,0.9616370869016907,0.5075439493553903,0.5871813689528015,0.8527698072168179,0.8516669760375821,1.0
0.8195208670003173,0.9626271679288925,0.4956904750330071,0.5962021072006389,0.8534505746874713,0.8523856764279194,1.0
0.8136469013035129,0.9635972095080242,0.48394254363939826,0.6050402638105059,0.8541082805172671,0.8530793749810911,1.0
0.8078279984741558,0.9645476797142513,0.4723047379806841,0.6137001034672421,0.8547439633884343,0.8537493300807396,1.0
0.8020667287721146,0.965478925457037,0.46078219857660185,0.6221847869015124,0.855358516498506,0.8543966313581033,1.0
0.7963657586916825,0.9663912603789184,0.4493802584157374,0.6304971717453206,0.855952793684232,0.8550223085643086,1.0
0.7907280306047373,0.967284884811498,0.43810480224184695,0.6386390832421567,0.8565275118007493,0.855627212455298,1.0
0.7851565451233505,0.9681599681694154,0.4269618312790736,0.6466120649476255,0.8570833495130992,0.8562121544230519,1.0
0.77965442202719,0.9690166284458798,0.4159575850867525,0.6544171919109675,0.8576209205296887,0.8567778487815302,1.0
0.7742248557286292,0.9698549312765687,0.4050984524896308,0.6620550621461346,0.8581407696145539,0.8573249316843781,1.0
0.768871057063038,0.9706749303761245,0.3943908551584485,0.6695261650531983,0.8586434244428524,0.8578540114853979,1.0
0.7635962383627147,0.9714766394153482,0.383841217757802,0.6768306251883486,0.859129350480355,0.8583656141676349,1.0
0.7584035958528945,0.9722600613195506,0.37345593273816174,0.6839684692044129,0.8595989951126976,0.8588602477742789,1.0
0.7532962565069551,0.973025189322773,0.36324125404628266,0.6909396354559953,0.8600527793387477,0.8593383765183276,1.0
0.7482772420276669,0.9737720053523248,0.35320322508770624,0.697743959280801,0.8604910927541083,0.8598004301219008,1.0
0.7433495213924882,0.9745004930042969,0.3433477838173488,0.7043812912209912,0.8609143193078221,0.8602468262274775,1.0
0.738515834300316,0.9752106411144053,0.33368040963300455,0.7108515295575341,0.8613228182578176,0.8606779477285464,1.0
0.7337788434935467,0.9759024398255907,0.32420642801946586,0.717154584481668,0.8617169406076615,0.8610941703498067,1.0
0.7291409950919776,0.9765758954379448,0.3149307312163277,0.7232905133942281,0.8620970304518929,0.8614958524846863,1.0
0.7246044959546412,0.9772310269365535,0.30585773294165475,0.7292594892704403,0.8624634185490367,0.8618833396892908,1.0
0.7201714513068532,0.9778678629706024,0.29699164364607894,0.7350617731362183,0.8628164355884349,0.8622569732060701,1.0
0.7158435854636733,0.9784864624146367,0.2883359119597189,0.740697901404087,0.8631564050074028,0.8626170825306535,1.0
0.7116225092671823,0.9790868915590251,0.279893759566737,0.746168478052959,0.8634836462537768,0.8629639950322363,1.0
0.7075095358517157,0.9796692454327256,0.27166781273580376,0.75147436890223,0.8637984801570529,0.8632980329173043,1.0
0.7035056746820946,0.9802336422072335,0.2636600903965617,0.7566166506255253,0.8641012213883837,0.8636195149645011,1.0
0.6996118133788796,0.9807802127300228,0.2558723677901318,0.7615965153887166,0.8643921864828644,0.8639287588887603,1.0
