Position,rho_mol_v,rho_mass_v,muv_CO2,muv_H2O,muv_N2,muv_O2,muv_mix,Dv_CO2,Dv_H2O,Cpv_CO2,Cpv_H2O,Cpv_N2,Cpv_O2,kt_vap
0.41000000000000003,38.2733840913314,0.9993264076938049,1.7117276895560516e-05,1.1488979628242493e-05,1.9730150976703493e-05,2.2944316512619803e-05,1.766884012158813e-05,2.0610062875780887e-05,3.0473668192251568e-05,40.23717430641317,33.84930565418715,29.248892702835445,30.109972961873588,0.02663756462041151
0.42,38.25421260117764,0.9975260664405421,1.7125145616357174e-05,1.1495397478371767e-05,1.9737505737497803e-05,2.2953164694300026e-05,1.7661391820754274e-05,2.0636971398972654e-05,3.0507902358751306e-05,40.24680996988235,33.85053368149731,29.249461631626215,30.112294992602887,0.02664537473000251
0.43,38.2357218609179,0.9957791419393301,1.7132741085303348e-05,1.15015938872582e-05,1.9744604567727423e-05,2.2961705051868416e-05,1.7654101432477053e-05,2.0663013200120645e-05,3.054110431669087e-05,40.25610104684424,33.85172048254054,29.25001129993505,30.1145345030649,0.02665291984107771
0.44,38.21789402536715,0.9940849878318727,1.714006998062437e-05,1.1507574153810424e-05,1.9751453764595903e-05,2.2969945153395964e-05,1.7646972273623225e-05,2.0688204248223975e-05,3.0573289381258865e-05,40.26505676705643,33.85286695063702,29.250542138551623,30.116693662853812,0.026660205966577966
0.45,38.20071194951092,0.9924429535553547,1.7147138737170278e-05,1.1513343388247817e-05,1.9758059394086762e-05,2.2977892289314712e-05,1.7640007302095778e-05,2.071256014502864e-05,3.060447251630326e-05,40.273685989958175,33.85397395126262,29.25105456420822,30.11877455605863,0.026667238948596735
0.46,38.1841588026038,0.9908523929500779,1.7153953702446145e-05,1.1518906638864352e-05,1.9764427437001076e-05,2.2985553648080548e-05,1.763320932106974e-05,2.073609644028609e-05,3.063466865118755e-05,40.28199739968612,33.85504234585652,29.251548990672063,30.120779228056616,0.02667402458296618
0.47000000000000003,38.16821839067056,0.9893126195746984,1.716052100149208e-05,1.152426878122904e-05,1.977056366289586e-05,2.2992936164480964e-05,1.762658042392507e-05,2.0758828565767795e-05,3.06638926613009e-05,40.28999934418704,33.85607297009966,29.2520258187548,30.122709646507314,0.02668056841156409
0.48,38.15287472372838,0.9878229494344922,1.7166846712800643e-05,1.1529434661310717e-05,1.9776473794655044e-05,2.3000046717602355e-05,1.762012263043845e-05,2.078077195414911e-05,3.069215955006434e-05,40.29770005351295,33.85706666097509,29.252485448894724,30.124567753811135,0.026686876036961186
0.49,38.138112144530886,0.9863826614564876,1.717293681332622e-05,1.1534409050164785e-05,1.978216345727226e-05,2.300689206918696e-05,1.761383739080041e-05,2.0801942167357396e-05,3.071948455465624e-05,40.305107576056216,33.85802424769095,29.25292827700832,30.126355451559675,0.026692952914850656
0.5,38.12391524629504,0.9849910005122609,1.717879721049535e-05,1.1539196669666576e-05,1.9787638207918746e-05,2.301347889978505e-05,1.760772573084486e-05,2.0822354895502463e-05,3.07458832691824e-05,40.31222982067824,33.85894655627134,29.25335469666375,30.128074610537773,0.026698804500392477
0.51,38.110268763251625,0.9836472057883074,1.718443378564622e-05,1.154380222762715e-05,1.9792903576670598e-05,2.301981385773412e-05,1.760178850620372e-05,2.08420259252762e-05,3.077137150687305e-05,40.31907461238056,33.859834415994264,29.25376510210274,30.129727084012462,0.02670443625226231
0.52,38.09715764469035,0.9823504520471995,1.7189852361832724e-05,1.1548230391141452e-05,1.979796503656856e-05,2.302590352311741e-05,1.759602584549834e-05,2.0860971369218168e-05,3.079596568348546e-05,40.32564965586974,33.8606886539512,29.25415988576779,30.131314698798914,0.02670985355518275
0.53,38.084566944506335,0.9810999113182178,1.7195058747892222e-05,1.155248582226094e-05,1.980282804491435e-05,2.3031754457430405e-05,1.7590437793787685e-05,2.087920740804282e-05,3.0819682477938926e-05,40.33196259163285,33.86151010163297,29.254539441386843,30.132839268665435,0.026715061867847726
0.54,38.0724818549253,0.9798947114956491,1.7200058723049936e-05,1.1556573165097484e-05,1.9807498029012313e-05,2.303737318640847e-05,1.7585023858258287e-05,2.089675050826313e-05,3.0842539074835166e-05,40.33802097965457,33.86229959216912,29.254904162735343,30.134302590277265,0.026720066583347704
0.55,38.06088769304015,0.9787339439044306,1.7204858041064503e-05,1.1560497048903185e-05,1.9811980390161158e-05,2.304276620481249e-05,1.7579783153722423e-05,2.0913617343188957e-05,3.086455316743965e-05,40.34383230677709,33.863057960657024,29.2552544438251,30.135706444852673,0.026724873132648996
0.56,38.04976986681521,0.9776166940230591,1.7209462442943765e-05,1.1564262098171411e-05,1.9816280515644077e-05,2.3047939990838705e-05,1.7574714645913364e-05,2.0929824682901587e-05,3.0885742710374254e-05,40.34940400431801,33.86378604586139,29.25559067972433,30.13705260230319,0.026729486954800777
0.5700000000000001,38.039113935049755,0.9765419908173383,1.7213877630806007e-05,1.1567872910977582e-05,1.9820403754427126e-05,2.3052900976864068e-05,1.7569816680181856e-05,2.0945389590099317e-05,3.090612626644321e-05,40.35474341857257,33.86448468578305,29.255913264544898,30.1383428139955,0.026733913443005613
0.58,38.02890554796193,0.9755088626862414,1.7218109291214533e-05,1.1571334077780301e-05,1.9824355439058915e-05,2.3057655575780087e-05,1.7565087539528834e-05,2.096032915699411e-05,3.0925722632985534e-05,40.359857841125155,33.865154721058346,29.256222593044942,30.13957881996647,0.026738158045947605
0.59,38.01913049978281,0.9745163053608265,1.7222163072162336e-05,1.1574650162328985e-05,1.9828140864280175e-05,2.3062210155241686e-05,1.7560525079050096e-05,2.097466064923323e-05,3.094455100119218e-05,40.36475448300752,33.8657969910381,29.25651905884987,30.1407623425746,0.026742226144798216
0.6,38.00977474530317,0.9735632910295628,1.722604457500343e-05,1.157782569479597e-05,1.983176527959088e-05,2.306657102870962e-05,1.7556126861616107e-05,2.0988401399210836e-05,3.096263089940635e-05,40.36944046691089,33.86641233223414,29.256803053766195,30.14189508451498,0.02674612312814086
0.61,38.00082433920612,0.9726487908534398,1.7229759378468456e-05,1.1580865191167347e-05,1.9835233911772393e-05,2.3070744482535168e-05,1.755189034536544e-05,2.1001568763658855e-05,3.097998203594948e-05,40.373922858048886,33.86700158186346,29.257074969446773,30.14297873618164,0.0267498543759306
0.62,37.9922655831896,0.9717717436786539,1.7233312976493544e-05,1.1583773102126282e-05,1.9838551906929746e-05,2.30747367062122e-05,1.7547812549977887e-05,2.1014180135198373e-05,3.0996624396802043e-05,40.37820859093395,33.867565567733884,29.257335192751768,30.144014957870876,0.02675342518041045
0.63,37.98408489219295,0.9709310928542554,1.7236710832651193e-05,1.1586553857344252e-05,1.9841724381407494e-05,2.3078553853626026e-05,1.7543890468268252e-05,2.102625285720296e-05,3.101257809143424e-05,40.382304536816946,33.86810511662941,29.257584109646018,30.145005395992627,0.026756840858101698
0.64,37.976268907444954,0.9701257681271658,1.723995833217818e-05,1.158921182599285e-05,1.9844756377085356e-05,2.308220198925264e-05,1.754012081216306e-05,2.1037804231083695e-05,3.102786334025012e-05,40.38621744749999,33.868621046460994,29.25782210160374,30.145951669397448,0.026760106624231512
0.65,37.96880451858222,0.9693546940098665,1.7243060771752215e-05,1.159175130814299e-05,1.9847652851920573e-05,2.3085687076766643e-05,1.7536500127359624e-05,2.1048851417074206e-05,3.1042500404095424e-05,40.38995394468093,33.86911416440718,29.258049544777116,30.146855366711915,0.026763227648022327
0.66,37.96167874195472,0.96861679999609,1.7246023409102948e-05,1.1594176575154425e-05,1.9850418726346935e-05,2.3089015034857953e-05,1.7533024905605552e-05,2.1059411511065708e-05,3.105650959609126e-05,40.393520581261114,33.86958527457894,29.258266813556215,30.14771806108411,0.02676620906859189
0.67,37.954878970120006,0.9679110107115976,1.7248851358366998e-05,1.159649178380421e-05,1.9853058785657007e-05,2.3092191619765e-05,1.7529691397747798e-05,2.106950134849197e-05,3.106991108870992e-05,40.39692371683417,33.87003516117132,29.25847427282195,30.148541279989367,0.02676905587986365
0.68,37.948392734782374,0.9672362602618325,1.725154968774608e-05,1.1598701056025835e-05,1.985557777125053e-05,2.309522253505594e-05,1.7526495863214626e-05,2.107913764008916e-05,3.1082725050090033e-05,40.400169636701825,33.8704646037873,29.258672285036138,30.14932653394112,0.02677177306968236
0.6900000000000001,37.942207878134425,0.9665914877411614,1.725412334741354e-05,1.160080841969701e-05,1.985798031340127e-05,2.3098113350722124e-05,1.752343442378246e-05,2.108833684730069e-05,3.1094971461641014e-05,40.40326446645379,33.87087436577888,29.258861204886262,30.150075295757045,0.026774365490087805
0.7000000000000001,37.93631256828161,0.9659756435887777,1.7256577162254464e-05,1.1602817802502767e-05,1.9860270924550856e-05,2.310086949509896e-05,1.7520503151348983e-05,2.1097115108367904e-05,3.1106670061026524e-05,40.40621416458295,33.87126519290002,29.259041378685687,30.150788998701053,0.02677683789890721
0.71,37.93069512214197,0.9653876881430434,1.725891590481015e-05,1.1604733091491984e-05,1.98624540674667e-05,2.3103496336866737e-05,1.7517698108238313e-05,2.110548842526522e-05,3.11178405181076e-05,40.4090246114017,33.87163782474955,29.259213149668366,30.15146905793207,0.026779195006817257
0.72,37.92534432875587,0.96482659949317,1.7261144159961014e-05,1.1606558022097807e-05,1.986453402898786e-05,2.3105999033128237e-05,1.751501528495113e-05,2.11134723071191e-05,3.112850200973298e-05,40.41170144756881,33.87199297304942,29.25937684799381,30.15211683137116,0.026781441335307535
0.73,37.92024913188615,0.9642913686105347,1.7263266456368302e-05,1.1608296285618862e-05,1.9866515042781047e-05,2.3108382677105207e-05,1.751245070760318e-05,2.1121082087023393e-05,3.1138673603705006e-05,40.41425023316331,33.87233134242754,29.259532800344978,30.152733658133982,0.026783581377277047
0.74,37.91539883795886,0.9637810052899508,1.7265287179247076e-05,1.1609951457635101e-05,1.9868401207972227e-05,2.311065220022483e-05,1.7510000378585774e-05,2.1128332703689433e-05,3.114837395459634e-05,40.416676343906865,33.87265361637123,29.259681323469838,30.15332083336379,0.02678561946876378
0.75,37.9107831212749,0.9632945422079129,1.726721056755272e-05,1.1611526995555236e-05,1.987019648657469e-05,2.3112812369017492e-05,1.7507660337747126e-05,2.1135238656610042e-05,3.1157621270490206e-05,40.418984968808125,33.87296045663268,29.259822723923484,30.153879607606928,0.02678755982078601
0.76,37.90639181397437,0.962831024886098,1.726904080092819e-05,1.1613026309706579e-05,1.987190478469366e-05,2.3114867882819264e-05,1.7505426647133922e-05,2.1141814266100228e-05,3.116643360585246e-05,40.42118121544022,33.873252516969075,29.259957304414453,30.15441121224527,0.026789406587819815
0.77,37.90221526225782,0.9623895312696717,1.7270781850714375e-05,1.1614452641163323e-05,1.9873529813506778e-05,2.311682320649022e-05,1.7503295417639446e-05,2.1148073226204344e-05,3.1174828298027155e-05,40.42326993198564,33.873530419249036,29.260085352807764,30.15491681637775,0.02679116371430983
0.78,37.89824396901226,0.961969153691142,1.7272437628383507e-05,1.1615809183223075e-05,1.9875075227852006e-05,2.3118682737164405e-05,1.7501262811814202e-05,2.115402903174169e-05,3.1182822508862486e-05,40.42525588617172,33.873794777022006,29.260207152998564,30.15539757008836,0.026792835103124746
0.79,37.89446881384239,0.9615690113160478,1.7274011893362547e-05,1.1617099005787366e-05,1.987654454023179e-05,2.3120450700769588e-05,1.7499325044905274e-05,2.115969471095472e-05,3.119043285724586e-05,40.42714365540826,33.87404618070229,29.260322978096795,30.155854577814043,0.026794424495326853
0.8,37.890881051099605,0.9611882523360813,1.7275508253393118e-05,1.1618325055549495e-05,1.9877941121188037e-05,2.312213115247295e-05,1.74974784246638e-05,2.1165082802736376e-05,3.119767540622192e-05,40.428937627952,33.87428519752168,29.260433090416957,30.156288898587448,0.02679593549491002
0.81,37.887472085882884,0.9608260386009658,1.727693025754902e-05,1.1619490232114579e-05,1.9879268286151447e-05,2.3123728081178638e-05,1.7495719297896918e-05,2.1170205656524348e-05,3.1204566023446614e-05,40.43064211506938,33.87451238629507,29.260537748290663,30.156701573157207,0.026797371647023532
0.8200000000000001,37.88423384962221,0.9604815726664957,1.7278281239202658e-05,1.1620597259243265e-05,1.9880529148911834e-05,2.312524523320968e-05,1.7494044142068712e-05,2.1175074924570596e-05,3.121111973615539e-05,40.43226116338508,33.87472827224918,29.260637194480235,30.15709357852468,0.026798736287944925
0.8300000000000001,37.881158417004485,0.9601540711107197,1.7279564475459873e-05,1.1621648815407661e-05,1.9881726770450026e-05,2.312668629138761e-05,1.7492449490216276e-05,2.117970206628256e-05,3.121735137248514e-05,40.433798746558224,33.87493337241338,29.260731667884354,30.157465874320454,0.026800032707343754
0.84,37.878238263594625,0.9598427830961387,1.7280783079367024e-05,1.1622647445390086e-05,1.988286405836186e-05,2.3128054754009184e-05,1.7490931992191027e-05,2.118409800063014e-05,3.122327511588214e-05,40.435258636598725,33.87512817832316,29.260821395578436,30.15781937162076,0.026801264042613765
0.85,37.87546650355185,0.9595470077681543,1.7281939900365446e-05,1.1623595478626595e-05,1.9883943673984376e-05,2.3129353823090135e-05,1.7489488568447456e-05,2.1188272726441034e-05,3.1228904157039644e-05,40.43664428515664,33.875313140028666,29.26090658545758,30.158154904173795,0.026802433306776945
