Position,x_CO2,x_MEA,x_H2O,x_CO2_true,x_MEA_true,x_H2O_true,x_MEAH_true,x_MEACOO_true,x_HCO3_true,x_CO3_true,x_H3O_true,x_OH_true
0.0,0.045265111026389325,0.10932930803356025,0.8454055809400504,1.1099879917657109e-05,0.025442198342978735,0.8764850366586714,0.05066125455137974,0.03840801594795316,0.005730696819569885,0.003260844606065863,3.108693435750466e-10,8.528825943225668e-07
0.01,0.04468321120219252,0.10898395583157086,0.8463328329662366,1.201086534095607e-05,0.02615359586805101,0.877400385955375,0.04967251894342346,0.0382539977939987,0.00559558572854758,0.002911031239669736,3.320279476659435e-10,8.732735656573105e-07
0.02,0.04415837365058684,0.10869634937576968,0.8471452769736435,1.2670080087646508e-05,0.02680530587398796,0.8781592950611017,0.048836670088404484,0.03807453228327728,0.005460021187825501,0.0026506118884580547,3.482359518471627e-10,8.931886215372445e-07
0.03,0.043674887694455114,0.1084495781975145,0.8478755341080304,1.3142132624946873e-05,0.02741544123780432,0.8788115719431995,0.04810317601587695,0.03788230837643586,0.005326939114983065,0.002446508067032114,3.6082472728483276e-10,9.127512185219578e-07
0.04,0.04322298908573519,0.10823322999990671,0.848543780914358,1.3470559526529689e-05,0.027994743617668825,0.8793862179805324,0.047443100360239916,0.03768336483365807,0.005197536610178125,0.002280633619510571,3.706514926073629e-10,9.320480340728964e-07
0.05,0.042796382544637836,0.10804101619370271,0.8491626012616595,1.3682655631045049e-05,0.02855013440986325,0.879900775928105,0.04683894961293168,0.03748088004270927,0.005072132836987175,0.002142492975934026,3.7823571203155703e-10,9.511596028881369e-07
0.06,0.04238962628930436,0.10786744693106833,0.8497429267796273,1.3806344355153495e-05,0.02908737384827162,0.8803691607954898,0.046277058478918214,0.03727632495480607,0.004950846334524794,0.0020244587141588465,3.841029479511369e-10,9.701453726082769e-07
0.07,0.04199938811290484,0.10770922341256407,0.8502913884745311,1.3857465372523943e-05,0.029609879429765097,0.8807998616028956,0.04574920764505961,0.037070622780542496,0.004833567070555145,0.001922014565231604,3.885395784244681e-10,9.890520383397708e-07
0.08,0.041622736711063806,0.10756351260858817,0.8508137506803479,1.3850935371017855e-05,0.03012065641944882,0.8811998242030441,0.04524868255020964,0.0368641486907207,0.004720131446900268,0.001831697441918391,3.9181755664571074e-10,1.007920569438346e-06
0.09,0.04125749535544621,0.10742818877831115,0.8513143158662426,1.379798640557859e-05,0.030621857957983552,0.8815741475715251,0.04477063495811277,0.03665709909135347,0.004610361038421206,0.00175107422041709,3.941386535484896e-10,1.0267816425699352e-06
