Position,y_CO2,y_H2O,y_N2,y_O2
0.0,0.085393847533086,0.08178658566574185,0.7501803595110889,0.08263920729008323
0.01,0.08233422006881362,0.0962043602092168,0.7399492612049055,0.08151215851706424
0.02,0.07966264385299568,0.10815423976462239,0.7315916274359493,0.0805914889464326
0.03,0.07726617284032115,0.1183842270625162,0.7245354170665733,0.07981418303058947
0.04,0.07507583787448348,0.12734767503277852,0.7184343880427421,0.07914209904999606
0.05,0.07304794479727049,0.13532036670701753,0.7130794812579897,0.07855220723772224
0.06,0.07114657390063328,0.14253208976852,0.7082960659121299,0.07802527041871687
0.07,0.06934934531520293,0.14912310202121493,0.7039779608888055,0.07754959177477662
0.08,0.06763743391031037,0.15521054169474494,0.7000366085233405,0.07711541587160421
0.09,0.06599689617004004,0.1608815074942283,0.6964061126861001,0.07671548364963159
0.1,0.06441735837455742,0.16619927563008766,0.693038820306731,0.07634454568862398
0.11,0.06288981839665034,0.1712193684642381,0.6898928272708426,0.07599798586826906
0.12,0.06140784021005587,0.17598092263613827,0.6869386777890402,0.07567255936476575
0.13,0.05996578466812799,0.18051819086595344,0.6841505975619133,0.07536542690400515
0.14,0.058559180301019864,0.18485856313907997,0.6815079422375286,0.07507431432237158
0.15,0.05718449225538845,0.18902349204173988,0.6789945720278348,0.07479744367503688
0.16,0.0558385803705804,0.1930323481471281,0.6765958670353166,0.0745332044469749
0.17,0.054519093076773065,0.19689978471352937,0.6743007462462216,0.07428037596347607
0.18,0.0532239432176756,0.2006389418533031,0.6720992534696918,0.07403786145932957
0.19,0.051951454581528334,0.20426073739398742,0.6699830641190779,0.07380474390540638
0.2,0.05070030086252253,0.2077740442480508,0.6679453804241032,0.07358027446532349
0.21,0.049469309125826415,0.21118698781792444,0.665979939798187,0.07336376325806222
0.22,0.04825763436327998,0.21450591420950985,0.6640817870077517,0.07315466441945856
0.23,0.047064543381706694,0.21773657165718663,0.6622464046452307,0.07295248031587608
0.24,0.04588948735723628,0.22088380490610468,0.6604699230659873,0.0727567846706718
0.25,0.04473207908496237,0.22395159464149011,0.6587491053643751,0.0725672209091723
0.26,0.0435920018127058,0.2269435996533684,0.6570809411270313,0.07238345740689452
0.27,0.042469097819078976,0.22986268848582406,0.6554629885213827,0.07220522517371414
0.28,0.04136326196272052,0.23271145855045933,0.653893002580741,0.07203227690607918
0.29,0.04027447845134946,0.23549209487629455,0.6523690293178775,0.07186439735447855
0.3,0.03920280870438151,0.23820638177344128,0.6508894061517296,0.07170140337044757
0.31,0.03814834667930433,0.24085595454917233,0.6494525754094097,0.07154312336211367
0.32,0.03711125738273182,0.24344208673852047,0.6480572412932051,0.07138941458554278
0.33,0.036091728376237135,0.2459659245028654,0.6467022024231238,0.07124014469777373
0.34,0.0350899813485177,0.24842843469442086,0.6453863881950598,0.07109519576200168
0.35000000000000003,0.03410626377578541,0.25083040925471384,0.6441088623308513,0.07095446463864946
0.36,0.03314083373500803,0.25317257644724117,0.6428687363628472,0.07081785345490361
0.37,0.03219396030079477,0.25545553138436505,0.6416652318558153,0.07068527645902493
0.38,0.03126591680436211,0.25767981496964143,0.6404976153700542,0.07055665285594231
0.39,0.03035697191666161,0.2598459204234025,0.6393652006153998,0.07043190704453609
0.4,0.029467383849172822,0.2619542922395042,0.6382673546147198,0.07031096929660316
0.41000000000000003,0.028597407465631355,0.2640053579934709,0.6372034626459906,0.07019377189490716
0.42,0.027747265447085695,0.2659995457212176,0.6361729385617378,0.07008025026995889
0.43,0.026917173466319926,0.26793726798579326,0.6351752164648552,0.06997034208303178
0.44,0.026107316358632362,0.26981896561039,0.6342097327798332,0.06986398525114441
0.45,0.025317845086378323,0.2716451001514842,0.6332759357669971,0.06976111899514044
0.46,0.024548899436151232,0.27341614049965624,0.6323732771471283,0.06966168291706432
0.47000000000000003,0.02380056147140562,0.27513262626326496,0.631501196935804,0.06956561532952553
0.48,0.02307290088483659,0.2767950994645214,0.6306591441175022,0.06947285553313978
0.49,0.02236594377020249,0.2784041653540454,0.6298465499950271,0.06938334088072513
0.5,0.02167967243695053,0.2799604788329797,0.629062840587064,0.06929700814300582
0.51,0.021014055645200296,0.28146471075818397,0.6283074397446915,0.0692137938519244
0.52,0.020368997449469337,0.2829176239419088,0.6275797467731468,0.06913363183547516
0.53,0.019744389189984116,0.2843199879195575,0.6268791663743158,0.0690564565161425
0.54,0.019140078618952807,0.2856726390240583,0.6262050823436163,0.06898220001337266
0.55,0.01855587196572905,0.2869764631924892,0.6255568711970625,0.06891079364471925
0.56,0.017991563781232966,0.28823236053070467,0.6249339072074388,0.0688421684806236
0.5700000000000001,0.01744689232065123,0.28944130998926715,0.6243355443360493,0.06877625335403235
0.58,0.01692158622731036,0.29060429373131974,0.6237611423084887,0.06871297773288125
0.59,0.016415339795833317,0.2917223442262498,0.6232100464762494,0.06865226950166761
0.6,0.01592781619560202,0.29279652669997375,0.6226816007214053,0.06859405638301894
0.61,0.015458671183928806,0.2938279133978113,0.6221751492797336,0.06853826613852634
0.62,0.01500752153523317,0.29481762454509003,0.6216900282826637,0.06848482563701314
0.63,0.014573979023158105,0.2957667770479339,0.6212255813560286,0.06843366257287951
0.64,0.014157634506723133,0.29667651337350287,0.6207811479403036,0.06838470417947042
0.65,0.01375806122264271,0.29754798631820734,0.6203560740453424,0.0683378784138076
