Position,Nl_CO2,Nv_CO2,kv_CO2,a_eA,DF_CO2,fv_CO2,fl_CO2,Psi,H_CO2_mix
0.17,0.4255993442339992,-0.4255993442339992,2.9110786064104942e-05,73.64925502623453,4266.654461878311,6050.621804605687,1783.9673427273767,140.30684456673748,2875.389926883172
0.18,0.4221934007484596,-0.4221934007484596,2.919438758867201e-05,73.67059824813533,4146.4296119745595,5907.822653344042,1761.3930413694823,143.8263810693981,2894.2240289889487
0.19,0.4189391117788457,-0.4189391117788457,2.9274956159678104e-05,73.69117993416282,4030.041780490468,5767.453267400467,1737.4114869099988,147.44747150933324,2912.4560562846564
0.2,0.4157876246495713,-0.4157876246495713,2.9352726823547314e-05,73.71105257179865,3917.1114499402347,5629.374177818164,1712.262727877929,151.1673840529488,2930.1294135430667
0.21,0.41269231418204116,-0.41269231418204116,2.9427919018451253e-05,73.73026559355631,3807.2913455235757,5493.461737211273,1686.1703916876975,154.98304288638252,2947.2846122044975
0.22,0.40961504546198424,-0.40961504546198424,2.9500702964064077e-05,73.74885729401535,3700.305855735298,5359.627991453009,1659.3221357177108,158.89160625499173,2963.9527433581334
0.23,0.4065200063776626,-0.4065200063776626,2.957123556101815e-05,73.76686329620706,3595.9062815205543,5227.796561479674,1631.8902799591199,162.88999248256204,2980.1624805843408
0.24,0.4033754671200344,-0.4033754671200344,2.9639650309875677e-05,73.7843140545677,3493.882935724515,5097.9110029398,1604.028067215285,166.97492065346847,2995.9379881592286
0.25,0.40015404095372065,-0.40015404095372065,2.9706057668074827e-05,73.8012349094511,3394.0628709929824,4969.932332707095,1575.8694617141125,171.1430171796756,3011.299065953103
0.26,0.39682988030380495,-0.39682988030380495,2.97705614577084e-05,73.81764995708474,3296.2903883144054,4843.828935904281,1547.5385475898754,175.39054244431722,3026.2642931189853
0.27,0.39338141942978794,-0.39338141942978794,2.98332439526101e-05,73.83357843609816,3200.443615014514,4719.586574205708,1519.1429591911938,179.7135752850045,3040.8480849433217
0.28,0.3897889109087339,-0.3897889109087339,2.98941813761112e-05,73.84903842993639,3106.415481200317,4597.196514413896,1490.7810332135787,184.10788627197982,3055.063774144356
0.29,0.3860352564800773,-0.3860352564800773,2.995343941216605e-05,73.86404574512719,3014.1188150909566,4476.659723440603,1462.5409083496463,188.56892062722181,3068.9226591518777
0.3,0.3821062509103362,-0.3821062509103362,3.0011073064840796e-05,73.87861386974339,2923.48528568075,4357.9855404814525,1434.5002548007021,193.09187749876102,3082.4340235003515
0.31,0.3779893384871208,-0.3779893384871208,3.0067134317563774e-05,73.89275578770126,2834.456530093392,4241.186720112463,1406.7301900190716,197.6715960821512,3095.6066154204827
0.32,0.3736749615127133,-0.3736749615127133,3.0121665187881477e-05,73.90648228927923,2746.9911931590477,4126.283785054059,1379.2925918950116,202.3026645082233,3108.4472774699548
0.33,0.369155423626295,-0.369155423626295,3.017470483931036e-05,73.91980367015941,2661.056391981615,4013.2996097245473,1352.243217742932,206.97936676971815,3120.9623663559687
0.34,0.364425293456315,-0.364425293456315,3.022628775242806e-05,73.93272926711401,2576.6293984324866,3902.2607557278147,1325.6313572953284,211.6957059674336,3133.15736679011
0.35000000000000003,0.35948154515218755,-0.35948154515218755,3.0276443515964456e-05,73.94526739957699,2493.696917120626,3793.196552526817,1299.499635406191,216.4454826986092,3145.036883025478
0.36,0.3543229136001284,-0.3543229136001284,3.0325200475387595e-05,73.95742622389423,2412.2511648110985,3686.1374052248566,1273.8862404137583,221.2222041835156,3156.605326301434
0.37,0.3489505292836094,-0.3489505292836094,3.037258281559642e-05,73.96921302199465,2332.29176539615,3581.1148794857113,1248.8231140895614,226.0192682656177,3167.866378507101
0.38,0.3433673300723044,-0.3433673300723044,3.041861347733341e-05,73.98063488296417,2253.822771360685,3478.1609279304303,1224.3381565697455,230.8298523427731,3178.823539831187
0.39,0.3375781657140767,-0.3375781657140767,3.0463313838701652e-05,73.99169861090301,2176.852191080905,3377.306926518866,1200.4547354379608,235.6470232106392,3189.480079681048
0.4,0.3315898185657412,-0.3315898185657412,3.050670342665109e-05,74.00241064418984,2101.3914752605524,3278.583031155307,1177.1915558947544,240.46382219089412,3199.839004072608
0.41000000000000003,0.3254106191471596,-0.3254106191471596,3.0548801497329876e-05,74.0127774120376,2027.454443836988,3182.018958925014,1154.564515088026,245.27312696759597,3209.903312702761
0.42,0.3190505926368868,-0.3190505926368868,3.058962629730632e-05,74.02280515083925,1955.055994337953,3087.6408099239934,1132.5848155860403,250.0679688438259,3219.6759379190917
0.43,0.3125211788162307,-0.3125211788162307,3.062919566525126e-05,74.03250002694551,1884.212638007332,2995.4738431026544,1111.2612050953223,254.8413022779159,3229.1597863210304
0.44,0.30583508109618623,-0.30583508109618623,3.0667527579189804e-05,74.04186825635134,1814.940629939748,2905.5398449814284,1090.5992150416803,259.5862043183707,3238.3578905646705
0.45,0.29900619634339015,-0.29900619634339015,3.070463974064969e-05,74.05091599359639,1747.2557157620806,2817.8567907725646,1070.601075010484,264.2959579744725,3247.2733451823715
0.46,0.292049397002325,-0.292049397002325,3.074055008164837e-05,74.0596494355604,1681.1738346986626,2732.441357993912,1051.2675232952492,268.96384241532957,3255.909329837672
0.47000000000000003,0.28498031407242225,-0.28498031407242225,3.077527709159738e-05,74.06807489316215,1616.708028186664,2649.3037705448787,1032.5957423582147,273.5835638841345,3264.269289447024
0.48,0.27781530970526724,-0.27781530970526724,3.0808839230188565e-05,74.07619863664227,1553.8711267604253,2568.452822473932,1014.5816957135067,278.14890737543635,3272.3567073524982
0.49,0.27057114350828326,-0.27057114350828326,3.08412558555098e-05,74.08402710832333,1492.6732103491913,2489.8924180404856,997.2192076912942,282.6539913219054,3280.175347669272
0.5,0.2632648744304216,-0.2632648744304216,3.0872546690686094e-05,74.09156678736622,1433.1216479031355,2413.621549361085,980.4999014579492,287.09333437741003,3287.729162194397
0.51,0.25591379392448,-0.25591379392448,3.090273186251031e-05,74.09882419083542,1375.2227498969992,2339.6376508710173,964.4149009740181,291.46159059737965,3295.022211357082
0.52,0.24853499773693977,-0.24853499773693977,3.093183254593091e-05,74.10580601974269,1318.9781105658376,2267.930924192319,948.9528136264813,295.7540210870337,3302.058913743683
0.53,0.241145571174364,-0.241145571174364,3.095986997816673e-05,74.11251892135304,1264.3881941614995,2198.490106725704,934.1019125642048,299.966082170349,3308.8437316847358
0.54,0.2337621883741568,-0.2337621883741568,3.0986866394911e-05,74.1189697053239,1211.4498103768049,2131.299046832254,919.8492364554493,304.09368231045266,3315.3814150646576
0.55,0.22640104831455038,-0.22640104831455038,3.1012844444442297e-05,74.12516520136849,1160.156396650159,2066.3369326354627,906.1805359853038,308.13322265395317,3321.6768930784137
0.56,0.2190779322904766,-0.2190779322904766,3.103782713421211e-05,74.1311122476653,1110.4998959742647,2003.5816067392861,893.0817107650213,312.0813202641497,3327.735182357214
0.5700000000000001,0.2118077423926374,-0.2118077423926374,3.106183833243132e-05,74.13681780211391,1062.4675184002017,1943.0046131029228,880.537094702721,315.9352353592078,3333.5615925413435
0.58,0.20460480908754766,-0.20460480908754766,3.1084901905143975e-05,74.14228874437164,1016.0451497538322,1884.5763817968125,868.5312320429803,319.69247342928884,3339.1614506403016
0.59,0.19748254092668016,-0.19748254092668016,3.1107042425375644e-05,74.14753203951875,971.2153439648843,1828.2634836664524,857.0481397015682,323.35099704538635,3344.5402882906537
0.6,0.19045342345837885,-0.19045342345837885,3.1128284616099756e-05,74.15255460703142,927.9577349777619,1774.0289891257858,846.0712541480239,326.9092408617389,3349.7037358570274
0.61,0.18352914045705662,-0.18352914045705662,3.1148653403990054e-05,74.15736334047216,886.2506023944873,1721.8351040246241,835.5845016301369,330.3658695461844,3354.6574685452033
0.62,0.17672022513252292,-0.17672022513252292,3.116817407097579e-05,74.1619651363974,846.0686303973486,1671.6396640997891,825.5710337024406,333.72009942279664,3359.4073137034593
0.63,0.17003636867344765,-0.17003636867344765,3.118687177671906e-05,74.16636679305218,807.3854343735908,1623.3999115831616,816.0144772095708,336.97138023157527,3363.9590799927137
0.64,0.16348619592460278,-0.16348619592460278,3.120477194812165e-05,74.17057509979409,770.172304503732,1577.0707292791817,806.8984247754497,340.11953600626754,3368.318664476506
0.65,0.15707731856991025,-0.15707731856991025,3.122189981238914e-05,74.17459672982011,734.3986280186986,1532.6050078585092,798.2063798398107,343.16476289509944,3372.4919626791084
0.66,0.150816448741098,-0.150816448741098,3.123828062180752e-05,74.17843830208122,700.0328643674849,1489.9553165168709,789.922452149386,346.10745235992994,3376.484870151367
0.67,0.14470923678594427,-0.14470923678594427,3.125393943689881e-05,74.18210632485349,667.0414560974189,1449.0720143080532,782.0305582106344,348.9483855426125,3380.3032847499694
0.68,0.13876048014610728,-0.13876048014610728,3.1268901085151854e-05,74.18560719790732,635.3902106433076,1409.9053744203416,774.515163777034,351.68852729000594,3383.9530543089536
0.6900000000000001,0.1329740449060829,-0.1329740449060829,3.128319024743645e-05,74.18894723165155,605.0437881123482,1372.404786447073,767.3609983347249,354.3290936409639,3387.4400070196825
0.7000000000000001,0.12735294539905584,-0.12735294539905584,3.129683110735623e-05,74.19213256795223,575.9660515138015,1336.5190515682164,760.5530000544148,356.87154234079463,3390.7698837996804
0.71,0.12189939976744511,-0.12189939976744511,3.13098477261214e-05,74.19516927637912,548.1204144536981,1302.197110201046,754.0766957473478,359.31746964807496,3393.948390048326
0.72,0.11661485573091313,-0.11661485573091313,3.1322263543972706e-05,74.19806323351916,521.469753000132,1269.387544606896,747.917791606764,361.66868894231453,3396.9811144834453
0.73,0.1115000532816733,-0.1115000532816733,3.133410169642383e-05,74.20082020691667,495.97672980201753,1238.0392399936516,742.062510191634,363.92713592224464,3399.8735755470934
0.74,0.10655507036060975,-0.10655507036060975,3.134538487229336e-05,74.20344582145803,471.6038715873707,1208.1013556320686,736.4974840446979,366.09487593491434,3402.6311933419083
0.75,0.10177940219864166,-0.10177940219864166,3.135613507540466e-05,74.20594550626636,448.31381382887923,1179.5235172691437,731.2097034402644,368.17409438159444,3405.259244177865
0.76,0.09717194196175878,-0.09717194196175878,3.136637409197636e-05,74.20832461043639,426.06913795951687,1152.2558046671957,726.1866667076788,370.16705812607444,3407.7629466948956
0.77,0.09273115081516514,-0.09273115081516514,3.1376122828895105e-05,74.21058824597982,404.8329912134012,1126.2492436342245,721.4162524208233,372.0761072299694,3410.1473283982773
0.78,0.08845498083347908,-0.08845498083347908,3.138540186012913e-05,74.21274142253878,384.5686249932818,1101.4554019464492,716.8867769531674,373.9036489181713,3412.417337906229
0.79,0.08434100470080011,-0.08434100470080011,3.139423114367844e-05,74.21478898135803,365.23985924966166,1077.8268690135271,712.5870097638655,375.6521240485543,3414.577780254686
0.8,0.08038647991183898,-0.08038647991183898,3.140262986731696e-05,74.21673556119525,346.81122811149964,1055.3173515453375,708.5061234338378,377.3240014418352,3416.6332884189114
0.81,0.0765882619212888,-0.0765882619212888,3.141061697057892e-05,74.21858572455069,329.2474720042512,1033.8811777982141,704.6337057939629,378.92178476144187,3418.58843037903
0.8200000000000001,0.0729430702855325,-0.0729430702855325,3.1418210328528685e-05,74.22034376582234,312.51459767066626,1013.4743718109545,700.9597741402882,380.4479563200145,3420.447535256858
0.8300000000000001,0.06944729889647198,-0.06944729889647198,3.142542750857774e-05,74.22201389246764,296.5789027807035,994.0536055516798,697.4747027709763,381.9050231772934,3422.2148570396475
0.84,0.06609720845912359,-0.06609720845912359,3.143228522272413e-05,74.22360009716454,281.4077136460687,975.5769530680313,694.1692394219626,383.2954744624492,3423.8944576320223
0.85,0.0628890708839401,-0.0628890708839401,3.1438798158662494e-05,74.2251058838246,266.9698318195151,958.0039251243475,691.0340933048324,384.62185226711176,3425.490002985033
0.86,0.05981872830288954,-0.05981872830288954,3.1444982775920085e-05,74.22653516335339,253.23368304979908,941.2946786649966,688.0609956151975,385.8865668605772,3427.0054468517005
0.87,0.056883194132469624,-0.056883194132469624,3.145084253578075e-05,74.22788877475573,240.1734548036669,925.4115104460741,685.2380556424072,387.09275066690077,3428.4424170994776
0.88,0.05407900950620789,-0.05407900950620789,3.145638342447673e-05,74.22916814231608,227.76265260713785,910.3173168269827,682.5546642198449,388.2433491979585,3429.8029607096137
0.89,0.05140502882741139,-0.05140502882741139,3.1461585224595525e-05,74.23036850760299,215.984717186363,895.9767694165017,679.9920522301387,389.3429597788402,3431.0845082961446
0.9,0.04887637878014683,-0.04887637878014683,3.1466246516860487e-05,74.23144239137899,204.88632779189788,882.3578117263171,677.4714839344192,390.408260117612,3432.2528182387205
0.91,0.046481251441269,-0.046481251441269,3.1470458199380065e-05,74.23241120160456,194.4125980845307,869.4257154883984,675.0131174038677,391.43627261896074,3433.3246424103713
0.92,0.04436080406166183,-0.04436080406166183,3.147260139011911e-05,74.23289328698509,185.09553092623378,857.1646578158468,672.069126889613,392.53884188812617,3434.0181820117155
0.93,0.04262270408413778,-0.04262270408413778,3.14713870555684e-05,74.23258511121065,177.34178245764406,845.5535832177819,668.2118007601379,393.80546921042856,3434.1095065268905
0.9400000000000001,0.04169767170580481,-0.04169767170580481,3.146182559949989e-05,74.230310346336,172.7927122597157,834.605538941002,661.8128266812863,395.57355104234273,3432.7272784258503
0.9500000000000001,0.04416895574804115,-0.04416895574804115,3.1414034604739356e-05,74.21902533202311,181.2046617785727,824.5435495102536,643.3388877316809,399.83510391354764,3424.6424822998347
0.96,0.054553927804063124,-0.054553927804063124,3.127324785474906e-05,74.18585998292352,218.492887417769,815.7488996184208,597.2560122006518,410.0652803945698,3400.2279706268914
0.97,0.08510839963486055,-0.08510839963486055,3.087595101669519e-05,74.09259382427221,321.8639987815697,809.2648501303219,487.40085134875216,435.25806921608654,3330.4092704639706
0.98,0.14920052211387055,-0.14920052211387055,2.9906853759638088e-05,73.86665341968354,511.23545567981114,806.0627168750701,294.827261195259,480.49081611524,3156.606024012356
0.99,0.210942711705211,-0.210942711705211,2.8220056279617157e-05,73.48191109027924,686.0791478348503,804.4069834791288,118.32783564427851,495.4414477510201,2846.049966997907
1.0,0.21790069066086906,-0.21790069066086906,2.6326123019847024e-05,73.06817248396845,759.0379717827276,798.856191195993,39.81821941326538,436.7092962711767,2489.5478298537955
