Position,kl_CO2,kv_CO2,kv_H2O,ul,uv,h_L,h_V,a_e,UT,P,Clp,Cvp,eps,a_p,A,Lp,d_h
0.23,3.444782439179781e-05,2.957123556101815e-05,3.851268725855025e-05,0.006607728406202224,1.852723816463837,0.05388667503507358,0.9161133249649264,229.3039244135832,106.91634818742075,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.24,3.4642886250770055e-05,2.9639650309875677e-05,3.859121967575037e-05,0.006611894608716258,1.8594638463379425,0.05374805290488255,0.9162519470951174,229.35817000838392,107.10617322296825,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.25,3.483284672921404e-05,2.9706057668074827e-05,3.866756323924076e-05,0.006615935058212877,1.8660168018460663,0.053613030205838665,0.9163869697941613,229.41076840088454,107.29006532348579,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.26,3.5017952914814846e-05,2.97705614577084e-05,3.874183146516995e-05,0.0066198563417778685,1.8723924136230974,0.05348143595431545,0.9165185640456845,229.46179449408734,107.46834632474209,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.27,3.51983935615306e-05,2.98332439526101e-05,3.881411342828232e-05,0.006623663671626925,1.878598214463043,0.05335313521819724,0.9166468647818027,229.51130809117566,107.64127207295407,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.28,3.537434441928759e-05,2.98941813761112e-05,3.8884491428225454e-05,0.006627361907126874,1.8846412304225855,0.0532280056650729,0.9167719943349271,229.55936540444762,107.8090813703555,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.29,3.5545953874452935e-05,2.995343941216605e-05,3.895303577737495e-05,0.006630955259455018,1.8905274023246776,0.05310594421082462,0.9168940557891754,229.60601556841544,107.97198074271601,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.3,3.571334210203884e-05,3.0011073064840796e-05,3.9019804665080485e-05,0.006634447257692932,1.896261642158474,0.052986865794362306,0.9170131342056377,229.65130051068593,108.13014484804903,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.31,3.58766234147356e-05,3.0067134317563774e-05,3.9084852850913725e-05,0.006637841270226572,1.9018485887147263,0.052870692588712534,0.9171293074112874,229.69526059169755,108.28373962732152,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.32,3.60358848658585e-05,3.0121665187881477e-05,3.914822371621349e-05,0.006641140024513222,1.9072918656140112,0.05275736315205174,0.9172426368479483,229.7379293529767,108.43290054748499,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.33,3.6191207487050456e-05,3.017470483931036e-05,3.920995739774127e-05,0.006644346081440857,1.9125948605779937,0.05264682192981335,0.9173531780701867,229.77933879859955,108.57775505402287,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.34,3.6342660237593634e-05,3.022628775242806e-05,3.9270088660023064e-05,0.006647461712490849,1.917760476881748,0.05253902176275714,0.9174609782372428,229.81951795187572,108.71841611480093,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.35000000000000003,3.649029923927966e-05,3.0276443515964456e-05,3.932864668395846e-05,0.0066504888719468,1.9227911505985031,0.05243392332452819,0.9175660766754717,229.85849267372382,108.85498196266738,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.36,3.6634178643965616e-05,3.0325200475387595e-05,3.938565921314852e-05,0.006653429451722332,1.9276892095521718,0.05233149044667207,0.9176685095533279,229.89628831810418,108.98754721242872,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.37,3.67743413882902e-05,3.037258281559642e-05,3.9441149240233145e-05,0.0066562850680703355,1.932456556892841,0.05223169303641189,0.9177683069635881,229.9329275208563,109.1161933120859,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.38,3.691082820072363e-05,3.041861347733341e-05,3.949513833867705e-05,0.006659057265521567,1.9370950020881272,0.05213450353623696,0.917865496463763,229.96843231836817,109.2409981836014,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.39,3.704367625301618e-05,3.0463313838701652e-05,3.9547646304614196e-05,0.006661747489600355,1.9416061908093034,0.05203989678769601,0.9179601032123039,230.00282386115117,109.36203446389375,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.4,3.717291827874207e-05,3.050670342665109e-05,3.959869085993788e-05,0.006664357058262358,1.9459916017707952,0.05194784984378065,0.9180521501562193,230.0361221628731,109.47936884146088,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.41000000000000003,3.729858742935288e-05,3.0548801497329876e-05,3.9648289429908524e-05,0.006666887282357421,1.9502526993996334,0.051858340745162324,0.9181416592548377,230.06834720871018,109.5930671236891,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.42,3.74207146490688e-05,3.058962629730632e-05,3.96964583708547e-05,0.006669339392313282,1.954390847906717,0.05177134765842311,0.9182286523415769,230.09951838445855,109.70319107583421,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.43,3.7539330830815726e-05,3.062919566525126e-05,3.9743213618032994e-05,0.006671714596458033,1.958407396016341,0.051686849542790556,0.9183131504572094,230.12965485818853,109.80980124211362,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.44,3.765446816856962e-05,3.0667527579189804e-05,3.9788571355912824e-05,0.0066740141071081616,1.9623037067101117,0.05160482435271955,0.9183951756472805,230.15877595228923,109.9129577602597,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.45,3.776615893797613e-05,3.070463974064969e-05,3.983254757603229e-05,0.006676239105749858,1.9660811362029098,0.05152524918583143,0.9184747508141685,230.18690079811634,110.01271927260841,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.46,3.7874437177117156e-05,3.074055008164837e-05,3.98751586051072e-05,0.00667839079573383,1.9697410773572535,0.051448101027880284,0.9185518989721196,230.21404865863937,110.10914492966417,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.47000000000000003,3.797933933794299e-05,3.077527709159738e-05,3.991642159634723e-05,0.0066804703956093,1.973284988517089,0.05137335388310894,0.918626646116891,230.24023915131764,110.2022942902028,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.48,3.8080902849626524e-05,3.0808839230188565e-05,3.9956353773055665e-05,0.006682479124259374,1.9767143498025759,0.051300981754931134,0.9186990182450688,230.2654917671628,110.2922267215249,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.49,3.817916868222281e-05,3.08412558555098e-05,3.999497355942948e-05,0.006684418250066276,1.9800307381045554,0.051230956084599245,0.9187690439154007,230.28982653210215,110.37900333960631,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.5,3.827417977268121e-05,3.0872546690686094e-05,4.003229999679744e-05,0.006686289049689548,1.983235791339245,0.0511632461838705,0.9188367538161295,230.31326358657486,110.46268557212092,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.51,3.836598128229962e-05,3.090273186251031e-05,4.006835271451408e-05,0.006688092831410732,1.9863312027806685,0.05109782086211756,0.9189021791378824,230.33582318884314,110.54333583364274,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.52,3.845462226229471e-05,3.093183254593091e-05,4.0103152804441564e-05,0.006689830948792409,1.9893187865049855,0.051034645003309,0.918965354996691,230.3575261689684,110.62101838065819,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.53,3.854015294989944e-05,3.095986997816673e-05,4.0136721578201145e-05,0.006691504761005566,1.992200387249095,0.05097368329816202,0.919026316701838,230.37839318994065,110.69579752915628,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.54,3.862262740047251e-05,3.0986866394911e-05,4.016908171257622e-05,0.006693115682691836,1.9949779604478792,0.05091489770015744,0.9190851022998425,230.39844541954574,110.76773968508739,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.55,3.870210173250522e-05,3.1012844444442297e-05,4.020025659370494e-05,0.0066946651404139615,1.9976535284368344,0.050858248030296364,0.9191417519697036,230.41770408791297,110.83691175971643,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.56,3.877863407433566e-05,3.103782713421211e-05,4.0230270174155955e-05,0.006696154588918475,2.000229164559522,0.050803693669767426,0.9191963063302325,230.43619045148586,110.90338154137972,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.5700000000000001,3.885228583958459e-05,3.106183833243132e-05,4.0259147673279e-05,0.006697585518394414,2.002707046224723,0.05075119063226183,0.9192488093677381,230.45392613886042,110.96721827572992,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.58,3.892311932414593e-05,3.1084901905143975e-05,4.0286914471426094e-05,0.006698959420499568,2.0050893730654296,0.05070069488303126,0.9192993051169687,230.4709325354168,111.02849110470295,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.59,3.8991199682848564e-05,3.1107042425375644e-05,4.0313596983079695e-05,0.00670027782523801,2.007378426986673,0.05065216034509862,0.9193478396549013,230.48723129207215,111.08727056355386,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.6,3.905659323672271e-05,3.1128284616099756e-05,4.033922202241649e-05,0.006701542260364978,2.0095765282554234,0.050605539537704726,0.9193944604622952,230.50284391798334,111.14362707788379,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.61,3.91193677143967e-05,3.1148653403990054e-05,4.036381679090537e-05,0.006702754271484278,2.0116860310066755,0.05056078482758726,0.9194392151724127,230.51779184175493,111.19763154755218,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.62,3.9179592497824016e-05,3.116817407097579e-05,4.0387409143809345e-05,0.00670391541179637,2.013709341022181,0.05051784654356659,0.9194821534564334,230.53209650129793,111.24935512633728,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.63,3.923733733230091e-05,3.118687177671906e-05,4.041002694665197e-05,0.006705027228490781,2.015648870616615,0.05047667523656482,0.9195233247634351,230.54577902892296,111.2988685601284,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.64,3.929267335848115e-05,3.120477194812165e-05,4.04316985597945e-05,0.006706091281472825,2.017507068625769,0.050437220463565684,0.9195627795364343,230.55886052931405,111.34624291357999,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.65,3.934567167583646e-05,3.122189981238914e-05,4.0452452299367595e-05,0.0067071091096344,2.019286382584364,0.05039943134771894,0.919600568652281,230.57136174607044,111.39154831498156,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.66,3.939640408462674e-05,3.123828062180752e-05,4.047231664045786e-05,0.006708082257878269,2.0209892732964474,0.05036325719112953,0.9196367428088704,230.5833032541681,111.43485490649054,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.67,3.9444942237926846e-05,3.125393943689881e-05,4.049132001989795e-05,0.006709012248975474,2.02261819436745,0.050328646727613474,0.9196713532723865,230.5947052845505,111.47623178843536,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.68,3.949135764208393e-05,3.1268901085151854e-05,4.050949072738386e-05,0.006709900592791389,2.024175590384021,0.0502955491674359,0.919704450832564,230.6055877308719,111.51574737853912,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.6900000000000001,3.953572178912612e-05,3.128319024743645e-05,4.052685701868252e-05,0.006710748788007254,2.025663898063435,0.050263913733867634,0.9197360862661323,230.61597020900643,111.55346941313204,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.7000000000000001,3.95781050667125e-05,3.129683110735623e-05,4.054344670659092e-05,0.006711558296808715,2.0270855175418463,0.05023369008648397,0.919766309913516,230.6258718109139,111.5894640079968,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.71,3.961857794831063e-05,3.13098477261214e-05,4.055928756004567e-05,0.006712330577470737,2.028442844419011,0.05020482833051232,0.9197951716694877,230.6353114038215,111.6237969166326,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.72,3.965720931078088e-05,3.1322263543972706e-05,4.057440674568477e-05,0.006713067043451493,2.029738219491646,0.0501772792139318,0.9198227207860682,230.6443072550702,111.65653186237071,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.73,3.969406750340141e-05,3.133410169642383e-05,4.058883116534241e-05,0.006713769090787849,2.0309739630490773,0.050150994131085015,0.9198490058689149,230.65287729304262,111.68773171528014,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.74,3.9729219804781336e-05,3.134538487229336e-05,4.060258728763085e-05,0.006714438087216654,2.0321523544145976,0.050125925243126014,0.919874074756874,230.66103900266978,111.71745795746716,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.75,3.976273167535339e-05,3.135613507540466e-05,4.0615700867858694e-05,0.006715075354840845,2.0332756125059595,0.05010202575620367,0.9198979742437963,230.6688092603537,111.74577004661907,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.76,3.9794668226809686e-05,3.136637409197636e-05,4.062819747488291e-05,0.00671568220522318,2.0343459394368133,0.0500792494834082,0.9199207505165917,230.67620469372855,111.77272683942701,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.77,3.982509206436768e-05,3.1376122828895105e-05,4.064010171710578e-05,0.006716259892198895,2.035365452645568,0.05005755167834619,0.9199424483216538,230.68324119345695,111.79838460391682,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.78,3.985406504595368e-05,3.138540186012913e-05,4.065143787389211e-05,0.006716809650313497,2.0363362426673923,0.05003688831406069,0.9199631116859392,230.68993433198642,111.82279869679944,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.79,3.988164732724902e-05,3.139423114367844e-05,4.06622295521521e-05,0.00671733267634845,2.037260339663417,0.05001721657903539,0.9199827834209646,230.6962991583019,111.8460227097657,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.8,3.990789687454392e-05,3.140262986731696e-05,4.067249950456579e-05,0.006717830117872917,2.0381397010786677,0.04999849503910553,0.9200015049608945,230.70235009195852,111.86810805628919,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.81,3.9932871099760755e-05,3.141061697057892e-05,4.068227023478728e-05,0.006718303109573319,2.0389762621479184,0.049980682916359036,0.9200193170836409,230.70810131546529,111.88910548215775,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.8200000000000001,3.995662425211328e-05,3.1418210328528685e-05,4.069156303015001e-05,0.006718752717938882,2.0397718532925055,0.04996374134215817,0.9200362586578418,230.71356617793677,111.9090627277953,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.8300000000000001,3.9979209810474656e-05,3.142542750857774e-05,4.070039885320425e-05,0.006719179991829408,2.0405282776210116,0.04994763214561353,0.9200523678543865,230.71875775823347,111.92802670670613,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.84,4.000067873662542e-05,3.143228522272413e-05,4.0708797690327316e-05,0.0067195859256230835,2.04124725499637,0.04993231870616068,0.9200676812938393,230.7236884675746,111.94604193771939,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.85,4.002107589073526e-05,3.1438798158662494e-05,4.071677722181967e-05,0.006719971370694492,2.041930323595299,0.04991776692494473,0.9200822330750552,230.72836919785175,111.96314715956404,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.86,4.004045166754858e-05,3.1444982775920085e-05,4.072435715096347e-05,0.0067203373177826195,2.0425791691726736,0.04990394165778933,0.9200960583422106,230.73281210609528,111.97938633587471,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.87,4.0058816753975415e-05,3.145084253578075e-05,4.073154239768783e-05,0.006720683787979107,2.0431943584683063,0.049890819686215546,0.9201091803137844,230.73701980034735,111.99476572836257,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.88,4.007618961213169e-05,3.145638342447673e-05,4.0738340752462686e-05,0.0067210109978509715,2.043776669269549,0.04987837607655873,0.9201216239234412,230.7409967079892,112.00929901381879,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.89,4.0092508584969564e-05,3.1461585224595525e-05,4.074473024656314e-05,0.006721317191564098,2.0443246446136016,0.049866608455836556,0.9201333915441634,230.74472803746045,112.02292367823301,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.9,4.0107157537817624e-05,3.1466246516860487e-05,4.075048325843759e-05,0.006721586911458658,2.0448214356069214,0.04985566535014484,0.9201443346498551,230.74806619978966,112.03504949060222,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.91,4.012041441639062e-05,3.1470458199380065e-05,4.075570385457978e-05,0.006721826816957129,2.045274997759773,0.049845453130237416,0.9201545468697625,230.75107774151462,112.04593773465996,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.92,4.0127324379126265e-05,3.147260139011911e-05,4.0758555702001205e-05,0.006721914194803398,2.0455481381431806,0.04983729483227597,0.920162705167724,230.75257630150102,112.05086935556774,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.93,4.0123948616522473e-05,3.14713870555684e-05,4.075757660534522e-05,0.006721751331507966,2.0455318289625617,0.049832236389495355,0.9201677636105046,230.75161833865252,112.0460885190102,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.9400000000000001,4.0095015863068456e-05,3.146182559949989e-05,4.074710389547107e-05,0.006720960561723708,2.0448024299603147,0.049834396589495324,0.9201656034105047,230.74454724345384,112.01705305718124,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.9500000000000001,3.994915483226392e-05,3.1414034604739356e-05,4.0693218971656005e-05,0.0067172829795777555,2.0408218219979255,0.04986863725059816,0.9201313627494018,230.70946783308742,111.87668349585266,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.96,3.952027544606573e-05,3.127324785474906e-05,4.053374247875984e-05,0.0067066030112875735,2.028941030015076,0.04998152954014108,0.9200184704598589,230.60637351182635,111.46538978058845,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.97,3.832031595604204e-05,3.087595101669519e-05,4.0082939177528486e-05,0.006676783696563295,1.9952694727436784,0.05031938443063459,0.9196806155693654,230.31645612564378,110.30630853325718,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.98,3.54522555076631e-05,2.9906853759638088e-05,3.898197155305098e-05,0.006605352717517675,1.9127664232068804,0.051217837225331735,0.9187821627746683,229.61412151168926,107.47521755646848,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
0.99,3.070198748283129e-05,2.8220056279617157e-05,3.706190159256304e-05,0.006485492814216787,1.7683739121309485,0.053030900362580825,0.9169690996374191,228.4181519112716,102.53630093428238,109500.0,0.203,0.35,0.97,250.0,0.3216990877275948,82.91213601226671,0.015519999999999999
