Position,Fv_CO2,Fv_H2O,Fv_N2,Fv_O2,Fv_T
0.0,1.7417130263823344,1.6681384637478156,15.300855296283519,1.6855287352087107,20.39623552162238
0.01,1.7025275289198816,1.989337744639137,15.300855296283519,1.6855287352087107,20.678249305051246
0.02,1.6661024270958755,2.2619892167408957,15.300855296283519,1.6855287352087107,20.914475675329
0.03,1.631719446806224,2.500057119332642,15.300855296283519,1.6855287352087107,21.118160597631093
0.04,1.598927543953216,2.712186917030978,15.300855296283519,1.6855287352087107,21.29749849247642
0.05,1.5674213918792648,2.9036277217952806,15.300855296283519,1.6855287352087107,21.457433145166775
0.06,1.5369327664951085,3.079027239571837,15.300855296283519,1.6855287352087107,21.602344037559174
0.07,1.5072976094595674,3.2411682355492575,15.300855296283519,1.6855287352087107,21.734849876501055
0.08,1.4783663829476612,3.392471207953819,15.300855296283519,1.6855287352087107,21.85722162239371
0.09,1.450028855155662,3.5347545364333968,15.300855296283519,1.6855287352087107,21.971167423081287
0.1,1.42220125363498,3.6693342309996613,15.300855296283519,1.6855287352087107,22.07791951612687
0.11,1.3948079656130745,3.797405447968019,15.300855296283519,1.6855287352087107,22.178597445073322
0.12,1.3677967298849862,3.9197947636731203,15.300855296283519,1.6855287352087107,22.273975525050336
0.13,1.341119626592287,4.037243739360885,15.300855296283519,1.6855287352087107,22.364747397445402
0.14,1.3147396949081966,4.150346532402005,15.300855296283519,1.6855287352087107,22.45147025880243
0.15,1.2886283296463164,4.2595643889923425,15.300855296283519,1.6855287352087107,22.53457675013089
0.16,1.2627597652108502,4.365323778052077,15.300855296283519,1.6855287352087107,22.614467574755157
0.17,1.2371167593928665,4.46793975913974,15.300855296283519,1.6855287352087107,22.691440550024833
0.18,1.2116839131528494,4.567699488205536,15.300855296283519,1.6855287352087107,22.765767432850613
0.19,1.1864504217410046,4.664840281727017,15.300855296283519,1.6855287352087107,22.83767473496025
0.2,1.161409285416329,4.759551721646002,15.300855296283519,1.6855287352087107,22.90734503855456
0.21,1.1365548649569823,4.852010320369786,15.300855296283519,1.6855287352087107,22.974949216818995
0.22,1.111885756813998,4.942348996356989,15.300855296283519,1.6855287352087107,23.040618784663216
0.23,1.0874015514737736,5.030689109471593,15.300855296283519,1.6855287352087107,23.104474692437595
0.24,1.0631042855278559,5.117131027665527,15.300855296283519,1.6855287352087107,23.16661934468561
0.25,1.038998100501912,5.2017542264228105,15.300855296283519,1.6855287352087107,23.227136358416953
0.26,1.0150878987107805,5.284632320575214,15.300855296283519,1.6855287352087107,23.286104250778223
0.27,0.9913809500660142,5.365818964805751,15.300855296283519,1.6855287352087107,23.343583946363996
0.28,0.9678850872787965,5.445362374294553,15.300855296283519,1.6855287352087107,23.399631493065577
0.29,0.9446094759613682,5.5233009312051795,15.300855296283519,1.6855287352087107,23.454294438658774
0.3,0.9215643971532037,5.5996630821136115,15.300855296283519,1.6855287352087107,23.507611510759045
0.31,0.8987605168314748,5.674474545707885,15.300855296283519,1.6855287352087107,23.55961909403159
0.32,0.8762096044836939,5.74775174917941,15.300855296283519,1.6855287352087107,23.61034538515533
0.33,0.8539236625581472,5.819508584528629,15.300855296283519,1.6855287352087107,23.659816278579004
0.34,0.831915170173505,5.889754727198707,15.300855296283519,1.6855287352087107,23.70805392886444
0.35000000000000003,0.8101969049792616,5.958495559315212,15.300855296283519,1.6855287352087107,23.755076495786703
0.36,0.788781710316897,6.025735485478784,15.300855296283519,1.6855287352087107,23.80090122728791
0.37,0.767682435515604,6.0914756266951375,15.300855296283519,1.6855287352087107,23.84554209370297
0.38,0.7469118654763235,6.155716222839716,15.300855296283519,1.6855287352087107,23.889012119808267
0.39,0.7264825080925653,6.218456719103958,15.300855296283519,1.6855287352087107,23.931323258688753
0.4,0.7064064501754125,6.27969563352721,15.300855296283519,1.6855287352087107,23.97248611519485
0.41000000000000003,0.6866955676346976,6.339431620988921,15.300855296283519,1.6855287352087107,24.012511220115847
0.42,0.6673608192660091,6.397663766017806,15.300855296283519,1.6855287352087107,24.051408616776044
0.43,0.6484128560389317,6.454391260335012,15.300855296283519,1.6855287352087107,24.08918814786617
0.44,0.6298614624326554,6.509614620548053,15.300855296283519,1.6855287352087107,24.12586011447294
0.45,0.6117154658833095,6.563335403433962,15.300855296283519,1.6855287352087107,24.1614349008095
0.46,0.5939832872921579,6.615555958225965,15.300855296283519,1.6855287352087107,24.19592327701035
0.47000000000000003,0.5766718239194378,6.666281112636783,15.300855296283519,1.6855287352087107,24.22933696804845
0.48,0.559787519133474,6.715516302476631,15.300855296283519,1.6855287352087107,24.261687853102334
0.49,0.5433356254716075,6.763269320120069,15.300855296283519,1.6855287352087107,24.292988977083905
0.5,0.5273201807931234,6.809549855629728,15.300855296283519,1.6855287352087107,24.32325406791508
0.51,0.5117447355802636,6.85436863849845,15.300855296283519,1.6855287352087107,24.35249740557094
0.52,0.496611122502263,6.897739525473052,15.300855296283519,1.6855287352087107,24.380734679467544
0.53,0.4819206923987341,6.939677096240579,15.300855296283519,1.6855287352087107,24.407981820131543
0.54,0.4676735810128522,6.980198396754696,15.300855296283519,1.6855287352087107,24.434256009259776
0.55,0.45386874466053734,7.019322365279025,15.300855296283519,1.6855287352087107,24.45957514143179
0.56,0.4405046850484357,7.057068898523734,15.300855296283519,1.6855287352087107,24.483957615064398
0.5700000000000001,0.42757837062122667,7.093460625603538,15.300855296283519,1.6855287352087107,24.507423027716992
0.58,0.4150863602843835,7.128520751397699,15.300855296283519,1.6855287352087107,24.52999114317431
0.59,0.4030242135465027,7.1622744224624215,15.300855296283519,1.6855287352087107,24.55168266750115
0.6,0.39138656178753195,7.1947481362872825,15.300855296283519,1.6855287352087107,24.572518729567044
0.61,0.380167692541151,7.225969070146016,15.300855296283519,1.6855287352087107,24.592520794179396
0.62,0.3693607825764523,7.255966167608318,15.300855296283519,1.6855287352087107,24.611710981677
0.63,0.35895872742016727,7.28476867803839,15.300855296283519,1.6855287352087107,24.630111436950784
0.64,0.3489537619558515,7.31240698271078,15.300855296283519,1.6855287352087107,24.64774477615886
0.65,0.3393375397331553,7.338912074588109,15.300855296283519,1.6855287352087107,24.664633645813492
0.66,0.33010151053352593,7.364315286531247,15.300855296283519,1.6855287352087107,24.680800828557
0.67,0.3212365054804367,7.388648624792955,15.300855296283519,1.6855287352087107,24.69626916176562
0.68,0.31273321219505174,7.411944124060953,15.300855296283519,1.6855287352087107,24.711061367748233
0.6900000000000001,0.30458200522142015,7.434234148614449,15.300855296283519,1.6855287352087107,24.7252001853281
0.7000000000000001,0.29677301324910527,7.455550990780832,15.300855296283519,1.6855287352087107,24.738708035522166
0.71,0.2892962906581275,7.475926980854105,15.300855296283519,1.6855287352087107,24.75160730300446
0.72,0.28214170772714536,7.495394199747805,15.300855296283519,1.6855287352087107,24.76391993896718
0.73,0.2752991066439542,7.5139845398323395,15.300855296283519,1.6855287352087107,24.775667677968524
0.74,0.2687582993682832,7.531729598081615,15.300855296283519,1.6855287352087107,24.786871928942126
0.75,0.2625091137217202,7.548660401216279,15.300855296283519,1.6855287352087107,24.797553546430226
0.76,0.25654140066995823,7.5648077974103165,15.300855296283519,1.6855287352087107,24.807733229572502
0.77,0.250845142663714,7.580201757438764,15.300855296283519,1.6855287352087107,24.817430931594707
0.78,0.24541037410612931,7.594871929038419,15.300855296283519,1.6855287352087107,24.826666334636776
0.79,0.24022729022277786,7.608847267584768,15.300855296283519,1.6855287352087107,24.835458589299773
0.8,0.23528627178596498,7.622155863318831,15.300855296283519,1.6855287352087107,24.843826166597022
0.81,0.230577783641357,7.634825514969501,15.300855296283519,1.6855287352087107,24.851787330103086
0.8200000000000001,0.22609261117878487,7.646882735718399,15.300855296283519,1.6855287352087107,24.85935937838941
0.8300000000000001,0.2218216373134424,7.658353672606351,15.300855296283519,1.6855287352087107,24.86655934141202
0.84,0.21775600965056854,7.669263429291002,15.300855296283519,1.6855287352087107,24.8734034704338
0.85,0.21388714283420066,7.679635023110263,15.300855296283519,1.6855287352087107,24.879906197436693
0.86,0.21020657544169497,7.689492911643511,15.300855296283519,1.6855287352087107,24.886083518577433
0.87,0.20670619347167538,7.69884964801573,15.300855296283519,1.6855287352087107,24.891939872979634
0.88,0.20337801206322906,7.7077198811162635,15.300855296283519,1.6855287352087107,24.89748192467172
0.89,0.20021422860525398,7.7160948389081385,15.300855296283519,1.6855287352087107,24.90269309900562
0.9,0.19720646060532385,7.7238058762659625,15.300855296283519,1.6855287352087107,24.907396368363514
0.91,0.19434786252884254,7.73094154104963,15.300855296283519,1.6855287352087107,24.9116734350707
0.92,0.1916238278903915,7.736084348980949,15.300855296283519,1.6855287352087107,24.91409220836357
0.93,0.1890214417917669,7.738106598931756,15.300855296283519,1.6855287352087107,24.913512072215752
0.9400000000000001,0.18651066792511978,7.732622833051213,15.300855296283519,1.6855287352087107,24.90551753246856
0.9500000000000001,0.1839429149076717,7.693343689875204,15.300855296283519,1.6855287352087107,24.863670636275103
0.96,0.18104844702307812,7.57219839188825,15.300855296283519,1.6855287352087107,24.739630870403555
0.97,0.1770017695138344,7.226510135714437,15.300855296283519,1.6855287352087107,24.3898959367205
0.98,0.16999824081385947,6.387285151392186,15.300855296283519,1.6855287352087107,23.543667423698274
0.99,0.1588097070730791,4.951183549466424,15.300855296283519,1.6855287352087107,22.096377288031732
1.0,0.1457662971479286,3.3838774378452987,15.300855296283519,1.6855287352087107,20.516027766485454
