Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.55,1278.508047755733,4518.6992605986925,37410.864738298136,0.27709146155626124,2349.6534229137965,42878.284156191534,1497.8637130696316,1346.4193923754915,94.36958840806656,28.491707123357834,1.3874277308551045e-05,0.09133191363535027
0.56,1271.8752572252097,4517.664486538598,37420.26832049455,0.27250748789635265,2360.8165739840115,42858.31308304531,1488.770732294852,1339.2561714257683,93.1897415181957,28.116409726915766,1.3766342619019368e-05,0.09201366339940255
0.5700000000000001,1265.454850122187,4516.66953501235,37429.37296501019,0.2681252538321102,2371.6239446142386,42838.97459381972,1479.9855597739572,1332.316259121762,92.0604256036677,27.758105322600297,1.3662035527806197e-05,0.0926780653622182
0.58,1259.2453196196168,4515.713431842564,37438.18057121595,0.26393820795689515,2382.0776919781606,42820.26521255575,1471.504425242898,1325.5988252832435,90.98000542241071,27.416141610416062,1.356132674712164e-05,0.0933248777385116
0.59,1253.2446897124719,4514.795175484574,37446.693721615215,0.2599397328977982,2392.1808131310895,42802.17994346514,1463.3230063557533,1319.102462915112,89.94684400136103,27.089879491941062,1.346417748775255e-05,0.09395391957574964
0.6,1247.4505504782142,4513.913764314033,37454.91564263621,0.25612313026881367,2401.937103467138,42784.7123920621,1455.4364811129692,1312.8252298941625,88.95930618080175,26.77869666872414,1.337053858997907e-05,0.09456507109507051
0.61,1241.860336139224,4513.068185622805,37462.84976653485,0.25248195119863437,2411.35063196285,42767.855575225585,1447.8398996788574,1306.764954683729,88.01581188194338,26.481994077023064,1.328036002240885e-05,0.09515823949894286
0.62,1236.4709402003875,4512.257416795193,37470.50033565248,0.24900958438750992,2420.426445238185,42751.6008182672,1440.5276684141577,1300.918822511163,87.11476118720522,26.19918225082417,1.3193579411095396e-05,0.09573340772037708
0.63,1231.2791300902406,4511.480440230183,37477.87176337654,0.24569965824302076,2429.1698191448218,42735.938968590315,1433.4941065356368,1295.2838291949997,86.25460916130531,25.929695351853532,1.3110133359290867e-05,0.09629058575774783
0.64,1226.2813448712568,4510.736226246394,37484.968944372915,0.242545862939839,2437.5866101678484,42720.85981431198,1426.733172068788,1289.8565652800364,85.43382744687726,25.672981268588945,1.3029952870405979e-05,0.09682983464945591
0.65,1221.4737357025597,4510.023756665637,37491.79720610458,0.2395419332571439,2445.683202659072,42706.35221902315,1420.238517657595,1284.6332632876433,84.65090691532718,25.428504571361348,1.2952962725146968e-05,0.09735126486407837
0.66,1216.8523574253563,4509.342009195487,37498.36200086792,0.23668186896079937,2453.4661405173397,42692.40467733518,1414.0037422454172,1279.6100096825876,83.9043917530616,25.195749338985227,1.2879088378963053e-05,0.09785501088630255
0.67,1212.412940424476,4508.6899709134,37504.66927632368,0.23395966382815686,2460.942556984496,42679.00467168708,1408.0220867331325,1274.7824997187959,83.19283358240486,24.974212489073974,1.28082481581047e-05,0.09834126203177986
0.68,1208.1511484760842,4508.066638033758,37510.72506901723,0.2313695528523331,2468.119701225736,42666.139421853564,1402.2867748389172,1270.1463212333392,82.5148352374211,24.763410439279987,1.2740360818192507e-05,0.09881022995744933
0.6900000000000001,1204.0624741836702,4507.4710104310425,37516.535670669524,0.228905905981593,2475.0051233005497,42653.79559108701,1396.7908708328714,1265.6968437356174,81.86902938291324,24.562874114099788,1.2675342815411476e-05,0.0992621614839433
0.7000000000000001,1200.1422746446783,4506.902109982631,37522.107584398036,0.2265632100444484,2481.606626693448,42641.95940311385,1391.5273264157995,1261.4292597962508,81.25407988213584,24.372151007131738,1.2613107834461232e-05,0.09969733625684256
0.71,1196.3858691012354,4506.358960761024,37527.44735829567,0.2243361925491532,2487.932069458348,42630.616919679676,1386.4891051140303,1257.338694281446,80.66869806833161,24.190804633035352,1.2553571100988686e-05,0.10011605175311461
0.72,1192.788456297096,4505.840612210084,37532.561737813114,0.22221967495182393,2493.9895383153685,42619.75382409858,1381.669072539325,1253.4201163443688,80.11162250454045,24.018413775223955,1.2496644980001535e-05,0.10051863661274535
0.73,1189.3452208017566,4505.3461257608515,37537.45748456573,0.22020869121351566,2499.7871409670215,42609.3557208304,1377.060132638257,1249.6684577925732,79.5816360788658,23.854572887039243,1.244224307574875e-05,0.10090543498230016
0.74,1186.0513114783653,4504.874578660504,37542.14141981953,0.2182984414029112,2505.3330493293097,42599.40808570188,1372.655196723617,1246.0785915540093,79.07755869583707,23.69889102725193,1.2390279092129554e-05,0.10127680954608846
0.75,1182.9018672548066,4504.425076957329,37546.62039283636,0.21648427424659528,2510.635465820228,42589.8963500676,1368.4472159351217,1242.6453615952491,78.5982473799411,23.550993080625826,1.2340666446998027e-05,0.10163313934625479
0.76,1179.8920352328014,4503.996733366104,37550.901235054225,0.21476173836583148,2515.7025684846863,42580.80594265806,1364.4291997643168,1239.3636046575912,78.14259904919875,23.410516768259416,1.2293320450080131e-05,0.10197481432866706
