Position,x_CO2,x_MEA,x_H2O,x_CO2_true,x_MEA_true,x_H2O_true,x_MEAH_true,x_MEACOO_true,x_HCO3_true,x_CO3_true,x_H3O_true,x_OH_true
0.49,0.030622761444634952,0.10477176748589169,0.8646054710694733,6.391785843198436e-06,0.04703299638149089,0.8891462024195358,0.03222906773396621,0.028818767206029994,0.0021210511592184606,0.0006437266583777068,3.0178769830141707e-10,1.7963537500392625e-06
0.5,0.030438066401367918,0.10473698503559054,0.8648249485630416,6.273355478394204e-06,0.04733930289209557,0.8892425093499511,0.032022943038434296,0.02866213534288865,0.002091049811941867,0.0006339722729974586,2.993018839976367e-10,1.813636910750259e-06
0.51,0.030258351197465654,0.1047033530434148,0.8650382957591195,6.159614970256516e-06,0.04763781661504532,0.8893354569421816,0.03182260073247935,0.02850927565304286,0.002062224313336314,0.0006246352309197523,2.9688193470557473e-10,1.8306011425945957e-06
0.52,0.030083635103774917,0.10467085435193724,0.8652455105442879,6.050454614913221e-06,0.04792845958540968,0.8894251088516951,0.03162804057460814,0.02836024898863949,0.002034543386481132,0.0006157006299934002,2.945287059764839e-10,1.8472340294223488e-06
0.53,0.029913932741660702,0.10463947163711426,0.8654465956212251,5.9457647091877284e-06,0.04821116356234554,0.8895115279873382,0.031439258145348,0.028215110029265952,0.0020079765055493505,0.0006071541895748191,2.9224292667729296e-10,1.8635236259876451e-06
0.54,0.029749246074786954,0.10460918626158848,0.8656415676636245,5.84542975900878e-06,0.048485883640735056,0.8895947802439257,0.03125623599868515,0.028073900448930357,0.0019824925967898226,0.0005989818918401631,2.9002505464951755e-10,1.8794593096946073e-06
0.55,0.029589564801116422,0.10457997884561405,0.8658304563532696,5.7493281867248126e-06,0.04875259806823692,0.8896749337313439,0.03107894417625344,0.027936649221381938,0.0019580600988455695,0.0005911700560248745,2.8787524939411665e-10,1.8950318514402103e-06
0.56,0.029434874029844633,0.10455182952491408,0.8660132964452413,5.657341136820362e-06,0.049011294418327876,0.8897520561037169,0.030907348536086118,0.02780337923862587,0.0019346483367864964,0.0005837055069410652,2.8579360150192783e-10,1.910232585230732e-06
0.5700000000000001,0.029285142328398135,0.10452471707734567,0.8661901405942563,5.569341543452248e-06,0.04926199069803681,0.8898262191805636,0.030741397701089718,0.027674097030747864,0.0019122255195828909,0.000576575189883016,2.837798414944358e-10,1.9250547727659463e-06
0.58,0.029140334151996416,0.10449862015631739,0.8663610456916863,5.485205395621476e-06,0.049504713659956553,0.8898974938263289,0.030581036658176502,0.02754880350654129,0.001890760797762859,0.0005697665717012687,2.818336277301915e-10,1.939492303443236e-06
0.59,0.029000403003639517,0.10447351633939828,0.8665260806569622,5.404806774706053e-06,0.04973951046651346,0.8899659530756849,0.03042619921997233,0.02742748808970338,0.0018702231721270744,0.0005632673488265088,2.799544220900679e-10,1.953540443287501e-06
0.6,0.028865292239569306,0.10444938270393946,0.8666853250564912,5.328017531219073e-06,0.049966447711016215,0.8900316713052044,0.030276808966089388,0.02731012944032611,0.0018505815636367373,0.0005570655222135276,2.781414702158349e-10,1.9671958409484712e-06
0.61,0.028734941621825858,0.10442619598622256,0.8668388623919515,5.254714064448087e-06,0.050185599485178194,0.8900947221396391,0.030132786315193644,0.027196701204603168,0.0018318058870909362,0.0005511495220570709,2.7639399275627644e-10,1.980455779390852e-06
0.62,0.028609278268094614,0.1044039320757884,0.866986789656117,5.1847689350540995e-06,0.05039706352557499,0.8901551817436923,0.02999403867787133,0.02708716419319222,0.001813865553404512,0.0005455079433669675,2.747109547653537e-10,1.993319251611811e-06
0.63,0.028488226388545923,0.10438256686715282,0.8671292067443013,5.118059082703311e-06,0.05060094403552582,0.890213125081793,0.029860471049982774,0.026981474919810976,0.0017967309722767297,0.0005401298225495333,2.73091292005801e-10,2.0057858872917754e-06
0.64,0.028371702546151203,0.10436207564475931,0.8672662218090894,5.054462236342184e-06,0.05079735980474244,0.8902686280370311,0.029731980797986605,0.02687958153762896,0.0017803727893042829,0.0005350044430507952,2.715338201465065e-10,2.0178564855931147e-06
0.65,0.028259616584612613,0.10434243359113925,0.8673979498242481,4.993856560621779e-06,0.05098644291933069,0.890321766670608,0.029608458705384564,0.02678142470769526,0.0017647619400645497,0.0005301213973428873,2.70037220644062e-10,2.029532976192624e-06
0.66,0.028151876148360164,0.10432361574420175,0.8675245081074382,4.936125205956982e-06,0.05116833034716092,0.890372616018226,0.02948979380660173,0.02668694163318113,0.0017498703421653836,0.0005254706409967454,2.6860018072477054e-10,2.040817861908443e-06
0.67,0.02804838130273007,0.10430559693275691,0.867646021764513,4.881150775186351e-06,0.05134317374697943,0.8904212518034736,0.029375867564867826,0.026596061410255514,0.0017356699761244638,0.0005210423654064131,2.672212355016549e-10,2.05171489625579e-06
0.68,0.02794903059681927,0.1042883521303045,0.8677626172728763,4.828820408064004e-06,0.05151112856422451,0.8904677483862504,0.02926656041308131,0.02650871042272976,0.0017221337701974985,0.0005168271288434337,2.6589892043509915e-10,2.06222836610032e-06
0.6900000000000001,0.027853718607195408,0.1042718561923103,0.8678744252004943,4.7790236363915665e-06,0.05167235827193853,0.8905121798299555,0.02916174905221988,0.02642481025895907,0.0017092351760501973,0.0005128157592335466,2.6463171692515677e-10,2.0723633752343097e-06
0.7000000000000001,0.027762336756099387,0.10425608425564138,0.8679815789882593,4.7316520183288e-06,0.051827033178019274,0.8905546193296549,0.029061307355696748,0.02634427849924519,0.0016969481982371758,0.0005089993979220411,2.634180418375021e-10,2.082125788335833e-06
0.71,0.027674775626580765,0.1042410114937091,0.86808421287971,4.686601719534668e-06,0.051975325881730754,0.8905951388865568,0.02896510879634265,0.026267030833046653,0.001685247729239367,0.0005053694872051024,2.622563360805169e-10,2.0915219027637e-06
