Position,Nl_CO2,Nv_CO2,kv_CO2,a_eA,DF_CO2,fv_CO2,fl_CO2,Psi,H_CO2_mix
0.3,0.37724886863841384,-0.37724886863841384,2.9983899321720742e-05,73.87048608366786,2980.177022703191,4430.392374992393,1450.2153522892024,186.3863776681578,3074.8881004408504
0.31,0.37351890751482697,-0.37351890751482697,3.003988024700351e-05,73.88462358094901,2891.82806362624,4314.6704244927605,1422.8423608665205,190.81270695430734,3088.021309871389
0.32,0.36960637281637904,-0.36960637281637904,3.00943784332894e-05,73.89835868034982,2804.983131683799,4200.7249035117375,1395.7417718279387,195.29604755163157,3100.8346777768224
0.33,0.36550206431186155,-0.36550206431186155,3.0147432956936803e-05,73.91170145838989,2719.6053699829777,4088.5760433838695,1368.9706734008919,199.8313344784251,3113.3345626494283
0.34,0.36119886658127004,-0.36119886658127004,3.019907799687856e-05,73.92466097863489,2635.6683485054637,3978.2483156126004,1342.5799671071366,204.41320563654702,3125.5263978240687
0.35000000000000003,0.3566919028863113,-0.3566919028863113,3.0249342651682176e-05,73.9372452411062,2553.1553958814975,3869.7695577653544,1316.6141618838572,209.0360710019035,3137.4146863795754
0.36,0.3519779085585701,-0.3519779085585701,3.0298254683051236e-05,73.94946206320346,2472.055466683198,3763.168906733522,1291.1134400503238,213.69403408289486,3149.0037159120698
0.37,0.3470558971356543,-0.3470558971356543,3.0345837386018198e-05,73.96131831637187,2392.3655700485656,3658.477623061175,1266.1120530126095,218.38103442310015,3160.296965766795
0.38,0.3419265817169618,-0.3419265817169618,3.0392112740936104e-05,73.97282066867642,2314.087326403539,3555.727591674166,1241.6402652706267,223.0907661976665,3171.297715460149
0.39,0.33659252060367617,-0.33659252060367617,3.0437100925496882e-05,73.98397545239395,2237.226866339198,3454.9508457721604,1217.7239794329626,227.81675853782085,3182.0089537873987
0.4,0.3310581641558054,-0.3310581641558054,3.048082007547207e-05,73.99478859655956,2161.794328652729,3356.1789249117164,1194.3845962589878,232.55245271506084,3192.4333549003627
0.41000000000000003,0.3253294833610269,-0.3253294833610269,3.052328796635857e-05,74.00526601050113,2087.8024988176912,3259.443170261601,1171.6406714439102,237.29108795216345,3202.573566421047
0.42,0.31941418185869247,-0.31941418185869247,3.0564521090592714e-05,74.01541335585414,2015.2660658298255,3164.7723390504584,1149.506273220633,242.02596651524615,3212.4320959435636
0.43,0.31332140436406697,-0.31332140436406697,3.060453548130491e-05,74.0252362247223,1944.2016245044774,3072.194565507736,1127.9929410032587,246.7502671383462,3222.0114127553707
