Position,rho_mol_l,rho_mass_l,V_l,V_CO2,V_MEA,V_H2O,mul_mix,sigma,Dl_CO2,Dl_MEA,Dl_ion,Cpl_CO2,Cpl_MEA,Cpl_H2O
0.3,43154.60878898857,1013.2434773269114,2.3172496010557332e-05,2.579044492527881e-05,6.0811529300495026e-05,1.843760233732795e-05,0.0021069385719816973,0.06217647971659875,3.559225579260942e-09,1.943066388119463e-09,5.904366539955858e-10,167.46003007558429,176.47456968968342,75.4453276249444
0.31,43156.83984550691,1012.889039308741,2.3171298074182574e-05,2.5785213257982662e-05,6.082320092273542e-05,1.8440177117363375e-05,0.0020805697660964597,0.06209800710063655,3.5759843501133527e-09,1.952136722913051e-09,5.96878743280259e-10,167.48925638236344,176.5361099791291,75.44825803541252
0.32,43159.09080655676,1012.5414222392038,2.3170089575846195e-05,2.5780108124220505e-05,6.0834494519737274e-05,1.844267665298812e-05,0.0020551091602346596,0.06202170423734788,3.5922613638651917e-09,1.960946281058056e-09,6.032312794320791e-10,167.51769954046648,176.59570199109046,75.45111725388831
0.33,43161.357415371305,1012.2005690429537,2.3168872803890643e-05,2.5775126756701828e-05,6.084542334204697e-05,1.844510315114371e-05,0.0020305211645991776,0.06194752178037667,3.6080703499320864e-09,1.9695024993900654e-09,6.09493630726689e-10,167.54537985816552,176.65341257094465,75.45390638279446
0.34,43163.63553661978,1011.8664437454674,2.3167649980539884e-05,2.577026679268959e-05,6.085599933759728e-05,1.844745858074412e-05,0.002006773564212124,0.061875415378526165,3.6234235258700676e-09,1.9778119957111976e-09,6.156647945858582e-10,167.57231516525425,176.70930183066295,75.45662636403925
0.35000000000000003,43165.92121284258,1011.5390312296717,2.3166423231632166e-05,2.57655262967917e-05,6.0866233067617794e-05,1.8449744650840395e-05,0.0019838372676249383,0.0618053456599137,3.6383314514459326e-09,1.985880489859927e-09,6.217433776300172e-10,167.5985206667433,176.7634227592697,75.45927794011538
0.36,43168.21046574101,1011.2183207024736,2.3165194693294414e-05,2.5760903440189715e-05,6.087613477601994e-05,1.8451963034922478e-05,0.001961684980471172,0.06173727426999454,3.652804479832423e-09,1.9937135894784165e-09,6.277279417682134e-10,167.62401104499597,176.8158266373976,75.46186190309717
0.37,43170.49954602155,1010.9043191209662,2.3163966377872427e-05,2.5756396760106078e-05,6.0885713423337093e-05,1.845411516285683e-05,0.0019402919807343824,0.061671167209117146,3.666851409058779e-09,2.0013160598217915e-09,6.336166984773887e-10,167.64879861506694,176.86655819418021,75.46437884439074
0.38,43172.784724759396,1010.597037143267,2.3162740285930744e-05,2.5752004901087382e-05,6.089497762815253e-05,1.845620241872159e-05,0.0019196350385949881,0.061606991468746305,3.680480760386838e-09,2.0086925160340438e-09,6.394078094704246e-10,167.67289513107934,176.91566035842158,75.46682937684743
0.39,43175.06239404741,1010.296490836949,2.3161518352266957e-05,2.5747726644482188e-05,6.0903935459725256e-05,1.845822609552511e-05,0.0018996924336455573,0.06154471558769101,3.693700486137353e-09,2.0158472648928288e-09,6.450993389172031e-10,167.69631144768482,176.963173244676,75.46921407590828
0.4,43177.32911871922,1010.0027017364912,2.3160302418207178e-05,2.5743560931740324e-05,6.0912594342237984e-05,1.8460187373299418e-05,0.0018804438696352916,0.06148430980223492,3.7065178257315605e-09,2.0227842269070476e-09,6.506892403353413e-10,167.7190573590457,177.00913369533367,75.4715334477157
0.41000000000000003,43179.58147073913,1009.7156908189592,2.315909432048699e-05,2.5739506725284432e-05,6.0920961597819674e-05,1.846208743271846e-05,0.0018618700221278957,0.06142574454770864,3.7189400408535587e-09,2.0295073344345862e-09,6.561755032537048e-10,167.7411425840506,177.05357799144576,75.4737880582576
0.42,43181.81627671684,1009.4354792729924,2.3157895758525306e-05,2.5735563069608985e-05,6.092904401550319e-05,1.8463927364621604e-05,0.0018439525190363814,0.0613689910654871,3.73097383140659e-09,2.036020215342736e-09,6.615561023202867e-10,167.76257612724132,177.09653977024678,75.47597842222135
0.43,43184.030405527075,1009.162087577917,2.3156708408393747e-05,2.5731729039366377e-05,6.093684823227754e-05,1.846570824758627e-05,0.0018266738509892264,0.06131402096294168,3.742625834221812e-09,2.042326463196625e-09,6.668290477328215e-10,167.78336683388608,177.13805187642123,75.47810509104899
0.44,43186.22088812749,1008.895531414935,2.315553385859966e-05,2.5728003687175194e-05,6.094438072702543e-05,1.8467431148314527e-05,0.0018100170675723584,0.061260805582685825,3.753902628757882e-09,2.048429640246187e-09,6.719924553515938e-10,167.8035235381148,177.17814639780565,75.48016865040677
0.45,43188.38496538587,1008.6358224039657,2.3154373584505845e-05,2.5724386075706845e-05,6.0951647699781083e-05,1.846909709508868e-05,0.001793965793661284,0.06120931632893655,3.7648105637750546e-09,2.054333183611582e-09,6.770445259844447e-10,167.8230548466734,177.21685407434768,75.4821696854512
