Position,k2,Cl_MEA_true,Dl_CO2,kl_CO2,Ha,E,Psi,Psi_H,eta_psi
0.11,39.693522540293955,1578.4443209918452,3.0973893287177905e-09,3.2581555352449735e-05,427.5634183520973,98.93929757684111,113.10140200858531,0.039702790706944734,1.0
0.12,40.74409140125944,1599.498006535306,3.130880916372992e-09,3.288490077183012e-05,434.37108663776,100.5084215695299,115.52734100757596,0.04018991196393841,1.0
0.13,41.76896206095726,1620.3078630956275,3.1625661795268834e-09,3.3173504664988004e-05,441.0157167624116,102.19110708963609,118.07062100937407,0.04072266820871521,1.0
0.14,42.77159282082681,1640.9038790530924,3.1926622974894174e-09,3.34491767036874e-05,447.51782855217954,103.97770527007592,120.72467811996763,0.04129639826934416,1.0
0.15,43.754541014537644,1661.3094045893674,3.2213367818752363e-09,3.371331479384024e-05,453.8929508451271,105.86129340914313,123.48502816557108,0.04190767011967185,1.0
0.16,44.72040563920805,1681.5449829559088,3.2487484679860406e-09,3.396723220955044e-05,460.1559007833731,107.83503027507375,126.34697107320036,0.04255318528706126,1.0
0.17,45.670886700723074,1701.6247025309767,3.275013022917324e-09,3.4211888124358176e-05,466.31682464616733,109.89424664291757,129.3074654612244,0.043230604461197135,1.0
0.18,46.607660681685665,1721.5609626162081,3.30023853275965e-09,3.4448172377711876e-05,472.3852576222421,112.03444530357417,132.36345548922145,0.043937718817693865,1.0
0.19,47.532064669697505,1741.3625654257517,3.324515132239672e-09,3.467682387720676e-05,478.3687334138121,114.25176462677302,135.51224195074553,0.044672632936452045,1.0
0.2,48.44508539866605,1761.0354728210207,3.3479156432609505e-09,3.4898438065114006e-05,484.2729132665698,116.54308328023914,138.75163275237531,0.045433792227858844,1.0
0.21,49.34771916946752,1780.584428540115,3.3705097129734756e-09,3.5113579535915494e-05,490.1031737987569,118.90514995607201,142.07918165438446,0.04621963068533482,1.0
0.22,50.240585567129315,1800.0110729511753,3.392350759880317e-09,3.532267899236883e-05,495.8629679456056,121.33530444852511,145.49279988814453,0.04702885583424258,1.0
0.23,51.12428422753361,1819.3162196201738,3.4134890574206063e-09,3.5526138496798135e-05,501.55546738807266,123.83083100859837,148.99024040140162,0.04786018345021238,1.0
0.24,51.999258446215165,1838.4988181158037,3.433967640623113e-09,3.5724298573549665e-05,507.1829453085373,126.3890862509309,152.56916771236178,0.04871239068226867,1.0
0.25,52.86578210234745,1857.5562705207901,3.453822171886434e-09,3.591743811268431e-05,512.7467951410615,129.00758099882822,156.22725280167086,0.04958434369548704,1.0
0.26,53.72412803963981,1876.4853415360903,3.4730869430740303e-09,3.610582241676028e-05,518.2482708202268,131.68364186916568,159.96188537782507,0.05047486290838399,1.0
0.27,54.57438000750777,1895.2810297665064,3.491789019517739e-09,3.628965637948301e-05,523.6876771248992,134.41468302431434,163.77037624917602,0.051382831896579065,1.0
0.28,55.416606402409535,1913.9378884372272,3.509953998583963e-09,3.64691313322e-05,529.0651765113284,137.19797976405394,167.64980315416892,0.05230710405138425,1.0
0.29,56.25079272394892,1932.4494219471844,3.52760414533012e-09,3.664440975496309e-05,534.3804765968506,140.03069649696468,171.59699985103111,0.05324651673155417,1.0
0.3,57.07683343370734,1950.8082687713343,3.5447582156652316e-09,3.681562439668909e-05,539.6328354261528,142.90994428912305,175.60861969360894,0.054199911937717726,1.0
0.31,57.89462039114002,1969.0067471414482,3.561434338402322e-09,3.698290151316961e-05,544.82144959367,145.8326352861593,179.68101941783155,0.0551660792144139,1.0
0.32,58.70394523729001,1987.0362425293672,3.5776471533653697e-09,3.714633786091372e-05,549.9450373108155,148.79560666693502,183.81034195899943,0.056143805713771255,1.0
0.33,59.504590761483044,2004.8879487917363,3.5934105944843453e-09,3.7306023516465175e-05,555.002259648475,151.79553142304107,187.9924700224486,0.05713183932756036,1.0
0.34,60.296297959633534,2022.5525906413852,3.608737013101509e-09,3.7462034707204234e-05,559.9915719627386,154.82893453339753,192.2230223099115,0.05812889675451324,1.0
0.35000000000000003,61.07876199941741,2040.0205616478995,3.6236370441976324e-09,3.7614433123745836e-05,564.9112317218176,157.89224161603556,196.4974092530255,0.05913368100155578,1.0
0.36,61.851679780828384,2057.282174670397,3.6381210734317096e-09,3.7763277674398114e-05,569.7594970323067,160.98169656242908,200.81076542667637,0.06014485022565217,1.0
0.37,62.61470307799999,2074.327524724282,3.652197828078534e-09,3.790861354302309e-05,574.5344486404333,164.09347231546607,205.15805156145134,0.06116105911140766,1.0
0.38,63.36748344814664,2091.1467280051224,3.6658757269315904e-09,3.805048298101133e-05,579.2341768339063,167.2235980641552,209.5339976516304,0.062180931345366425,1.0
0.39,64.10966101460316,2107.7299416156657,3.679162521775802e-09,3.8188922702227064e-05,583.8567450896431,170.36800677384804,213.93315341737488,0.0632030767114709,1.0
0.4,64.84086243118035,2124.0674774361987,3.692065183312674e-09,3.8323963293160014e-05,588.4001982654419,173.52258452901836,218.3499485632676,0.06422610808330068,1.0
0.41000000000000003,65.56072378510548,2140.1497658182566,3.7045906525830697e-09,3.845563487002966e-05,592.8626357054112,176.68308722142595,222.778608055812,0.06524861172395555,1.0
0.42,66.26887603667066,2155.96766325734,3.7167451986434227e-09,3.858396295901988e-05,597.2421995985046,179.84530417561018,227.2133447389552,0.06626920333001506,1.0
0.43,66.96495923766791,2171.5122228896953,3.728534999973816e-09,3.870897239629506e-05,601.5370938627791,183.00494020774693,231.64822660360085,0.06728648710729332,1.0
0.44,67.64862611020115,2186.774971344339,3.739966077846116e-09,3.883068751519737e-05,605.7456293472503,186.157711735824,236.07730033546454,0.06829908747300714,1.0
0.45,68.31953998054567,2201.7479937699704,3.7510441727375175e-09,3.8949131428756275e-05,609.8662263383405,189.2993975355178,240.49465599510137,0.06930566555575962,1.0
0.46,68.97738165390572,2216.423640569745,3.761775120375691e-09,3.9064328245545894e-05,613.8973993707865,192.42572328355246,244.8942917050792,0.07030487962207467,1.0
0.47000000000000003,69.62185500769354,2230.7951852052247,3.7721646068686896e-09,3.917630277737963e-05,617.8378562120206,195.53259565397852,249.2704125606302,0.07129546181724218,1.0
0.48,70.25268068261357,2244.856213945537,3.78221833648591e-09,3.9285080424228455e-05,621.6863990111868,198.61591686334367,253.61719878227862,0.07227615603550841,1.0
0.49,70.86960860644892,2258.601079647221,3.7919421149021905e-09,3.9390688908639804e-05,625.442020489563,201.67172388671543,257.92899250020855,0.0732457623079426,1.0
0.5,71.47241458258948,2272.024948022744,3.801341704837515e-09,3.9493157316691584e-05,629.1038964335647,204.69623476964136,262.2003576853162,0.07420315103780634,1.0
0.51,72.06089746115305,2285.123324990951,3.810423016731e-09,3.95925164823184e-05,632.6713157163332,207.68569597285702,266.4258905146499,0.0751472118668034,1.0
0.52,72.6348946537336,2297.89290279991,3.819192035697664e-09,3.968880044746579e-05,636.1438345433351,210.63666557798902,270.6005911695714,0.07607694434428981,1.0
0.53,73.19426446084044,2310.3307267570362,3.827654800590834e-09,3.978204438190349e-05,639.5211130976154,213.54577232425453,274.71955163047187,0.07699137879599303,1.0
0.54,73.73890189658147,2322.4347171110094,3.835817535547966e-09,3.9872286845245914e-05,642.8030304151062,216.40987546272615,278.7781730879825,0.07788962632663968,1.0
0.55,74.2687336402152,2334.203673830002,3.843686492270272e-09,3.995956862672627e-05,645.9896666652571,219.22609960448884,282.7722104699291,0.07877088896780678,1.0
0.56,74.78371093559062,2345.636735721239,3.851268067354213e-09,4.004393239580828e-05,649.0812116313365,221.99166047067752,286.69755035958013,0.07963440233633189,1.0
0.5700000000000001,75.2838265149855,2356.7342315808296,3.8585687639262075e-09,4.012542444588259e-05,652.0781234910663,224.704153759765,290.55059367628024,0.08047952676155483,1.0
0.58,75.76909400520016,2367.496811792394,3.86559512886785e-09,4.020409218968244e-05,654.9809533996673,227.3612945218365,294.3279128687622,0.0813056630244576,1.0
0.59,76.2395623338968,2377.9259324644227,3.872353865096913e-09,4.027998618537504e-05,657.7904508494297,229.96106947425008,298.0264596477617,0.08211229943987679,1.0
0.6,76.69530962344786,2388.023827176369,3.87885167733856e-09,4.03531589154783e-05,660.5075393231066,232.5017568557508,301.6435886560425,0.08289901728959112,1.0
0.61,77.13643615864576,2397.793007014458,3.885095377939234e-09,4.042366442554093e-05,663.1332313566888,234.981756326854,305.1768380926529,0.08366543570704323,1.0
0.62,77.56307689591799,2407.2369685504677,3.8910918126444435e-09,4.049155946079343e-05,665.6687551253955,237.39983979712622,308.6242616982798,0.08441129007695514,1.0
0.63,77.97538440447912,2416.359450201678,3.8968478392647875e-09,4.0556901545634814e-05,668.1154077297792,239.75491306071655,311.9841134360158,0.0851363559942589,1.0
0.64,78.37353890278621,2425.1648050123254,3.902370386609547e-09,4.0619750336885085e-05,670.4746328225795,242.0461377809685,315.25501305152494,0.08584048672562387,1.0
0.65,78.75774204803552,2433.6579549872463,3.907666319440445e-09,4.068016649553994e-05,672.7479947676231,244.27293802136433,318.43595109187487,0.08652361478192715,1.0
0.66,79.12821271355538,2441.8440071527484,3.912742559688779e-09,4.0738211699646415e-05,674.9371181183218,246.43485791727144,321.52610481948784,0.08718570641823743,1.0
0.67,79.48519240995768,2449.7287392810426,3.917605954590611e-09,4.079394881363926e-05,677.043764234092,248.53174640523991,324.5250800446338,0.08782681913264917,1.0
0.68,79.82893527418963,2457.3180734845405,3.9222633280829885e-09,4.084744101776473e-05,679.0697352087814,250.56357263921848,327.4326674613891,0.08844704342878418,1.0
0.6900000000000001,80.15971275042097,2464.6183078296335,3.926721479993965e-09,4.089875236582657e-05,681.0169172382783,252.53050650695175,330.2489501957536,0.08904652752704215,1.0
0.7000000000000001,80.47780810506418,2471.6360689117846,3.930987078746337e-09,4.094794685420319e-05,682.8872576336187,254.43291663782864,332.9742970620487,0.08962547665761954,1.0
0.71,80.78351604982436,2478.3780730334133,3.93506680249392e-09,4.099508892053271e-05,684.6827350155697,256.27126933464064,335.6092328562364,0.09018412109722593,1.0
0.72,81.07714105570035,2484.8513799966895,3.938967157503451e-09,4.104024267716607e-05,686.4053851138275,258.04623953580136,338.15457918178436,0.09072275081796694,1.0
0.73,81.35899505990702,2491.0631038245056,3.942694598316159e-09,4.108347211975107e-05,688.0572589795504,259.75859337314006,340.6113017198642,0.09124167871966964,1.0
0.74,81.62939730918961,2497.020510595418,3.9462554779842495e-09,4.11248409877303e-05,689.6404347986331,261.4092272872056,342.9805599226401,0.0917412527739136,1.0
0.75,81.88867005372487,2502.7309799317177,3.9496559695225925e-09,4.1164412067693526e-05,691.1570001548698,262.9991628752218,345.26369625287583,0.09222185461533251,1.0
0.76,82.13714173381258,2508.201902018522,3.952902219923782e-09,4.120224811021711e-05,692.6090503436068,264.5294886305701,347.4621636781367,0.09268388123081292,1.0
0.77,82.37513974968415,2513.440736850973,3.956000139113449e-09,4.123841036869499e-05,693.9986730897626,266.0014058877824,349.57757758340085,0.09312775968852872,1.0
0.78,82.60299463681186,2518.4549298197985,3.958955567827044e-09,4.1272959659725865e-05,695.3279523829042,267.4161747087048,351.61164941367406,0.09355393019427913,1.0
0.79,82.82103634101323,2523.2519048311647,3.961774195693626e-09,4.130595572376673e-05,696.5989563527028,268.7751195687031,353.5661898067089,0.09396284815659203,1.0
0.8,83.02959105067252,2527.8390393319555,3.964461504360053e-09,4.1337456723790665e-05,697.8137249148708,270.07962503271784,355.44309943410184,0.0943549831713572,1.0
0.81,83.22898731424962,2532.2236657498033,3.967022933344267e-09,4.136752050283885e-05,698.9742899852024,271.3311122667461,357.2443436280999,0.09473081156525431,1.0
0.8200000000000001,83.41954382043427,2536.4129963779246,3.969463619539908e-09,4.139620241859624e-05,700.0826282825229,272.5310430246518,358.9719454089394,0.09509081847159057,1.0
0.8300000000000001,83.60157957337417,2540.4141842015306,3.971788631501783e-09,4.1423557261890976e-05,701.1407015825235,273.680908569801,360.6279798987102,0.09543549403576056,1.0
0.84,83.7754048462013,2544.234253113796,3.974002786957297e-09,4.144963769566609e-05,702.1504202395566,274.7822255161618,362.2145597804107,0.0957653328201236,1.0
0.85,83.94130189797049,2547.8801199948393,3.9761101575540366e-09,4.147449051895764e-05,703.1135858767917,275.83660519097674,363.7339066355745,0.09608085656681017,1.0
0.86,84.09958461371015,2551.3585616183927,3.978115616123449e-09,4.1498168393088375e-05,704.0320755198843,276.8455396775161,365.18812800948933,0.09638254473309454,1.0
0.87,84.25036214950993,2554.6764984663946,3.980018670713892e-09,4.152068343619027e-05,704.9071339246525,277.8112992615912,366.5801616243672,0.0966711256210871,1.0
0.88,84.39378531658252,2557.8406841639335,3.981819933579999e-09,4.154205586682941e-05,705.7401111963391,278.7359838358361,367.912772575329,0.09694726869949961,1.0
0.89,84.52958527158611,2560.8584848298183,3.983508982437497e-09,4.156222316711326e-05,706.5311098263877,279.62337634101056,369.1905290912072,0.0972121831505904,1.0
0.9,84.65458924826395,2563.742768819351,3.984998763134535e-09,4.158055083088519e-05,707.2717875749767,280.4892413886195,370.4308555436605,0.09747093221546521,1.0
0.91,84.77028813153487,2566.497137617029,3.986325750254498e-09,4.1597325528073717e-05,707.9673109539117,281.3299975074853,371.63041234610256,0.09772233947053549,1.0
0.92,84.85072567287561,2569.178777683939,3.986802440180402e-09,4.16074328892372e-05,708.5432740114315,282.25573347972625,372.90781055910736,0.09800178438966448,1.0
0.93,84.87522154774993,2571.834594059746,3.9858824123314215e-09,4.160680840598073e-05,708.9405462314877,283.3548453998151,374.3582424898498,0.0983375842864775,1.0
0.9400000000000001,84.76360061081529,2574.6281866237823,3.981451390425682e-09,4.157968022786393e-05,708.9270078296411,284.9632073937141,376.3413762309749,0.09883740101786417,1.0
0.9500000000000001,84.03828027773814,2578.511386509454,3.960886058098297e-09,4.143169845965805e-05,707.1092891706636,289.0812879364108,380.9872693058773,0.1001418028748422,1.0
0.96,81.85233006486094,2585.2335494570702,3.901402785183016e-09,4.0991288290090274e-05,700.9454842336077,299.3639101985234,392.0839371451758,0.10341242558544853,1.0
0.97,75.85589618486121,2600.064602498275,3.737032069537851e-09,3.975364382992476e-05,682.9253143364285,326.4148413224332,419.90616179718853,0.11197741902726102,1.0
0.98,62.57301177366487,2633.568143710836,3.3527079641476334e-09,3.6786440111217025e-05,638.9632938904316,385.48691662585685,473.7001235713485,0.13047913970724304,1.0
0.99,43.879676035171585,2691.373676430792,2.7439756704462844e-09,3.18591843420966e-05,565.0334799042137,447.18867817707576,504.33135577600837,0.15051401185489602,1.0
1.0,28.627257768959858,2756.886103460365,2.1535811461000033e-09,2.6743831680287404e-05,487.4794095100539,447.1925252852828,453.8254078631439,0.15418547741336883,1.0
