Position,Cv_CO2,Cv_H2O,Cv_N2,Cv_O2
0.79,0.3961603767746122,11.569379075289838,23.36459992239793,2.5738237368614607
0.8,0.3873057555651668,11.58702704586896,23.35293533633476,2.5725387763404264
0.81,0.37884797375878715,11.603869644190288,23.341814989501067,2.571313768733287
0.8200000000000001,0.3707722993883517,11.619938087815592,23.3312167059959,2.570146271162339
0.8300000000000001,0.36306418814089814,11.635263107629063,23.321118690285555,2.5690338826507957
0.84,0.3557094337098376,11.649874434399734,23.311500058010964,2.567974302596067
0.85,0.34869419725506523,11.663799768061994,23.30234195779278,2.5669654543468177
0.86,0.3420048271375251,11.677068080811932,23.293623921862267,2.566005083191681
0.87,0.33562826984562655,11.689696848368188,23.28533812317238,2.5650923269100545
0.88,0.32955164696306216,11.701705474080494,23.27747438136007,2.5642260640421126
0.89,0.323762654543354,11.713090655392913,23.270047902420472,2.5634079696668817
0.9,0.31825042683959376,11.723695211528888,23.263248072446164,2.5626589063894176
0.91,0.3130024789969235,11.733609401585449,23.256983675764477,2.5619688259716074
0.92,0.3080164159122455,11.741474953647838,23.25280564541237,2.561508577830004
0.93,0.3032869743732777,11.746213851598425,23.251944342606333,2.561413697471934
0.9400000000000001,0.2988281138334945,11.743614733733697,23.25919528008299,2.5622124543543077
0.9500000000000001,0.2947756733840878,11.708337272588558,23.303384687936337,2.567080320580502
0.96,0.2913664508861602,11.593257268757823,23.43828115129741,2.5819403961037537
0.97,0.2892867842092152,11.25315937642886,23.831266753545588,2.625231343719832
0.98,0.289557358620621,10.378368065725205,24.855647428124218,2.7380762160724355
0.99,0.29221188655010033,8.703965878330875,26.883241816544217,2.9614342270366945
1.0,0.29498336494761745,6.558185301021795,29.636967394482685,3.2647822099185335
