Position,y_CO2,y_H2O,y_N2,y_O2
0.66,0.014597617917293571,0.2962421330710589,0.6207761008186506,0.068384148192997
0.67,0.014194322801315872,0.2971236238695884,0.6203453556448415,0.06833669768425427
0.68,0.013806505296090295,0.29796976401679676,0.6199325115450621,0.0682912191420509
0.6900000000000001,0.013433796669597464,0.29878154687376796,0.6195370058710811,0.0682476505855536
0.7000000000000001,0.013075815789033817,0.2995599724198209,0.6191582811834242,0.06820593060772115
0.71,0.012732180012614365,0.3003060382372622,0.6187957835610263,0.06816599818909713
0.72,0.012402493312673776,0.30102074913554133,0.6184489646304391,0.0681277929213458
0.73,0.012086359765852922,0.3017051021414088,0.6181172829346938,0.06809125515804461
0.74,0.011783378761847561,0.3023600923530162,0.6178002029759165,0.06805632590921969
0.75,0.011493147036729108,0.3029867054897969,0.6174972000946288,0.06802294737884527
0.76,0.011215262939345718,0.3035859196993388,0.6172077549991122,0.0679910623622033
0.77,0.010949324170357443,0.3041586986095921,0.6169313620603983,0.0679606151596522
0.78,0.010694931148383905,0.30470599460325304,0.6166675233306644,0.06793155091769866
0.79,0.010451687482152992,0.3052287445856414,0.6164157519301124,0.06790381600209316
0.8,0.010219201286246683,0.3057278648444869,0.6161755754919414,0.06787735837732524
0.81,0.009997084376953867,0.30620426125336586,0.6159465276957319,0.06785212667394842
0.8200000000000001,0.009784956759243114,0.306658808983101,0.6157281625011078,0.067828071756548
0.8300000000000001,0.00958244272134993,0.30709237076674367,0.6155200412130403,0.06780514529886612
0.84,0.009389174791876455,0.3075057814103929,0.6153217428696207,0.06778330092810998
0.85,0.00920479450754346,0.30789981848653813,0.6151328899491019,0.0677624970568166
0.86,0.00902894792759828,0.30827529696320727,0.6149530671711266,0.0677426879380678
0.87,0.00886129569720222,0.30863270376982266,0.6147821416046755,0.06772385892829963
0.88,0.00870150281727759,0.30897258165144836,0.6146199261180275,0.0677059894132466
0.89,0.008549247722990299,0.3092948251120409,0.6144668053955673,0.06768912176940153
0.9,0.008404237495500518,0.3095949308253777,0.6143270997594736,0.06767373191964825
0.91,0.008266151161425228,0.30987546582204184,0.6141987860248151,0.06765959699171771
0.92,0.00813485097680716,0.31009759240576124,0.6141169721680724,0.06765058444935926
0.93,0.008010144597010934,0.3102305056560523,0.6141095796507688,0.06764977009616793
0.9400000000000001,0.007892174441854527,0.31015373643258226,0.6142849953865327,0.06766909373903053
0.9500000000000001,0.007783148287133127,0.30914262409159754,0.6152939845276484,0.06778024309362099
0.96,0.00768678644731145,0.3058515919820181,0.6183452533883548,0.0681163681823157
0.97,0.007613021620963739,0.29614400073992286,0.6271560228568419,0.06908695478227145
0.98,0.007567822236357447,0.27124727549336003,0.6496230045808388,0.07156189768944368
0.99,0.007523312643720487,0.2240930624556617,0.6921382817462016,0.07624534315441633
1.0,0.007420047072954713,0.16496538255770016,0.745491845635893,0.08212272473345211
