Position,rho_mol_l,rho_mass_l,V_l,V_CO2,V_MEA,V_H2O,mul_mix,sigma,Dl_CO2,Dl_MEA,Dl_ion,Cpl_CO2,Cpl_MEA,Cpl_H2O
0.39,43173.17872266952,1010.6028684109991,2.3162528903041287e-05,2.5752238908751282e-05,6.089400651468113e-05,1.8455999163322916e-05,0.002112000943741393,0.06160886902072944,3.679162521775802e-09,2.0079787454146963e-09,5.979671402331933e-10,167.67124366164856,176.91088314462553,75.46659033892247
0.4,43175.385612361315,1010.3101507303235,2.3161344961183053e-05,2.5748067907969156e-05,6.0902753608672794e-05,1.845797440682083e-05,0.002090625794163753,0.0615481998495337,3.692065183312674e-09,2.0149618995185172e-09,6.031534229516984e-10,167.6940828133249,176.95726897101204,75.46891701647893
0.41000000000000003,43177.58314121274,1010.023731243433,2.316016616144284e-05,2.574400217438697e-05,6.091121996606613e-05,1.8459891143673957e-05,0.0020699676053992622,0.06148928141307655,3.7045906525830697e-09,2.0217409024885546e-09,6.082515342449785e-10,167.71629408915618,177.00219736590574,75.4711826169788
0.42,43179.76828616808,1009.7436311614578,2.31589941236515e-05,2.57400408116655e-05,6.091941201740044e-05,1.8461750396170066e-05,0.002050007091456597,0.061432087497829364,3.7167451986434227e-09,2.0283191491710344e-09,6.132597144013032e-10,167.73788592143262,177.04570020477306,75.4733875853525
0.43,43181.93805464867,1009.4698719371385,2.315783045064942e-05,2.5736182963708636e-05,6.092733602964953e-05,1.846355317035172e-05,0.0020307259052499355,0.061376592301634995,3.728534999973816e-09,2.034699985216608e-09,6.181762147391917e-10,167.75886653419678,177.0878085057551,75.47553239602158
0.44,43184.089585540234,1009.2024730332466,2.31566766741527e-05,2.5732427788810754e-05,6.0934998052215746e-05,1.8465300445380736e-05,0.002012106430463729,0.0613227701560072,3.739966077846116e-09,2.040886670925066e-09,6.229993289378003e-10,167.77924395646104,177.12855220749347,75.4776175373087
0.45,43186.22018804664,1008.9414522230452,2.315553423396814e-05,2.5728774481267548e-05,6.09424038317109e-05,1.8466993154641998e-05,0.0019941317652004942,0.061270595727131366,3.7510441727375175e-09,2.0468823143582087e-09,6.277273822574514e-10,167.799025874443,177.16795975576665,75.4796434859049
0.46,43188.32719458784,1008.6868247919616,2.3154404556917303e-05,2.5725222222048724e-05,6.094955909560028e-05,1.8468632243992606e-05,0.0019767856475908633,0.06122004366808883,3.761775120375691e-09,2.052690075031994e-09,6.323587702139511e-10,167.81822006408396,177.2060594844754,75.4816107738687
0.47000000000000003,43190.40819257423,1008.4385991914675,2.315328893260914e-05,2.5721770157813012e-05,6.095646935729094e-05,1.8470218633415135e-05,0.0019600521184176692,0.061171088130965515,3.7721646068686896e-09,2.058313031195968e-09,6.368920129149684e-10,167.83683426698502,177.24287874254892,75.48351994054002
0.48,43192.46081744856,1008.1967815272058,2.3152188624456137e-05,2.571841743316492e-05,6.0963140061930646e-05,1.8471753243620638e-05,0.0019439158225469614,0.06112370345082902,3.78221833648591e-09,2.063754270851402e-09,6.413256992678815e-10,167.85487622650683,177.27844453207004,75.4853715623058
0.49,43194.48287267697,1007.9613700404922,2.3151104805390744e-05,2.5715163120658217e-05,6.096957663164277e-05,1.8473237008333167e-05,0.001928361611612552,0.061077863224353726,3.7919421149021905e-09,2.0690169367219337e-09,6.456585816290425e-10,167.87235395510976,177.31278380891015,75.48716626564268
0.5,43196.47236331287,1007.7323559904114,2.315003853993662e-05,2.5712006249253187e-05,6.097578436487392e-05,1.84746708521743e-05,0.0019133745895703617,0.06103354062258911,3.801341704837515e-09,2.074104148113403e-09,6.498895563887688e-10,167.88927554672748,177.3459229858716,75.48890469870533
0.51,43198.42733319852,1007.5097265114332,2.3148990871514616e-05,2.570894580994831e-05,6.098176859074378e-05,1.847605572045929e-05,0.0018989402980299577,0.060990708751487745,3.810423016731e-09,2.0790191042616182e-09,6.540176343143337e-10,167.90564929774447,177.37788863674973,75.4905875657761
0.52,43200.346116181325,1007.2934566333582,2.314796268785993e-05,2.570598068359972e-05,6.098753458963476e-05,1.8477392567143024e-05,0.0018850441677172342,0.0609493394685654,3.819192035697664e-09,2.083765044617403e-09,6.580420659305256e-10,167.92148387325452,177.408707230335,75.49221561125714
0.53,43202.227104325786,1007.0835179100628,2.31469548452948e-05,2.570310973092771e-05,6.099308761055053e-05,1.8478682352527534e-05,0.0018716720833002235,0.06090940481843657,3.827654800590834e-09,2.0883452377053563e-09,6.619622060726585e-10,167.9367880189003,177.43840509074263,75.49378961545342
