Position,y_CO2,y_H2O,y_N2,y_O2
0.0,0.085393847533086,0.08178658566574185,0.7501803595110889,0.08263920729008323
0.01,0.08230664985650318,0.09627924569514419,0.739906640941901,0.08150746350645174
0.02,0.07961233468370742,0.10828802946504941,0.7315164305297306,0.08058320532151254
0.03,0.07719606412031513,0.11856763788024915,0.7244333577348832,0.07980294026455262
0.04,0.07498787563797124,0.12757474375610922,0.718309084845685,0.07912829576023457
0.05,0.07294351023971835,0.1355868713867348,0.7129334930663592,0.07853612530718768
0.06,0.07102659710532065,0.14283518830130693,0.708131115019609,0.07800709957376353
0.07,0.06921451155532857,0.14946066599983787,0.7037953472298005,0.0775294752150331
0.08,0.06748822458055,0.15558101646059874,0.6998372988637063,0.07709346009514512
0.09,0.0658336543514002,0.1612837286329134,0.696190846859775,0.07669177015591155
0.1,0.06424033137783806,0.1666323366108076,0.6928081921204813,0.07631913989087309
0.11,0.06269917386204568,0.17168257634552078,0.6896473099012329,0.07597093989120068
0.12,0.061203696813535255,0.17647371529374728,0.6866786706817533,0.07564391721096425
0.13,0.059748220546712215,0.1810401101676067,0.6838764430059553,0.07533522627972579
0.14,0.05832824738950095,0.18540922028266962,0.6812199436734693,0.07504258865436014
0.15,0.05694022735293299,0.18960253719095715,0.6786930114306966,0.07476422402541333
0.16,0.05558100979790072,0.19363945886326608,0.6762810111398311,0.0744985201990022
0.17,0.05424824350172706,0.19753464059986375,0.6739728596350609,0.0742442562633482
0.18,0.05293984471016153,0.20130121617674215,0.6717586033686878,0.07400033574440869
0.19,0.05165414694354526,0.20495008358551653,0.6696299268552994,0.07376584261563886
0.2,0.050389839065995166,0.20849008365104255,0.6675800475635945,0.07354002971936781
0.21,0.04914576541895782,0.21192930505630525,0.665602720420849,0.0733222091038879
0.22,0.04792110459397525,0.21527404474447168,0.6636930132199437,0.07311183744160946
0.23,0.04671514849396363,0.21852999854251343,0.6618464331545736,0.07290841980894935
0.24,0.045527377177834595,0.22170195184213234,0.6600591380272184,0.07271153295281475
0.25,0.04435743556899545,0.22479382031415282,0.6583279205550915,0.07252082356176037
