Position,x_CO2,x_MEA,x_H2O,x_CO2_true,x_MEA_true,x_H2O_true,x_MEAH_true,x_MEACOO_true,x_HCO3_true,x_CO3_true,x_H3O_true,x_OH_true
0.0,0.04530347040068134,0.1093276105175737,0.845368919081745,1.1203577153190909e-05,0.025383510411021864,0.8764586979689005,0.050704204561913796,0.03842656497646129,0.005753146222841486,0.0032618217059619606,3.1252944696952956e-10,8.502632165355988e-07
0.01,0.04471557432104324,0.10898081506577885,0.8463036106131779,1.211633839206455e-05,0.02610266275024833,0.8773811046438448,0.04970727849122379,0.0382707363953367,0.005614788722924211,0.002910441382374482,3.3372087772762547e-10,8.709419347879342e-07
0.02,0.044185624630557356,0.10869206097032817,0.8471223143991145,1.2774805879458765e-05,0.026761071793120594,0.8781456081218443,0.04886477051068475,0.03808940958109847,0.005476477287827472,0.002648996442076923,3.4993154528525696e-10,8.91107536509533e-07
0.03,0.043697571530775144,0.10844431179576165,0.8478581166734631,1.3244402498128672e-05,0.027377280375739853,0.8788025887959078,0.048125523219177624,0.037895293374505055,0.005340997832677486,0.002444160737505629,3.6250232670258426e-10,9.108994861479895e-07
0.04,0.04324146850104157,0.10822709372927984,0.8485314377696785,1.3569191555403286e-05,0.027962260526970772,0.8793813413625372,0.04746027927536241,0.037694429225950205,0.005209459255836466,0.002277730376381055,3.7229640262173715e-10,9.304131100287615e-07
0.05,0.042810915275520965,0.10803408758093741,0.8491549971435416,1.3776786244497002e-05,0.02852306591754639,0.87989957134797,0.046851367003309295,0.03748999579269903,0.005082124220312499,0.0021391488180526213,3.798365992183161e-10,9.497340291196666e-07
0.06,0.0424003811490127,0.10785977753654233,0.849739841314445,1.3895383886600519e-05,0.02906557020018283,0.8803713173722307,0.04628498265675302,0.03728345060357344,0.004959065430532204,0.0020207490411093343,3.856515427151838e-10,9.689260802443596e-07
0.07,0.04200648657784398,0.10770085223604985,0.8502926611861062,1.39409891902594e-05,0.02959324957154288,0.8808051367599768,0.04575283255956016,0.037075713288897395,0.0048401451825966875,0.0019179932198888985,3.90029305053367e-10,9.88038317597189e-07
0.08,0.04162625880454782,0.10755446822165667,0.8508192729737954,1.3928651166337903e-05,0.03010916197205873,0.8812080295321416,0.045248141219391365,0.03686715112094419,0.004725176616548452,0.0018274033806358766,3.9324323748080246e-10,1.007113870203448e-06
0.09,0.04125749282097169,0.10741849259977394,0.8513240145792544,1.3869701098846773e-05,0.03061549579087756,0.8815851317922108,0.044766019343256004,0.036657955247768784,0.004613964782683818,0.0017465367616914499,3.954961531267571e-10,1.0261849166480507e-06
0.1,0.040898544523862275,0.10729138582677125,0.8518100696493665,1.377239341100676e-05,0.031113877424349044,0.881940199173165,0.04430290171918868,0.03644824572419468,0.004506304666564194,0.0016736532231688933,3.9693320428241053e-10,1.0452790252266076e-06
0.11,0.040547944861756335,0.1071717608382372,0.8522802943000065,1.3644372037711187e-05,0.03160573742675411,0.8822764643886221,0.04385574555341218,0.03623800004541476,0.004402005307131494,0.0016073380896210777,3.9769143032092194e-10,1.0644193151986748e-06
0.12,0.04020466874177661,0.10705865438122313,0.8527366768770003,1.3490981127174816e-05,0.032092044067636306,0.8825962351953428,0.0434224080155142,0.03602725537045469,0.004300895277985789,0.0015465870708623528,3.978638721762087e-10,1.0836232128862614e-06
0.13,0.0398677942604686,0.10695120890629518,0.8531809968332362,1.3317041575153254e-05,0.0325736675798696,0.8829015149299818,0.043001033141793266,0.03581598484526457,0.004202812527491399,0.0014905666300856653,3.975362500166891e-10,1.1029064022082585e-06
0.14,0.03953659828933097,0.10684873619294899,0.8536146655177201,1.3126477947284491e-05,0.03305126193129677,0.883193904971116,0.04259016452924687,0.0356041800401164,0.004107616140632719,0.0014386232324101857,3.967781810859788e-10,1.1222804555455743e-06
0.15,0.0392105179464967,0.10675070113117646,0.8540387809223268,1.2922404272483738e-05,0.033525320774684134,0.8834746740082594,0.04218866272150181,0.035391855659366915,0.004015178860226359,0.0013902434215087474,3.956445619726487e-10,1.1417545356050229e-06
0.16,0.03888904549689936,0.1066566110730064,0.8544543434300943,1.2707675546888534e-05,0.03399627706110826,0.8837449556540377,0.041795522456594646,0.03517900485779774,0.003925384472424324,0.0013449860922563229,3.9418711106215265e-10,1.1613360470389008e-06
0.17,0.03857182115636135,0.10656609827479378,0.8548620805688449,1.2484513011242597e-05,0.03446440426853557,0.8840056214048513,0.04140999832966167,0.03496566865576141,0.003838133775941494,0.0013025076306124477,3.924455221717443e-10,1.1810291793848446e-06
0.18,0.03825852307212556,0.10647882867134342,0.855262648256531,1.2254918037323347e-05,0.03492993790883814,0.8842574503948114,0.04103143306854654,0.034751878202420504,0.0037533341400857734,0.0012625101396930578,3.9045656816524975e-10,1.2008371107095264e-06
0.19,0.03794890546691853,0.10639452382289097,0.8556565707101905,1.2020598640510358e-05,0.03539302585263155,0.8845010926110654,0.040659302948535835,0.03453768611722727,0.0036709049871344423,0.001224745735913017,3.8825197842547267e-10,1.220760600053762e-06
0.2,0.03764278806745653,0.10631295879274957,0.8560442531397939,1.1782981006473638e-05,0.035853744768586736,0.8847370838814528,0.040293198071771646,0.034323166170011014,0.003590774396395075,0.001189008546306268,3.8585850403094205e-10,1.2407986115287736e-06
0.21,0.03734001427163095,0.1062339240660571,0.8564260616623119,1.1543369506330248e-05,0.036312143234452664,0.884965912478441,0.039932758043023014,0.034108389960821044,0.0035128756464468027,0.0011551159350490687,3.833014966706401e-10,1.2609489585188742e-06
0.22,0.03704049449516342,0.10615725753710528,0.8568022479677313,1.1302842260655117e-05,0.036768190829700995,0.8851879674993253,0.03957772784420837,0.0338934600862349,0.0034371516897035094,0.0011229176209078917,3.80602095324899e-10,1.2812070562624496e-06
0.23,0.036744157051842245,0.10608281060460681,0.8571730323435509,1.106236951667425e-05,0.037221837075846975,0.8854036024139154,0.03922788852299886,0.03367847954377212,0.0033635484678985095,0.0010922796608368477,3.777800774066902e-10,1.3015674346071083e-06
0.24,0.03645096747928684,0.1060104573032977,0.8575385752174155,1.0822799144881353e-05,0.03767298467300196,0.8856131183902406,0.03888307988181647,0.03346356744676538,0.0032920180356609697,0.0010630863757269324,3.748532450911312e-10,1.3220227894983906e-06
0.25,0.03616092434075199,0.10594009435917269,0.8578989813000754,1.0584856977501656e-05,0.038121496678798626,0.8858167686444317,0.03854319359446853,0.03324885823678571,0.0032225169395978335,0.0010352381128196336,3.718373417423783e-10,1.3425642830725943e-06
0.26,0.03587403820501457,0.10587162515821232,0.8582543366367731,1.034920094786542e-05,0.03856722052955113,0.8860147866525445,0.03820814369677937,0.03303448808207969,0.003155003773158896,0.0010086445140970002,3.6874735791956644e-10,1.3631820941378122e-06
0.27,0.03559035453714993,0.10580497410246163,0.8586046713603884,1.0116388979970547e-05,0.039009959153611995,0.8862073620700154,0.03787789498082749,0.03282061283906216,0.003089442031942184,0.000983228305455282,3.65596501391752e-10,1.3838645090875092e-06
0.28,0.03530992798269015,0.1057400717602159,0.858950000257094,9.886917361904513e-06,0.03944950425213212,0.8863946690798015,0.03755242910765549,0.03260739028106677,0.0030257962112158186,0.0009589191894008738,3.623972176915171e-10,1.4045989683686873e-06
0.29,0.035032832297352316,0.1056768589784473,0.8592903087242003,9.66121923626458e-06,0.03988562206037768,0.8865768585042207,0.037231756096158516,0.03239498822037685,0.002964033474500273,0.000935654694473753,3.591609933781578e-10,1.4253714948813787e-06
0.3,0.03475915777528741,0.10561528714017497,0.8596255550845376,9.439663568061609e-06,0.04031805806616555,0.8867540595055353,0.036915910718412805,0.032183583340210375,0.002904122799411289,0.0009133793838910928,3.5589827392866105e-10,1.4461669072256734e-06
0.31,0.034489000421225394,0.10555531066656482,0.8599556889122097,9.222577138510267e-06,0.0407465501177805,0.8869263925685883,0.036604938068865576,0.03197335349854507,0.0028460337408164967,0.0008920421064764932,3.526190156424188e-10,1.4669691700438006e-06
0.32,0.034222471948309637,0.10549689362005875,0.8602806344316316,9.010231813123503e-06,0.041170816076844724,0.8870939588617403,0.036298905841527944,0.03176448575822715,0.0027897375673849472,0.0008715975521183901,3.493322225779577e-10,1.487761011284546e-06
0.33,0.033959687807135555,0.10544000294691458,0.8606003092459499,8.80286133533841e-06,0.04159056964252037,0.8872568526243484,0.03599788898381901,0.0315571675368667,0.0027352056926888144,0.0008520037879349374,3.4604639489107616e-10,1.5085244400114961e-06
0.34,0.033700770172629096,0.10538461003410692,0.8609146197932639,8.600660731720334e-06,0.04200551636110348,0.8874151585148858,0.035701973141649614,0.03135158909721255,0.0026824101354848756,0.0008332225055590681,3.427694285994134e-10,1.5292406034831829e-06
0.35000000000000003,0.03344584588575824,0.10533069094948827,0.8612234631647535,8.403785461247849e-06,0.042415357591418554,0.8875689523795354,0.035411252137548484,0.03114794210991692,0.0026313230560825705,0.0008152187105293145,3.395085467285363e-10,1.5498899989105144e-06
0.36,0.03319504289671929,0.10527822295313886,0.8615267341501418,8.212364660925126e-06,0.04281979409086763,0.8877183063976635,0.03512582304703066,0.0309464169752194,0.002581916715988466,0.0007979596197945847,3.3627061378007953e-10,1.5704525042464054e-06
0.37,0.03294848979113457,0.10522718702683599,0.8618243231820295,8.026490835717378e-06,0.043218529032082884,0.8878632866248578,0.03484578613644033,0.030747202430013536,0.0025341629582441402,0.000781415086780664,3.330618089233371e-10,1.5909076831323215e-06
