Position,rho_mol_v,rho_mass_v,muv_CO2,muv_H2O,muv_N2,muv_O2,muv_mix,Dv_CO2,Dv_H2O,Cpv_CO2,Cpv_H2O,Cpv_N2,Cpv_O2,kt_vap
0.48,38.14303633189473,0.9868292010115343,1.717090497587922e-05,1.1532749346768622e-05,1.9780265254502892e-05,2.3004608296712113e-05,1.7616113858903163e-05,2.079477460590268e-05,3.071095440583491e-05,40.30263690096345,33.85770466957641,29.252780501850303,30.12575915369947,0.026691540415415
0.49,38.128407383892494,0.9853972177547455,1.7176942493814465e-05,1.1537681378584106e-05,1.9785905574943257e-05,2.3011394314344618e-05,1.7609839423412646e-05,2.081578942970104e-05,3.0738121138872665e-05,40.309976374391944,33.85865457216552,29.253219710884512,30.127530643564484,0.026697570661642814
0.5,38.11435430917105,0.9840151288753916,1.7182745933951715e-05,1.154242302912098e-05,1.9791326911036403e-05,2.301791690938667e-05,1.760374566966642e-05,2.0836029766265914e-05,3.0764338168258253e-05,40.31702552356517,33.859568469873984,29.253642179770278,30.129232362440135,0.026703371104677735
0.51,38.1008613093655,0.9826821281527548,1.718832139665789e-05,1.1546979184833694e-05,1.9796534997550067e-05,2.3024182976436132e-05,1.7597833293695687e-05,2.0855512140968176e-05,3.0789622106291624e-05,40.32379244075428,33.86044722626019,29.254048318617944,30.130866228042954,0.0267089474093179
0.52,38.087912746145385,0.9813973358413287,1.7193674947693374e-05,1.1551354711034423e-05,1.980153553425375e-05,2.3030199368361665e-05,1.7592102205131636e-05,2.0874253508090886e-05,3.081399032284678e-05,40.330285125178214,33.861291706643456,29.25443853753898,30.13243413829441,0.02671430519078388
0.53,38.075493075416546,0.9801598681576815,1.7198812643807353e-05,1.1555554472466017e-05,1.9806334209961484e-05,2.3035972925210596e-05,1.7586552222268195e-05,2.0892270910009574e-05,3.083746049494834e-05,40.33651151669261,33.86210278177374,29.254813248383424,30.13393797931898,0.026719450148301564
0.54,38.063586864056475,0.9789687919468035,1.720374052430435e-05,1.155958332608188e-05,1.981093669478183e-05,2.3041510464866254e-05,1.758118258502692e-05,2.090958173361262e-05,3.0860050896800256e-05,40.3424794880508,33.86288132615505,29.255172864004432,30.13537962344592,0.02672438792434897
0.55,38.05217878489267,0.977823133682584,1.7208464611648523e-05,1.1563446121219816e-05,1.981534864080621e-05,2.304681878385852e-05,1.7575992116359183e-05,2.092620361160772e-05,3.088178038640848e-05,40.34819684805116,33.86362821780423,29.255517798184957,30.13676092984376,0.026729124213824385
0.56,38.04125359695449,0.976721913039712,1.721299091822495e-05,1.1567147704821564e-05,1.9819575688542594e-05,2.3051904665087698e-05,1.7570979479211405e-05,2.094215428748979e-05,3.0902668114214536e-05,40.35367135203599,33.864344338996624,29.25584846601862,30.138083746936015,0.026733664721429313
0.5700000000000001,38.03079619855337,0.9756640890938219,1.7217325422977127e-05,1.1570692902026465e-05,1.9823623445213e-05,2.3056774851696163e-05,1.756614268289805e-05,2.0957451831911363e-05,3.0922733905621835e-05,40.358910675872224,33.865030572256856,29.256165282093754,30.139349905997154,0.02673801511257205
0.58,38.02079158056156,0.9746486203276621,1.72214740894263e-05,1.1574086530612763e-05,1.98274975016941e-05,2.3061436067434852e-05,1.7561479673236522e-05,2.097211434576326e-05,3.0941997838615074e-05,40.363922439923314,33.86568780290451,29.256468661703288,30.14056122683112,0.02674218111226363
0.59,38.0112248806801,0.9736744310400036,1.722544284188565e-05,1.1577333381257143e-05,1.98312034104138e-05,2.306589499005339e-05,1.7556987948701346e-05,2.098616011229192e-05,3.096048041035667e-05,40.368714182398165,33.86631691499367,29.256759019003244,30.141719511220707,0.026746168374581533
0.6,38.00208140670252,0.9727404216990657,1.7229237554535898e-05,1.1580438208314219e-05,1.9834746675257665e-05,2.3070158239140305e-05,1.7552664710039456e-05,2.0999607473927355e-05,3.097820246566577e-05,40.37329334822544,33.86691878929089,29.25703676611215,30.142826540129875,0.026749982562477237
0.61,37.99334657205735,0.9718454920535138,1.723286407695631e-05,1.1583405750433771e-05,1.9838132775510908e-05,2.3074232404915414e-05,1.7548507050165993e-05,2.1012474793019314e-05,3.09951850337696e-05,40.37766732183637,33.867494307046705,29.25730231488261,30.143884081525364,0.02675362932722493
0.62,37.985006061428614,0.9709885102507225,1.7236328164189815e-05,1.1586240673071218e-05,1.9841367100658742e-05,2.307812396976744e-05,1.7544511618306412e-05,2.1024780441898055e-05,3.1011449403635384e-05,40.38184334471015,33.86804433863002,29.257556071687056,30.144893870341107,0.026757114223622567
0.63,37.97704568230572,0.9701683499057687,1.723963553722265e-05,1.1588947617717946e-05,1.9844455006953886e-05,2.308183937630222e-05,1.7540675041282663e-05,2.1036542729766266e-05,3.1027016981825396e-05,40.38582859017957,33.868569752863245,29.257798441754442,30.14585762646679,0.026760442829787526
0.64,37.96945149305609,0.9693838726055903,1.7242791828699084e-05,1.1591531157229155e-05,1.9847401766823886e-05,2.3085384966456357e-05,1.7536993665299622e-05,2.1047779894089928e-05,3.10419092554107e-05,40.3896300997487,33.869071408154,29.258029825106703,30.1467770392563,0.026763620610400794
0.65,37.9622098286977,0.9686339370545499,1.724580257111841e-05,1.1593995785915643e-05,1.9850212557943833e-05,2.3088766968336148e-05,1.753346368032657e-05,2.1058509991119238e-05,3.1056147712257826e-05,40.39325477063094,33.86955015037079,29.25825061560664,30.147653764421133,0.026766652975992317
0.66,37.95530716305545,0.96791740809469,1.7248673253123056e-05,1.1596345965390314e-05,1.9852892515872287e-05,2.3091991559538087e-05,1.753008122546775e-05,2.106875099617519e-05,3.1069753876568576e-05,40.396709425153524,33.8700068215612,29.25846120500455,30.148489440731158,0.02676954530105932
0.67,37.94873039084154,0.967233149648971,1.7251409201226456e-05,1.1598586027522505e-05,1.985544662371805e-05,2.3095064734381682e-05,1.7526842214486135e-05,2.107852056078325e-05,3.108274905688167e-05,40.40000066996577,33.870442240918585,29.258661974185532,30.14928565587581,0.02677230279698557
0.68,37.94246655949818,0.9665800365974786,1.7254015690386667e-05,1.1600720264746568e-05,1.9857879815447398e-05,2.3097992428199986e-05,1.7523742577387894e-05,2.1087836190465885e-05,3.109515453597522e-05,40.40313503062389,33.870857222156644,29.258853301205615,30.15004397893965,0.026774930664980642
0.6900000000000001,37.9365030617999,0.9659569521766781,1.7256497863011524e-05,1.1602752863548057e-05,1.986019690034607e-05,2.3100780426439658e-05,1.752077811989894e-05,2.1096715091113967e-05,3.110699134676951e-05,40.40611885555248,33.87125256042103,29.259035555278835,30.15076593709491,0.02677743395443419
0.7000000000000001,37.930827652064096,0.9653627946521676,1.7258860721332454e-05,1.1604687898017468e-05,1.9862402555974463e-05,2.3103434356173925e-05,1.7517944616489374e-05,2.1105174090968775e-05,3.111828021228617e-05,40.40895830828075,33.87162903087489,29.259209096147366,30.151453013648524,0.026779817607604568
0.71,37.92542824756713,0.9647964736968829,1.726110920928041e-05,1.1606529396717826e-05,1.9864501404663897e-05,2.310595977813631e-05,1.7515237838551067e-05,2.1113229860500818e-05,3.11290417612449e-05,40.41165946711169,33.871987401562066,29.25937428003123,30.15210667209171,0.026782086512792933
0.72,37.92029328783191,0.9642569220569333,1.7263248062129893e-05,1.1608281219374828e-05,1.986649787322925e-05,2.3108362017912158e-05,1.7512653511684154e-05,2.1120898501024468e-05,3.113929603042773e-05,40.41422814567132,33.8723284092754,29.259531448523898,30.152728312611963,0.026784245348378057
0.73,37.915411380945656,0.9637430869161542,1.7265281953056854e-05,1.1609947176739598e-05,1.98683963298346e-05,2.311064633061249e-05,1.7510187405545208e-05,2.1128195915456355e-05,3.1149062920066655e-05,40.41667007013029,33.87265278275046,29.259680939301244,30.153319314917663,0.026786298758881485
0.74,37.91077153307611,0.9632539381788321,1.726721539688774e-05,1.161153095160455e-05,1.9870200994204757e-05,2.311281779282868e-05,1.7507835285049607e-05,2.113513755782412e-05,3.115836184431851e-05,40.41899076464724,33.872961227171885,29.259823078997044,30.153881010459354,0.02678825121611525
0.75,37.90636315257245,0.9627884725103761,1.7269052747730913e-05,1.161303609671085e-05,1.9871915935470132e-05,2.311488130003142e-05,1.750559297333446e-05,2.114173838870117e-05,3.1167211699546966e-05,40.42119554957497,33.87325442364567,29.259958182976362,30.15441468193975,0.02679010705327138
0.76,37.90217581872103,0.9623457008933297,1.7270798294767898e-05,1.1614466113084098e-05,1.987354516162576e-05,2.3116841674205535e-05,1.7503456323125067e-05,2.1148013168603755e-05,3.117563120009887e-05,40.42328965734301,33.87353304435162,29.260086562332557,30.154921591313496,0.026791870540747623
0.77,37.898199670171984,0.9619246719835196,1.7272456099801742e-05,1.161582431682528e-05,1.9875092467950047e-05,2.3118703481452742e-05,1.7501421263756958e-05,2.1153975960238985e-05,3.1183638246297084e-05,40.42527803840995,33.87379772649267,29.26020851189728,30.15540293277019,0.0267935457198457
0.78,37.89442501406859,0.9615244501792509,1.7274030159674353e-05,1.1617113972047995e-05,1.9876561588642896e-05,2.312047121444476e-05,1.7499483783781698e-05,2.1159640607672308e-05,3.1191250536477e-05,40.42716555694268,33.874049098101025,29.260324322144232,30.15585988005722,0.026795136585246297
0.79,37.89084256441875,0.9611441302755349,1.727552430642254e-05,1.1618338208972378e-05,1.987795610367547e-05,2.3122149180334095e-05,1.7497639943393092e-05,2.1165020440283887e-05,3.1198485159378006e-05,40.42895687178992,33.87428776199331,29.260434271808165,30.156293557627432,0.0267966469565269
0.8,37.88744343814344,0.9607828394600819,1.7276942208460757e-05,1.1619500024786157e-05,1.987927943993329e-05,2.312374150212404e-05,1.749588591389876e-05,2.11701282525898e-05,3.120535858517316e-05,40.43065643863798,33.874514295853864,29.260538627934917,30.15670504112167,0.02679808050441855
0.81,37.88421891338504,0.9604397197975538,1.7278287470992092e-05,1.1620602365825875e-05,1.9880534964964897e-05,2.3125252231468008e-05,1.749421791231846e-05,2.1174976632432353e-05,3.121188706378853e-05,40.432268631014395,33.8747292681847,29.260637653239204,30.15709538663063,0.0267994408358258
0.8200000000000001,37.88116083009239,0.9601139584197599,1.7279563468522402e-05,1.1621647990250546e-05,1.9881725830698898e-05,2.312668516061552e-05,1.7492632310457718e-05,2.1179577412999096e-05,3.1218085924537374e-05,40.433797540144255,33.874933211458924,29.260731593747057,30.15746558220516,0.026800731333636627
0.8300000000000001,37.87826118032518,0.9598047575159024,1.7280773515426706e-05,1.1622639607724806e-05,1.9882855132662794e-05,2.3128044013990257e-05,1.7491125541587446e-05,2.1183942219864112e-05,3.122397027598361e-05,40.435247179926805,33.875126649296156,29.260820691322902,30.157816597455188,0.026801955330023778
0.84,37.875512379352685,0.9595113546553531,1.7281920752521512e-05,1.1623579786397575e-05,1.9883925804149115e-05,2.3129332320840112e-05,1.7489694171472486e-05,2.118808210150149e-05,3.122955452971459e-05,40.43662135151745,33.87531007826283,29.260905175294173,30.158149350734615,0.02680311599501995
