Position,rho_mol_v,rho_mass_v,muv_CO2,muv_H2O,muv_N2,muv_O2,muv_mix,Dv_CO2,Dv_H2O,Cpv_CO2,Cpv_H2O,Cpv_N2,Cpv_O2,kt_vap
0.56,38.0901285166223,0.9818707790499878,1.7192758630575762e-05,1.1550605743755265e-05,1.9800679657366313e-05,2.302916961818412e-05,1.7591993123469104e-05,2.0871695625436774e-05,3.0805487248489434e-05,40.329174173502416,33.8611471162512,29.254371730408803,30.132165838038652,0.026709099384151773
0.5700000000000001,38.07827508299853,0.9806914737032683,1.7197661559705663e-05,1.1554613473704053e-05,1.9805259102669266e-05,2.3034679400233646e-05,1.7586705205404178e-05,2.088888870660771e-05,3.08278426447865e-05,40.3351168974729,33.86192100821427,29.25472927644523,30.133601121041664,0.026713996567861286
0.58,38.06686133148764,0.979551565929949,1.7202384997050166e-05,1.1558475037948858e-05,1.980967069662107e-05,2.3039987259627312e-05,1.7581568597008585e-05,2.0905479119725004e-05,3.084945119960042e-05,40.34083826409127,33.86266711175684,29.25507392319046,30.13498314228408,0.026718717066221573
0.59,38.05587599474523,0.9784503933082696,1.720693334131079e-05,1.1562193971442461e-05,1.9813918569961524e-05,2.3045098163140126e-05,1.757658294116547e-05,2.092147940581649e-05,3.087032588717498e-05,40.34634402508716,33.86338606129373,29.255405970459492,30.13631326879899,0.02672326497770923
0.6,38.04530783416942,0.9773872614855785,1.7211310997790537e-05,1.1565773818747554e-05,1.9818006858028636e-05,2.305001708330145e-05,1.7571747575615397e-05,2.0936902338288915e-05,3.089048016077114e-05,40.35163991035358,33.864078496510295,29.255725720027364,30.13759286391173,0.02672764445365927
0.61,38.03514565306546,0.976361469671862,1.7215522372107667e-05,1.1569218128715484e-05,1.9821939694957937e-05,2.30547489914058e-05,1.7567061720402043e-05,2.0951760792692042e-05,3.0909927705580486e-05,40.35673162170586,33.8647450611781,29.256033475103724,30.138823285660823,0.026731859659655154
0.62,38.02537828707415,0.9753722687879163,1.721957187334519e-05,1.1572530456883765e-05,1.9825721216692353e-05,2.3059298861124454e-05,1.756252411411078e-05,2.096606796521228e-05,3.0928682792907554e-05,40.361624838024476,33.86538640346688,29.256329540497937,30.14000588797101,0.026735914759846775
0.63,38.01599461790733,0.9744189073948775,1.7223463907563434e-05,1.1575714359995997e-05,1.9829355554990712e-05,2.3063671661287155e-05,1.7558133441725365e-05,2.097983710152285e-05,3.094675990338319e-05,40.366325208708275,33.866003174736385,29.256614222081705,30.141142019003425,0.026739813967249802
0.64,38.00698358135469,0.9735006051517492,1.7227202873698485e-05,1.1578773392474696e-05,1.9832846833663488e-05,2.3067872351343564e-05,1.7553888051960042e-05,2.0993081647765396e-05,3.096417390306062e-05,40.37083834999085,33.866596028708514,29.25688782642694,30.142233020198752,0.02674356146538977
0.65,37.99833418304116,0.9726165597241834,1.723079315625833e-05,1.1581711100276307e-05,1.9836199161817143e-05,2.3071905873225803e-05,1.754978605856399e-05,2.1005815167468848e-05,3.098093999834453e-05,40.37516983736718,33.86716562013463,29.25715066021039,30.14328022438121,0.026747161464061323
0.66,37.99003548347432,0.9717659661447229,1.7234239130783034e-05,1.1584531025193157e-05,1.983941663901532e-05,2.3075777157549443e-05,1.7545825488778616e-05,2.101805126942435e-05,3.099707356450503e-05,40.37932521339056,33.86771260549186,29.257403030553945,30.144284957580126,0.026750618173526676
0.67,37.98207666330749,0.9709479891506343,1.723754513601641e-05,1.1587236681918497e-05,1.984250332935707e-05,2.3079491092415584e-05,1.7542004015492216e-05,2.1029803680743034e-05,3.101259030524805e-05,40.3833099552934,33.86823763839991,29.257645242928678,30.14524853113891,0.026753935765082688
0.68,37.974446970663614,0.9701617951532487,1.7240715495062663e-05,1.1589831575199041e-05,1.9845463281291047e-05,2.308305254724285e-05,1.753831928430816e-05,2.1041086115996808e-05,3.1027506049664974e-05,40.38712950165664,33.868741372816146,29.25787760264723,30.14617224810263,0.026757118435723825
0.6900000000000001,37.967135780026766,0.9694065359383481,1.724375449023177e-05,1.1592319179092848e-05,1.98483005041879e-05,2.3086466344570774e-05,1.7534768708584866e-05,2.1051912322357535e-05,3.104183679437111e-05,40.390789223206326,33.86922445888318,29.258100412965845,30.147057396097356,0.02676017032326844
0.7000000000000001,37.96013261199114,0.968681355172151,1.724666635414193e-05,1.1594702929530925e-05,1.9851018960091523e-05,2.3089737250126534e-05,1.7531349557784633e-05,2.1062296000351507e-05,3.1055598647669326e-05,40.39429441320657,33.86968754135786,29.25831397437723,30.147905244948134,0.026763095549098427
0.71,37.95342706694276,0.9679853986224594,1.724945529663817e-05,1.1596986246205475e-05,1.985362258890503e-05,2.309287000312142e-05,1.7528059052015982e-05,2.107225082605392e-05,3.1068807789439656e-05,40.397650320917556,33.87013126374292,29.258518586532666,30.14871705471623,0.02676589821788099
0.72,37.94700897696649,0.9673178026409706,1.7252125440984674e-05,1.1599172480188278e-05,1.9856115248875653e-05,2.3095869244633302e-05,1.752489420073673e-05,2.108179035847107e-05,3.1081480401373666e-05,40.40086207582295,33.87055625799258,29.258714543510838,30.149494057316158,0.026768582346615756
0.73,37.94086826603111,0.9666777093332455,1.7254680881395313e-05,1.1601264960890091e-05,1.9858500770355076e-05,2.3098739582284908e-05,1.7521852013322217e-05,2.1090928082629685e-05,3.109363269173367e-05,40.40393475785098,33.87096315352447,29.258902137989228,30.150237473449877,0.02677115195455381
0.74,37.93499505924013,0.9660642606239686,1.725712563699926e-05,1.1603266958236467e-05,1.9860782912873993e-05,2.3101485538587835e-05,1.7518929372888608e-05,2.1099677348878357e-05,3.110528080090187e-05,40.4068733429352,33.87135256976017,29.259081657819415,30.15094849938717,0.026773610971284872
0.75,37.92937969811373,0.9654766034347865,1.725946364489305e-05,1.160518167684415e-05,1.9862965358705826e-05,2.310411154319114e-05,1.7516123106470062e-05,2.1108051310569117e-05,3.111644075354751e-05,40.4096826956011,33.87172511488514,29.25925338547024,30.151628305122202,0.02677596326968608
0.76,37.924012625817554,0.964913890890511,1.7261698807382043e-05,1.1607012294585107e-05,1.986505175701094e-05,2.3106621985990844e-05,1.751343002586367e-05,2.1116063036727804e-05,3.112712855060997e-05,40.41236762660162,33.87208139325254,29.259417601454416,30.15227804827392,0.02677821269149421
0.77,37.91888460712279,0.9643752848390168,1.726383489986699e-05,1.1608761887028184e-05,1.986704563789679e-05,2.310902111371747e-05,1.7510846861354276e-05,2.112372528284609e-05,3.113735990490936e-05,40.41493278308114,33.87242199058502,29.259574577520517,30.15289884746307,0.02678036295071528
0.78,37.913986515865425,0.9638599559280436,1.7265875658853548e-05,1.1610433499403817e-05,1.986895049461257e-05,2.3111313128829997e-05,1.7508370365133475e-05,2.1131050684902992e-05,3.114715047034673e-05,40.41738275509979,33.87274748788838,29.259724583078864,30.153491808047857,0.026782417745001105
0.79,37.90930948004927,0.9633670861046288,1.726782472104804e-05,1.1612030096613693e-05,1.9870769726738526e-05,2.3113502121153295e-05,1.7505997252190958e-05,2.1138051617033825e-05,3.115651564148216e-05,40.41972200323069,33.8730584516358,29.259867880689164,30.154058004562575,0.02678438066118243
0.8,37.904844891382616,0.9628958722778315,1.7269685618914903e-05,1.1613554559483702e-05,1.987250663607895e-05,2.311559206293065e-05,1.7503724252277297e-05,2.1144740147561915e-05,3.116547051960302e-05,40.42195485397349,33.87335543295267,29.260004725696653,30.154598479567827,0.02678625520085913
0.81,37.90058425236688,0.9624455200928786,1.7271461843987283e-05,1.1615009736530619e-05,1.9874164485790317e-05,2.3117586879964872e-05,1.75015481042689e-05,2.1151128225378884e-05,3.1174030113711326e-05,40.424085576395115,33.87363897762393,29.260135370854048,30.155114262165917,0.026788044825298733
0.8200000000000001,37.89651945722298,0.9620152580157262,1.727315672936054e-05,1.1616398347604435e-05,1.987574639073887e-05,2.311949031968582e-05,1.7499465573713628e-05,2.1157227328942797e-05,3.118220891435179e-05,40.42611824179258,33.87390960724748,29.2602600576476,30.15560633399646,0.02678975284519616
0.8300000000000001,37.892642511918844,0.9616043246973867,1.7274773566021993e-05,1.1617723079102046e-05,1.9877255426110475e-05,2.3121306081831112e-05,1.749747346014872e-05,2.1163048798381857e-05,3.1190021299737735e-05,40.4280568638568,33.87416783771602,29.260379024822576,30.15607566313285,0.026791382542703683
0.84,37.88894574265837,0.9612119803218879,1.7276315515567363e-05,1.1618986512375177e-05,1.9878694545974934e-05,2.3123037720453882e-05,1.7495568612109662e-05,2.1168603573742294e-05,3.1197481205716624e-05,40.42990529455077,33.87441416520069,29.26049250193423,30.156523178846594,0.026792937081586973
