Position,Nl_CO2,Nv_CO2,kv_CO2,a_eA,DF_CO2,fv_CO2,fl_CO2,Psi,H_CO2_mix
0.0,0.6411509584686922,-0.6411509584686922,2.6322514348423366e-05,72.97709058244817,8155.715874154701,9414.203359062047,1258.4874849073458,97.90362709229574,2294.3900345185994
0.01,0.5901460304593971,-0.5901460304593971,2.6684572636325945e-05,73.05741806333243,7701.205172440476,9102.96503308254,1401.759860642064,96.77321293672115,2365.1751242396126
0.02,0.5523803166010571,-0.5523803166010571,2.6979727133253725e-05,73.12452096357342,7314.999286204735,8829.524420178856,1514.5251339741212,96.45636267969553,2423.5843747719396
0.03,0.523357966016877,-0.523357966016877,2.7228953388712626e-05,73.18227199394964,6979.9295922756155,8583.41617948158,1603.4865872059636,96.71023235650075,2473.4574976385397
0.04,0.5004549431183771,-0.5004549431183771,2.744464963762504e-05,73.23303618883656,6684.666125071118,8358.044056320034,1673.3779312489157,97.38740038270902,2517.0740431670824
0.05,0.4821475242635238,-0.4821475242635238,2.763420604671749e-05,73.2782456625768,6421.948408091789,8149.15641011569,1727.208002023901,98.40705125794624,2555.802114339683
0.06,0.4671499049939093,-0.4671499049939093,2.780402398111751e-05,73.31918555617816,6184.725853462866,7953.114740001842,1768.3888865389752,99.68872683204262,2590.826937068043
0.07,0.45475702220567704,-0.45475702220567704,2.795772204601959e-05,73.35659051737295,5968.880278376138,7767.6996189159945,1798.8193405398563,101.19403309499377,2622.819619316597
0.08,0.444368566347171,-0.444368566347171,2.8098452858506958e-05,73.39111368231993,5770.583670883617,7590.991090197385,1820.4074193137687,102.8867023871401,2652.366689826582
0.09,0.4355588257361248,-0.4355588257361248,2.822850115924755e-05,73.42323513536095,5586.956286453551,7421.571788595069,1834.6155021415184,104.74139545268358,2679.8927622502333
0.1,0.42803219968967127,-0.42803219968967127,2.834949791684744e-05,73.45329975118428,5415.8647334303805,7258.38640399626,1842.5216705658797,106.74211266559776,2705.70163140391
0.11,0.42152458264252324,-0.42152458264252324,2.8462909981263928e-05,73.48162266995186,5255.340880660702,7100.506730246112,1845.1658495854101,108.87299369613241,2730.066826632376
0.12,0.41586045805799043,-0.41586045805799043,2.8569734770083634e-05,73.50841833074588,5103.999371949685,6947.273099421084,1843.2737274713995,111.12508537699425,2753.174097599098
0.13,0.4108830511183108,-0.4108830511183108,2.8670866522671757e-05,73.53388117115185,4960.5779064684175,6798.099973822872,1837.5220673544545,113.48987979178067,2775.190498734539
0.14,0.4064681588974156,-0.4064681588974156,2.8767015735205613e-05,73.55816639744593,4824.052295592091,6652.521387421056,1828.4690918289655,115.96085645048285,2796.2485271712526
0.15,0.40251976641977366,-0.40251976641977366,2.8858735156820254e-05,73.58139495373818,4693.603471384474,6510.166593825105,1816.5631224406316,118.53357469473751,2816.451356314195
0.16,0.39894838393943594,-0.39894838393943594,2.8946534382271256e-05,73.60367941933845,4568.476248704221,6370.702625640223,1802.2263769360027,121.20342671233198,2835.894182908754
0.17,0.3956868933466822,-0.3956868933466822,2.9030792943050215e-05,73.62510341611977,4448.089055066817,6233.877988159258,1785.7889330924409,123.96747944050736,2854.6476817762714
0.18,0.3926731455743195,-0.3926731455743195,2.911185781660279e-05,73.64574399718309,4331.910707834721,6099.466583117239,1767.555875282518,126.82281592439844,2872.7766108067494
0.19,0.38985414231287235,-0.38985414231287235,2.9190018347001964e-05,73.66566553770662,4219.492881674766,5967.2841249606745,1747.7912432859082,129.7669140584803,2890.334782211285
0.2,0.3871857078362246,-0.3871857078362246,2.926551013683823e-05,73.68492048135164,4110.46297169134,5837.181865352418,1726.7188936610785,132.79778512910954,2907.3659359982826
0.21,0.38462563783296677,-0.38462563783296677,2.9338553482372482e-05,73.7035582430331,4004.477308364986,5709.026021058588,1704.5487126936025,135.91322389971117,2923.910970617493
0.22,0.3821394963204628,-0.3821394963204628,2.9409320421208598e-05,73.72161731266571,3901.2602804191247,5582.716550412748,1681.456269993623,139.1114202958543,2940.001579697902
0.23,0.37969476044667827,-0.37969476044667827,2.9477969974763378e-05,73.73913353482943,3800.5605218743563,5458.164433705058,1657.6039118307021,142.3904381592861,2955.6670859228257
0.24,0.37726244370953826,-0.37726244370953826,2.9544638072852158e-05,73.75613762690753,3702.163196406143,5335.299589958266,1633.1363935521226,145.74829444865776,2970.932373035423
0.25,0.37481727233539536,-0.37481727233539536,2.9609437944944954e-05,73.7726552392792,3605.8880153190266,5214.068660818774,1608.1806454997475,149.1830481575663,2985.8180286909565
0.26,0.3723350150018221,-0.3723350150018221,2.9672476219354698e-05,73.78871074375964,3511.5701110875007,5094.425417766045,1582.8553066785444,152.69251307088805,3000.3434162710537
0.27,0.36979502385725793,-0.36979502385725793,2.973383802840515e-05,73.80432363475907,3419.0769504250115,4976.340605728633,1557.2636553036214,156.27446334232383,3014.5237479924244
0.28,0.36717787469384905,-0.36717787469384905,2.9793602463703783e-05,73.81951221485212,3328.289402007278,4859.790454177234,1531.5010521699558,159.92647261520338,3028.373141686414
0.29,0.36446612907939535,-0.36446612907939535,2.9851837880964544e-05,73.83429242871502,3239.107270588226,4744.761046948701,1505.6537763604745,163.6459059004916,3041.903633245949
0.3,0.36164453548863584,-0.36164453548863584,2.9908601758079878e-05,73.84867782279346,3151.4484992673138,4631.247238077391,1479.7987388100769,167.4299777377847,3055.1251891664474
0.31,0.3586988456252648,-0.3586988456252648,2.9963948403811388e-05,73.86268137526827,3065.240189798148,4519.24752872397,1454.007338925822,171.27563659257873,3068.0471984569213
0.32,0.3556170834914443,-0.3556170834914443,3.0017921610257677e-05,73.876313711167,2980.426582716802,4408.769363063623,1428.342780346821,175.17963894525772,3080.677010220641
0.33,0.35238846653837325,-0.35238846653837325,3.0070562158447043e-05,73.88958490373375,2896.959934594642,4299.822941378832,1402.86300678419,179.13850575978077,3093.0214416001354
0.34,0.3490038108400366,-0.3490038108400366,3.0121905574454947e-05,73.90250391243691,2814.803011508232,4192.4234177507315,1377.6204062424997,183.14850947202993,3105.086298606055
