Position,rho_mol_l,rho_mass_l,V_l,V_CO2,V_MEA,V_H2O,mul_mix,sigma,Dl_CO2,Dl_MEA,Dl_ion,Cpl_CO2,Cpl_MEA,Cpl_H2O
0.13,43125.917061273554,1020.851639425223,2.3187912701756444e-05,2.5910696775242383e-05,6.051437533992768e-05,1.837478119812364e-05,0.002793565575324194,0.0640143697005334,3.1527701155428934e-09,1.7230593043560295e-09,4.5978018179351633e-10,166.76771349227033,174.92079424186815,75.37905482278296
0.14,43126.69361323366,1020.3436881433373,2.3187495173363918e-05,2.5902182911174742e-05,6.053709214703451e-05,1.837941174881997e-05,0.0027391750235456814,0.06388352724645974,3.18258156979192e-09,1.7391976094242439e-09,4.680638048965103e-10,166.81778839223395,175.038992002591,75.38356128276945
0.15,43127.623407071624,1019.8527430994894,2.3186995271249524e-05,2.5894029975582237e-05,6.055859705793429e-05,1.838382081352279e-05,0.002687965855551425,0.06375804125444005,3.210988106379686e-09,1.7545750020047576e-09,4.761241099291013e-10,166.865599593087,175.1509594293526,75.38791334735656
0.16,43128.68780592518,1019.3768781350686,2.318642302543265e-05,2.5886197082212226e-05,6.0579030208580365e-05,1.8388033325170298e-05,0.002639557170745093,0.06363735917646336,3.23814763857628e-09,1.7692770368878545e-09,4.839885842492877e-10,166.9114022893932,175.25741807934924,75.39212586241095
0.17,43129.87384719821,1018.914681022647,2.318578541506589e-05,2.5878653642334234e-05,6.0598495322729764e-05,1.8392067496153126e-05,0.002593653744295512,0.06352106882893985,3.26417531852414e-09,1.7833661030285965e-09,4.916765521573845e-10,166.95538495723713,175.3589028066441,75.39620885379757
0.18,43131.16886677727,1018.4648468038343,2.3185089258507716e-05,2.5871371707493463e-05,6.0617087873716806e-05,1.839594032872367e-05,0.002549996430626003,0.06340879118776103,3.2891787937768655e-09,1.7969005191726433e-09,4.992064219199854e-10,166.99772178357912,175.45590512299512,75.40017257194505
0.19,43132.56221012008,1018.0262972610652,2.3184340293268567e-05,2.586432788645972e-05,6.063488758049989e-05,1.839966601356479e-05,0.0025083691192852695,0.06330021020919194,3.313247894962077e-09,1.809928950278342e-09,5.065932897325832e-10,167.03855817307974,175.5488353366311,75.404025591634
0.2,43134.045188000404,1017.598164391221,2.3183543199843292e-05,2.585750317726653e-05,6.06519594093827e-05,1.8403256045607273e-05,0.0024685924510383862,0.06319506732151495,3.336455306578951e-09,1.822490772851358e-09,5.138489960443876e-10,167.07801220579816,175.63802792150332,75.40777465420709
0.21,43135.60909202876,1017.1796321796427,2.3182702668380654e-05,2.5850879782369638e-05,6.066836456825609e-05,1.840672140252501e-05,0.0024305055467625488,0.06309312022276257,3.3588705488254595e-09,1.8346236465485117e-09,5.209850395214847e-10,167.11619548581174,175.72379744352668,75.41142674095234
0.22,43137.247102360205,1016.7700833162331,2.3181822373298508e-05,2.5844443841236667e-05,6.0684150921629e-05,1.841007053888759e-05,0.0023939770745735624,0.06299417947646234,3.3805470408087766e-09,1.8463565098851408e-09,5.280096363695215e-10,167.1531944864621,175.80639006287183,75.41498682893459
0.23,43138.95249887244,1016.3689457862672,2.318090593474976e-05,2.5838182565491796e-05,6.069936305578074e-05,1.8413311407510975e-05,0.0023588890128888444,0.06289806901336684,3.401535079855039e-09,1.8577166089934108e-09,5.349305609826627e-10,167.18908981992138,175.88603474225022,75.41845989111582
0.24,43140.71923957112,1015.9757428880648,2.3179956607741096e-05,2.5832085040851815e-05,6.0714039344632785e-05,1.841645082747578e-05,0.002325139604706817,0.06280463829157369,3.4218777608270046e-09,1.868727288198389e-09,5.417541313963452e-10,167.22395042118853,175.9629284044048,75.42185014122421
0.25,43142.54202174266,1015.5900906972396,2.3178977249324517e-05,2.5826142242542096e-05,6.072821201116991e-05,1.841949446897119e-05,0.0022926416445087686,0.06271376119322959,3.4416108524639836e-09,1.879407923656716e-09,5.484851583569701e-10,167.2578335553875,176.03723635158204,75.42516093108732
0.26,43144.4154978432,1015.2116291301842,2.3177970739920913e-05,2.5820345676397896e-05,6.0741911686208914e-05,1.842244777772884e-05,0.002261315513445148,0.06262531848400485,3.460768748653727e-09,1.8897771458427867e-09,5.551282607112233e-10,167.290793654003,176.10911543891206,75.4283956902104
0.27,43146.33504960226,1014.8400907854893,2.317693956741335e-05,2.5814688635717965e-05,6.0755163153119355e-05,1.8425315073023428e-05,0.0022310940539640215,0.06253921458972254,3.4793786373554984e-09,1.8998496825277784e-09,5.616864597192032e-10,167.32287386992184,176.17869252216263,75.43155689328458
0.28,43148.29608668039,1014.4752304065554,2.317588620396748e-05,2.58091649185233e-05,6.0767989690898966e-05,1.8428100438351972e-05,0.0022019159416116828,0.062455359919447964,3.497466236366928e-09,1.909639464642054e-09,5.681625227774812e-10,167.354114602966,176.24608656227153,75.43464698959836
0.29,43150.29427049829,1014.1168492815666,2.317481298577601e-05,2.580376921037805e-05,6.078041174301198e-05,1.8430807431682057e-05,0.002173727097459546,0.06237367664446472,3.5150539183062868e-09,1.9191586110847535e-09,5.745584632134531e-10,167.38455079508853,176.31140187408428,75.43766805276876
0.3,43152.32557134913,1013.764795019903,2.317372208240724e-05,2.5798497115160264e-05,6.0792446846260734e-05,1.843343906004334e-05,0.0021464800943178006,0.06229409847689112,3.5321605357246536e-09,1.928417334239554e-09,5.808754973266361e-10,167.41421176863454,176.37472781801821,75.44062171971174
0.31,43154.385919256456,1013.4189272495669,2.3172615684325555e-05,2.5793344495776535e-05,6.080411178758722e-05,1.8435998225102108e-05,0.0021201310618080547,0.0622165621777035,3.5488042970581252e-09,1.937425497160347e-09,5.871147187315548e-10,167.4431254876306,176.4361497623929,75.44350966491436
0.32,43156.47156064472,1013.079152565188,2.3171495811347113e-05,2.578830810069626e-05,6.0815420528136605e-05,1.843848727809293e-05,0.0020946420020701295,0.06214101590280875,3.5649998838842266e-09,1.946191052822272e-09,5.932763696097308e-10,167.47131438080683,176.49573856515215,75.4463330802482
0.33,43158.578748490865,1012.7453888717613,2.3170364479042705e-05,2.5783384932564793e-05,6.0826386285373185e-05,1.8440908454115027e-05,0.002069977763794472,0.06206741053575629,3.580761254437554e-09,1.954721562139088e-09,5.99360539022728e-10,167.49879950830146,176.5535611748004,75.44909314611346
0.34,43160.703845894925,1012.4175773601914,2.3169223643119792e-05,2.577857243214245e-05,6.083702089851225e-05,1.844326373270845e-05,0.002046106698085644,0.06199570248561483,3.5961007400562772e-09,1.9630237047429168e-09,6.05366912381129e-10,167.52559926103606,176.60967741182247,75.4517908602706
0.35000000000000003,43162.84337254548,1012.0956824422827,2.3168075174492983e-05,2.5773868500369606e-05,6.0847334755782334e-05,1.844555481822546e-05,0.0020230004109699274,0.061925853659522995,3.6110289134294614e-09,1.971103207731259e-09,6.112947482162613e-10,167.55172922615907,176.66413963175302,75.45442700146384
0.36,43164.99382310998,1011.7796741100118,2.3166920956782645e-05,2.5769271162281248e-05,6.0857337888855855e-05,1.8447783369067946e-05,0.0020006323185070784,0.061857827216750955,3.6255560712751354e-09,1.9789656484580043e-09,6.171432383719449e-10,167.57720436372045,176.71699828001258,75.45700238191453
0.37,43167.15187676634,1011.4695444939681,2.3165762773851788e-05,2.5764778869413287e-05,6.0867038934923053e-05,1.844995077377231e-05,0.001978978662791741,0.061791591537875376,3.6396907825214384e-09,1.9866156684712514e-09,6.229111481318134e-10,167.602036948863,176.76829665386896,75.45951758057613
0.38,43169.31422188906,1011.1652907886535,2.316460240392118e-05,2.5760390197024262e-05,6.087644616030207e-05,1.8452058366680737e-05,0.001958017180604462,0.06172711616987105,3.6534412825603085e-09,1.994057728481981e-09,6.285971663283034e-10,167.62623860456614,176.81807609749487,75.46197318389251
0.39,43171.47763029658,1010.866919535587,2.316344157973011e-05,2.575610391063449e-05,6.0885567184730617e-05,1.8454107367265957e-05,0.001937727296897527,0.061664372887874304,3.6668150803594244e-09,2.001295895609084e-09,6.341998091132609e-10,167.64981977320974,176.8663746203783,75.46436970942011
0.4,43173.63899798165,1010.574446567418,2.3162281966705413e-05,2.5751918983252592e-05,6.0894408912004744e-05,1.84560988637003e-05,0.0019180900203252295,0.06160333576054355,3.679818849916101e-09,2.0083337846475504e-09,6.397174084674146e-10,167.672789599949,176.91322656889201,75.46670758032451
0.41000000000000003,43175.79521604616,1010.2878889937259,2.316112523223088e-05,2.5747834432504006e-05,6.090297809937656e-05,1.845803393268704e-05,0.0018990873366096076,0.06154397923276721,3.692459206076814e-09,2.015174978163695e-09,6.451482895735905e-10,167.69515702562603,176.95866549459586,75.46898726077643
0.42,43177.943351897564,1010.0072700988472,2.3159972948458013e-05,2.57438494331377e-05,6.091128086083285e-05,1.845991353325555e-05,0.001880702461565127,0.06148627949721139,3.7047420168827083e-09,2.0218226541137863e-09,6.50490645142111e-10,167.71692990878526,177.00272169467868,75.47120912702846
0.43,43180.080496434144,1009.7326141336049,2.3158826674317597e-05,2.5739963208234593e-05,6.0919323134997734e-05,1.846173860452982e-05,0.0018629194543561235,0.06143021318514616,3.7166730347712206e-09,2.0282799277040596e-09,6.557426606783392e-10,167.73811585837777,177.04542454516806,75.47337357856114
0.44,43182.203846789904,1009.4639452250971,2.3157687911158764e-05,2.5736175017996622e-05,6.092711061263729e-05,1.846351005061298e-05,0.001845723100822918,0.06137575729672148,3.728257800327973e-09,2.0345497992162866e-09,6.609025266318904e-10,167.7587221798442,177.086802173048,75.47548101727183
0.45,43184.31074422661,1009.2012876211576,2.3156558082467297e-05,2.5732484179784072e-05,6.0934648656215387e-05,1.8465228722740177e-05,0.0018290988922671245,0.061322889376348194,3.739501525545357e-09,2.0406350908245203e-09,6.65968427289051e-10,167.778755737064,177.12688106677334,75.47753182325505
0.46,43186.398545556796,1008.9446638178381,2.3155438602853453e-05,2.572889000574596e-05,6.0941942598613954e-05,1.84668954812324e-05,0.001813032886754929,0.06127158696062213,3.750409494317587e-09,2.0465386635078745e-09,6.709386005089351e-10,167.7982234444261,177.1656875456126,75.47952642604594
0.47000000000000003,43188.4648235392,1008.6940918980224,2.315433077063127e-05,2.572539180176102e-05,6.094899752927787e-05,1.8468511152272246e-05,0.0017975115065450538,0.06122182738564003,3.760986785123975e-09,2.0522632667873244e-09,6.758113648495652e-10,167.81713205653008,177.20324677087947,75.48146525089993
0.48,43190.50719129556,1008.4495882731514,2.3153235862012196e-05,2.5721988878700584e-05,6.0955818461795965e-05,1.847007656007302e-05,0.0017825217033280599,0.06117358815411008,3.771238475780716e-09,2.05781164973357e-09,6.805850909802461e-10,167.8354882973836,177.23958351416076,75.48334875517642
0.49,43192.52340349195,1008.2111630674493,2.3152155076893558e-05,2.5718680492523638e-05,6.0962410372687495e-05,1.8471592537289955e-05,0.0017680506511325972,0.061126846166633456,3.781169714044922e-09,2.063186599107522e-09,6.852582861063637e-10,167.8532990869954,177.2747224139385,75.48517743918076
0.5,43194.51139107693,1007.978820922669,2.315108952028981e-05,2.571546587200642e-05,6.09687781016549e-05,1.8473059903198034e-05,0.0017540857835591987,0.06108157801854054,3.790785575230256e-09,2.0683908622890998e-09,6.898295741929486e-10,167.87057135780796,177.30868748397006,75.48695181825349
0.51,43196.4691164359,1007.7525628833833,2.3150040280016966e-05,2.571234421265307e-05,6.097492651720253e-05,1.8474479496430943e-05,0.0017406149055452845,0.061037760194680005,3.800091272507332e-09,2.0734272612355296e-09,6.942976819543009e-10,167.887312226383,177.3415028855868,75.48867246076944
0.52,43198.39479784968,1007.5323795863169,2.3149008306433132e-05,2.5709314617273366e-05,6.0980860432495526e-05,1.847585216127923e-05,0.0017276257633348756,0.060995368076014654,3.809092072529439e-09,2.0782986466516396e-09,6.986615514409501e-10,167.90352911194884,177.3731926219807,75.49033997028295
0.53,43200.28670609019,1007.3182586503517,2.3147994521504514e-05,2.57063761729568e-05,6.098658462670689e-05,1.847717874703532e-05,0.0017151064894359988,0.060954377181917846,3.81779328587901e-09,2.083007892991798e-09,7.029202176896422e-10,167.91922949714936,177.40378053522278,75.49195498340286
0.54,43202.143277201285,1007.1101783814779,2.314699975840601e-05,2.5703527869043904e-05,6.099210393064735e-05,1.847846012941249e-05,0.0017030452161323876,0.06091476208402148,3.826200409850517e-09,2.087557975668465e-09,7.070729288277844e-10,167.93442127898885,177.43329081101507,75.49351819467343
0.55,43203.96314222252,1006.9081091830897,2.3146024745649237e-05,2.570076863283588e-05,6.099742311086465e-05,1.8479697185033026e-05,0.0016914301509069318,0.06087649679957002,3.834318961842421e-09,2.0919518808637313e-09,7.1111911400285e-10,167.9491125419368,177.46174740071,75.4950303243954
0.56,43205.74497132238,1006.7120172038362,2.314507019063658e-05,2.569809734844649e-05,6.100254698070785e-05,1.8480890811994105e-05,0.0016802497881606522,0.060839555283884336,3.842154610171208e-09,2.0961926764592335e-09,7.150583323849897e-10,167.96331159192337,177.48917450527074,75.49649214260512
0.5700000000000001,43207.48770317874,1006.5218563679257,2.314413665681448e-05,2.569551278159976e-05,6.1007480353383914e-05,1.8482041924659633e-05,0.0016694924306161446,0.06080391022998133,3.8497131451666275e-09,2.10028349623218e-09,7.188904117248596e-10,167.97702716668502,177.51559646451176,75.49790446173046
0.58,43209.190332136306,1006.3375773656779,2.3143224677743202e-05,2.5693013678013033e-05,6.101222801622308e-05,1.848315144227086e-05,0.0016591467065664727,0.06076953454848932,3.857000399320582e-09,2.1042274967965598e-09,7.22615289481562e-10,167.9902680767152,177.54103750525147,75.49926812160463
0.59,43210.85201818556,1006.1591213660471,2.3142334698217563e-05,2.5690598682148937e-05,6.1016794818038845e-05,1.84842203108665e-05,0.0016492011976153888,0.060736400284086764,3.864022393330196e-09,2.1080279365794793e-09,7.262331343948156e-10,168.00304355716816,177.5655222534209,75.50058401541713
0.6,43212.472110238814,1005.9864218502853,2.3141467061845296e-05,2.568826637738482e-05,6.1021185548301866e-05,1.848524947641108e-05,0.001639644531262471,0.06070447905202213,3.870785160304427e-09,2.1116880806567317e-09,7.297443044278979e-10,168.01536302040185,177.58907512690396,75.50185305575239
0.61,43214.04999501829,1005.8194084004236,2.3140622092011275e-05,2.5686015307787052e-05,6.102540503560573e-05,1.848623990277789e-05,0.0016304655897638647,0.06067374251820897,3.8772948598549945e-09,2.115211262621043e-09,7.331492893989649e-10,168.0272360688693,177.61172075673025,75.50307619578331
0.62,43215.58530526767,1005.6579998332218,2.313979998040446e-05,2.56838439163306e-05,6.1029458088759865e-05,1.8487192563330964e-05,0.0016216531061045607,0.06064416139878264,3.883557727639671e-09,2.1186008571239027e-09,7.364488299063123e-10,168.03867264838834,177.63348380288141,75.50425441802817
0.63,43217.077723429094,1005.5021123353054,2.3139000892183744e-05,2.568175063203654e-05,6.1033349482540926e-05,1.8488108432488435e-05,0.0016131961111679187,0.06061570673009204,3.8895800151027204e-09,2.1218602474020387e-09,7.396437700678134e-10,168.04968273874348,177.6543887704477,75.50538872302474
0.64,43218.52707499168,1005.3516544044975,2.3138224916014044e-05,2.5679733805416373e-05,6.103708402009796e-05,1.8488988501731377e-05,0.0016050836383306542,0.06058834900605274,3.895368096498024e-09,2.124992883141365e-09,7.427351552104755e-10,168.0602766257619,177.67446038372924,75.50648014829198
0.65,43219.93334528803,1005.206528803747,2.3137472055102627e-05,2.5677791748035814e-05,6.104066642019145e-05,1.8489833754280824e-05,0.0015973048145160283,0.06056205859869555,3.900928302940551e-09,2.1280021906390323e-09,7.457241859111619e-10,168.07046466296202,177.69372301675196,75.5075297361267
0.66,43221.29654921041,1005.0666354039292,2.313674229697e-05,2.5675922744175503e-05,6.104410142057786e-05,1.849064518481094e-05,0.0015898490077958243,0.060536806052223814,3.906267048291998e-09,2.1308916410397058e-09,7.486121756353796e-10,168.08025732555464,177.7122011513284,75.50853855722283
0.67,43222.61689811651,1004.9318666936308,2.3136035524114148e-05,2.5674125017379995e-05,6.104739368938993e-05,1.8491423783271553e-05,0.001582705560435574,0.060512561489393296,3.911390726926605e-09,2.1336646948721487e-09,7.514006239631881e-10,168.08966523770872,177.72991901635564,75.50950768980722
0.68,43223.89464089047,1004.8021135530942,2.3135351599112605e-05,2.567239678783342e-05,6.1050547848439e-05,1.8492170535862526e-05,0.001575864092236567,0.060489295435885215,3.91630571585463e-09,2.1363248033161114e-09,7.540911121111553e-10,168.09869900187906,177.7469006182767,75.5104382200541
0.6900000000000001,43225.13013243228,1004.6772620190692,2.313469032796941e-05,2.5670736231874686e-05,6.105356850046234e-05,1.849288643256112e-05,0.001569314308974283,0.060466978278429534,3.921018425662182e-09,2.13887543572152e-09,7.566853640111195e-10,168.10736935580545,177.76316991995284,75.51133125072658
0.7000000000000001,43226.32384514859,1004.5571950723364,2.313405145397838e-05,2.566914151661598e-05,6.105646013400434e-05,1.8493572445589802e-05,0.0015630460792550303,0.06044558062447203,3.925535159192355e-09,2.141320003101617e-09,7.591852030413313e-10,168.11568696719647,177.77875035876914,75.51218787360656
0.71,43227.4762694166,1004.4417940467811,2.313343471100345e-05,2.5667610796519648e-05,6.10592272343129e-05,1.8494229551714117e-05,0.0015570495006570935,0.060425073353655684,3.929862255072295e-09,2.143661935898382e-09,7.615925350733332e-10,168.12366254859393,177.79366536074605,75.51300919661041
0.72,43228.588030737126,1004.3309368325683,2.31328397607843e-05,2.5666142210970313e-05,6.106187416683545e-05,1.8494858708475996e-05,0.0015513147804690828,0.06040542746781378,3.934005934604032e-09,2.145904601007459e-09,7.63909369167657e-10,168.13130675095903,177.8079378078164,75.51379631344612
0.73,43229.65977780801,1004.224500787149,2.313226625284132e-05,2.5664733906664682e-05,6.10644052411279e-05,1.84954608656033e-05,0.0015458323800192138,0.060386614418886236,3.937972373325039e-09,2.148051340601546e-09,7.661377677212876e-10,168.13863015256803,177.82159030391267,75.51455031720748
0.74,43230.692224619044,1004.1223613538651,2.3131713801948314e-05,2.566338402121716e-05,6.10668247046782e-05,1.849603696436325e-05,0.0015405929245496791,0.06036860588766347,3.941767697795964e-09,2.150105470351182e-09,7.682798699099961e-10,168.14564330250636,177.8346451666982,75.5152722989663
0.75,43231.686158271485,1004.0243935023658,2.3131181983950234e-05,2.5662090710447918e-05,6.106913666954118e-05,1.8496587920854145e-05,0.0015355872603388413,0.060351374060652614,3.9453978758052485e-09,2.1520702199821558e-09,7.703378557424266e-10,168.15235656046463,177.8471240553223,75.51596332623978
0.76,43232.64237230142,1003.93047171009,2.313067037143875e-05,2.5660852130722977e-05,6.107134522624024e-05,1.8497114649935375e-05,0.001530806445581624,0.06033489146213498,3.948868871388654e-09,2.1539488172416195e-09,7.723139553455274e-10,168.15878026501065,177.85904851870185,75.51662447242306
0.77,43233.56173654183,1003.8404705079722,2.313017849636897e-05,2.5659666462426753e-05,6.107345431004034e-05,1.8497618036339848e-05,0.0015262417560956783,0.060319131175983254,3.9521864570560304e-09,2.1557443861861156e-09,7.742104239541313e-10,168.16492452147116,177.87043934702893,75.51725678002178
0.78,43234.44513087239,1003.754264785122,2.3129705885503104e-05,2.5658531901441275e-05,6.10754677960143e-05,1.8498098954404087e-05,0.0015218846933425663,0.06030406674758545,3.955356341012591e-09,2.1574600161069086e-09,7.760295430966048e-10,168.1707993270034,177.8813170241385,75.51786128489279
0.79,43235.293464499104,1003.6717299350781,2.31292520500898e-05,2.5657446662424744e-05,6.10773894671272e-05,1.8498558261050013e-05,0.001517726976120264,0.06028967222327629,3.958384121652456e-09,2.159098736869766e-09,7.777736128883617e-10,168.17641452311722,177.89170157374048,75.51843900696461
0.8,43236.10768213442,1003.5927429205657,2.3128816482553303e-05,2.565640899904804e-05,6.107922295976006e-05,1.849899678334555e-05,0.001513760579475336,0.06027592235035228,3.961275205752782e-09,2.1606634746239287e-09,7.794449245108417e-10,168.18177967699455,177.9016122832579,75.51899093412645
0.81,43236.888724554905,1003.5171810420975,2.312839867758765e-05,2.565541717400419e-05,6.108097188106536e-05,1.849941534402418e-05,0.0015099776656292653,0.06026279223081719,3.9640349746228254e-09,2.162157141776838e-09,7.81045792803328e-10,168.1869042963591,177.91106828538722,75.51951805390797
0.8200000000000001,43237.637567852566,1003.4449245368075,2.312799811115272e-05,2.565446950865101e-05,6.108263964134116e-05,1.8499814724101013e-05,0.0015063706954904536,0.060250257888171996,3.9666685398427865e-09,2.163582504721222e-09,7.825784889264123e-10,168.19179749621915,177.92008771775298,75.5200213060146
0.8300000000000001,43238.3551866619,1003.3758545377926,2.3127614260139072e-05,2.565356434308858e-05,6.1084229596815e-05,1.8500195694304073e-05,0.0015029323208953756,0.0602382957731481,3.9691809480619e-09,2.1649422947380213e-09,7.840452907467424e-10,168.19646827601466,177.92868843736582,75.52050162151397
0.84,43239.04257209841,1003.3098550552955,2.3127246592765373e-05,2.5652700070820146e-05,6.108574494223691e-05,1.8500558990873574e-05,0.001499655468660936,0.06022688316727256,3.97157702265525e-09,2.1662391222531494e-09,7.854484330009885e-10,168.20092529573247,177.93688747801104,75.5209598919851
0.85,43239.70082025784,1003.2468178347019,2.31268945212382e-05,2.5651875247844174e-05,6.108718835627024e-05,1.8500905236837237e-05,0.001496533555920982,0.060215999307367284,3.973860848525886e-09,2.1674751978728333e-09,7.867899778533986e-10,168.2051761771938,177.94469927848223,75.52139686977
0.86,43240.33086228345,1003.1866277873786,2.312655754612308e-05,2.565108826721378e-05,6.108856307325296e-05,1.8501235179195977e-05,0.0014935598011914023,0.060205621932606465,3.9760373230115466e-09,2.1686531721547155e-09,7.880721957515781e-10,168.2092296076127,177.95214103783212,75.52181346695191
0.87,43240.93455519766,1003.1292203841651,2.3126234672922854e-05,2.565033865371526e-05,6.108986861521582e-05,1.8501548743625292e-05,0.001490729874003189,0.060195740857957085,3.978105973069651e-09,2.1697727877765313e-09,7.892960484380843e-10,168.2130869767357,177.9592114017127,75.52220956113733
0.88,43241.51353892651,1003.0745217482693,2.3125925023410395e-05,2.564962570898948e-05,6.109110526120053e-05,1.8501846023538126e-05,0.0014880390970497457,0.06018634375282066,3.980067423416064e-09,2.170834381846449e-09,7.9046276716233e-10,168.21675112865822,177.9659127818965,75.52258524326383
0.89,43242.071427057985,1003.0225602986883,2.3125626663996194e-05,2.5648951058109263e-05,6.109226562071844e-05,1.8502125413938044e-05,0.0014854875764287777,0.060177442700991936,3.981911189955708e-09,2.1718322763476e-09,7.915708848070164e-10,168.22020989589606,177.97220929997033,75.52293845831842
0.9,43242.62575873098,1002.9740621611691,2.3125330214206364e-05,2.5648332310353713e-05,6.109328925549178e-05,1.850237356093316e-05,0.0014831074150871359,0.060169216386454207,3.983549935954382e-09,2.1727191792985215e-09,7.926003356916757e-10,168.2233476114054,177.97780040534468,75.52325228838482
0.91,43243.171646533454,1002.9286362194985,2.312503828752265e-05,2.5647761419742415e-05,6.109420094460104e-05,1.850259597590775e-05,0.001480879427079813,0.06016157657993133,3.985019719180218e-09,2.1735146139171774e-09,7.935608431417671e-10,168.22621475330243,177.98281069966524,75.5235336663725
0.92,43243.83602253331,1002.8924663875912,2.3124683006357815e-05,2.5647381162331675e-05,6.10945246715662e-05,1.850268724384193e-05,0.001479084672177844,0.060156004868771276,3.985630973723793e-09,2.1738451940640957e-09,7.942864956090938e-10,168.22788508099413,177.9848663906536,75.52364915465527
0.93,43244.72020577583,1002.8704687987201,2.3124210198183648e-05,2.564730548810668e-05,6.109388108627612e-05,1.8502563353539325e-05,0.001477945098851931,0.060153679624289705,3.984834097233716e-09,2.1734133213088137e-09,7.946448957533652e-10,168.22762055583857,177.98207588360935,75.52349239031275
0.9400000000000001,43246.212198476496,1002.8818375821933,2.3123412413798142e-05,2.56479756181771e-05,6.109080272951997e-05,1.8501899522149524e-05,0.001478334507068163,0.06015919027070351,3.980504775062208e-09,2.1710687266276917e-09,7.94121870241662e-10,168.22256285972497,177.96711857959997,75.52265286753602
