Position,y_CO2,y_H2O,y_N2,y_O2
0.0,0.085393847533086,0.08178658566574185,0.7501803595110889,0.08263920729008323
0.01,0.08247881194657505,0.09572647028371456,0.7402494866790005,0.08154523109070996
0.02,0.07993676623937938,0.107288647502936,0.7321244068054338,0.08065017945225096
0.03,0.07765961618982237,0.117186033107079,0.725260313698381,0.07989403700471762
0.04,0.07558113152992398,0.12585395585049194,0.7193247338590962,0.07924017876048794
0.05,0.07365929350252612,0.13355883456781212,0.7141155340314594,0.07866633789820238
0.06,0.07185947117142855,0.14052307482489093,0.7094635721290045,0.07815388187467613
0.07,0.07016007670729861,0.14688291067630752,0.7052655780679095,0.07769143454848453
0.08,0.06854291266259095,0.15275235880486207,0.7014352405855467,0.07726948794700025
0.09,0.06699447984013496,0.1582163015241534,0.6979082597854206,0.07688095885029113
0.1,0.06550471656132205,0.16333654365478645,0.6946380269056665,0.07652071287822519
0.11,0.06406486890888019,0.16816738687529909,0.6915835138085177,0.07618423040730304
0.12,0.0626686553077591,0.17274717257462457,0.6887158419185144,0.07586833019910195
0.13,0.06131055345504609,0.17710952907778948,0.6860096941242264,0.07557022334293803
0.14,0.05998615992828815,0.18128139249320738,0.6834447736181237,0.07528767396038082
0.15,0.05869196785136484,0.18528392943604954,0.681005173005714,0.07501892970687178
0.16,0.057424845190696724,0.1891362882549917,0.6786764652424173,0.0747624013118942
0.17,0.056182411920123854,0.1928530204112803,0.6764476866430461,0.07451688102554975
0.18,0.05496253906150754,0.1964472147891348,0.6743089648335449,0.07428128131581278
0.19,0.05376348728294198,0.19992979503044425,0.6722520268467073,0.07405469083990655
0.2,0.05258384909982437,0.2033096971408098,0.6702700912033097,0.07383636255605615
0.21,0.051422362462573604,0.2065951313527648,0.6683568991762607,0.07362560700840082
0.22,0.050278075623267256,0.20979257246670613,0.6665074757557792,0.0734218761542474
0.23,0.04915014356325021,0.2129079141857648,0.6647172732293878,0.07322466902159719
0.24,0.04803789662679279,0.21594616531661842,0.6629823830123849,0.07303355504420396
0.25,0.04694082011958071,0.2189114871279979,0.6612995203734602,0.07284817237896134
0.26,0.04585846762164287,0.22180772420662193,0.6596656243399203,0.07266818383181496
0.27,0.04479054814578951,0.22463793538747395,0.6580782017125951,0.07249331475414145
0.28,0.04373682309183271,0.227404910258273,0.6565349546339181,0.07232331201597628
0.29,0.04269714461757306,0.23011101954413274,0.6550338807937005,0.07215795504459369
0.3,0.041671445700377764,0.23275822423876585,0.653573274156251,0.07199705590460537
0.31,0.04065969393162769,0.2353483315092831,0.6521515360692126,0.07184043848987653
0.32,0.03966193856689944,0.23788276045066717,0.6507673438838457,0.07168795709858765
0.33,0.03867825503583136,0.24036279608928282,0.6494194721397815,0.07153947673510444
0.34,0.03770876430132883,0.24278951732564671,0.648106840033915,0.07139487833910937
0.35000000000000003,0.03675362629377142,0.2451638005627943,0.646828514066357,0.07125405907707727
0.36,0.03581301687731657,0.24748644715567908,0.645583613985714,0.0711169219812904
0.37,0.03488714602017569,0.2497580763763642,0.644371392835752,0.07098338476770828
0.38,0.03397623415392683,0.2519792422922655,0.6431911529696371,0.07085337058417056
0.39,0.033080515924896164,0.25415041154970897,0.6420422626827428,0.0707268098426522
0.4,0.03220023517074904,0.2562719648342115,0.6409241594222131,0.07060364057282642
0.41000000000000003,0.03133563934564402,0.2583442520427498,0.6398363051110059,0.07048380350060039
0.42,0.03048697352894725,0.2603675658470252,0.6387782153581374,0.07036724526589028
0.43,0.02965448268154236,0.26234217250003944,0.6377494296765687,0.07025391514184967
0.44,0.028838402079603493,0.2642683252863509,0.6367495079845814,0.07014376464946429
0.45,0.028038953721475433,0.2661462627939441,0.6357780353990102,0.07003674808557028
0.46,0.02725635487592825,0.26797621909426605,0.6348346053653268,0.06993282066447908
0.47000000000000003,0.026490793109188247,0.26975844932890486,0.6339188191048268,0.06983193845708006
0.48,0.02574244907402517,0.2714932039531504,0.6330302882875387,0.06973405868528579
0.49,0.02501147717733739,0.27318076569315997,0.6321686191563437,0.06963913797315904
0.5,0.02429800373369258,0.2748214435088281,0.6313334196282918,0.06954713312918759
0.51,0.023602145558445295,0.2764155559579455,0.6305242975315422,0.06945800095206707
0.52,0.022923973450674925,0.27796348493984563,0.6297408450881419,0.06937169652133754
0.53,0.022263548060800966,0.2794656178038773,0.6289826587525446,0.06928817538277723
0.54,0.021620895716894142,0.2809223951993709,0.6282493178846873,0.06920739119904756
0.55,0.020996008420798407,0.2823343009140206,0.6275403939067838,0.06912929675839724
0.56,0.020388867314199966,0.28370183317812886,0.6268554550140766,0.06905384449359472
0.5700000000000001,0.019799403200652634,0.2850255656784055,0.6261940467759752,0.06898098434496666
0.58,0.019227536681409918,0.2863060795467482,0.6255557172454188,0.06891066652642312
0.59,0.018673154279152688,0.28754401048285494,0.624939996019228,0.0688428392187644
0.6,0.01813610992494482,0.28874003599421,0.6243464043925585,0.06877744968828674
0.61,0.017616248096159824,0.2898948463004761,0.6237744607254119,0.06871444487795235
0.62,0.017113368865783542,0.2910091969018022,0.623223664573189,0.06865376965922523
0.63,0.016627264343832368,0.29208384775589163,0.6226935186488705,0.06859536925140555
0.64,0.01615769907115273,0.29311960129002135,0.622183512243573,0.06853918739525285
0.65,0.01570441232600289,0.2941172891708111,0.6216931310662657,0.06848516743692033
0.66,0.015267137008058642,0.2950777504017515,0.621221859962718,0.06843325262747198
0.67,0.014845573880573677,0.2960018666890604,0.6207691742608699,0.06838338516949607
0.68,0.014439419095896546,0.2968905191065168,0.6203345540117181,0.06833550778586858
0.6900000000000001,0.014048350898268405,0.29774461297331284,0.6199174735577929,0.0682895625706259
0.7000000000000001,0.013672032047277813,0.29856506601716976,0.6195174100125098,0.06824549192304269
0.71,0.01331012249134187,0.29935279692730044,0.6191338421554238,0.06820323842593407
0.72,0.012962264246461738,0.3001087414105456,0.6187662495901047,0.0681627447528879
0.73,0.012628098113549454,0.3008338295111352,0.6184141181153613,0.06812395425995413
0.74,0.01230725686821741,0.30152899723694687,0.6180769353870792,0.06808681050775658
0.75,0.011999367297260722,0.30219517720585537,0.617754197509321,0.0680512579875629
0.76,0.011704056546438616,0.3028332974484872,0.6174454043948684,0.06801724161020582
0.77,0.011420946595903805,0.30344428067565504,0.6171500654014735,0.06798470732696771
0.78,0.011149660962156057,0.30402904017808563,0.616867696988338,0.06795360187142034
0.79,0.010889823309871512,0.3045884805360756,0.6165978233273002,0.06792387282675277
0.8,0.01064105887239654,0.30512349083737744,0.6163399811324308,0.06789546915779532
0.81,0.01040299555546671,0.3056349520651762,0.6160937120109534,0.06786834036840368
0.8200000000000001,0.010175265684350877,0.3061237218670354,0.6158585746091703,0.06784243783944348
0.8300000000000001,0.009957504954396902,0.3065906468122312,0.6156341345167199,0.06781771371665213
0.84,0.009749354911831742,0.30703655055162604,0.6154199726971942,0.06779412183934819
0.85,0.009550463885037934,0.3074622030958272,0.6152157123226386,0.0677716206964963
0.86,0.009360483953995392,0.307868413503466,0.615020938012408,0.06775016453013062
0.87,0.009179079165616203,0.30825566623386524,0.6148355159962775,0.0677297386042411
0.88,0.009005917248314114,0.30862450212925563,0.6146592583996975,0.06771032222273289
0.89,0.008840677984122788,0.30897481152696293,0.6144925524470154,0.06769195804189888
0.9,0.008683070078920425,0.30930207413563926,0.614339732278616,0.0676751235068243
0.91,0.008532770531911546,0.3096088384941039,0.6141987931926631,0.06765959778132152
0.92,0.008389654523804234,0.3098561360479529,0.6141049493967745,0.06764926003146843
0.93,0.008253536613289264,0.31001298346090184,0.6140862768460704,0.06764720307973848
0.9400000000000001,0.0081245986637736,0.309958312327175,0.6142516667259041,0.06766542228314733
0.9500000000000001,0.00800529213565436,0.3089663056560713,0.6152527062890409,0.0677756959192334
0.96,0.007899743972460125,0.3056900823060228,0.6182989106179487,0.0681112631035684
0.97,0.007819040205250252,0.29599392026057186,0.6271056353907645,0.06908140414341347
0.98,0.007770650361310473,0.2711185609055937,0.6495562451983895,0.0715545435347063
0.99,0.007725832401070971,0.22401427628603018,0.6920268260227546,0.07623306529014431
1.0,0.007621295109132517,0.16494644229691494,0.7453276279374413,0.08210463465651129
