0,1,2,3,4,5,6
1.0044310061102648,0.9175052900999712,0.8708565131911672,0.18534871819420173,0.8093280382968225,0.791875,1.0
0.9952091803578996,0.9212920527745772,0.8524128616864368,0.21985033367394471,0.8142652489351722,0.8019982142514221,1.0
0.9866574820001369,0.9245066855983286,0.8353094649709114,0.24913921051256838,0.8182446985833169,0.8091814867426432,1.0
0.9786000097128859,0.9273118936451581,0.819194520396409,0.27469777271701584,0.8215676648350901,0.8145950552505663,1.0
0.9709269091582968,0.9298091721942473,0.8038483192872311,0.2974507550531628,0.8244123998672663,0.8188450904698161,1.0
0.9635643216268271,0.9320605766622441,0.7891231442242918,0.3179635513171327,0.8268850846108878,0.8222728393758846,1.0
0.9564473672707416,0.9341210688713267,0.7748892355121209,0.33673692477766415,0.8290780477246218,0.8251605354054132,1.0
0.9495364146537875,0.9360237166803318,0.7610673302782122,0.3540721603708199,0.8310429146147839,0.8276327781166967,1.0
0.9427953420285002,0.9377973191976167,0.7475851850276379,0.3702316499727493,0.8328248664691266,0.8298026529019397,1.0
0.9361974442725776,0.9394635385464325,0.7343893895157926,0.38541275959529364,0.834456461777688,0.8317387166884818,1.0
0.9297223439319356,0.9410381011903124,0.7214391888345087,0.39975877479508864,0.8359608338075097,0.8334863054289666,1.0
0.9233515986334138,0.9425352952684526,0.7086976982374648,0.41339987639592074,0.8373588379280249,0.8350848080793576,1.0
0.917072289996568,0.9439650345409693,0.6961390809637733,0.4264263897677389,0.838664541562426,0.8365573376658846,1.0
0.9108725199369191,0.9453362293629292,0.6837395408444759,0.4389194981455963,0.8398905924295301,0.8379250511863512,1.0
0.9047429542365125,0.9466560359155475,0.6714804094436626,0.4509444022916747,0.8410470136232363,0.8392032648434842,1.0
0.8986762023550766,0.947930037855414,0.6593469056807905,0.46255197552156785,0.8421415864294296,0.8404036140993965,1.0
0.8926655298206431,0.9491634054563068,0.6473255606119237,0.4737893247741483,0.8431815033730492,0.8415366182077784,1.0
0.8867061624911052,0.950359988612879,0.635406825952848,0.48469152686736133,0.8441721065166619,0.8426096630911678,1.0
0.8807937462071448,0.9515233084054261,0.6235819933849273,0.495290662755013,0.845118294349992,0.8436296022324709,1.0
0.8749249729843983,0.952656294784164,0.6118444469394341,0.5056134275390693,0.8460241560966186,0.8446018948025728,1.0
0.8690973966417797,0.9537613140630096,0.6001892942541968,0.5156813809685515,0.8468930280229514,0.8455309937949985,1.0
0.8633088784716076,0.9548405777109669,0.5886122579138527,0.5255146719832745,0.8477280411420716,0.8464210169294467,1.0
0.85755823751385,0.9558957810708935,0.5771109759983375,0.5351287470403825,0.8485316509201417,0.8472751098072404,1.0
0.851844517263257,0.9569284829615673,0.5656835354971514,0.5445378087109664,0.8493061377132763,0.8480962240780295,1.0
0.8461673182339424,0.957939992397253,0.5543291374385223,0.5537537835694352,0.8500534635564617,0.8488868228195692,1.0
0.840526723905652,0.9589313697455446,0.5430479487819414,0.5627863327427594,0.8507752775223947,0.8496489898256806,1.0
0.8349229942940628,0.9599036049854293,0.5318404895587631,0.5716444760394856,0.8514731418063696,0.8503846766982491,1.0
0.8293569498348029,0.9608574471451367,0.520708400640243,0.5803350379390432,0.8521483231354418,0.8510954417822735,1.0
0.8238295475868547,0.9617935792956259,0.5096535961443468,0.5888642419768338,0.8528020080732499,0.851782758693051,1.0
0.8183420777973546,0.9627125625731928,0.4986786565653467,0.5972372007279984,0.8534352379641611,0.8524478900867112,1.0
