Position,Tl,Hl_CO2,Hl_MEA,Hl_H2O,Hl_T,Fl_T,Hlf,Hl_CO2_trn,Hl_H2O_trn,Hl_trn,ql,Hl_flux,dHlf_dz,dTl_dz,dHl_dT
0.2,338.7572112091806,-83999.99999,-51074.32018541293,-46931.55464557815,-48782.164701183356,91.41469260006664,-4459406.590524498,-32523.599458242865,70028.91769606924,-1414.9547086114887,-4258.0313357990935,-5672.9860444105825,5672.9860444105825,34.05918645984194,83.2082828522486
0.21,339.09121645682865,-83999.99999,-51015.64184010186,-46906.36744456044,-48743.66200590942,91.48003814651844,-4459072.059701595,-32308.553577969207,68397.54867948517,-1385.1462416660288,-4094.975224871504,-5480.121466537533,5480.121466537533,32.756289919142226,83.23404522175628
0.22,339.41266036805666,-83999.99999,-50959.14322218891,-46882.12632960329,-48706.3050591606,91.54356225820139,-4458748.669550218,-32099.717690918875,66873.82152772804,-1357.0648608397187,-3945.1034343877386,-5302.168295227457,5302.168295227457,31.54841320963896,83.25939270754712
0.23,339.7224550853105,-83999.99999,-50904.666995683714,-46858.76262817661,-48670.01395763786,91.60538893223428,-4458435.5579266865,-31894.359877520976,65442.83390483508,-1330.486568638109,-3806.4462019838356,-5136.932770621945,5136.932770621945,30.423838289637786,83.28434827578252
0.24,340.0213854225847,-83999.99999,-50852.07783210202,-46836.217256753174,-48634.72065362426,91.66562390984325,-4458132.012395407,-31690.045271601215,64091.3777949883,-1305.2024164960162,-3677.5424842635534,-4982.74490075957,4982.74490075957,29.37242886618967,83.3089303848519
0.25,340.31011100895785,-83999.99999,-50801.2621060436,-46814.44056174765,-48600.36866179906,91.72435447509,-4457837.442754912,-31484.65087617321,62806.42303149011,-1280.9785352579747,-3557.1193025303496,-4838.097837788324,4838.097837788324,28.38413289265208,83.33315324137104
0.26,340.5892567225478,-83999.99999,-50752.11203455283,-46793.38550066503,-48566.90476647284,91.78166284631419,-4457551.2787654605,-31276.141260153054,61579.39370460294,-1257.6950963838563,-3444.030726153525,-4701.725822537381,4701.725822537381,27.452563771389386,83.35702994862464
0.27,340.8593292541767,-83999.99999,-50704.54040523323,-46773.01393670563,-48534.286840167566,91.83761372557315,-4457273.087273478,-31062.782004009667,60400.257095288776,-1235.1651508189748,-3337.4250545623477,-4572.590205381322,4572.590205381322,26.570175964457047,83.38056916728605
0.28,341.12080322929995,-83999.99999,-50658.46545196284,-46753.290144317776,-48502.47573371552,91.89226695292147,-4457002.448000182,-30842.94147428332,59261.80719891319,-1213.2733165258992,-3236.454387255474,-4449.727703781373,4449.727703781373,25.7316524998632,83.40377857957859
0.29,341.37409518566443,-83999.99999,-50613.815464600826,-46734.18277297271,-48471.437837999154,91.94567370252396,-4456739.007344844,-30615.15484266921,58157.57368701947,-1191.912277589464,-3140.4695361666304,-4332.381813756095,4332.381813756095,24.932312014069538,83.42666357014332
0.3,341.6195625774088,-83999.99999,-50570.52899299106,-46715.664923363685,-48441.14510606292,91.9978761577021,-4456482.468404854,-30378.14098104541,57081.016393434285,-1170.959347747215,-3048.8849651636087,-4219.844312910824,4219.844312910824,24.167337854964664,83.44922732233579
0.31,341.857546425918,-83999.99999,-50528.54734828943,-46697.71093070533,-48411.57107048284,92.04891402278774,-4456232.543174953,-30130.70303252224,56027.8503416078,-1150.3529564979603,-2961.171225373194,-4111.524181871155,4111.524181871155,23.433722144504006,83.47147244203566
0.32,342.0883306744522,-83999.99999,-50487.82178844758,-46680.29943165276,-48382.6947116311,92.09881830667224,-4455989.009433704,-29871.835013281318,54992.96851956742,-1129.9949200755132,-2876.921746709581,-4006.916666785094,4006.916666785094,22.727751069781274,83.49339922114682
0.33,342.3121833791552,-83999.99999,-50448.30626855988,-46663.41025740248,-48354.496499251065,92.14761756475045,-4455751.650949052,-29600.631189223353,53972.739326810704,-1109.8261531267199,-2795.72933163404,-3905.55548476076,3905.55548476076,22.04682928341765,83.51500744651214
0.34,342.5293443228335,-83999.99999,-50409.959637872715,-46647.0253685751,-48326.959626755124,92.19533606867566,-4455520.283966009,-29316.320110563076,52963.94355473893,-1089.793134154353,-2717.2803743443937,-3807.073508498747,3807.073508498747,21.388668021803127,83.53629574246649
0.35000000000000003,342.74002379773754,-83999.99999,-50372.745867097176,-46631.12894753299,-48300.070064855405,92.2419935786439,-4455294.7527704425,-29018.277119856335,51963.296875776,-1069.833159376592,-2641.2874143682525,-3711.1205737448445,3711.1205737448445,20.75083787808142,83.55726163693127
0.36,342.94442416386676,-83999.99999,-50336.630250440234,-46615.705772122,-48273.814540422514,92.28760866986377,-4455074.905308093,-28705.97495027442,50968.82752414342,-1049.9203467535226,-2567.492237196162,-3617.4125839496846,3617.4125839496846,20.131916117063906,83.57790240093594
0.37,343.14271964279357,-83999.99999,-50301.58298281458,-46600.74274059225,-48248.18241592227,92.33219572762044,-4454860.62232887,-28379.04035575984,49978.080386009504,-1030.0070528089618,-2495.6969094841656,-3525.7039622931275,3525.7039622931275,19.53002196527247,83.59821425865177
0.38,343.33507645958565,-83999.99999,-50267.575608527215,-46586.227352065944,-48223.1637769613,92.37576794629138,-4454651.786696581,-28037.207707665788,48989.49623933906,-1010.0700377404139,-2425.7021947548847,-3435.7722324952983,3435.7722324952983,18.943912444705575,83.61819323668492
0.39,343.52164753885137,-83999.99999,-50234.581963932615,-46572.14810695051,-48198.74991817745,92.4183366658454,-4454448.296811012,-27680.335683581772,48001.78897785454,-990.0903074059462,-2357.3597875373116,-3347.4500949432577,3347.4500949432577,18.372508525261246,83.6378349518236
0.4,343.7025712755557,-83999.99999,-50202.578400452454,-46558.4945999125,-48174.93340303589,92.45991119723985,-4454250.064377642,-27308.413770964893,47013.61694481599,-970.0425598747406,-2290.532730910238,-3260.5752907849787,3260.5752907849787,17.814595443845842,83.65713466587296
0.41000000000000003,343.87798264436054,-83999.99999,-50171.541824176325,-46545.25668168326,-48151.70707715493,92.50050043763487,-4454057.001563236,-26921.53412196753,46024.52590053518,-949.9270616392477,-2225.1016931596223,-3175.02875479887,3175.02875479887,17.269604917359477,83.67608762223253
0.42,344.04800372814327,-83999.99999,-50141.45137503222,-46532.425173965756,-48129.064809310396,92.54011175087126,-4453869.03591851,-26519.91778763754,45033.70305549923,-929.7283200621663,-2160.97980309677,-3090.7081231589364,3090.7081231589364,16.736607001666243,83.6946889195728
0.43,344.21275275034276,-83999.99999,-50112.28683225233,-46519.9911879173,-48107.000754238754,92.57875204677411,-4453686.094540644,-26103.889541518554,44040.96434519578,-909.4484400412143,-2098.0781368550856,-3007.5265768963,3007.5265768963,16.21509381910556,83.71293368381345
0.44,344.372342827626,-83999.99999,-50084.0288376938,-46507.94621837273,-48085.50936401407,92.6164278917215,-4453508.110648908,-25673.880056302158,43046.306805413056,-889.0924847363258,-2036.3387775228966,-2925.4312622592224,2925.4312622592224,15.704644296953932,83.73081719023314
0.45,344.52688048633235,-83999.99999,-50056.659161191266,-46496.28225591095,-48064.58547828562,92.65314530852001,-4453335.022513378,-25230.426274330104,42049.63375887591,-868.6594287306965,-1975.706782647471,-2844.3662113781675,2844.3662113781675,15.204682398410261,83.74833489564521
0.46,344.6764713448091,-83999.99999,-50030.15969657499,-46484.99135805839,-48044.22392809856,92.68891039612438,-4453166.766722863,-24774.153870466555,41051.53559382663,-848.1687706953801,-1916.1391230013642,-2764.307893696744,2764.307893696744,14.715121814948315,83.76548241818674
0.47000000000000003,344.8212163140703,-83999.99999,-50004.51313643952,-46474.06593611321,-48024.419609676195,92.72372934001287,-4453003.285598822,-24305.77990168552,40052.23356655144,-827.62521684963,-1857.6101315599299,-2685.2353484095597,2685.2353484095597,14.235523563406991,83.78225587805079
0.48,344.96121457234347,-83999.99999,-49979.70244709664,-46463.498530697245,-48005.16745697187,92.75760829987595,-4452844.519343749,-23826.101993273664,39052.43606410602,-807.0477231526345,-1800.0907427770928,-2607.1384659297273,2607.1384659297273,13.76577274252884,83.79865157770965
0.49,345.0965645641332,-83999.99999,-49955.710692993875,-46453.28173639232,-47986.462164455384,92.79055400592152,-4452690.409024007,-23335.987276430093,38052.94772702603,-786.4567094187614,-1743.5721843587735,-2530.028893777535,2530.028893777535,13.305792839357531,83.8146663542291
0.5,345.22736211639307,-83999.99999,-49932.52137203684,-46443.40834398628,-47968.29832663808,92.82257348301471,-4452540.896279535,-22836.36833529282,37054.403470606354,-765.865143918529,-1688.0425492359245,-2453.9076931544537,2453.9076931544537,12.85531877340995,83.8302975744949
0.51,345.3537034225978,-83999.99999,-49910.117887966066,-46433.871115267495,-47950.670368385574,92.85367411135678,-4452395.919807166,-22328.23363459721,36058.01436280469,-745.3041215056153,-1633.4985397255723,-2378.802661231188,2378.802661231188,12.414508392885153,83.84554287905206
0.52,345.4756838734033,-83999.99999,-49888.48375880336,-46424.66287133071,-47933.572279258995,92.88386421873653,-4452255.419105686,-21812.61158222097,35064.55263211208,-724.7887338749329,-1579.9447170650446,-2304.7334509399775,2304.7334509399775,11.983144794386575,83.86040079285598
0.53,345.5933980535625,-83999.99999,-49867.60261859896,-46415.776492852296,-47916.99796916421,92.91315231386278,-4452119.3307320075,-21290.572761006162,34075.180707193314,-704.346256892552,-1527.3807449238632,-2231.7270018164154,2231.7270018164154,11.561285931799304,83.87487010319037
0.54,345.7069416919497,-83999.99999,-49847.45787259774,-46407.204772918485,-47900.94086051724,92.94154790396611,-4451987.589632811,-20763.209112482702,33091.07812045175,-684.0039375340589,-1475.8200047928015,-2159.8239423268606,2159.8239423268606,11.148997610196707,83.88895032469472
0.55,345.81640944436674,-83999.99999,-49828.03309155981,-46398.94058444,-47885.39407476047,92.96906113923905,-4451860.129412961,-20231.628601699023,32113.17430427449,-663.7798833191273,-1425.2683758165824,-2089.0482591357095,2089.0482591357095,10.74612879746465,83.90264165351253
0.56,345.92189676275746,-83999.99999,-49809.311681148974,-46390.97673907791,-47870.35050715181,92.99570262491171,-4451736.880313382,-19696.95334853716,31142.89002419074,-643.7086305935511,-1375.7380918368847,-2019.4467224304358,2019.4467224304358,10.352914007217368,83.91594459689298
0.5700000000000001,346.0234994753948,-83999.99999,-49791.27695732455,-46383.30601896988,-47855.802465995774,93.02148417135375,-4451617.771598058,-19160.29248906423,30181.144319753643,-623.8075109484013,-1327.2431565245497,-1951.0506674729509,1951.0506674729509,9.969200589169043,83.92886065855565
0.58,346.1213128250356,-83999.99999,-49773.91231802024,-46375.92124938364,-47841.74215580466,93.04641781292948,-4451502.729527442,-18622.755624632195,29229.163899527164,-604.1042647987522,-1279.7916225248562,-1883.8958873236083,1883.8958873236083,9.595076518253011,83.94139161183293
0.59,346.2154334443551,-83999.99999,-49757.20089338793,-46368.81514961207,-47828.16126908331,93.07051661837568,-4451391.67822057,-18085.428170887782,28288.131147680077,-584.6254496291515,-1233.4009028869557,-1818.0263525161072,1818.0263525161072,9.230621247579522,83.95353996342772
0.6,346.30595702778265,-83999.99999,-49741.12596000371,-46361.98050878249,-47815.05119874739,93.0937942900747,-4451284.540265579,-17549.367794149926,27358.926178607602,-565.3874890452194,-1188.078562934871,-1753.4660519800902,1753.4660519800902,8.875688929224607,83.96530887567712
0.61,346.3929799569273,-83999.99999,-49725.67065318296,-46355.41006317568,-47802.40313250256,93.11626494648664,-4451181.2351648705,-17015.608993412698,26442.838290801144,-546.4213477047413,-1143.836840520299,-1690.2581882250402,1690.2581882250402,8.530481376857914,83.97670179285905
0.62,346.47659859844197,-83999.99999,-49710.81809250057,-46349.09654927335,-47790.20776043276,93.1379437385886,-4451081.681646647,-16485.133914288803,25540.63955411794,-527.7408572239476,-1100.686349728465,-1628.4272069524127,1628.4272069524127,8.194829979718751,83.98772304211465
0.63,346.5569086037329,-83999.99999,-49696.551507057455,-46343.03275667125,-47778.4557024294,93.1588459797373,-4450985.795932321,-15958.89234869949,24653.33577042756,-509.36846621329175,-1058.6314931883203,-1567.9999594016122,1567.9999594016122,7.868773225940573,83.99837717183247
0.64,346.63400635206926,-83999.99999,-49682.85397998075,-46337.2114191559,-47767.13718769097,93.1789877897389,-4450893.492762639,-15437.77952321841,23781.8542753508,-491.32483925214876,-1017.6831375479892,-1509.0079768001378,1509.0079768001378,7.552335702378804,84.00866932876548
0.65,346.7079867686204,-83999.99999,-49669.708836877864,-46331.62537949159,-47756.24226466249,93.1983856994134,-4450804.6861366425,-14922.635851397257,22926.811788905903,-473.62065904498024,-977.8419719003598,-1451.4626309453402,1451.4626309453402,7.245331438685607,84.01860516595583
0.66,346.7789450896877,-83999.99999,-49657.09933305347,-46326.26745617366,-47745.76084244437,93.2170565335455,-4450719.28768728,-14414.254906976548,22089.15242590493,-456.27889266448176,-939.1121001993444,-1395.390992863826,1395.390992863826,6.947874347312272,84.02819054564858
0.67,346.8469754828071,-83999.99999,-49645.008899482506,-46321.13054765725,-47735.682548529156,93.23501774446956,-4450637.209456482,-13913.360208207325,21269.343587649113,-439.30697978887497,-901.494737930252,-1340.8017177191268,1340.8017177191268,6.659753566561869,84.03743196104733
0.68,346.91217116933996,-83999.99999,-49633.42112184189,-46316.207623139846,-47725.996998650866,93.25228683827098,-4450558.36176065,-13420.62533166852,20468.023644311972,-422.71920319376835,-864.985403106337,-1287.7046063001053,1287.7046063001053,6.380929429542613,84.04633604895237
0.6900000000000001,346.97462511642357,-83999.99999,-49622.31961828474,-46311.49167034865,-47716.693603947206,93.26888177857654,-4450482.654611112,-12936.65856322142,19685.745747617006,-406.52800650465747,-829.5842340650612,-1236.1122405697188,1236.1122405697188,6.111350065362585,84.05490983733117
0.7000000000000001,347.0344281921443,-83999.99999,-49611.68836810283,-46306.97583488106,-47707.761754597595,93.28482063995693,-4450409.998411434,-12462.005692664643,18922.78379107987,-390.7370296531996,-795.2823842819093,-1186.019413935109,1186.019413935109,5.850785085432536,84.063160656729
0.71,347.0916711440833,-83999.99999,-49601.51136075812,-46302.65327083872,-47699.19078115378,93.30012164136461,-4450340.302076305,-11997.157647923377,18179.66302123542,-375.3597644780404,-762.073517788324,-1137.4332822663644,1137.4332822663644,5.599248904799345,84.07109595834531
0.72,347.1464425593204,-83999.99999,-49591.7729592314,-46298.51729490606,-47690.969976461296,93.31480316965711,-4450273.476323512,-11542.53781067298,17456.51307212139,-360.3968661351569,-729.9485652460926,-1090.3454313812495,1090.3454313812495,5.3564939560754645,84.07872352960308
0.73,347.19882989047096,-83999.99999,-49582.457718308884,-46294.56130890693,-47683.08868002383,93.3288835550021,-4450209.430960783,-11098.516643165725,16753.58533377805,-345.85420907387925,-698.8937776242327,-1044.747986698112,1044.747986698112,5.122407706258472,84.08605121995602
0.74,347.2489194282818,-83999.99999,-49573.550390086595,-46290.778801905966,-47675.536212419596,93.34238123398744,-4450148.076674444,-10665.404794491658,16071.058745723485,-331.73614898195615,-668.8989055195265,-1000.6350545014826,1000.6350545014826,4.8968703607358925,84.0930870556297
0.75,347.2967948776952,-83999.99999,-49565.03617781599,-46287.163457769195,-47668.3020196952,93.35531447599956,-4450089.32558557,-10243.457603976492,15408.88807853191,-318.0399997558725,-639.9466984493531,-957.9866982052256,957.9866982052256,4.679623224070923,84.0998391667058
0.76,347.34253946558204,-83999.99999,-49556.90036168309,-46283.70899602929,-47661.37555959271,93.36770155901466,-4450033.089140167,-9832.879531917948,14767.214447332006,-304.77060374514025,-612.0217925398492,-916.7923962849895,916.7923962849895,4.4705969981293485,84.10631572202439
0.77,347.38623345670254,-83999.99999,-49549.128741144246,-46280.40935949896,-47654.74645921361,93.37956053409276,-4449979.28172498,-9433.822772500669,14145.880275674836,-291.923031215112,-585.1069304709407,-877.0299616860527,877.0299616860527,4.269525989404497,84.11252496156519
0.78,347.42795589292626,-83999.99999,-49541.70732616371,-46277.25858296093,-47648.40443666789,93.39090930981058,-4449927.817502027,-9046.393391595791,13544.813821501857,-279.4962035337406,-559.1813695947671,-838.6775731285077,838.6775731285077,4.076246452310718,84.11847511903031
0.79,347.46778400679887,-83999.99999,-49534.62244201739,-46274.25083747962,-47642.3393384952,93.40176561872995,-4449878.612422126,-8670.652145168038,12963.891762183623,-267.48796872114195,-534.2271468564265,-801.7151155775684,801.7151155775684,3.890591916078558,84.12417442628121
0.8,347.50579216579933,-83999.99999,-49527.86091759732,-46271.38051015537,-47636.541246414534,93.41214681421941,-4449831.584631693,-8306.619329188141,12402.821399688904,-255.89076800683617,-510.2211563494746,-766.1119243563107,766.1119243563107,3.7122901660312,84.12963105995546
0.81,347.54205410590487,-83999.99999,-49521.40968854337,-46268.64203547372,-47631.00029901233,93.42207016976444,-4449786.652190401,-7954.274571135899,11861.454807100601,-244.70293269972126,-487.14215944852407,-731.8450921482454,731.8450921482454,3.5412172197925993,84.13485317460423
0.8200000000000001,347.576639711874,-83999.99999,-49515.25637046843,-46266.0301384781,-47625.70698680926,93.43155238161765,-4449743.737049643,-7613.565639030497,11339.374940962996,-233.91361626170567,-464.965523470974,-698.8791397326797,698.8791397326797,3.377059057343093,84.13984878645084
0.8300000000000001,347.60961776000266,-83999.99999,-49509.388771436534,-46263.53962766208,-47620.651908378946,93.44060996754148,-4449702.761370896,-7284.405054728298,10836.23850633347,-223.51520805099418,-443.6647833158959,-667.17999136689,667.17999136689,3.2195866088755065,84.1446258602543
0.84,347.6410538400895,-83999.99999,-49503.79526206542,-46261.16555192285,-47615.82597513283,93.44925891935542,-4449663.650209157,-6966.678253441923,10351.535068982454,-213.49448341592648,-423.2103384536088,-636.7048218695353,636.7048218695353,3.0684578943736693,84.14919220874907
0.85,347.67100356559206,-83999.99999,-49498.465984149065,-46258.90371336163,-47611.22100511383,93.45751361046567,-4449626.335096315,-6660.256236183138,9883.69726665502,-203.80021213527203,-403.5321036488827,-607.3323157841547,607.3323157841547,2.922476431853241,84.15355530973312
0.86,347.69953310786264,-83999.99999,-49493.38919717508,-46256.74911653542,-47606.82793151527,93.46539005217025,-4449590.741765628,-6364.964897593883,9432.749259527265,-194.43935424426516,-384.6205110286471,-579.0598652729122,579.0598652729122,2.7817856757692394,84.1577228559117
0.87,347.7266374906677,-83999.99999,-49488.565818405244,-46254.702139025816,-47602.64390096482,93.47289293490877,-4449556.836773472,-6080.709924040356,8989.608585103231,-185.08799474703412,-366.111759474875,-551.1997542219091,551.1997542219091,2.6390007702462066,84.16170062620235
0.88,347.75232616444464,-83999.99999,-49483.994196203814,-46252.76206879668,-47598.66484709608,93.48002918690632,-4449524.579164313,-5807.348223589507,8547.233043000253,-175.49617808129807,-347.72197778252587,-523.218155863824,523.218155863824,2.4884511038770842,84.16549470006154
0.89,347.7764617975138,-83999.99999,-49479.69880024942,-46250.939279128754,-47594.899418837944,93.48678248257869,-4449494.0092491135,-5544.917593444958,8079.291273526292,-164.7116812588951,-328.4103066278209,-493.121987886716,493.121987886716,2.3085104671534675,84.1691074008739
0.9,347.79789259695394,-83999.99999,-49475.88465361544,-46249.32075881904,-47591.443676844865,93.49297648190901,-4449465.724419354,-5294.80126214838,7424.315067449324,-146.8604140822278,-301.8328997711215,-448.6933138533493,448.6933138533493,1.9657114207372581,84.17251594141054
0.91,347.817096446149,-83999.99999,-49472.46674666819,-46247.87041896985,-47588.25342148929,93.4986916577315,-4449439.433185813,-5056.1247992592325,6637.623901973459,-123.95586887761088,-270.18402777937337,-394.13989665698426,394.13989665698426,1.5061435962549738,84.17573756669944
0.92,347.82497547068004,-83999.99999,-49471.06440763819,-46247.27536674047,-47586.10899537878,93.50249854238211,-4449420.086978041,-4840.742030673188,4495.7874535854235,-51.425799952617524,-185.4603393086901,-236.88613926130762,236.88613926130762,-0.08238068456793306,84.17855356306218
0.93,347.8142800264332,-83999.99999,-49472.968019930544,-46248.08312488094,-47585.63168961514,93.50325615529029,-4449411.509185383,-4657.645782110213,22.18584227580719,106.32172609809915,-9.095118198232372,97.22660789986678,-97.22660789986678,-3.6076072679526656,84.18079104861339
0.9400000000000001,347.7569482736992,-83999.99999,-49483.17161552469,-46252.41299500021,-47589.23479998088,93.4965472925918,-4449429.142094667,-4542.666804401493,-10522.582578170386,485.33930048893774,405.7137977951517,891.0530982840894,-891.0530982840894,-12.16381792097558,84.18176492096231
0.9500000000000001,347.4854942071619,-83999.99999,-49531.471903447935,-46272.913388517234,-47611.334879188005,93.45601818196144,-4449565.778136849,-4710.016309012021,-49098.83176333779,1881.3447310457223,1929.3109922878164,3810.655723333539,-3810.655723333539,-43.9458757263573,84.17737287952713
0.96,346.6926970046705,-83999.99999,-49672.42570152165,-46332.77987013783,-47678.37405121839,93.33349374234078,-4449989.226154374,-5537.302963493546,-152703.8165855414,5602.284019809554,6114.746897263206,11717.03091707276,-11717.03091707276,-129.82217548483823,84.16021594016152
0.97,344.4564603735672,-83999.99999,-50069.131813017884,-46501.59735925341,-47869.678178341346,92.98596482521542,-4451208.21128563,-8077.38741076292,-412045.3810015118,14645.165284649678,17297.510919532124,31942.6762041818,-31942.6762041818,-346.811321396125,84.10888848824905
0.98,338.9444724895145,-83999.99999,-51041.425481860686,-46917.43349822573,-48342.54989710236,92.14265650796688,-4454410.969887952,-13650.483717037467,-888473.6960957731,29677.28177450144,41692.97886618975,71370.26064069118,-71370.26064069118,-754.7736527412989,83.98607112855356
0.99,329.2121800830471,-83999.99999,-52739.163393607865,-47650.89313318749,-49177.38620785845,90.69700299558194,-4460241.544209028,-19435.21927446994,-1269739.5710879208,37093.17957312911,74277.03967661808,111370.2192497472,-111370.2192497472,-1105.7249573798167,83.79310276912389
1.0,318.15,-83999.99999,-54639.89720334,-48483.84988550261,-50125.415694422845,89.11583031862465,-4466968.039674711,-20317.364752707643,-1180423.2706514827,27456.543496760976,93046.2177324177,120502.76122917868,-120502.76122917868,-1063.8639304241628,83.61672191159087
