Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.0,1948.576502160016,4718.941914849426,36488.81742938845,0.548506341979208,1309.3032900439282,44792.01970361138,2582.812147795047,1959.642256981209,289.18505107482315,166.97042300307274,1.5575078064369296e-05,0.044009307947196145
0.01,1924.3445835248879,4703.441528960943,36519.065373528945,0.5926664145399043,1340.302376439967,44724.33504473191,2528.091912095778,1947.4116221013103,282.26051588838476,149.1874613580359,1.6594043156701222e-05,0.04486798405431174
0.02,1902.6217247995703,4690.653136377971,36546.850355919596,0.6249112470518542,1368.64510476238,44664.39280139542,2481.982688332912,1934.6804766423418,275.40372170418766,135.9263969416698,1.737513257192006e-05,0.04571347817550194
0.03,1882.7086244369902,4679.7772035325925,36572.74748498076,0.6482773966145952,1395.1287823908972,44609.86414750103,2441.665739960624,1921.8494242365855,268.7240358518015,125.52287486945,1.7982201378981265e-05,0.046548115537817986
0.04,1864.1729021255733,4670.323180428276,36597.1562383894,0.6648107693897655,1420.2253107716879,44559.351115567726,2405.518635582241,1909.0830894326034,262.2613514865544,117.06341961854268,1.845638360272e-05,0.04737388238123318
0.05,1846.7378243491357,4661.9951222141335,36620.353617198176,0.6757988000452618,1444.2406197729322,44511.99163080758,2372.5570840813107,1896.4561067593975,256.02098852685975,110.01590716470533,1.8822749421120925e-05,0.04819328839168789
0.06,1830.1629214107193,4654.531326231288,36642.55134009354,0.6825577043521883,1467.424867359509,44466.989075306585,2342.0080838692074,1883.9723437564564,250.0003150911327,103.99321808872028,1.9106505401656943e-05,0.04900795068351714
0.07,1814.3028387791564,4647.7786510760725,36663.91771043055,0.6858341790994219,1489.929160494072,44423.91716926601,2313.4071300607875,1871.6367411646927,244.189351222649,98.76561877452232,1.932144683142182e-05,0.049819445848333956
0.08,1799.0290887550298,4641.603496267423,36684.5845735107,0.6863332382721151,1511.8848154941622,44382.376496638964,2286.3732416961147,1859.4329321557507,238.57626699011408,94.15671645739297,1.948064823095729e-05,0.05062911611253855
0.09,1784.2465148990811,4635.906701588072,36704.65922868174,0.6845854162466716,1533.386420061682,44342.084215971336,2260.6310934482967,1847.3450999134636,233.14960633627865,90.04248439665112,1.9593801927434055e-05,0.051437999054126264
0.1,1769.8841977260802,4630.61702816555,36724.22605557478,0.6809774031181142,1554.5052705529208,44302.83762437751,2235.9794240250712,1835.360379405077,227.89799219886905,86.33441251150778,1.9667855065321597e-05,0.05224706596484173
0.11,1755.8784649425434,4625.669804839505,36743.356823252136,0.6758683822628183,1575.303533009733,44264.449020844855,2212.246020279434,1823.4611425224648,222.81088351533046,82.96047842544706,1.970935634028316e-05,0.0530571001013388
0.12,1742.184714235322,4621.020647682953,36762.10716834439,0.6695085970330842,1595.82464614217,44226.79624722636,2189.3090315712598,1811.6371699027711,217.8790186248954,79.86949700667012,1.9722746752969826e-05,0.053868752998958117
0.13,1728.7625989151431,4616.62968033602,36780.524782022396,0.662124660700715,1616.1075424542637,44189.76556999912,2167.062564494318,1799.8763451643022,213.093693070791,77.01893168189011,1.9712117633061607e-05,0.05468260756270959
0.14,1715.580136122001,4612.464967372407,36798.64850973925,0.6539007795843832,1636.1822136359997,44153.26932227566,2145.422963626864,1788.169321760239,208.4473462803912,74.37540807723498,1.9680782407203487e-05,0.055499112547204896
0.15,1702.6120728601888,4608.501661180269,36816.50967303116,0.6449829564313558,1656.0721924496008,44117.240564897715,2124.324160460855,1776.5093384929226,203.9331846210257,71.91266916214471,1.9631348878734223e-05,0.05631865396676179
0.16,1689.835391441696,4604.716721986227,36834.13569249726,0.6355055092667363,1675.7982757197497,44081.61698064832,2103.7075408041615,1764.8891363510218,199.54500167325446,69.6081403997465,1.9566271211789777e-05,0.05714154666374437
0.17,1677.2332131257858,4601.092965327358,36851.547668745065,0.6255724461175028,1695.3750050423632,44046.35591830189,2083.5287698140532,1753.3049112424353,195.27747883308115,67.44421560703202,1.9487422188880866e-05,0.057968011894748275
0.18,1664.7901932008824,4597.614647078889,36868.7640264975,0.615277870417548,1714.8152781480633,44011.41797598853,2063.748391938196,1741.7527192324187,191.12566347550282,65.40561519590088,1.9396535848162488e-05,0.0587982350091588
0.19,1652.4940791072602,4594.268581484063,36885.799549528754,0.6047020068549774,1734.1285123423775,43976.77294201105,2044.3342308161534,1730.2301668135585,187.0852237054853,63.479613635599655,1.9295100931448547e-05,0.05963232101092392
0.2,1640.3352814859306,4591.044034780175,36902.665871734294,0.5939117853316207,1753.3213799596092,43942.39857905716,2025.260294495116,1718.736302322769,183.1522844939619,61.655628270274924,1.9184365941616637e-05,0.060470322200995755
0.21,1628.3051499294238,4587.93092184437,36919.37302025497,0.582968746252087,1772.3993694259257,43908.274664720666,2006.5033045376215,1707.2702209765148,179.32326015447538,59.92426511130841,1.9065513078027714e-05,0.061312249527322026
0.22,1616.3977316923897,4584.921353576797,36935.92801709102,0.571923594056844,1791.364974120323,43874.389359350454,1988.045627979238,1695.8328582085198,175.59505944941375,58.277785610695304,1.8939518952111616e-05,0.06215803943296892
0.23,1604.6077897809666,4582.00801904734,36952.33669004413,0.5608222657164249,1810.2198819519688,43840.73243545529,1969.8716024625764,1684.425264345891,171.96477284655805,56.70928823856211,1.880729653774097e-05,0.0630076002996557
0.24,1592.931576685049,4579.184638015532,36968.603024870536,0.5497050045213703,1828.963973878106,43807.298027084245,1951.9687070501532,1673.04942959966,168.42981570009246,55.21280982007255,1.8669662938252102e-05,0.06386077991814666
0.25,1581.3666812491003,4576.44596887535,36984.72937161821,0.538606381918327,1847.5956270777842,43774.084230013264,1934.3272030350188,1661.7082292123378,164.98785226588123,53.78321135282737,1.852733616333443e-05,0.06471737848129892
0.26,1569.9111764773613,4573.787050218375,37000.717271147456,0.5275580448873349,1866.1125909954596,43741.09023434785,1916.9385671766497,1650.404664471578,161.6366780159113,52.415832953122376,1.838099991283701e-05,0.06557716391567588
