Position,Tv,Hv_CO2,Hv_H2O,Hv_N2,Hv_O2,Hv_T,Fv_T,Hvf,Hv_CO2_trn,Hv_H2O_trn,Hv_trn,qv,Hv_flux,dHvf_dz,dTv_dz,dHv_dT
0.35000000000000003,342.4109083575358,1714.3092310081252,1491.5011193319922,1291.371448091498,1316.9850764850203,1357.8055711077643,23.65519602729485,32119.1569515072,-592.217861125257,1662.051020501849,1069.833159376592,2641.2874143682525,3711.1205737448445,3711.1205737448445,21.730125718393882,30.83032635995896
0.36,342.6249490796571,1722.902596063664,1498.743852542977,1297.6307901805772,1323.4252567336453,1364.4682368881877,23.70081111851471,32339.003959699723,-588.7809376710275,1638.70128442455,1049.9203467535226,2567.492237196162,3617.4125839496846,3617.4125839496846,21.0811419083128,30.832095929181744
0.37,342.83259839931253,1731.2418320785798,1505.770621589768,1303.7033674906988,1329.6737238864011,1370.9303568170462,23.74539817627139,32553.287194558576,-584.8926406921145,1614.8996935010764,1030.0070528089618,2495.6969094841656,3525.7039622931275,3525.7039622931275,20.45208196623237,30.833733220056878
0.38,343.0340496629998,1739.334478588615,1512.5879419475127,1309.594821592794,1335.7362419996393,1377.1980172093197,23.788970394942325,32762.122859365776,-580.5485958249235,1590.6186335653374,1010.0700377404139,2425.7021947548847,3435.7722324952983,3435.7722324952983,19.841096639308464,30.835245693908597
0.39,343.22947635690235,1747.1872930689608,1519.2016588185165,1315.3102140965566,1341.6179812113455,1383.2766897147644,23.83153911449634,32965.61253710843,-575.7467949313976,1565.8371023373438,990.0903074059462,2357.3597875373116,3347.4500949432577,3347.4500949432577,19.246775201519558,30.836640383333528
0.4,343.4190358316049,1754.8063988581719,1525.617072985157,1320.8541354881638,1347.323629427037,1389.1713433753412,23.873113645890786,33163.845354014295,-570.487847951855,1540.5304078265956,970.0425598747406,2290.532730910238,3260.5752907849787,3260.5752907849787,18.667817861472805,30.83792387492648
0.41000000000000003,343.6028796732387,1762.1977006897405,1531.8392916589405,1326.2310083777468,1352.8577041708468,1394.8867723669737,23.913702886285826,33356.90783439402,-564.774589628233,1514.7016512674807,949.9270616392477,2225.1016931596223,3175.02875479887,3175.02875479887,18.10308347506863,30.83910257117426
0.42,343.78114240896195,1769.3664295679143,1537.8728461001597,1331.4447571144124,1358.2242123507676,1400.4272390966303,23.953314199522197,33544.87367165098,-558.612526766034,1488.3408468282003,929.7283200621663,2160.97980309677,3090.7081231589364,3090.7081231589364,17.551708946965668,30.840182433436894
0.43,343.953954841849,1776.3176778528716,1543.7221428217001,1336.4991977359844,1363.427051419674,1405.796891990922,23.99195449542506,33727.815062456175,-552.0095292061678,1461.4579692473822,909.4484400412143,2098.0781368550856,3007.5265768963,3007.5265768963,17.012825402523692,30.84116923717155
0.44,344.12143873378733,1783.0561846654516,1549.391283538616,1341.3978824163592,1368.4698491232866,1410.9995995648937,24.02963034037244,33905.79878795793,-544.9758406993876,1434.0683254357134,889.0924847363258,2036.3387775228966,2925.4312622592224,2925.4312622592224,16.485825348791096,30.8420684950296
0.45,344.2837087976292,1789.586415213386,1554.8841325064666,1346.1441576892125,1373.3560232854386,1416.039009395095,24.066347757170945,34078.887237822215,-537.5241441736194,1406.183572904316,868.6594287306965,1975.706782647471,2844.3662113781675,2844.3662113781675,15.970133722028,30.842885424767978
0.46,344.44087729362474,1795.9127451146578,1560.204472038076,1350.7412988558601,1378.0889200581278,1420.9186952537161,24.10211284477533,34247.14273625599,-529.6692700643157,1377.8380407596958,848.1687706953801,1916.1391230013642,2764.307893696744,2764.307893696744,15.465278923027888,30.843625119702487
0.47000000000000003,344.5930495690946,1802.0392803288473,1565.355851457579,1355.192379494041,1382.671679478922,1425.6420133833885,24.136931788663812,34410.62403208819,-521.428215736485,1349.053432586115,827.62521684963,1857.6101315599299,2685.2353484095597,2685.2353484095597,14.970935775118672,30.844292363596765
0.48,344.7403295963654,1807.9700795496833,1570.3417745081713,1359.5004334138853,1387.107402114029,1430.2122776357076,24.170810748526893,34569.39029295229,-512.8199942397364,1319.8677173923709,807.0477231526345,1800.0907427770928,2607.1384659297273,2607.1384659297273,14.48675714517603,30.844891799763587
0.49,344.8828180700992,1813.7090771852943,1575.1656348967438,1363.6683989826925,1391.399091659141,1434.6326995168045,24.203756454572467,34723.50046087058,-503.8653803374023,1290.3220897561637,786.4567094187614,1743.5721843587735,2530.028893777535,2530.028893777535,14.01256399554219,30.845427875007797
0.5,345.02061340461313,1819.2601231019314,1579.8307500101967,1367.6991482754415,1395.5496848771115,1438.9064165071063,24.235775931665643,34873.01349710218,-494.5868365341174,1260.4519804526465,765.865143918529,1688.0425492359245,2453.9076931544537,2453.9076931544537,13.548156264518294,30.845904798821515
0.51,345.15381328244706,1824.627044646456,1584.3404133030267,1371.5955323542319,1399.5620981572104,1443.0365443487528,24.266876560007727,35017.9896932913,-485.0083208198893,1230.3124423255047,745.3041215056153,1633.4985397255723,2378.802661231188,2378.802661231188,13.093406948926798,30.846326681899658
0.52,345.2825135837252,1829.8136031898935,1588.69785801461,1375.360349933343,1403.4391951884863,1447.0261385919298,24.297066667387487,35158.490558820406,-475.1549213600637,1199.9436552349966,724.7887338749329,1579.9447170650446,2304.7334509399775,2304.7334509399775,12.648255306076326,30.846697372480936
0.53,345.4068099440447,1834.8235565928835,1592.9063098799295,1378.9963929349076,1407.183833815853,1450.8782463411928,24.326354762513745,35294.578937709666,-465.05290994343926,1169.3991668359913,704.346256892552,1527.3807449238632,2231.7270018164154,2231.7270018164154,12.212604761441183,30.847020597650676
0.54,345.5267974338196,1839.660646010619,1596.9689762430248,1382.5064370947025,1410.7988563155027,1454.5958952752796,24.354750352617064,35426.31989337095,-454.7292701086131,1138.733207642672,684.0039375340589,1475.8200047928015,2159.8239423268606,2159.8239423268606,11.786471355650487,30.847299912833442
0.55,345.642570934323,1844.328610786348,1600.8890587598721,1385.893252948719,1414.2871006611715,1458.182102840035,24.382263587889994,35553.78039058945,-444.2115651537727,1107.9914484729,663.7798833191273,1425.2683758165824,2089.0482591357095,2089.0482591357095,11.369814002716074,30.847538658166233
0.56,345.754225315202,1848.831195361152,1604.6697593814074,1389.1596110131134,1417.6514058137388,1461.639886082575,24.408905073562654,35677.029231122506,-433.5278786232,1077.236509216751,643.7086305935511,1375.7380918368847,2019.4467224304358,2019.4467224304358,10.962645263491783,30.847740087761053
0.5700000000000001,345.8618555781532,1853.1721548324597,1608.314285192071,1392.3082859748665,1420.8946159943478,1464.9722608353575,24.4346866200047,35796.138100511744,-422.7061966568971,1046.5137076052984,623.8075109484013,1327.2431565245497,1951.0506674729509,1951.0506674729509,10.564994264008751,30.84790721306316
0.58,345.9655568326982,1857.3552537508592,1611.825847563945,1395.342055971063,1424.0195799005771,1468.1822446233532,24.459620261580422,35911.180178282,-411.77467855629726,1015.8789433550494,604.1042647987522,1279.7916225248562,1883.8958873236083,1883.8958873236083,10.176845615505016,30.848042936431824
0.59,346.0654244101416,1861.3842704972574,1615.2076659905467,1398.2637059109215,1427.0291540881078,1471.2728591185362,24.48371906702663,36022.23135359929,-400.76108955355363,985.3865391827051,584.6254496291515,1233.4009028869557,1818.0263525161072,1818.0263525161072,9.798260928896227,30.84815000290393
0.6,346.1615538721726,1865.2629974183812,1618.4629683537657,1401.076027716008,1429.9262031794713,1474.2471281801113,24.506996738725654,36129.36956238565,-389.69269493468687,955.0801839799062,565.3874890452194,1188.078562934871,1753.4660519800902,1753.4660519800902,9.42922617844283,30.84823095917684
0.61,346.25404086916643,1868.9952349025,1621.5949861013837,1403.7818161634846,1432.7135955442807,1477.1080777465033,24.529467395137583,36232.674432177206,-378.59633485300543,925.0176825577466,546.4213477047413,1143.836840520299,1690.2581882250402,1690.2581882250402,9.06976722643635,30.84828827635945
0.62,346.34298120573874,1872.5847938215763,1624.606956443199,1406.3838707927955,1435.3942052263412,1479.8587328726505,24.551146187239564,36332.22808721955,-367.49775109535204,895.2386083192996,527.7408572239476,1100.686349728465,1628.4272069524127,1628.4272069524127,8.719899549494555,30.84832420386801
0.63,346.4284706947433,1876.0354894413915,1627.50211738332,1408.8849916232807,1437.970907496024,1482.5021168554874,24.57204842838824,36428.11381056112,-356.4220049801777,865.7904711934694,509.36846621329175,1058.6314931883203,1567.9999594016122,1567.9999594016122,8.379592238101031,30.84834089537778
0.64,346.5106050636975,1879.3511374499094,1630.283704527987,1411.2879764056688,1440.4465759832897,1485.0412473401796,24.592190238389865,36520.41686644547,-345.3929584126362,836.7177976647849,491.32483925214876,1017.6831375479892,1509.0079768001378,1509.0079768001378,8.048868183596241,30.84834036493989
0.65,346.5894797909058,1882.5355471507414,1632.9549455126983,1413.5956158168478,1442.8240776923894,1487.4791293645826,24.611588148064346,36609.22371076243,-334.4332434219215,808.0539024669017,473.62065904498024,977.8419719003598,1451.4626309453402,1451.4626309453402,7.727672455009918,30.84832445223971
0.66,346.66519022205455,1885.592525983948,1635.5190639283214,1415.8106968605507,1445.1062764716444,1489.8187629088684,24.63025898219645,36694.621966980965,-323.56442047883843,779.8433131433202,456.27889266448176,939.1121001993444,1395.390992863826,1395.390992863826,7.415979895114331,30.84829493330354
0.67,346.7378309555125,1888.5258545240329,1637.9792584805807,1417.9359848725658,1447.296014440377,1492.0631195007938,24.648220193120512,36776.70031148985,-312.8064342441121,752.1134140329871,439.30697978887497,901.494737930252,1340.8017177191268,1340.8017177191268,7.113745134863262,30.848253393523844
0.68,346.80749630390426,1891.3393049375418,1640.3387186003151,1419.9742370148585,1449.3961258593934,1494.2151598225153,24.665489286921918,36855.54801695857,-302.17804984077503,724.8972530345434,422.71920319376835,864.985403106337,1287.7046063001053,1287.7046063001053,6.820880598861718,30.848201338956375
0.6900000000000001,346.8742797382527,1894.0366183634244,1642.6006055962898,1421.9281860025872,1451.4094203331356,1496.2778156847107,24.682084227227495,36931.255074062006,-291.69648854769207,698.2244950523495,406.52800650465747,829.5842340650612,1236.1122405697188,1236.1122405697188,6.537337769928107,30.848140159759076
0.7000000000000001,346.93827368930323,1896.6214967160488,1644.7680459047588,1423.800534281264,1453.3386767787651,1498.2539823930504,24.698023088607876,37003.911449742256,-281.377474867923,672.1145045211226,390.7370296531996,795.2823842819093,1186.019413935109,1186.019413935109,6.262999939064046,30.848071103140725
0.71,346.999570136107,1899.0976262949766,1646.8441510039024,1425.593971238098,1455.1866611308844,1500.1465403049874,24.71332409001555,37073.60763307273,-271.2354001364037,646.5951646144441,375.3597644780404,762.073517788324,1137.4332822663644,1137.4332822663644,5.997772777662091,30.847995366004735
0.72,347.0582592007501,1901.4686208602398,1648.8319697976665,1427.3111320768178,1456.9560839371081,1501.9583078323456,24.728005618308064,37140.43347454271,-261.2830172867562,621.6798834219131,360.3968661351569,729.9485652460926,1090.3454313812495,1090.3454313812495,5.741542942127241,30.84791399324611
0.73,347.1144304099208,1903.7380724385823,1650.7345313252533,1428.9546347200073,1458.6496383546355,1503.6920832279002,24.74208600365304,37204.47884623691,-251.53177001414102,597.3859790880202,345.85420907387925,698.8937776242327,1044.747986698112,1044.747986698112,5.4941627691953245,30.84782796825724
0.74,347.16817168039535,1905.9095101914302,1652.5548103806452,1430.5270501172283,1460.2699695282959,1505.3506125928889,24.755583682638388,37265.83306175422,-241.99162414122534,573.7277731231815,331.73614898195615,668.8989055195265,1000.6350545014826,1000.6350545014826,5.255514501245921,30.847738185304124
0.75,347.219569163589,1907.9863939863026,1654.2957222285659,1432.030897688026,1461.8196698680986,1506.9365839646746,24.768516924650523,37324.58428430409,-232.67116352098427,550.7111632768567,318.0399997558725,639.9466984493531,957.9866982052256,957.9866982052256,5.025427705138283,30.84764542979104
0.76,347.26870828155984,1909.972156122943,1655.9601576780547,1433.468675626453,1463.3013102530708,1508.4526619879139,24.78090400766563,37380.820616830184,-223.57769191041046,528.3482956555507,304.77060374514025,612.0217925398492,916.7923962849895,916.7923962849895,4.803749011479294,30.84755045003533
0.77,347.3156716995671,1911.8701192741362,1657.5509143927507,1434.8428015718664,1464.71737886902,1509.9014225817612,24.79276298274372,37434.62809737717,-214.71718891990378,506.6402201350158,291.923031215112,585.1069304709407,877.0299616860527,877.0299616860527,4.590312369645266,30.84745388200844
0.78,347.36054125857237,1913.6835744529092,1659.0707623320573,1436.1556691450805,1466.0703394465625,1511.285414807858,24.80411175846153,37486.092327827,-206.09445763733584,485.5906611710764,279.4962035337406,559.1813695947671,838.6775731285077,838.6775731285077,4.384926459260343,30.84735631706856
0.79,347.403396634069,1915.4157266947477,1660.5223983077153,1437.4096086994625,1467.362590793323,1512.6071189869372,24.814968067380892,37535.29735615385,-197.71313666136206,465.201105382504,267.48796872114195,534.2271468564265,801.7151155775684,801.7151155775684,4.187423756662856,30.84725828293249
0.8,347.44431523621114,1917.0696909029218,1661.908442585629,1438.6068843916794,1468.5964637539676,1513.8689427902289,24.825349262870354,37582.32524297973,-189.57581130779695,445.4665793146331,255.89076800683617,510.2211563494746,766.1119243563107,766.1119243563107,3.997598341324232,30.847160229022162
0.81,347.4833735999406,1918.6485479314956,1663.231485960056,1439.7497348503061,1469.7742631026963,1515.073266265012,24.835272618415374,37627.2576045646,-181.68401613997992,426.3869488397012,244.70293269972126,487.14215944852407,731.8450921482454,731.8450921482454,3.8152607162189094,30.847062580949462
0.8200000000000001,347.52064479924405,1920.1552399633201,1664.494002152691,1440.8402975109136,1470.8981895467684,1516.222359543165,24.844754830268602,37670.17279102131,-174.03842805463205,407.9520443163377,233.91361626170567,464.965523470974,698.8791397326797,698.8791397326797,3.6401965701797767,30.84696567687672
0.8300000000000001,347.55620100336785,1921.5926737419607,1665.69843438785,1441.8806834051982,1471.970416785129,1517.3184638916607,24.853812416192408,37711.14847718855,-166.6388022111286,390.15401026212277,223.51520805099418,443.6647833158959,667.17999136689,667.17999136689,3.472178873458583,30.846869826827803
0.84,347.5901115557723,1922.963642824791,1666.8471303078843,1442.8729209454843,1472.993033557221,1518.3637310223376,24.86246136800636,37750.25960512487,-159.48415467413014,372.9786380900566,213.49448341592648,423.2103384536088,636.7048218695353,636.7048218695353,3.3109576631400275,30.846775276293354
0.85,347.622440678047,1924.2707346565319,1667.9422641820981,1443.8188887343595,1473.9679743778647,1519.3601459143517,24.87071605911662,37787.57478057384,-152.5730495309628,356.37326166623484,203.80021213527203,403.5321036488827,607.3323157841547,607.3323157841547,3.15596802784947,30.846682065160955
0.86,347.6532558530016,1925.5166694209338,1668.9861208691248,1444.7205608534568,1474.8972723237966,1520.30980444543,24.87859250082121,37823.168099801034,-145.90292869757295,340.3422829418381,194.43935424426516,384.6205110286471,579.0598652729122,579.0598652729122,3.007119704106869,30.846590462113102
0.87,347.6825960008677,1926.7030132183656,1669.980017779339,1445.5790756718943,1475.7820992927677,1521.213855190843,24.886095383559717,37857.07309907192,-139.47288253756395,324.56087728459806,185.08799474703412,366.111759474875,551.1997542219091,551.1997542219091,2.8615562290710446,30.846499229360006
0.88,347.71050481851375,1927.831525913436,1670.9254342142176,1446.3957113648814,1476.6237713853839,1522.0736080828333,24.893231635557267,37889.33089237438,-133.28082127849098,308.77699935978904,175.49617808129807,347.72197778252587,523.218155863824,523.218155863824,2.7170493082907443,30.84640744586527
0.89,347.7369701898233,1928.9017110206257,1671.8219588642464,1447.170113001994,1477.4219216161584,1522.8885128287288,24.899984931229632,37919.90102137805,-127.32858373171844,292.04026499061354,164.7116812588951,328.4103066278209,493.121987886716,493.121987886716,2.5654627323658716,30.84631105742047
0.9,347.761602847826,1929.897820625493,1672.6564042206692,1447.8908898327388,1478.1648086527089,1523.6454207808656,24.906178930559967,37948.18547669657,-121.64792162458654,268.50833570681436,146.8604140822278,301.8328997711215,448.6933138533493,448.6933138533493,2.35726970111237,30.846184226848642
0.91,347.78461671136864,1930.8284983327726,1673.4360159772132,1448.5643009138228,1478.8588823054995,1524.3513403490233,24.91189410638245,37974.47917169702,-116.22035539924757,240.17622427685845,123.95586887761088,270.18402777937337,394.13989665698426,394.13989665698426,2.1096227912261742,30.846036177285193
0.92,347.8026826098993,1931.5591011618403,1674.0480144349376,1449.0929303132045,1479.4037354858933,1524.8948714972403,24.915700991033056,37993.82466098501,-111.31165863956483,162.73745859218235,51.425799952617524,185.4603393086901,236.88613926130762,236.88613926130762,1.4478880237881002,30.84567037926507
0.93,347.8131867551981,1931.983907366772,1674.403852835591,1449.400294438532,1479.7205341599563,1525.1884197986617,24.916458603941248,38002.29412512392,-107.1249606815673,0.8032345834681538,-106.32172609809915,9.095118198232372,-97.22660789986678,-97.22660789986678,0.07100508922671661,30.844929883021027
0.9400000000000001,347.8057292298388,1931.6823112397774,1674.1512216419844,1449.1820780969194,1479.4956195523396,1524.8844334887795,24.909749741242752,37984.489622522226,-104.46415609426774,-380.87514439467,-485.33930048893774,-405.7137977951517,-891.0530982840894,-891.0530982840894,-3.1684152159545538,30.843210216051162
0.9500000000000001,347.71778271844465,1928.1258198951605,1671.1719753708794,1446.6086693229581,1476.8432594506176,1521.8950202238916,24.869220630612386,37848.34303457826,-108.11314354206407,-1773.2315875036581,-1881.3447310457223,-1929.3109922878164,-3810.655723333539,-3810.655723333539,-15.094564115590858,30.836901778302238
0.96,347.43192537023987,1916.568872487829,1661.4887568089416,1438.244357111518,1468.2228533341042,1512.308470480272,24.746696190991717,37424.63826603866,-126.34074401626593,-5475.943275793288,-5602.284019809554,-6114.746897263206,-11717.03091707276,-11717.03091707276,-48.10494814621406,30.819299143661418
0.97,346.5720877237409,1881.833347788711,1632.3659265859499,1413.086773991565,1442.2998257457673,1483.6752969404808,24.39916727386637,36200.441750154154,-180.9559165783616,-14464.209368071317,-14645.165284649678,-17297.510919532124,-31942.6762041818,-31942.6762041818,-138.24074612895026,30.769737427869256
0.98,344.1936488327053,1785.9619523938104,1551.8355754812903,1343.5099618595461,1370.6441504524353,1405.3706166235045,23.55585895661781,33104.712026958274,-290.229101790478,-29387.05267271096,-29677.28177450144,-41692.97886618975,-71370.26064069118,-71370.26064069118,-346.5568274357794,30.643669624700504
