Position,Nl_H2O,Nv_H2O,kv_H2O,a_eA,DF_H2O,fv_H2O,fl_H2O,P_sat_H2O
0.17,-1.6119055599745387,1.6119055599745387,3.789547452787466e-05,73.62510341611977,-577.7318702516131,21117.405735035194,21695.137605286807,24549.781067260064
0.18,-1.5685188799804306,1.5685188799804306,3.7987555027959445e-05,73.64574399718309,-560.6615256278237,21510.97001941026,22071.631545038083,24969.04629492881
0.19,-1.5288022423166074,1.5288022423166074,3.8076449044628676e-05,73.66566553770662,-545.0417297909589,21892.312555833647,22437.354285624606,25376.119551705393
0.2,-1.4921499665826072,1.4921499665826072,3.816241871044752e-05,73.68492048135164,-530.6375292446755,22262.411836918673,22793.049366163348,25771.846129669684
0.21,-1.4581719371112158,1.4581719371112158,3.824570924848968e-05,73.7035582430331,-517.2941435148605,22622.166883127746,23139.461026642606,26157.071088581888
0.22,-1.4264246689148392,1.4264246689148392,3.8326511460492616e-05,73.72161731266571,-504.8410901591851,22972.28668510432,23477.127775263507,26532.40767322922
0.23,-1.3965975675483093,1.3965975675483093,3.840500176435234e-05,73.73913353482943,-493.1572949469555,23313.416603341244,23806.5738982882,26898.452429988152
0.24,-1.3684149051500771,1.3684149051500771,3.8481330558513606e-05,73.75613762690753,-482.1359882119468,23646.105102169717,24128.241090381664,27255.708643413935
0.25,-1.3416036222551722,1.3416036222551722,3.855562270845886e-05,73.7726552392792,-471.6730747597976,23970.807840515772,24442.48091527557,27604.577974341388
0.26,-1.3159850061228797,1.3159850061228797,3.8627995747088396e-05,73.78871074375964,-461.6989042981004,24287.9458006251,24749.6447049232,27945.461368766693
0.27,-1.291348408230093,1.291348408230093,3.869854288277872e-05,73.80432363475907,-452.1338411171455,24597.853924928397,25049.987766045542,28278.651760746212
0.28,-1.2675430331423565,1.2675430331423565,3.8767350591502495e-05,73.81951221485212,-442.92013094329013,24900.837673280894,25343.757804224184,28604.4332108343
0.29,-1.244433308474437,1.244433308474437,3.88344931803188e-05,73.83429242871502,-434.00613433279796,25197.156640082536,25631.162774415334,28923.04496482381
0.3,-1.2218817068551802,1.2218817068551802,3.890003264474362e-05,73.84867782279346,-425.34024114446584,25487.02555414486,25912.365795289326,29234.67578341684
0.31,-1.199798645906808,1.199798645906808,3.896402740765891e-05,73.86268137526827,-416.8880610503511,25770.6423002665,26187.53036131685,29539.514610715214
0.32,-1.1780766016740252,1.1780766016740252,3.902652391361182e-05,73.876313711167,-408.60948445494796,26048.162269348057,26456.771753803005,29837.696216339456
0.33,-1.1566394103879003,1.1566394103879003,3.908756520081151e-05,73.88958490373375,-400.4756736006275,26319.72617177647,26720.201845377098,30129.35135190076
0.34,-1.1354195286034117,1.1354195286034117,3.914718829396597e-05,73.90250391243691,-392.4611135075029,26585.452147158314,26977.913260665817,30414.58906053435
0.35000000000000003,-1.1143478197631136,1.1143478197631136,3.920542402864331e-05,73.91507853903947,-384.54004221424475,26845.436161625974,27229.97620384022,30693.49312700058
0.36,-1.0933831565975078,1.0933831565975078,3.9262301490450604e-05,73.92731635296487,-376.69658637838074,27099.76596354686,27476.46254992524,30966.149051166733
0.37,-1.0724739016332325,1.0724739016332325,3.931784393225276e-05,73.93922382219144,-368.91146366642715,27348.50936321188,27717.420826878308,31232.616058006675
0.38,-1.0515875404357364,1.0515875404357364,3.937207290869616e-05,73.95080717410337,-361.17213169270326,27591.72703100307,27952.899162695772,31492.952779121784
0.39,-1.0306973358330163,1.0306973358330163,3.942500727026258e-05,73.96207217329986,-353.46816168966325,27829.47006469313,28182.938226382794,31747.20935372775
0.4,-1.0097752805114182,1.0097752805114182,3.9476662994371554e-05,73.97302407589088,-345.78880386891615,28061.78014934616,28407.568953215075,31995.424874141037
0.41000000000000003,-0.9888123770654165,0.9888123770654165,3.952705536216985e-05,73.98366807554184,-338.12989702702544,28288.695598681104,28626.82549570813,32237.641899914328
0.42,-0.9677918760334666,0.9677918760334666,3.957619735205748e-05,73.99400895453279,-330.4846946768994,28510.24846024926,28840.733154926158,32473.89290266163
0.43,-0.9467105048943905,0.9467105048943905,3.9624101225944956e-05,74.00405140537636,-322.8511038065735,28726.46788875432,29049.318992560893,32704.212189425856
0.44,-0.9255688609274221,0.9255688609274221,3.967077854578348e-05,74.0138000217664,-315.2283792958842,28937.381618855426,29252.60999815131,32928.63380829679
0.45,-0.904365504481388,0.904365504481388,3.9716239948274605e-05,74.02325923837985,-307.6151067727733,29143.015775936878,29450.63088270965,33147.18906888621
0.46,-0.8831137619800838,0.8831137619800838,3.976049603319577e-05,74.03243350785897,-300.0149065218211,29343.395990822133,29643.410897343954,33359.91422554242
0.47000000000000003,-0.8618190115237666,0.8618190115237666,3.980355721060371e-05,74.04132725093167,-292.4286967165135,29538.55020151508,29830.978898231595,33566.84484281212
0.48,-0.8404971063103454,0.8404971063103454,3.984543374539628e-05,74.04994486037408,-284.8609539420795,29728.50583286997,30013.36678681205,33768.01975405023
0.49,-0.819165972879257,0.819165972879257,3.9886136400410996e-05,74.05829081962487,-277.3168439879046,29913.293843401018,30190.610687388922,33963.48229827506
0.5,-0.7978398828130868,0.7978398828130868,3.992567610703661e-05,74.06636962141008,-269.8002854536353,30092.948064216675,30362.74834967031,34153.27740791424
0.51,-0.7765455150894965,0.7765455150894965,3.9964064141406405e-05,74.07418580281752,-262.3193828380681,30267.50337739503,30529.8227602331,34337.455734375486
0.52,-0.7553001026479397,0.7553001026479397,4.000131271276249e-05,74.08174404321937,-254.8790278609813,30437.001600913096,30691.880628774077,34516.07179958018
0.53,-0.7341292827976421,0.7341292827976421,4.003743417246665e-05,74.08904900591095,-247.48694204823187,30601.485149524564,30848.972091572796,34689.18381998106
0.54,-0.7130590666336031,0.7130590666336031,4.007244194223828e-05,74.09610551354274,-240.15095383212247,30761.002274331113,31001.153228163235,34856.856421754645
0.55,-0.6921100762167772,0.6921100762167772,4.010635008212284e-05,74.10291844913439,-232.87706513583908,30915.605950085257,31148.483015221096,35019.157234891674
0.56,-0.6713135228721583,0.6713135228721583,4.01391731499267e-05,74.1094927344903,-225.67483473118045,31065.35073300511,31291.02556773629,35176.159502058035
0.5700000000000001,-0.6506898043750943,0.6506898043750943,4.017092699772688e-05,74.11583346722146,-218.5501713170197,31210.2994417854,31428.84961310242,35327.94132540552
0.58,-0.6302659464671149,0.6302659464671149,4.0201627700062436e-05,74.12194571654491,-211.51121217209948,31350.515710368927,31562.026922541027,35474.58408385947
0.59,-0.6100680178349724,0.6100680178349724,4.023129248206807e-05,74.12783469858394,-204.5657670586079,31486.069147872615,31690.634914931223,35616.17524664754
0.6,-0.5901155618972084,0.5901155618972084,4.025993922996858e-05,74.1335056706141,-197.71945957577555,31617.033941365993,31814.75340094177,35752.8047407931
0.61,-0.5704369404728251,0.5704369404728251,4.028758630452169e-05,74.13896390725574,-190.98087577848491,31743.48566990213,31934.466545680614,35884.56724559808
0.62,-0.5510493505944801,0.5510493505944801,4.031425318752438e-05,74.14421480706339,-184.35486616898925,31865.507060747343,32049.861926916332,36011.560994713116
0.63,-0.531975019845429,0.531975019845429,4.0339959529563736e-05,74.14926372064669,-177.8479805986608,31983.181329270134,32161.029309868794,36133.886562320455
0.64,-0.5132344728349219,0.5132344728349219,4.03647258829813e-05,74.1541160881324,-171.4662102799266,32096.596341257336,32268.062551537263,36251.6489118346
0.65,-0.4948415170225026,0.4948415170225026,4.0388573217908754e-05,74.15877733910503,-165.21331952667242,32205.843164203816,32371.05648373049,36364.95392385985
0.66,-0.4768170120073255,0.4768170120073255,4.041152284739146e-05,74.16325289472474,-159.09544845446726,32311.01366899179,32470.109117446256,36473.91094238537
0.67,-0.4591715127886669,0.4591715127886669,4.0433596743746835e-05,74.16754821116926,-153.11531719382037,32412.204402452116,32565.319719645937,36578.630518920894
0.68,-0.4419192480276824,0.4419192480276824,4.045481693062994e-05,74.17166867951006,-147.27689789612486,32509.511842163593,32656.788740059717,36679.224449741785
0.6900000000000001,-0.42507259078897214,0.42507259078897214,4.0475205931185944e-05,74.17561970866147,-141.58356766192082,32603.035120577755,32744.618688239676,36775.80670208799
0.7000000000000001,-0.408637866107986,0.408637866107986,4.049478634345478e-05,74.17940664040626,-136.03671645012946,32692.874728880088,32828.91144533022,36868.490423032905
0.71,-0.39262680941623107,0.39262680941623107,4.0513580936723785e-05,74.18303478524268,-130.6395642749485,32779.1312635394,32909.77082781435,36957.39086065894
0.72,-0.3770425942785434,0.3770425942785434,4.053161260617759e-05,74.18650939877188,-125.39250965503743,32861.90718445474,32987.29969410978,37042.622068777084
0.73,-0.36189100533834656,0.36189100533834656,4.054890417280398e-05,74.18983566076075,-120.29685071730637,32941.304331469306,33061.60118218661,37124.2983640086
0.74,-0.3471762446360436,0.3471762446360436,4.0565478546576e-05,74.19301870411918,-115.35338833728747,33017.425197445686,33132.77858578297,37202.53416011519
0.75,-0.3328976529873222,0.3328976529873222,4.0581358391015836e-05,74.19606354935902,-110.56133869190671,33090.37190404116,33200.93324273307,37277.44161999595
0.76,-0.31905857952306493,0.31905857952306493,4.059656638082528e-05,74.19897516933361,-105.92127932152653,33160.24607060935,33266.167349930874,37349.13383040745
0.77,-0.30565590217216654,0.30565590217216654,4.0611124856875186e-05,74.20175841172183,-101.43166870189452,33227.14873398423,33328.58040268612,37417.720801361735
0.78,-0.2926883362639159,0.2926883362639159,4.062505598587451e-05,74.20441804464696,-97.0916049290172,33291.17989950038,33388.271504429395,37483.31207881749
0.79,-0.28015346607585867,0.28015346607585867,4.063838169175538e-05,74.20695874214556,-92.89983910181763,33352.43861870028,33445.3384578021,37546.015724033496
0.8,-0.2680451990613681,0.2680451990613681,4.065112340604324e-05,74.20938503611352,-88.85393143892725,33411.02224669283,33499.87617813176,37605.93654968417
0.81,-0.2563605562057892,0.2563605562057892,4.06633024663839e-05,74.21170140499326,-84.95250114348892,33467.027251136795,33551.979752280284,37663.17954430534
0.8200000000000001,-0.2450907265443631,0.2450907265443631,4.0674939461161836e-05,74.21391213871463,-81.19226150193572,33520.54754444038,33601.739805942314,37717.844704649804
0.8300000000000001,-0.2342284787014918,0.2342284787014918,4.068605476349154e-05,74.21602145402672,-77.57047471532132,33571.67582593932,33649.24630065464,37770.031276649395
0.84,-0.22376295420754244,0.22376295420754244,4.069666807549669e-05,74.21803340300725,-74.08322684481391,33620.502285403054,33694.58551224787,37819.83439106965
0.85,-0.2136604301714173,0.2136604301714173,4.07067970346705e-05,74.21995158640617,-70.71906334571395,33667.11123899308,33737.83030233879,37867.33420505339
0.86,-0.20392157770886962,0.20392157770886962,4.071646139090475e-05,74.22178002255988,-67.47793597921554,33711.59127862953,33779.069214608746,37912.62838666405
0.87,-0.19435015618700868,0.19435015618700868,4.072566639461892e-05,74.22351970252946,-64.2946963669674,33753.995452608244,33818.29014897521,37955.70224480018
0.88,-0.18479400279462316,0.18479400279462316,4.073442017981087e-05,74.22517219796916,-61.11884240405925,33794.38298315349,33855.50182555755,37996.56434712406
0.89,-0.17468383127890683,0.17468383127890683,4.0742701095453906e-05,74.22673288128443,-57.762042994305375,33832.74186220244,33890.50390519675,38034.98985862235
0.9,-0.16052808875108981,0.16052808875108981,4.0750282423585184e-05,74.22815450703425,-53.070325208267604,33868.577117852496,33921.64744306076,38069.13654554381
0.91,-0.1435228009817908,0.1435228009817908,4.0757266621450344e-05,74.22945819881133,-47.439440723188454,33902.16781510438,33949.60725582757,38099.756876348845
0.92,-0.09721194206434584,0.09721194206434584,4.076182104574421e-05,74.23026303329482,-32.12809992887924,33929.24689725084,33961.37499717972,38112.32590033779
0.93,-0.000479713769236664,0.000479713769236664,4.07624832900658e-05,74.23026536429845,-0.15854061455320334,33946.42168896875,33946.580229583305,38095.26482690059
0.9400000000000001,0.22750342948178415,-0.22750342948178415,4.0753589768513954e-05,74.22828843089488,75.20602447164856,33940.43519982567,33865.22917535402,38003.92051415464
0.9500000000000001,1.0610706819147855,-1.0610706819147855,4.0701337301534186e-05,74.21731092634897,351.2613946070269,33831.810469339805,33480.54907473278,37573.9262810606
0.96,3.295805194800352,-3.295805194800352,4.054377414338308e-05,74.18450650947817,1095.78196432396,33473.064012509494,32377.282048185534,36341.51236737391
0.97,8.860886601770002,-8.860886601770002,4.009585212546241e-05,74.09178533927866,2982.686930437274,32411.33426853262,29428.647338095347,33047.445767064106
0.98,18.936962869662775,-18.936962869662775,3.899890213845477e-05,73.86657649159656,6573.701431670306,29687.482419162512,23113.780987492206,25987.226894452033
0.99,26.646710850495754,-26.646710850495754,3.7081467010638345e-05,73.48220252727485,9779.227214601095,24529.563253320306,14750.336038719212,16621.22480278708
1.0,24.346731405181725,-24.346731405181725,3.491739908603479e-05,73.06817248396845,9542.68377942106,18061.635431512186,8518.951652091126,9626.497016736885
