mesh_points,tol,final_mesh_nodes,solver_iterations,runtime_s,solver_cpu_time_s,total_wall_including_seed_and_outputs_s,max_rms_residual,max_scaled_boundary_residual,boundary_residual_norm,capture_pct,capture_error_pct,invalid_state_count,guard_penalty_count,run,observed_capture_pct,peak_liquid_temperature_K,peak_vapor_temperature_K,co2_conservation_range_mol_s,water_conservation_range_mol_s,species_balance_max_mol_s,charge_max_mol_s,net_energy_range_W,net_energy_relative_range,min_temperature_K,min_true_concentration_mol_m3,enhancement_min,enhancement_max,reactive_queries,reactive_cache_hits,reactive_native_solves,reactive_native_seconds,reactive_warm_starts,quantity,factor,perturbation_pct,liquid_outlet_temperature_K,vapor_outlet_temperature_K,loading_min_mol_CO2_per_mol_MEA,loading_max_mol_CO2_per_mol_MEA,mul_mix_min,mul_mix_max,Dl_CO2_min,Dl_CO2_max,Dl_MEA_min,Dl_MEA_max,Dl_ion_min,Dl_ion_max,kl_CO2_min,kl_CO2_max,Ha_min,Ha_max,E_min,E_max,Psi_H_min,Psi_H_max,kv_CO2_min,kv_CO2_max,h_L_min,h_L_max,a_e_min,a_e_max,UT_min,UT_max,Ekl_CO2_m_s_min,Ekl_CO2_m_s_max,overall_CO2_conductance_mol_m2_s_Pa_min,overall_CO2_conductance_mol_m2_s_Pa_max,E_ratio_min,E_ratio_median,E_ratio_max,kl_CO2_ratio_min,kl_CO2_ratio_median,kl_CO2_ratio_max,Ekl_CO2_m_s_ratio_min,Ekl_CO2_m_s_ratio_median,Ekl_CO2_m_s_ratio_max,overall_CO2_conductance_mol_m2_s_Pa_ratio_min,overall_CO2_conductance_mol_m2_s_Pa_ratio_median,overall_CO2_conductance_mol_m2_s_Pa_ratio_max,capture_change_pp,peak_temperature_change_K,capture_exceeds_previous_refinement_change,temperature_exceeds_previous_refinement_change
41,0.05,42,2,638.0661444664001,635.773799468,759.1775612540005,0.04313843834017663,0.0,3.152072237764381e-14,91.54838659959907,2.0483865995990698,0,0,baseline,89.5,347.86154519943995,347.8520972142813,2.220446049250313e-15,2.842170943040401e-14,1.3240963880889467e-11,1.5167717342529086e-15,273.0066526653245,6.0835183736487426e-05,316.75,2.1869661568210862e-06,94.29939707043503,446.2414460955309,961,466,553,669.2834688040075,484,baseline,1.0,0,323.83607974181075,331.2809294295172,0.24999999999999992,0.41387776124414033,0.0014751247223404,0.0044111849816659,2.1535811461000013e-09,3.988422594435326e-09,1.1816473514217948e-09,2.1753562417819903e-09,2.987381436138779e-10,7.959240730714387e-10,2.7172050376905884e-05,4.229112097402481e-05,319.8659895306412,698.2728583949112,94.29939707043503,446.2414460955309,0.0394889577860602,0.1550016142140931,2.632262887496088e-05,3.1475510353063994e-05,0.0498380096160592,0.060159710353184,226.85223745049507,230.7511566970917,96.98643047113988,112.06086467436104,0.00271780441751861,0.01455781436085702,1.0872882104608545e-06,4.301328556412484e-06,,,,,,,,,,,,,0.0,0.0,False,False
41,0.05,42,2,768.3277432918549,766.41331713,905.5725060690002,0.04284659976077948,0.0,1.8256727777818438e-14,91.83046455112652,2.330464551126525,0,0,viscosity_090,89.5,347.8781779309544,347.8700209367329,1.3322676295501878e-15,4.263256414560601e-14,1.5084822280186927e-11,1.9098492318875282e-15,272.87568743899465,6.0806092663720745e-05,316.75,2.186966156831671e-06,96.00542554158974,444.7436999352136,1042,468,645,799.2260764800212,561,viscosity,0.9,-10,323.89682507938653,331.2811871612909,0.24999999999999992,0.4143826997243217,0.0013263658410347,0.0039698182643349,2.1535811461000033e-09,3.989694020078782e-09,1.1816473514217948e-09,2.176044404486825e-09,3.21804005169828e-10,8.575099354065918e-10,2.7653407887312848e-05,4.305532558516119e-05,313.9236228505737,686.5694841145125,96.00542554158974,444.7436999352136,0.0409406086741484,0.1558504084609298,2.630432012069493e-05,3.145475171471117e-05,0.0487664059686007,0.0588927063396488,226.8545514397435,230.75436789855436,96.90101154994366,111.9854085639268,0.0027979941455509695,0.014962373816924609,1.1237851395495517e-06,4.3525985805330895e-06,0.9880580433225842,1.0367933971566925,1.0493885853248188,1.0176106230916386,1.0204959937001519,1.0221066616168935,1.0055616602110455,1.05792881339701,1.0724606651666866,1.004551581415902,1.0510804396557072,1.063460049304979,0.2820779515274552,0.01663273151444855,True,False
41,0.05,42,2,653.5228345394135,651.482978966,783.018227782999,0.04334130838093726,0.0,1.7945830737429523e-14,91.25614653061113,1.756146530611133,0,0,viscosity_110,89.5,347.8403126797364,347.8295953301628,2.220446049250313e-15,2.842170943040401e-14,1.3777423646388343e-11,1.777413936518424e-15,272.78081850800663,6.078483291890753e-05,316.75000000000006,2.186966156831423e-06,92.78180748415448,447.1925252852828,961,467,552,690.1127838979828,483,viscosity,1.1,10,323.7819473353328,331.2753100850092,0.25,0.4133546318911236,0.0016243458410137,0.0048513750438712,2.1535811461000033e-09,3.986802440180402e-09,1.1816473514217948e-09,2.1744792611713627e-09,2.7935069592962136e-10,7.438891839309673e-10,2.6743831680287404e-05,4.16074328892372e-05,325.42624838855534,708.9405462314877,92.78180748415448,447.1925252852828,0.0382168443529369,0.1541854774133688,2.6339499201063997e-05,3.149286809185422e-05,0.0508281820829134,0.0613248340096932,226.8508202558425,230.7473230720411,97.06355770604549,112.12563834263904,0.0026470978685656068,0.014247066533741968,1.0539241190545704e-06,4.251933013083422e-06,0.956654967497985,0.9668173578019655,1.0105179523682914,0.9804455811998961,0.9817812710740652,0.9842471831732804,0.9380508391089871,0.9493389261387872,0.9945926661101553,0.9451078447064576,0.9548157491568507,0.995553287681437,-0.29224006898793675,-0.021232519703517028,True,False
41,0.05,42,2,593.0108308792114,592.000088905,702.2436055709986,0.04270391186332133,0.0,0.0,91.63086599572055,2.130865995720555,0,0,diffusivity_090_seeded,89.5,347.8660714810428,347.8572429258111,1.3322676295501878e-15,4.263256414560601e-14,1.3589129821411916e-11,1.6544112000499434e-15,272.719321151264,6.077131778694381e-05,316.75,2.1869661568316204e-06,101.54809442164022,455.39024294786304,961,467,554,619.1832928689746,483,diffusivity,0.9,-10,323.8714274963353,331.269823603554,0.25,0.4140254049032719,0.001474211658439,0.0044088458885349,1.938223031490003e-09,3.5898961248236718e-09,1.1816473514217948e-09,2.175546018301649e-09,2.989498177145123e-10,7.962914738534867e-10,2.5777670366357782e-05,4.0127324379126265e-05,319.8287598106217,698.595728499635,101.54809442164022,455.39024294786304,0.0403483043004014,0.1492381829239588,2.632256846709745e-05,3.147260139011911e-05,0.0498322363894953,0.0601555343495324,226.85490225810165,230.75257630150105,96.97088226110868,112.05086935556774,0.0027577092537727477,0.01436996857040764,1.1086343592332194e-06,4.184175209032917e-06,1.0078251109483765,1.079284344467203,1.090143123975585,0.9484873072997584,0.9501887954339009,0.9511750826797779,0.956106850112631,1.0254152155985947,1.0369152231188248,0.9626281124368199,1.0223752840990583,1.0324353748620163,0.08247939612148514,0.004526281602863946,True,False
41,0.05,42,2,672.2764644622803,670.3872999160001,797.6445023219985,0.04353810090337823,0.0,1.7866861185229615e-14,91.45505860265557,1.9550586026555692,0,0,diffusivity_110,89.5,347.8550166921994,347.8449247792925,1.7763568394002505e-15,2.842170943040401e-14,1.3717027513848734e-11,1.955683878729353e-15,273.1411802014336,6.086502874305318e-05,316.75,2.1869661568210223e-06,88.10136803629366,439.1285031424002,961,467,552,703.2633134919597,483,diffusivity,1.1,10,323.80259067722386,331.2894305057267,0.25,0.41371069786084563,0.0014760965486571,0.004412997486503,2.3689392607100013e-09,4.3867118375395405e-09,1.1816473514217948e-09,2.1750842366682643e-09,2.985568839064073e-10,7.955217831411031e-10,2.8498286858223987e-05,4.434697706379887e-05,319.93549473548694,697.9352336709478,88.10136803629366,439.1285031424002,0.0386890160597741,0.1602784913714625,2.6322670577812814e-05,3.147765109417454e-05,0.0498440487855558,0.0601625932601236,226.8499563558308,230.7494740766629,97.0007677508748,112.06870806971725,0.0026792497313566973,0.014852532339374568,1.0661862733198017e-06,4.403692163809936e-06,0.9228347596353448,0.9308066112098408,0.992295735575916,1.04619675159392,1.0471916076533316,1.0489692540756197,0.9654667277884535,0.9747199342141596,1.0407285474735295,0.9694927351099388,0.977680754483961,1.034229367366795,-0.09332799694350058,-0.006528507240545878,True,False
41,0.05,42,2,787.654007434845,785.6456810489999,904.8826739169999,0.04333165678903903,0.0,1.8466810808660587e-14,91.01701516526904,1.5170151652690436,0,0,kl_090,89.5,347.82497547068004,347.8131867551981,1.3322676295501878e-15,2.842170943040401e-14,1.3876899629394757e-11,2.6442606784748968e-15,272.07930265460163,6.0628449796561125e-05,316.75,2.1869661568315734e-06,98.35050896391978,487.4937252885384,1042,469,642,798.5309181929915,560,kl,0.9,-10,323.731215318729,331.2746083631444,0.25,0.4129265706849014,0.0014779450988519,0.0044104789461394,2.1535811461000033e-09,3.985630973723793e-09,1.1816473514217948e-09,2.1738451940640957e-09,2.9847291486055835e-10,7.946448957533651e-10,2.445484533921531e-05,3.803501711059969e-05,356.2483553289378,774.8798224489798,98.35050896391978,487.4937252885384,0.0370519035326993,0.1538177041708415,2.6322514348423366e-05,3.1477993781320456e-05,0.0498538506391572,0.0601517930939612,226.84891989573495,230.7444074170158,97.02510597640808,112.07383850576376,0.0025770696288996454,0.014127082908561982,1.022299674457468e-06,4.221509894237926e-06,0.9985862593017379,1.0179970532345048,1.1015863039229037,0.8935362098828078,0.8957603884343601,0.9000000000000006,0.8923738452411069,0.9121833909164051,0.9914276735306138,0.9042410475619527,0.9214795647103091,0.9928167426698684,-0.5313714343300262,-0.0365697287599005,True,False
41,0.05,42,2,789.9456615447998,775.273973506,904.7167065220001,0.04278664591563606,0.0,3.573372237045923e-14,91.9465115530948,2.446511553094794,0,0,kl_110,89.5,347.87904088542723,347.8714737001038,1.3322676295501878e-15,4.263256414560601e-14,1.3461232128975098e-11,2.353016869890978e-15,272.9351840671152,6.0819492266388095e-05,316.75,2.186966156818829e-06,90.91327533119892,413.2382464843315,1042,468,645,798.1001278049825,561,kl,1.1,10,323.9363933238155,331.2724469589206,0.25,0.4145904316526278,0.0014733112235835,0.0044089238237955,2.1535811460999996e-09,3.989763888931838e-09,1.1816473514217904e-09,2.176082112740221e-09,2.991312925815492e-10,7.967042824095671e-10,2.9889255414596446e-05,4.653962045810456e-05,290.3539033200413,635.3537063414022,90.91327533119892,413.2382464843315,0.0418700295181964,0.1559977648240466,2.6318488097207032e-05,3.146848668522041e-05,0.0498269845542618,0.0601594891129026,226.8571492381885,230.7549517071545,96.94658390019111,112.03582929144062,0.0028554711732524467,0.015093650389916828,1.1488607122184775e-06,4.368565365888391e-06,0.9155679714939018,0.9829441585677483,1.0020679312445182,1.0998295853512057,1.10467441866054,1.1074802483093518,1.0071247686432911,1.0860984427727116,1.109663963409161,1.0059374906920815,1.0757753482506813,1.095774022020047,0.3981249534957243,0.017495685987285015,True,False
