Position,Nl_CO2,Nv_CO2,kv_CO2,a_eA,DF_CO2,fv_CO2,fl_CO2,Psi,H_CO2_mix
0.65,0.14775101867083057,-0.14775101867083057,3.1241962510274175e-05,74.18103956482292,654.6390951050563,1440.2310379391135,785.5919428340572,364.5818910116983,3379.0899203336344
0.66,0.141426629676022,-0.141426629676022,3.12571952085857e-05,74.18460533842479,622.3873886963357,1400.266171805204,777.8787831088683,367.51530452384634,3382.808936167005
0.67,0.13528408595165364,-0.13528408595165364,3.127171576882585e-05,74.18800076999564,591.5198486206692,1362.0703296922875,770.5504810716183,370.33751353740365,3386.355391924153
0.68,0.12932653857134926,-0.12932653857134926,3.12855510947613e-05,74.19123268336743,561.9962805363601,1325.5867598657844,763.5904793294243,373.0502413249886,3389.735668793253
0.6900000000000001,0.1235561680448312,-0.1235561680448312,3.129872774164299e-05,74.19430776671675,533.7757574467585,1290.7583864923777,756.9826290456192,375.6554422752862,3392.9560778888153
0.7000000000000001,0.11797428654730728,-0.11797428654730728,3.1311271557989974e-05,74.19723249206429,506.8169791087746,1257.5280996483261,750.7111205395515,378.1552902462439,3396.0227916121194
0.71,0.11258136125905181,-0.11258136125905181,3.1323208191530155e-05,74.20001324251923,481.07836312135737,1225.8391518417884,744.760788720431,380.5520918226627,3398.941927155279
0.72,0.10737714242872823,-0.10737714242872823,3.133456239701625e-05,74.20265614689099,456.51840314248875,1195.6352169135093,739.1168137710206,382.8483242181915,3401.7194171824285
0.73,0.10236065245037819,-0.10236065245037819,3.134535854974544e-05,74.2051672096247,433.0955471184217,1166.860477631096,733.7649305126744,385.0465782105777,3404.3611056758755
0.74,0.09753029975029852,-0.09753029975029852,3.135562039526739e-05,74.2075522523445,410.7685464805311,1139.459936630577,728.6913901500459,387.1495370254189,3406.872692324
0.75,0.09288396857271021,-0.09288396857271021,3.136537082136263e-05,74.20981686325113,389.49668277981834,1113.3795795338465,723.8828967540281,389.159967183358,3409.259689691324
0.76,0.08841895317897872,-0.08841895317897872,3.1374632432251074e-05,74.21196653754392,369.2393521133673,1088.5660384736684,719.3266863603011,391.0807026255269,3411.52753638524
0.77,0.08413222774080235,-0.08413222774080235,3.138342673430764e-05,74.21400648539652,349.95707397065235,1064.9675733004567,715.0104993298044,392.9145950243863,3413.6814245609626
0.78,0.08002028305779202,-0.08002028305779202,3.1391774846261025e-05,74.21594180424358,331.6106236116992,1042.53315121903,710.9225276073308,394.6645488101294,3415.7264539235975
