Position,Fl_CO2,Fl_MEA,Fl_H2O,Fl_T,Fl_CO2_true,Fl_MEA_true,Fl_H2O_true,Fl_MEAH_true,Fl_MEACOO_true,Fl_HCO3_true,Fl_CO3_true,Fl_H3O_true,Fl_OH_true
0.0,4.033913184107574,9.729875260332735,75.23794114125604,89.00172958569635,0.0009590005389949419,2.153949815285257,74.47094250535083,4.309897762395941,3.2660276826515346,0.49005500373108235,0.2768714971859668,2.667343355613932e-08,7.210831482473549e-05
0.01,3.993530965793313,9.729875260332735,75.5640385858974,89.28744481202345,0.001040714734034763,2.224605445209423,74.83643965233261,4.24030428225233,3.2649655328709812,0.4797848451915052,0.24773987299679975,2.8590179131591426e-08,7.418678642276873e-05
0.02,3.956015088165352,9.729875260332735,75.84073527558182,89.52662562407991,0.0011002109762308168,2.2891522558577937,75.14544602915265,4.181021153402058,3.259701851072884,0.4691829100746365,0.2260301160415982,3.007079628871605e-08,7.619024213781539e-05
0.03,3.9206127337819296,9.729875260332735,76.08233110594043,89.7328191000551,0.001143123929384637,2.349442959135555,75.41467436514603,4.128541260419865,3.251891040777314,0.4585850277651067,0.20899354131013084,3.123107828591276e-08,7.814048826019701e-05
0.04,3.8868530654917577,9.729875260332735,76.29764322724523,89.91437155306973,0.0011732682436051143,2.40658269668434,75.65428687867414,4.080889031088156,3.2424035325602376,0.44814705043931347,0.1951292142486053,3.214588444397851e-08,8.00517372788756e-05
0.05,3.854418351910381,9.729875260332735,76.49200706724179,90.0763006794849,0.0011930330121403148,2.4612720281482265,75.8704284068974,4.0368746059899445,3.2317286261945632,0.4379293076378412,0.18356738507037343,3.286045718391994e-08,8.193487725056819e-05
0.06,3.823029643046429,9.729875260332735,76.670145608218,90.22305051159715,0.0012048871131486406,2.514111800632096,76.06841752742538,3.995582952408022,3.220180507292618,0.42796981754451274,0.17367443109907374,3.342117538424267e-08,8.379879391742057e-05
0.07,3.792516988639866,9.729875260332735,76.83487897762262,90.35727122659523,0.0012102303989296073,2.565452951108262,76.25144010259189,3.9564687425675262,3.207953566656946,0.4182768229976713,0.1650763685863168,3.385323354550057e-08,8.564959350885188e-05
0.08,3.762725563232544,9.729875260332735,76.98865902854877,90.48125985211405,0.0012103872313429657,2.6156083935133325,76.4222347221081,3.9190884703310855,3.1951783964883163,0.408850943749329,0.15748583576354988,3.4180724759910174e-08,8.749274706526587e-05
0.09,3.7335415761332498,9.729875260332735,77.13332597089524,90.59674280736122,0.0012063580651949593,2.6648035868464057,76.5828474771417,3.8831255824155697,3.1819460910707584,0.39968806056283074,0.1507010664344626,3.4421581568490945e-08,8.933233463649353e-05
0.1,3.7048788385384195,9.729875260332735,77.27020959383172,90.70496369270288,0.0011988727321255671,2.7132041285886443,76.73476004459367,3.8483495090026194,3.1683216227414714,0.39077993693090746,0.14457840613662734,3.458864209107836e-08,9.117164562671249e-05
0.11,3.6766596738760455,9.729875260332735,77.40051721715007,90.80705215135885,0.001188609962519595,2.760958447445532,76.8793050270875,3.814564890850491,3.154351922036712,0.3821182938105965,0.1390008480691795,3.469409928979944e-08,9.301355892263361e-05
0.12,3.6488307845182613,9.729875260332735,77.52508234208415,90.90378838693515,0.0011760449461465144,2.8081653567443863,77.01740758867761,3.7816350228528735,3.140074880735474,0.37369440096882495,0.1338854578812788,3.474622620687236e-08,9.486013224398311e-05
0.13,3.6213434092759376,9.729875260332735,77.64465213409669,90.99587080370536,0.0011616075433979478,2.8549145004981282,77.14989256483261,3.749441779673608,3.125518980160999,0.3654995221458816,0.12916329943872204,3.4752675293448496e-08,9.671324195736985e-05
0.14,3.594160251627847,9.729875260332735,77.75982440853325,91.08385992049384,0.001145648558756559,2.9012733174362397,77.27741966708524,3.717893472567651,3.110708470328844,0.35752580283246665,0.12478032992049949,3.4719674567402355e-08,9.857428501505254e-05
0.15,3.567252771839277,9.729875260332735,77.87106209428833,91.16819012646035,0.0011284468541832968,2.9472919543929565,77.40050175133142,3.6869188452208093,3.0956644607189685,0.34976575373416763,0.12069411054437096,3.4652138653827626e-08,0.00010044433107013806
0.16,3.540595411172921,9.729875260332735,77.97879286557105,91.2492635370767,0.0011102587118020414,2.993015128871159,77.5196099078941,3.6564555781247687,3.080404553336808,0.342212463216477,0.11686813591996334,3.4554714902106165e-08,0.00010232428627257603
0.17,3.5141715747553732,9.729875260332735,78.08333136491244,91.32737820000055,0.0010912839448729255,3.038470390803217,77.63509321771984,3.626458477105317,3.064946392424201,0.3348598923443268,0.11327400605383914,3.443097119157257e-08,0.00010421466008094229
0.18,3.487966612766243,9.729875260332735,78.18496387841515,91.40280575151412,0.0010717029247544274,3.083681654352561,77.7472683569833,3.5968880677097594,3.0493055382704135,0.3277022952998449,0.10988707628285754,3.428422201114448e-08,0.00010611585800733818
0.19,3.4619707238196615,9.729875260332735,78.28392611346608,91.47577209761847,0.0010516699119252116,3.1286638197816075,77.85639654537543,3.567713892873405,3.0334975476777224,0.32073466119164945,0.10668684504976754,3.411733246454443e-08,0.00010802802183014216
0.2,3.436178130691875,9.729875260332735,78.38040528804372,91.54645867906832,0.001031313963125192,3.1734241569710306,77.96268656014232,3.538913029575539,3.017538073786165,0.3139524472501768,0.10365629569470179,3.393272080791627e-08,0.00010995108251434889
0.21,3.410584496015497,9.729875260332735,78.47457534525054,91.61503510159878,0.0010107533035398628,3.217967334232683,78.06633169726923,3.5104659128402687,3.0014420132597817,0.30735141045589004,0.10078031899882393,3.373268500889506e-08,0.0001118848596341062
0.22,3.38518996384291,9.729875260332735,78.56656596869033,91.68163119286598,0.0009900858498407346,3.2622896304583135,78.1674776872586,3.4823601711602206,2.9852254587142,0.30092792151914327,0.09804649777054229,3.351914268083543e-08,0.00011382890493378056
0.23,3.3599957304603913,9.729875260332735,78.6564951068312,91.74636609762433,0.0009693998494012295,3.3063853404555914,78.26625704232181,3.454585837803215,2.9689040820739265,0.2946784907294263,0.09544375780763767,3.329389188779216e-08,0.00011578267847971363
0.24,3.3350055716130624,9.729875260332735,78.74445943069138,91.80934026263718,0.0009487725387347418,3.3502439753511197,78.3627790891732,3.4271370489183757,2.952494236063239,0.28860002555711345,0.09296253745397748,3.305855354172872e-08,0.00011774544862167184
0.25,3.3102254748281448,9.729875260332735,78.83053446713093,91.87063520229181,0.0009282701346085973,3.3938508640320544,78.4571304177973,3.400011491862966,2.9360129044377143,0.28268969659337245,0.09059460366454883,3.2814562610278866e-08,0.00011971631734452315
0.26,3.2856622229199313,9.729875260332735,78.91478982790947,91.93032731116215,0.000907952739458414,3.43718983669443,78.54939083658375,3.3732084179935975,2.9194770056447075,0.27694477845251714,0.08833248608562506,3.2563288393938365e-08,0.00012169428841110589
0.27,3.2613250497904875,9.729875260332735,78.99727505359161,91.98847536371483,0.0008878713640611084,3.4802401164123444,78.63961868453194,3.3467306240805414,2.9029045198398493,0.27136285879377653,0.08616979979280324,3.230593773170052e-08,0.00012367816724710622
0.28,3.2372237646258326,9.729875260332735,79.07803423552575,92.04513326048432,0.0008680714489716871,3.5229797904553575,78.72786625264192,3.3205820608688286,2.8863134090085496,0.26594155110468526,0.08410073306362553,3.204364992506055e-08,0.00012566667199236377
0.29,3.2133695187039817,9.729875260332735,79.15710170909975,92.10034648813647,0.0008485926775767951,3.5653844084541553,78.81417527296244,3.2947686718341305,2.8697221800444486,0.26067862677473636,0.08212011920721932,3.1777477320988704e-08,0.00012765837798446675
