Position,Cv_CO2,Cv_H2O,Cv_N2,Cv_O2
0.0,3.5505030681365626,3.400520432413127,31.190978566317977,3.435970711099899
0.01,3.375807333506009,3.956994237896511,30.360197601289435,3.344452612137147
0.02,3.2337451846127214,4.4137224755267885,29.738323794056036,3.27594754157288
0.03,3.112562583410921,4.802469651169088,29.246193740853876,3.2217349286130337
0.04,3.0058831277231772,5.141915111206218,28.841751424922922,3.1771819195141524
0.05,2.909967933633942,5.44323520318779,28.501139235919926,3.1396603809458914
0.06,2.8219200513269653,5.715149836119097,28.205486487592406,3.1070915347409014
0.07,2.7401402692106105,5.963251806309802,27.945090588067043,3.07840655192905
0.08,2.6633066437491384,6.191979274651824,27.711775269586578,3.052704742059721
0.09,2.590509698667547,6.404687699284306,27.500086750237855,3.0293853213236317
0.1,2.521098695790294,6.60383084797913,27.306256444481416,3.0080331456589073
0.11,2.4545230955696744,6.791514811662609,27.127050136586686,2.988291936710896
0.12,2.3904046957703313,6.969265544032034,26.96034987504279,2.9699283828076513
0.13,2.328415553473914,7.138389967910403,26.804296235003168,2.952737651346738
0.14,2.268301459061907,7.29994141179577,26.657462510560823,2.9365625776627584
0.15,2.2098632235467464,7.4547472746300185,26.518746782509858,2.9212817753070834
0.16,2.152925969524808,7.603544990295283,26.387162745400918,2.906786593740615
0.17,2.0973591738714084,7.74690035063689,26.261980252970027,2.8929966006943726
0.18,2.043047528144906,7.885313761523631,26.1425418481931,2.8798393712819816
0.19,1.989898474680709,8.019202488560426,26.028308027137673,2.8672554742256926
0.2,1.937838092754444,8.148906017503835,25.91883842655645,2.855196399498263
0.21,1.8868011565989398,8.27473206259196,25.81373011188228,2.8436177601828705
0.22,1.8367393192937196,8.396923333363274,25.71266665453409,2.8324846987858847
0.23,1.7876103048095575,8.515697232910227,25.615358687032593,2.8217653388408
0.24,1.739381295479432,8.631237474550858,25.52156054500107,2.8114326181763722
0.25,1.6920275425988867,8.743695203571601,25.431065565547986,2.8014637709905985
0.26,1.6455280713776683,8.853208094477706,25.343682248388617,2.7918377017808753
0.27,1.5998695645249343,8.959885292277702,25.259254921785704,2.7825372618858184
0.28,1.5550414309269394,9.063824672008955,25.17763973365122,2.7735466046861807
0.29,1.5110373735911096,9.165109057897798,25.098711681018887,2.764851959965361
0.3,1.4678547142316605,9.263806533841363,25.022363101404434,2.756441467718971
