Position,rho_mol_l,rho_mass_l,V_l,V_CO2,V_MEA,V_H2O,mul_mix,sigma,Dl_CO2,Dl_MEA,Dl_ion,Cpl_CO2,Cpl_MEA,Cpl_H2O
0.32,43162.179294015325,1012.0158463304613,2.3168431630574675e-05,2.577228849180068e-05,6.085207454149283e-05,1.8446568884638774e-05,0.002017365726712262,0.061907007893594636,3.6176149906425712e-09,1.9746685851499856e-09,6.129747725523733e-10,167.56147190654448,176.68820637640067,75.45559752549151
0.33,43164.58921902849,1011.669723503225,2.3167138112347988e-05,2.576727376693778e-05,6.08629176914315e-05,1.8448988962472045e-05,0.0019929710511228643,0.061832675425886385,3.6333944049585687e-09,1.983208747174344e-09,6.193836906803441e-10,167.58921051229177,176.74554573332438,75.45840016272518
0.34,43167.002940084145,1011.3311765835955,2.3165842701380065e-05,2.576239189889123e-05,6.087338606123059e-05,1.8451332647743173e-05,0.0019694635781845756,0.0617606008913127,3.6486829803320393e-09,1.9914832343420567e-09,6.25686114449585e-10,167.616141692224,176.80094672705894,75.46112654608852
0.35000000000000003,43169.416041580094,1011.0002050353437,2.3164547767725557e-05,2.575764102312587e-05,6.088349061405742e-05,1.8453601706331862e-05,0.0019468130942242737,0.06169074194788922,3.663491603553278e-09,1.999497943163686e-09,6.318800764309687e-10,167.64228082364212,176.85446416653303,75.46377744738614
0.36,43171.82409657137,1010.6768108374974,2.3163255686465613e-05,2.575301935767846e-05,6.089324204449195e-05,1.8455797881725227e-05,0.0019249911730676583,0.0616230570295324,3.6778310431274177e-09,2.007258705756097e-09,6.37963602153657e-10,167.66764289760937,176.90615140547592,75.46635370859163
0.37,43174.222979899045,1010.3610076329238,2.3161968669721692e-05,2.5748525407069094e-05,6.090264989303228e-05,1.8457922705453188e-05,0.001903971645689365,0.06155750785709931,3.69171072189219e-09,2.0147706251972125e-09,6.439344798333035e-10,167.69224094013722,176.95605595196017,75.4688560116282
0.38,43176.60860436264,1010.0528109642811,2.3160688908275168e-05,2.5744157762665636e-05,6.091172338920834e-05,1.845997767281264e-05,0.0018837298467924094,0.06149405700070171,3.705139851028953e-09,2.0220386897046758e-09,6.49790489200785e-10,167.71608752397378,177.00422368044195,75.4712850762942
0.39,43178.977059955025,1009.7522367185475,2.315941849691058e-05,2.5739915086816545e-05,6.092047132081407e-05,1.8461964215191307e-05,0.0018642424178470954,0.061432667812596965,3.7181272534072692e-09,2.0290676768864863e-09,6.555294157009268e-10,167.739194656248,177.05069823495248,75.47364162176763
0.4,43181.32467759039,1009.4593015302114,2.3158159400305876e-05,2.5735796146555783e-05,6.0928901899784636e-05,1.846388367001548e-05,0.0018454872558716436,0.06137330471741248,3.730681166770657e-09,2.0358620472259914e-09,6.611490313360966e-10,167.7615735469203,177.095520380702,75.475926325023
0.41000000000000003,43183.64781223743,1009.1740192715612,2.3156913569414088e-05,2.5731799702665916e-05,6.093702328250812e-05,1.8465737388472813e-05,0.0018274432415534795,0.06131593220784576,3.7428099398881494e-09,2.042426321122944e-09,6.666472016391318e-10,167.78323547336433,177.138730568097,75.47813994378896
0.42,43185.94317577868,1008.8963971398317,2.315568276301677e-05,2.5727924515402747e-05,6.094484319463712e-05,1.8467526659157364e-05,0.0018100899218734723,0.06126051461827083,3.754521542173059e-09,2.0487648131986826e-09,6.720219197821587e-10,167.804191384957,177.1803671874644,75.48028322149128
0.43,43188.20754586991,1008.6264397804118,2.315446870393745e-05,2.572416935669323e-05,6.0952369227185835e-05,1.8469252765168658e-05,0.0017934077506237972,0.061207016655490595,3.765823927418418e-09,2.054881829482169e-09,6.772712678313687e-10,167.82445215674656,177.22046793752273,75.4823569513583
0.44,43190.43793035897,1008.3641419953631,2.3153272990943456e-05,2.5720532915404298e-05,6.095960889257388e-05,1.847091699927342e-05,0.0017773775895173973,0.06115540218219651,3.7767251369464776e-09,2.0607817231185026e-09,6.82393548933151e-10,167.84402894060318,177.25907020657365,75.4843619914137
0.45,43192.63162386515,1008.10949025145,2.3152097068507208e-05,2.5717013845755246e-05,6.096656945425347e-05,1.8472520626450248e-05,0.0017619807739196044,0.06110563474094664,3.7872330550872295e-09,2.0664687620137196e-09,6.873872508718984e-10,167.86293284719247,177.2962102313359,75.48629921630861
0.46,43194.78597044532,1007.8624654122268,2.3150942354112336e-05,2.57136107514483e-05,6.097325821392816e-05,1.847406494086655e-05,0.0017471992679314878,0.0610576777994452,3.797355775333688e-09,2.0719473272372e-09,6.922510303638658e-10,167.88117526214003,177.33192444441434,75.48816958313607
0.47000000000000003,43196.898723468796,1007.6230325869772,2.3149810045430457e-05,2.571032210243918e-05,6.097968234552181e-05,1.8475551236832146e-05,0.0017330150098592764,0.061011493302356716,3.807101418747342e-09,2.07722181446942e-09,6.969838766293562e-10,167.8987679643356,177.36624882387477,75.48997409388845
0.48,43198.9677192519,1007.391152423928,2.3148701295340064e-05,2.5707146349336786e-05,6.0985848953574506e-05,1.847698081297393e-05,0.001719410588820911,0.060967043550153234,3.8164781525890375e-09,2.0822966443671688e-09,7.015849270392983e-10,167.91572279606078,177.39921901321924,75.4917137979967
0.49,43200.99105229043,1007.1667716770554,2.3147617118079562e-05,2.5704081800908e-05,6.0991765193327164e-05,1.8478355002452285e-05,0.0017063686542818997,0.06092428956935027,3.8254943920401385e-09,2.0871763716292145e-09,7.060536456539101e-10,167.93205217776472,177.43087103897952,75.49338982687192
0.5,43202.96712075207,1006.9498257511999,2.3146558364961487e-05,2.570112668512273e-05,6.099743807757578e-05,1.8479675130233135e-05,0.0016938720465181016,0.060883191787532806,3.8341585209816785e-09,2.0918655338484e-09,7.103897654952497e-10,167.9477687237497,177.46124034525255,75.49500333978216
0.51,43204.894381272476,1006.7402438484257,2.3145525855826612e-05,2.5698279169050368e-05,6.100287467705412e-05,1.8480942551040543e-05,0.0016819040888003624,0.06084371067686242,3.842479134213338e-09,2.096368782815033e-09,7.145932203810789e-10,167.9628853534436,177.4903626874628,75.49655556808065
0.52,43206.77169776212,1006.5379380190757,2.314452019223169e-05,2.5695537262943048e-05,6.1008082001546994e-05,1.8482158630642442e-05,0.0016704479163752119,0.06080580515232496,3.85046492282674e-09,2.1006908222243843e-09,7.18664329604877e-10,167.97741550177773,177.51827371934908,75.49804779049178
0.53,43208.59801685315,1006.3428159542414,2.3143541931398894e-05,2.5692898955451112e-05,6.101306699957811e-05,1.8483324737063248e-05,0.0016594872063112468,0.06076943463010148,3.858124608335531e-09,2.104836372274667e-09,7.226035746855049e-10,167.99137265982787,177.545008809745,75.4994813204266
0.54,43210.372527706095,1006.15477235451,2.3142591500658996e-05,2.5690362102829183e-05,6.1017836666235976e-05,1.848444226798541e-05,0.0016490056552166058,0.06073455753915827,3.865467125689039e-09,2.108810268616702e-09,7.26411764276493e-10,168.0047708415967,177.57060368829198,75.50085753788059
0.55,43212.09469470423,1005.9736920269398,2.314166918000744e-05,2.5687924494030348e-05,6.1022397852307366e-05,1.848551260807193e-05,0.0016389871286774764,0.060701132026445954,3.872501343861714e-09,2.1126173110965908e-09,7.300899627966292e-10,168.0176241867849,177.59509348403594,75.50217783524305
0.56,43213.764033792424,1005.79945465292,2.3140775221941255e-05,2.5685583869224316e-05,6.102675744583831e-05,1.84865371635123e-05,0.001629415915936026,0.06066911648102114,3.879236286414706e-09,2.1162623833115176e-09,7.33639422696872e-10,168.02994706124667,177.61851353348723,75.50344365815215
0.5700000000000001,43215.38040639884,1005.631926593548,2.3139909694094267e-05,2.5683337856018964e-05,6.103092222860954e-05,1.848751733639016e-05,0.0016202762318038239,0.060638468407547406,3.885680970211116e-09,2.1197503650917295e-09,7.370617185437929e-10,168.04175413407833,177.6408988097623,75.50465647232018
0.58,43216.94374129112,1005.4709711835571,2.313907262823312e-05,2.5681184073302418e-05,6.1034898907524634e-05,1.848845452420695e-05,0.001611552774124864,0.060609145959270846,3.891844394896795e-09,2.1230861270160095e-09,7.403585639871364e-10,168.05306005668893,177.66228392801068,75.50581776134253
0.59,43218.45415806088,1005.3164426696151,2.3138263954160545e-05,2.5679120054770686e-05,6.103869417348364e-05,1.8489350135561226e-05,0.0016032303572736703,0.060581106904969574,3.897735648418572e-09,2.1262745874328924e-09,7.435319261255839e-10,168.06387976764066,177.68270351829742,75.50692904464924
0.6,43219.91198859387,1005.1681892483805,2.3137483488256733e-05,2.5677143308513316e-05,6.104231453551976e-05,1.849020555269717e-05,0.0015952940466855772,0.06055430925682402,3.903363661385835e-09,2.1293205794808324e-09,7.465839533589224e-10,168.07422813690656,177.70219138613422,75.50799182963416
0.61,43221.31759946214,1005.0260559054,2.3136731028589564e-05,2.567525131614388e-05,6.104576650536883e-05,1.849102216812085e-05,0.0015877292966213687,0.06052871144611505,3.9087374422887935e-09,2.1322289785435887e-09,7.495169392221024e-10,168.08412013910583,177.72078136172786,75.50900765570165
0.62,43222.671605284166,1004.8898804301767,2.313600624070969e-05,2.5673441517267604e-05,6.104905641399902e-05,1.8491801347898103e-05,0.0015805216919425008,0.060504271897716205,3.913865841825316e-09,2.1350045745101664e-09,7.523333758326809e-10,168.09357072624164,177.7385064774823,75.50997804736105
0.63,43223.97466499671,1004.7594993285641,2.3135308766729677e-05,2.567171135969717e-05,6.105219050286622e-05,1.8492544446661446e-05,0.0015736572494801006,0.06048094977152014,3.918757645447494e-09,2.1376521220274634e-09,7.550358514257896e-10,168.10259474923825,177.75539932343904,75.51090453158365
0.64,43225.227561019565,1004.634744837718,2.31346381829531e-05,2.5670058263150004e-05,6.105517492733095e-05,1.8493252809793754e-05,0.0015671222259659682,0.060458704466463356,3.92342158951492e-09,2.14017634917252e-09,7.57627102969803e-10,168.11120707416094,177.77149210930827,75.51178863935142
0.65,43226.4312128684,1004.5154474502348,2.3133993992599195e-05,2.566847966703081e-05,6.105801562790866e-05,1.849392774413246e-05,0.0015609032201828598,0.06043749610969526,3.92786616885298e-09,2.1425818532677957e-09,7.601099541753193e-10,168.11942230106243,177.78681601113902,75.5126318679435
0.66,43227.586555331705,1004.4014364285741,2.3133375691006733e-05,2.5666973006829762e-05,6.106071851633453e-05,1.849457055656992e-05,0.0015549871838213029,0.060417285363799846,3.932099886334732e-09,2.1448732360752768e-09,7.624873205081476e-10,168.12725501988004,177.80140205983136,75.51343572802831
0.67,43228.69466894244,1004.2925398382584,2.313278269580617e-05,2.566553574277627e-05,6.106328926492809e-05,1.8495182509089454e-05,0.0015493613834220085,0.06039803364514929,3.936130961147202e-09,2.147054945758377e-09,7.647621852398044e-10,168.134719504963,177.81528013132748,75.51420168645652
0.68,43229.75665557278,1004.1885860148525,2.3132214413496802e-05,2.566416535739205e-05,6.10657334495713e-05,1.849576484765911e-05,0.0015440134618402092,0.06037970312249661,3.939967514260807e-09,2.1491313773836752e-09,7.669375821433952e-10,168.14182986761176,177.82847961313823,75.5149312013827
0.6900000000000001,43230.7736769253,1004.0894032572543,2.3131670218841267e-05,2.5662859353637556e-05,6.106805650866445e-05,1.8496318793428596e-05,0.0015389313935787149,0.06036225668181021,3.943617511671438e-09,2.151106842149611e-09,7.690165940536228e-10,168.14860001365713,177.8410292142805,75.51562571036007
0.7000000000000001,43231.746963575235,1003.9948216477068,2.3131149450022147e-05,2.5661615289000848e-05,6.107026365258667e-05,1.8496845522017066e-05,0.0015341035514703683,0.06034565826403034,3.947088628173525e-09,2.152985493632653e-09,7.710023064552655e-10,168.15504344447177,177.85295650560465,75.51628660349157
0.71,43232.67774487092,1003.9046716123825,2.3130651446142243e-05,2.566043073429389e-05,6.107236004196224e-05,1.8497346201877363e-05,0.0015295186185774294,0.06032987239523338,3.950388496716878e-09,2.1547714628275712e-09,7.728978480945502e-10,168.1611735682684,177.86428879759674,75.51691527073245
0.72,43233.567310518134,1003.8187869077084,2.3130175514263283e-05,2.56593033328049e-05,6.107435057051197e-05,1.8497821946109387e-05,0.001525165708943957,0.060314864856654535,3.95352439394236e-09,2.156468687847092e-09,7.747063107462044e-10,168.16700328354,177.87505205754493,75.517513040669
0.73,43234.4169533882,1003.7370026426285,2.3129720959996244e-05,2.5658230758657297e-05,6.107624003735598e-05,1.8498273849905055e-05,0.0015210342539229327,0.06030060214484843,3.956503483461809e-09,2.158081045675634e-09,7.764307993172165e-10,168.17254529425117,177.88527176506898,75.51808122680409
0.74,43235.22797729739,1003.659156841954,2.3129287083326937e-05,2.5657210738684226e-05,6.107803307854487e-05,1.849870297482921e-05,0.0015171140592871207,0.060287051753529844,3.959332713053125e-09,2.1596122964917554e-09,7.78074392797201e-10,168.17781196166976,177.894972563409,75.51862110717543
0.75,43236.00170372732,1003.5850915910265,2.3128873175009412e-05,2.5656241074207258e-05,6.107973410884812e-05,1.8499110335464642e-05,0.0015133953419607237,0.06027418237986091,3.9620187267361015e-09,2.161066036063361e-09,7.79640113639632e-10,168.18281517733038,177.90417796447375,75.519133906922
0.76,43236.739441713005,1003.5146503283847,2.3128478532662934e-05,2.565531959020651e-05,6.10813474835917e-05,1.8499496935242098e-05,0.0015098685823752836,0.06026196330014257,3.9645680985858635e-09,2.1624458223495367e-09,7.81130991533479e-10,168.18756669318066,177.9129111648945,75.51962084280999
0.77,43237.442500895544,1003.4476825281458,2.3128102453776904e-05,2.5654444209940477e-05,6.10828772924769e-05,1.8499863719530844e-05,0.0015065247363660527,0.0602503652799212,3.9669870254983065e-09,2.1637550091458672e-09,7.825499520105776e-10,168.19207766271003,177.92119399182158,75.52008306365265
0.78,43238.112182194454,1003.3840395974754,2.3127744240688707e-05,2.565361289062924e-05,6.108432753885166e-05,1.850021161605305e-05,0.0015033550195340305,0.06023935972841112,3.969281591284186e-09,2.1649968890755197e-09,7.838999085191342e-10,168.19635904008507,177.92904782140934,75.52052170071428
0.79,43238.74976616515,1003.3235774839167,2.3127403206799292e-05,2.565282365839297e-05,6.108570205919455e-05,1.850054151600018e-05,0.0015003510216717703,0.060228919154306546,3.971457642649288e-09,2.166174626441356e-09,7.85183702715044e-10,168.20042137730607,177.9364931570981,75.52093784348703
0.8,43239.35651914959,1003.2661573166396,2.312707867327133e-05,2.565207462126746e-05,6.108700448665495e-05,1.850085426568798e-05,0.001497504723418086,0.06021901728089791,3.973520734235868e-09,2.167291227467927e-09,7.864040860348759e-10,168.20427474715052,177.94354944604314,75.52133252873598
0.81,43239.93368800971,1003.2116420202127,2.3126769971835007e-05,2.5651363914015495e-05,6.108823839812708e-05,1.850115069979582e-05,0.0014948083201394597,0.06020962835335792,3.975476346173569e-09,2.168349658084605e-09,7.875637961025441e-10,168.20792907465503,177.9502358333214,75.52170678206402
0.8200000000000001,43240.48249145528,1003.1599020103182,2.312647644941541e-05,2.5650689784751273e-05,6.10894071013819e-05,1.8501431592399106e-05,0.0014922544870908674,0.06020072820794795,3.977329562756658e-09,2.169352669960208e-09,7.886654253261564e-10,168.21139363237546,177.95657006107652,75.52206155576044
0.8300000000000001,43241.00413177252,1003.1108097440925,2.3126197461849005e-05,2.5650050513005793e-05,6.109051383499826e-05,1.8501697702754452e-05,0.0014898361037240027,0.06019229321880672,3.979085372525703e-09,2.170302962962232e-09,7.897115420536749e-10,168.2146775176416,177.9625695049451,75.52239778627465
0.84,43241.49978846375,1003.0642434788571,2.3125932377275836e-05,2.564944446686307e-05,6.109156162905655e-05,1.850194974319659e-05,0.0014875464260803903,0.06018430099821491,3.9807484575234395e-09,2.1712030710591133e-09,7.907046033893808e-10,168.21778932102495,177.96825045331428,75.5227163533833
0.85,43241.97070714816,1003.0200917001547,2.3125680528586408e-05,2.5648870204859034e-05,6.109255296809056e-05,1.850218830437945e-05,0.00148537928025557,0.060176731438709795,3.982322704075795e-09,2.172055097418011e-09,7.916468351968053e-10,168.2207364685472,177.9736264261474,75.52301798535282
0.86,43242.41795547421,1002.9782370047348,2.3125441343952564e-05,2.564832613303968e-05,6.109349088041217e-05,1.8502414097437865e-05,0.0014833283052200776,0.060169563023120924,3.98381278724251e-09,2.1728615723261366e-09,7.925406460645409e-10,168.2235274036347,177.97871363514943,75.52330356485129
0.87,43242.84347805664,1002.9386153862722,2.3125213782656196e-05,2.5647811819404012e-05,6.109437465875428e-05,1.8502627004300073e-05,0.001481389674238514,0.06016278667413987,3.985217957395732e-09,2.173622088793858e-09,7.933870675804818e-10,168.22616314274907,177.9835095920843,75.523572927341
0.88,43243.24898547554,1002.9011539758928,2.3124996929251964e-05,2.5647326611032816e-05,6.109520436469869e-05,1.850282707674291e-05,0.001479559212662551,0.06015639116983246,3.98653857597606e-09,2.1743368414750336e-09,7.941873880699974e-10,168.22864615989147,177.98801562573274,75.52382612397417
0.89,43243.63811263525,1002.8658827683304,2.312478883935097e-05,2.5646872170067418e-05,6.109597246355929e-05,1.850301268201512e-05,0.0014778374990670193,0.0601503896236785,3.987763983876203e-09,2.1750000576791073e-09,7.949401807269457e-10,168.23096400940815,177.9921951246618,75.52406107420967
0.9,43244.0284240209,1002.8335313183297,2.3124580119934587e-05,2.5646466166880506e-05,6.109661833373526e-05,1.850317042216373e-05,0.0014762569817642255,0.060144961928424695,3.988806553316754e-09,2.1755642877860004e-09,7.956253322738912e-10,168.23300061586767,177.9957466177274,75.52426079810671
0.91,43244.414800669816,1002.8037028588597,2.3124373508333635e-05,2.564610040562218e-05,6.109716730280144e-05,1.850330593954508e-05,0.0014747987749473732,0.06014001897149239,3.989703212045747e-09,2.1760495263661872e-09,7.962528485826013e-10,168.2348074747373,177.99879737789655,75.52443241894154
0.92,43244.92431095626,1002.7825848190754,2.3124101057719885e-05,2.56459177031535e-05,6.10971432439667e-05,1.8503313750161108e-05,0.0014737430933942542,0.06013704286767589,3.989763888931838e-09,2.1760821127402214e-09,7.966565053609047e-10,168.23545799262843,177.99897319906304,75.5244423113697
0.93,43245.6578906301,1002.7750793516096,2.3123708801679875e-05,2.564603168309871e-05,6.109616804876667e-05,1.8503110106379857e-05,0.0014733112235835307,0.06013720869782635,3.988440689817919e-09,2.175365373351167e-09,7.967042824095672e-10,168.23421640468038,177.99438867576586,75.52418442371774
0.9400000000000001,43247.00274805478,1002.8003234311293,2.3122989720830522e-05,2.5646882263243987e-05,6.109277848269414e-05,1.8502371084170923e-05,0.0014743724050067565,0.060145091804581496,3.983614823119572e-09,2.1727520280267848e-09,7.958830814433086e-10,168.22823255883193,177.97774460636327,75.52324915550844
