Position,Tv,Hv_CO2,Hv_H2O,Hv_N2,Hv_O2,Hv_T,Fv_T,Hvf,Hv_CO2_trn,Hv_H2O_trn,Hv_trn,qv,Hv_flux,dHvf_dz,dTv_dz,dHv_dT
0.4,344.1328950651456,1783.5171732798208,1549.7790747193276,1341.73296849747,1368.81480333922,1411.1296574088137,24.014702493440065,33887.85890234266,-595.9078178001915,1560.312567675541,964.4047498753495,2214.9909927811073,3179.3957426564566,3179.3957426564566,17.9465348937014,30.836522540344703
0.41000000000000003,344.3091347075284,1790.6097628129733,1555.7448176991113,1346.887853983605,1374.1216644217202,1416.6006998218556,24.054461664951308,34075.56722840802,-585.9200862920896,1524.4395826980326,938.519496405943,2139.284332956903,3077.803829362846,3077.803829362846,17.304009659818504,30.837372733761793
0.42,344.4790292114441,1797.4486399869577,1561.495986160221,1351.8572456913857,1379.2378587336548,1421.8732265377148,24.093025349683117,34257.22769100889,-575.4256461882741,1488.0454157109723,912.6197695226982,2065.196597528474,2977.816367051172,2977.816367051172,16.677588681114,30.838131424512177
0.43,344.64273760223637,1804.0400259179532,1567.0379407688065,1356.645784612334,1384.1681317999644,1426.9522941673815,24.13040479198778,34432.93647711454,-564.4556806833886,1451.1911631533249,886.7354824699363,1992.674869605875,2879.4103520758113,2879.4103520758113,16.066657758550843,30.838805225770606
0.44,344.80041304245043,1810.3899183360923,1572.375845241346,1361.2579409590282,1388.9170556151362,1431.8427761937037,24.166612103488216,34602.78896545493,-553.0439966372497,1413.94265764897,860.8986610117203,1921.7004279144671,2782.5990889261875,2782.5990889261875,15.470887921109904,30.83940042400126
0.45,344.95220451483993,1816.5041585401652,1577.5147232282764,1365.6980633510793,1393.4890791366206,1436.5494107529803,24.201659781239112,34766.88009798315,-541.2268489862727,1376.3553278035079,835.1284788172352,1852.2489324973546,2687.37741131459,2687.37741131459,14.889913272298362,30.83992291205267
0.46,345.098259636165,1822.3885440452661,1582.459553497497,1369.9704610863894,1397.888612872628,1441.0768949526016,24.235560865512955,34925.306799508195,-529.0425726351775,1338.5159288797054,809.4733562445278,1784.3100081428802,2593.7833643874083,2593.7833643874083,14.323488003617895,30.840378421527383
0.47000000000000003,345.23872239878386,1828.0487369867121,1587.2151934065155,1374.0793380464859,1402.1199607089452,1445.429806190891,24.268329769030604,35078.167194626534,-516.5308691343582,1300.485881746211,783.9550126118527,1717.8854556534268,2501.8404682652795,2501.8404682652795,13.771470657935286,30.8407722532461
0.48,345.3737361917858,1833.490385254133,1591.7864811202805,1378.0288810397237,1406.187410773836,1449.6127014603483,24.29998113735625,35225.5613019585,-503.73289828033444,1262.3471391861933,758.6142409058589,1652.9685000086563,2411.582740914515,2411.582740914515,13.233657723939555,30.841109511615585
0.49,345.50344290347005,1838.719085806585,1596.1782051659843,1381.823233519322,1410.0952082776225,1453.6300878648549,24.330531069437946,35367.59201626566,-490.6904090420363,1224.1816468436373,733.491237801601,1589.5738820354052,2323.065119837006,2323.065119837006,12.710023871548904,30.84139502356764
0.5,345.6279834553739,1843.740405691684,1600.3951224570553,1385.4665111783384,1413.8475714807137,1457.486435189885,24.359996509416185,35504.36447374704,-477.4454941829583,1186.0562527166105,708.6107585336522,1527.703229261237,2236.3139877948893,2236.3139877948893,12.20044457794951,30.841633269260367
