Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.61,1228.6130688321914,4511.060360059068,37481.64417057088,0.244066717507284,2433.636989421374,42727.885575036766,1429.8836841650223,1292.38917322033,85.81859490529608,25.789676885246696,1.3069190732658994e-05,0.09657533809344673
0.62,1223.65009010197,4510.326805880305,37488.69470930189,0.2409425131191781,2441.998785726197,42712.91179103647,1423.1753063346293,1286.998244379648,85.00678158070554,25.536590317361664,1.2989343068587468e-05,0.09711272889546263
0.63,1218.8901450263565,4509.6265907126835,37495.457929257675,0.23797561421270869,2450.018522302865,42698.54845662753,1416.7501842348524,1281.8253914815468,84.23466790309466,25.296253481865342,1.2912905935831863e-05,0.09763079938659659
0.64,1214.3282026198706,4508.958527683582,37501.94083071611,0.23515911700031977,2457.70459205749,42684.78079825728,1410.60040446117,1276.8655272772749,83.50058564791877,25.068087295126645,1.283978451581858e-05,0.09812978550741229
0.65,1209.9590270103834,4508.321455697777,37508.15073016025,0.23248624965756812,2465.065770295866,42671.59337738049,1404.717868325809,1272.113299801863,82.80290362861439,24.851533848669607,1.276987965770108e-05,0.09860996787196943
0.66,1205.777321858614,4507.714215197196,37514.0950182759,0.22995055227395364,2472.110925196342,42658.970503678116,1399.0944774975392,1267.5632535916566,82.14005226605747,24.64605634617986,1.2703093955353765e-05,0.09907165055978277
0.67,1201.7775958951534,4507.135675490025,37519.78139755726,0.22754566248694458,2478.8492905251114,42646.89587416863,1393.7219549711624,1263.2096863334248,81.51049231643304,24.451136889547822,1.2639325442903048e-05,0.09951518153451179
0.68,1197.9543292756025,4506.584720472783,37525.21760582439,0.22526549381393587,2485.290146809851,42635.35304710435,1388.5920603857737,1259.0468335381609,80.9127421024176,24.266278197147646,1.2578473543896386e-05,0.09994092937347274
0.6900000000000001,1194.3019301096213,4506.060251637511,37530.411495178174,0.22310416394091176,2491.442903644109,42624.32533165025,1383.6965289443601,1255.0688240356624,80.34536529384768,24.091001423142497,1.2520437309544617e-05,0.1003492890023804
0.7000000000000001,1190.8147695749628,4505.561205360604,37535.37098863967,0.22105597241389036,2497.3170530276684,42613.79590278061,1379.0271159686627,1251.269720852066,79.80697124552108,23.924847828685312,1.2465114935869197e-05,0.10074067881972774
0.71,1187.4872203703233,4505.086525601108,37540.10399889948,0.21911547907608808,2502.922072045577,42603.747900707494,1374.5756408540235,1247.643565949423,79.29622097058015,23.767375407223508,1.2412406928651033e-05,0.10111553198011697
0.72,1184.3136711456364,4504.635198771399,37544.6184406011,0.21727741860121294,2508.26743182474,42594.1645052589,1370.3340062957059,1244.1843978664333,78.81182180668434,23.618162343258597,1.2362213418939113e-05,0.10147429828436523
0.73,1181.2885333902925,4504.20622758382,37548.92219241409,0.21553675057834334,2513.3625594966497,42585.0289365555,1366.294200593089,1240.886261668575,78.35252819557229,23.476802801954268,1.2314436454887828e-05,0.10181743946942044
0.74,1178.4062775023708,4503.798642330893,37553.02305746413,0.2138886468496035,2518.216784165214,42576.32457765038,1362.4483430196153,1237.7432500538316,77.91714298930216,23.342908410057753,1.2268979812678148e-05,0.10214542534609185
0.75,1175.6614537472806,4503.411512005766,37556.928737974275,0.21232847088265336,2522.83931067336,42568.03504334714,1358.7887090085555,1234.7495279024333,77.50451651546842,23.2161090423244,1.2225748580091016e-05,0.10245873175359928
0.76,1173.0486549180937,4503.043916567464,37560.64687022745,0.2108517896128371,2527.239260781085,42560.14405567685,1355.3076745332792,1231.899293350885,77.11354045020066,23.096047537716096,1.2184650226810446e-05,0.10275784141181751
0.77,1170.5626256831579,4502.694984219757,37564.18489099263,0.2094543720996937,2531.4255117595662,42552.63579424276,1351.9978610027028,1229.1868982371402,76.74315882606656,22.98238642577956,1.2145594377760995e-05,0.10304323353104511
0.78,1168.1981643235133,4502.3638593488895,37567.55015852205,0.20813216081478186,2535.4068445928406,42545.49458566857,1348.8519991418314,1226.6067424136018,76.3923527150565,22.874800364785372,1.2108492660140304e-05,0.10331539209472189
0.79,1165.950205320577,4502.049718098904,37570.749842745674,0.20688129470688568,2539.1918096802005,42538.7051616647,1345.8630365561498,1224.1533649259966,76.06014950496002,22.77297970108386,1.2073259481673825e-05,0.1035747962851042
0.8,1163.8138284088398,4501.75177522569,37573.790915515056,0.20569809069606823,2542.7887182057043,42532.252689779314,1343.0241474083932,1221.8214549167863,75.74562121091341,22.67663070051924,1.2039811638968976e-05,0.10382191946660771
0.81,1161.784177020437,4501.469256886124,37576.68025410315,0.20457901982085636,2546.205764424559,42526.12251866864,1340.3286197610207,1219.6057636903324,75.44787197845551,22.585469432125574,1.2008068162655246e-05,0.10405723604990934
0.8200000000000001,1159.8566158393287,4501.201441445188,37579.42443417077,0.2035207440242735,2549.450780198206,42520.300668608645,1337.7700643946034,1217.5012773153203,75.16605713128467,22.49923036047828,1.1977951173953575e-05,0.10428120499325988
0.8300000000000001,1158.026576483864,4500.9476211504,37582.02993413825,0.2025200563573193,2552.5314787590764,42514.773354232624,1335.3422057141854,1215.5030491246182,74.89936042492577,22.41765691450469,1.1949384709248399e-05,0.10449428501661312
0.84,1156.2896620767226,4500.707128968096,37584.50299741893,0.2015739039226068,2555.455291825448,42509.52730980231,1333.039019731064,1213.6063143835274,74.64700630090945,22.34050702273146,1.192229528957436e-05,0.10469692345922524
0.85,1154.6416593684437,4500.479396896401,37586.84965088331,0.20067927675647038,2558.229407275831,42504.54985091772,1330.8547535120028,1211.8065036703406,74.40825415102319,22.267559013054395,1.189660784806818e-05,0.10488956113833088
0.86,1153.0784038230702,4500.263765251459,37589.075786399684,0.19983346056176596,2560.860823151236,42499.8283911484,1328.7837275986224,1210.0990975607278,74.18239496075182,22.198587161276482,1.1872256293652714e-05,0.10507262684568978
0.87,1151.596098064606,4500.0602258010285,37591.18715419101,0.19903285850426758,2563.3565190034487,42495.35171135705,1326.8208241955344,1208.4799688316841,73.9687246183196,22.13344800520425,1.184913687417436e-05,0.10524658425918715
0.88,1150.1909824434433,4499.868639663689,37593.189363368416,0.19827423266252917,2565.723266753095,42491.10864277543,1324.9609768129083,1206.9450294526105,73.76657056815537,22.071988369108848,1.1827157465692865e-05,0.10541188108198801
0.89,1148.859740968842,4499.690183717208,37595.08818794919,0.19755226939176673,2567.9683539150897,42487.08989755354,1323.1998403883301,1205.4906623036018,73.5752081688432,22.014206326165926,1.1806141898110554e-05,0.10556906969538012
0.9,1147.6011377009881,4499.53519620586,37596.89209011405,0.19684607335112975,2570.1045370295838,42483.296319759604,1321.5366837559873,1204.1154427679767,73.39332666890019,21.961103281651642,1.1785299334266924e-05,0.10571954110685493
0.91,1146.4108851224098,4499.399192904275,37598.604722643126,0.19616057552326327,2572.135141714653,42479.71328054375,1319.9653588843166,1202.814735416858,73.22064463213076,21.912063649549417,1.1764847797247844e-05,0.105863301076839
0.92,1145.3030661165856,4499.364190600873,37600.2570542388,0.19535274292694435,2574.117506941099,42476.41804583357,1318.512043054009,1201.6032352912866,73.05107897308818,21.875866055396294,1.1739176957547359e-05,0.10600841801835414
0.93,1144.2882339484531,4499.495424109032,37601.87423257261,0.19431081917640153,2576.098472190392,42473.46955514746,1317.1966240986694,1200.4919011625375,72.87974406780563,21.85941458026958,1.1703865905638604e-05,0.10616141165293336
0.9400000000000001,1143.4163013214152,4500.045151877348,37603.54129485602,0.19260997129658217,2578.242393503507,42471.124484954074,1316.1083971472663,1199.5329346833837,72.68922661208246,21.889950576543445,1.1642037040192482e-05,0.1063463407500199
0.9500000000000001,1143.00069435461,4502.526124099209,37605.74136862415,0.18775531460201625,2581.5092318193424,42470.95952719894,1315.8035771962113,1199.053184986874,72.37739604852237,22.133150987656716,1.145381355333615e-05,0.1067056393152722
0.96,1143.6145354739876,4509.708912946365,37609.28080560966,0.17563236918135966,2587.662255871523,42475.788283473026,1317.3176154023852,1199.6337019747011,71.75705117199614,22.909686672763893,1.0967286891487041e-05,0.10749987744728401
0.97,1146.9516786604556,4529.857063537822,37616.142150152875,0.1463901036027179,2602.005417301801,42493.56692499192,1323.8516344242262,1202.876447758059,70.26086634750287,25.30241321711273,9.731347493949079e-06,0.10950361578660744
0.98,1156.1301280372343,4578.853516517028,37627.889104373266,0.09344553707304629,2635.0697911461057,42536.90149684275,1342.4029869766296,1210.820119499428,66.72324109043579,32.3727214513402,7.225969797429355e-06,0.11419071005531584
0.99,1172.14876739852,4663.501596284506,37634.96868792628,0.041589302068132966,2692.257640270452,42598.36088851746,1380.3169945369855,1219.6652083480215,60.414838138861,50.0574755196653,4.192342282130129e-06,0.12200120311459021
1.0,1189.2531897169913,4757.012758867965,37623.16639255617,0.015994157226691893,2756.886103460737,42636.925772047136,1434.1843326819273,1216.9633277021828,52.96735563482014,82.06176346698233,2.186966156818829e-06,0.1301245979258167
