Position,Fl_CO2,Fl_MEA,Fl_H2O,Fl_T,Fl_CO2_true,Fl_MEA_true,Fl_H2O_true,Fl_MEAH_true,Fl_MEACOO_true,Fl_HCO3_true,Fl_CO3_true,Fl_H3O_true,Fl_OH_true
0.0,4.02697898993126,9.729875260332735,75.23510977031545,88.99196402057945,0.0009376421400742859,2.1637432596583035,74.47165768784366,4.30347014250224,3.2626618581721902,0.4860232351213457,0.27735625449765483,2.631975456190012e-08,7.25665331488799e-05
0.01,3.9883211337576343,9.729875260332735,75.55355254262032,89.2717489367107,0.0010184568269748478,2.2317600621538367,74.8281634929097,4.236126991766352,3.261988206412545,0.476564678448826,0.24874979206929393,2.821309983580834e-08,7.45509794940928e-05
0.02,3.95244006922324,9.729875260332735,75.82381142181657,89.50612675137255,0.0010780913431370242,2.293800060564072,75.12962526669622,4.178822885293632,3.2572523144750303,0.46672518833629884,0.22738447506879222,2.9685462714157227e-08,7.646203018185098e-05
0.03,3.9186066810617026,9.729875260332735,76.05971635084647,89.70819829224091,0.0011218456866165147,2.3516657876425406,75.39220602408558,4.128156612696183,3.25005285999401,0.45683848774436703,0.21059348763671676,3.0847780348156735e-08,7.832053215344935e-05
0.04,3.886365276237764,9.729875260332735,76.26984232069714,89.88608285726764,0.0011533150134839388,2.406434335798854,75.62578401256442,4.0822070995776345,3.2412338249562476,0.4470631062355842,0.19691503003245123,3.177189407752171e-08,8.014009279356947e-05
0.05,3.855408881146801,9.729875260332735,76.45940436020913,90.04468850168867,0.0011747565360666452,2.4587890584619836,75.8363590298193,4.0398154441238505,3.2312707577468998,0.4374639459796639,0.1854994208886936,3.250137780682666e-08,8.193112127677681e-05
0.06,3.825467905553553,9.729875260332735,76.63302008138719,90.18836324727347,0.0011885183315604928,2.509316063551187,76.02912720293298,4.000088952883141,3.2204702438984074,0.4280832467013437,0.17572589662521937,3.30809890821802e-08,8.370211394072048e-05
0.07,3.7963778508776787,9.729875260332735,76.79345692674379,90.3197100379542,0.0011959286313606523,2.558358839327833,76.2072109156395,3.962495017388919,3.2090214036159836,0.41893284889161914,0.16722766973871547,3.353504250479941e-08,8.545893892736032e-05
0.08,3.7679888099071785,9.729875260332735,76.94312303557695,90.44098710581686,0.0011982523011475421,2.6062236293685634,76.37329691023557,3.9265999579629867,3.197051673001185,0.41001665721069375,0.15972222739414849,3.3886866283785096e-08,8.720684967708956e-05
0.09,3.740190250860936,9.729875260332735,77.0838278169007,90.55389332809436,0.0011964452957116296,2.6531319128048736,76.52939463169164,3.8920937432295752,3.184649604298286,0.40133317923706163,0.1530110220298771,3.415382024645016e-08,8.894978829389704e-05
0.1,3.7128981089915403,9.729875260332735,77.21688189456846,90.65965526389273,0.0011912054326115471,2.6992471727701566,76.67696223993438,3.8587501133986666,3.1718779741639125,0.3928763761661119,0.146952553231708,3.43483401400879e-08,9.069095356534339e-05
0.11,3.6860364475404785,9.729875260332735,77.34347564449997,90.75938735237318,0.0011831847346423874,2.7447162106700973,76.81731192634355,3.826377037445181,3.1587820122174546,0.384639874627682,0.14143137596374963,3.4482259482608394e-08,9.243315480455935e-05
0.12,3.6595525676251084,9.729875260332735,77.46443305411121,90.85386088206906,0.0011728384749091064,2.789638073655503,76.95135676177418,3.7948395368601946,3.145397649817037,0.37661641549987085,0.13636566383329204,3.456358733739161e-08,9.417844029101731e-05
0.13,3.6333980769878367,9.729875260332735,77.5804937760041,90.94376711332467,0.0011605804469686483,2.834102946053436,77.07991194686691,3.7640206838917325,3.1317516303875648,0.36879857291844087,0.13168729324811312,3.4599749105501145e-08,9.592868924930546e-05
0.14,3.6075354387561394,9.729875260332735,77.6922508294084,91.02966152849727,0.0011467483627279622,2.8781797746348214,77.20363073027266,3.733829174802123,3.117866310895792,0.3611795458585465,0.1273428336519606,3.459677799535876e-08,9.768534064025075e-05
0.15,3.5819353751956764,9.729875260332735,77.80016527690006,91.11197591242848,0.0011316107096859748,2.92192102929346,77.32302277605581,3.704193483361887,3.1037607476773874,0.35375271291645816,0.12329030389477437,3.455942729920619e-08,9.944953791965306e-05
0.16,3.556571408654009,9.729875260332735,77.9046635991178,91.19111026810454,0.0011154153028055985,2.9653740224255145,77.43855685848256,3.6750507284893,3.0894505094179205,0.34651193658572804,0.11949354735039983,3.4492198053803876e-08,0.0001012222770493715
0.17,3.531425456049766,9.729875260332735,78.00606159316322,91.26736230954572,0.0010983549049829388,3.0085698618829175,77.55058234481189,3.6463545073444608,3.0749508911053574,0.3394517736652884,0.11592443638615682,3.439852843364406e-08,0.00010300420002892576
0.18,3.506481244624274,9.729875260332735,78.1046473846046,91.34100388956162,0.0010806043399639257,3.051536245047259,77.65941699331998,3.6180639364276574,3.0602750788578192,0.33256702688480183,0.11255853455346548,3.428161686136023e-08,0.0001047958597217415
0.19,3.4817270154054665,9.729875260332735,78.20065955330911,91.41226182904731,0.001062313262472897,3.09429243261135,77.76532427579095,3.5901467716558066,3.0454360560655793,0.32585314002021104,0.10937550606875429,3.4144219795265984e-08,0.00010659757672674501
0.2,3.457154744286705,9.729875260332735,78.29428929171544,91.48131929633489,0.001043607024220428,3.1368505669429747,77.86851642470269,3.562577979720694,3.030446713669067,0.31930595664106814,0.10635846695476402,3.398865553797388e-08,0.00010840948968670866
0.21,3.432757742738513,9.729875260332735,78.38571479499913,91.54834779807038,0.0010246010995069899,3.179220381542938,77.9691905144595,3.5353357522955746,3.015319126494222,0.3129216023194573,0.10349241282797474,3.3817129775906203e-08,0.00011023164307576338
