Position,Tl,Hl_CO2,Hl_MEA,Hl_H2O,Hl_T,Fl_T,Hlf,Hl_CO2_trn,Hl_H2O_trn,Hl_trn,ql,Hl_flux,dHlf_dz,dTl_dz,dHl_dT
0.1,334.6737785027796,-83999.99999,-51789.39122676849,-47239.39159408676,-49233.21477563418,90.65965526389273,-4463466.279092184,-37893.67124205718,102085.09598109666,-1968.3331777247188,-7662.395144879594,-9630.728322604313,9630.728322604313,58.91332132858803,82.92975592349367
0.11,335.2424068172859,-83999.99999,-51690.071144112626,-47196.534272121986,-49172.974115358214,90.75938735237318,-4462909.005004016,-37329.55232446368,97256.93535987879,-1891.3129689799714,-7067.385974683246,-8958.698943663218,8958.698943663218,54.89120943937914,82.96375095517894
0.12,335.7734790144369,-83999.99999,-51597.23635501386,-47156.50482067453,-49116.118529426334,90.85386088206906,-4462388.999939715,-36837.64098281494,93060.02858779879,-1822.709084546463,-6571.289454696389,-8393.998539242852,8393.998539242852,51.41503426250868,82.99661851491808
0.13,336.2721173787627,-83999.99999,-51510.00565607074,-47118.91760934519,-49062.18869209012,90.94376711332467,-4461900.262483435,-36404.022771819895,89383.21072778913,-1761.4301391697868,-6149.033144082949,-7910.463283252735,7910.463283252735,48.38319906958632,83.02850477079632
0.14,336.74237880255396,-83999.99999,-51427.680935589684,-47083.46721635114,-49010.820948524575,91.02966152849727,-4461438.442177976,-36017.62928911856,86135.2446840161,-1706.407838582761,-5785.137355820838,-7491.545194403599,7491.545194403599,45.71623206405727,83.0595246322095
0.15,337.1874070250836,-83999.99999,-51349.72148693907,-47049.91698100753,-48961.73339399035,91.11197591242848,-4461000.273623994,-35669.876908612445,83235.46118392186,-1656.495993771892,-5468.311727216051,-7124.807720987943,7124.807720987943,43.34502723459282,83.08976705501009
0.16,337.61010706674597,-83999.99999,-51275.62651310966,-47018.04817854351,-48914.66571157217,91.19111026810454,-4460582.674631449,-35352.733923419706,80633.09656923641,-1611.1525390609843,-5188.718413890845,-6799.870952951829,6799.870952951829,41.225859059341154,83.1193151943299
0.17,338.0126324134357,-83999.99999,-51205.02540783477,-46987.69869435913,-48869.425540911696,91.26736230954572,-4460183.566701755,-35060.145103425595,78274.02730328975,-1569.5223804747652,-4940.3951617357825,-6509.917542210547,6509.917542210547,39.313984123264675,83.14822870988021
0.18,338.39695575712415,-83999.99999,-51137.57808750198,-46958.7200060193,-48825.83679012461,91.34100388956162,-4459800.948157873,-34786.48924036954,76121.56701081365,-1531.1172199501516,-4717.546841126601,-6248.664061076753,6248.664061076753,37.57881583113959,83.1765628772302
0.19,338.7647220222247,-83999.99999,-51073.000993780835,-46930.98827157424,-48783.753352475076,91.41226182904731,-4459433.234460116,-34526.95203602036,74144.22629056837,-1495.483501358442,-4516.145323088694,-6011.628824447136,6011.628824447136,35.99487977450843,83.20436236148687
0.2,339.1172701754293,-83999.99999,-51011.063494549875,-46904.40269273211,-48743.05695411522,91.48131929633489,-4459079.156698851,-34277.50615541016,72312.22337862072,-1462.1258220513841,-4332.89513846084,-5795.020960512224,5795.020960512224,34.53815542697522,83.23166225679138
0.21,339.455856161373,-83999.99999,-50951.54888591294,-46878.86870901649,-48703.636986902224,91.54834779807038,-4458737.497907889,-34034.303227927405,70606.35978138041,-1430.7987757661624,-4164.866169019859,-5595.664944786021,5595.664944786021,33.19344411934403,83.25849530578216
0.22,339.78146241673215,-83999.99999,-50894.28798242479,-46854.31236647087,-48665.40806533208,91.61347965569367,-4458407.371729331,-33794.19297005714,69004.90111136338,-1401.1194690438992,-4010.0312254566716,-5411.150694500571,5411.150694500571,31.94371887274637,83.28488477843615
0.23,340.0950003201005,-83999.99999,-50839.123641960156,-46830.66505405282,-48628.291310256485,91.67683668229351,-4458087.920589376,-33554.20806198864,67492.59836754928,-1372.8587192927876,-3866.3916470891018,-5239.25036638189,5239.25036638189,30.777145235822207,83.31085196509977
0.24,340.3972529460445,-83999.99999,-50785.920902784295,-46807.86782329972,-48592.21985939953,91.73852217069587,-4457778.438894852,-33311.709540998614,66055.97730171456,-1345.803717105628,-3732.46930302801,-5078.273020133638,5078.273020133638,29.68352030677389,83.33641348010197
0.25,340.68887700824257,-83999.99999,-50734.56671603841,-46785.87124447042,-48557.138578551756,91.79862066623457,-4457478.345010257,-33064.40700322803,64681.729632658964,-1319.7149670972422,-3606.9772076566082,-4926.692174753851,4926.692174753851,28.6526904257973,83.36158153755913
0.26,340.9704943768559,-83999.99999,-50684.95388695746,-46764.62850565408,-48522.99563126238,91.85721159960632,-4457187.077147641,-32810.124263939164,63361.167168341395,-1294.4722999497455,-3488.758521180783,-4783.230821130529,4783.230821130529,27.678280597039414,83.38636721369701
0.27,341.24260849581697,-83999.99999,-50636.99583779652,-46744.10171882815,-48489.750347737994,91.91435674867851,-4456904.212116348,-32547.02683292887,62084.126734489095,-1269.8861916357664,-3376.9578339597756,-4646.844025595542,4646.844025595542,26.752717208184116,83.4107770272895
0.28,341.5056906777873,-83999.99999,-50590.611445442846,-46724.25541202125,-48457.36505144696,91.97011299682342,-4456629.339309899,-32273.416166312283,60843.37224039144,-1245.8416660941357,-3270.723491248799,-4516.565157342935,4516.565157342935,25.87070849670361,83.43481650429912
0.29,341.760154685506,-83999.99999,-50545.7295477714,-46705.05844768964,-48425.807574849925,92.02452861603831,-4456362.114926542,-31987.798496003496,59632.472752928974,-1222.2332173321736,-3169.408256525302,-4391.641473857476,4391.641473857476,25.02762835348677,83.45848885900408
0.3,342.006355679194,-83999.99999,-50502.28915809909,-46686.48410321881,-48395.051271735065,92.07764295284748,-4456102.251683569,-31688.904965780897,58444.94640143488,-1198.9395782349789,-3072.4303480047697,-4271.369926239749,4271.369926239749,24.21869966254752,83.48179511572638
0.31,342.24463280204446,-83999.99999,-50460.23197407714,-46668.50685897007,-48365.07103369784,92.1294929459859,-4455849.470631172,-31375.588231349586,57276.68240709763,-1175.9040962512765,-2979.266116837328,-4155.170213088604,4155.170213088604,23.44101786929226,83.50473574596724
0.32,342.4752695534984,-83999.99999,-50419.50938757619,-46651.10538854369,-48335.847038751555,92.18010712122417,-4455603.557827224,-31046.935315765095,56122.7516643932,-1153.0324885719237,-2889.518812096451,-4042.5513006683746,4042.5513006683746,22.690944691615737,83.52730901018515
0.33,342.6985339455031,-83999.99999,-50380.075413610786,-46634.25952975702,-48307.36090166625,92.22951163956044,-4455364.304556674,-30702.173402670895,54979.78787630059,-1130.2719975350428,-2802.7911079888645,-3933.0631055239073,3933.0631055239073,21.96599789635654,83.54951270990969
0.34,342.914667228855,-83999.99999,-50341.888692161134,-46617.951135642565,-48279.59677382809,92.2777287107885,-4455131.533361568,-30340.704793324843,53844.89434801643,-1107.5766192784163,-2718.7831143117055,-3826.359733590122,3826.359733590122,21.264017927959316,83.5713436247899
0.35000000000000003,343.1238824723608,-83999.99999,-50304.912751440315,-46602.164182128385,-48252.54139950566,92.32477635893078,-4454905.093459409,-29962.119842889468,52715.1191738209,-1084.8907130963444,-2637.2214659343754,-3722.1121790307197,3722.1121790307197,20.58268010180955,83.59279760049577
0.36,343.32638556365566,-83999.99999,-50269.11230625018,-46586.88318373797,-48226.182180196105,92.37067159909158,-4454684.836644857,-29566.144318368155,51588.93945881597,-1062.1989229685873,-2557.86383092865,-3620.062753897237,3620.062753897237,19.920729967882796,83.61387030870169
0.37,343.52235654251706,-83999.99999,-50234.45656495959,-46572.09460243252,-48200.50881862603,92.41542785753124,-4454470.645424033,-29152.695359061083,50464.315048708864,-1039.4622647931758,-2480.5300631698196,-3519.9923279629957,3519.9923279629957,19.2763998774967,83.63455667662888
0.38,343.71196801281417,-83999.99999,-50200.91598191003,-46557.78545851739,-48175.51164746746,92.45905753559475,-4454262.4032199085,-28721.832864166074,49340.1915633524,-1016.6687272306872,-2405.0381103096665,-3421.7068375403537,3421.7068375403537,18.648602970671597,83.6548515308367
0.39,343.89538126207145,-83999.99999,-50168.46294879064,-46543.94362365193,-48151.1819142447,92.50157171441089,-4454060.00697415,-28273.771731052606,48215.819943170245,-993.8111880649718,-2331.259718195994,-3325.070906260966,3325.070906260966,18.036419621900052,83.67474955843107
0.4,344.07274453180355,-83999.99999,-50137.072106128995,-46530.55795158729,-48127.51187394061,92.54297992058977,-4453863.364978031,-27808.8857891204,47090.36445199449,-970.8747208827194,-2259.07633374256,-3229.9510546252795,3229.9510546252795,17.43874596134471,83.69424536792272
0.41000000000000003,344.2442035114452,-83999.99999,-50106.71849068583,-46517.61748635851,-48104.49393237833,92.58329150694084,-4453672.38453525,-27327.67660294422,45964.001372106715,-947.8739164379563,-2188.3885980047085,-3136.2625144426647,3136.2625144426647,16.85520493369466,83.71333367348254
0.42,344.4098933276771,-83999.99999,-50077.37895689598,-46505.11206698187,-48082.12110951275,92.62251504394617,-4453486.985810686,-26830.79127662633,44836.44708313647,-924.8039340652565,-2119.1294020485007,-3043.933336113757,3043.933336113757,16.284963544079314,83.73200947375584
0.43,344.5699457112942,-83999.99999,-50049.0309116777,-46493.03178668222,-48060.38660991411,92.66065883473419,-4453307.087126679,-26318.997967066207,43708.130492015836,-901.6801998556083,-2051.2280082157886,-2952.908208071397,2952.908208071397,15.727662514529266,83.7502679168918
0.44,344.7244891532154,-83999.99999,-50021.65228941513,-46481.366981204585,-48039.283614532746,92.69773143372312,-4453132.610768412,-25793.178116384384,42579.65881310911,-878.5209970778785,-1984.646598352649,-2863.1675954305274,2863.1675954305274,15.183022551600192,83.76810463164156
0.45,344.87364664462274,-83999.99999,-49995.2219549242,-46470.10839947763,-48018.80543659355,92.73374132707013,-4452963.482191975,-25254.322658942976,41451.46201211335,-855.335684327298,-1919.3467038482938,-2774.6823881755918,2774.6823881755918,14.65053745519563,83.7855157424457
0.46,345.0175410064138,-83999.99999,-49969.71876158093,-46459.24680142968,-47998.94525331483,92.7686973159552,-4452799.623689868,-24703.51334534504,40324.77598585394,-832.158315910415,-1855.3029537270982,-2687.4612696375134,2687.4612696375134,14.130284485806103,83.802497667051
0.47000000000000003,345.15629198351223,-83999.99999,-49945.12206815985,-46448.77317737891,-47979.69594370719,92.80260897109332,-4452640.961215811,-24141.91093357922,39200.30564977402,-809.0028951119835,-1792.5053403765146,-2601.508235488498,2601.508235488498,13.621867604365931,83.81904776052494
0.48,345.2900177757573,-83999.99999,-49921.411469522754,-46438.67863254874,-47961.05034766639,92.8354859848694,-4452487.4173703985,-23570.749824433147,38079.30659945806,-785.9000815725711,-1730.938115818874,-2516.838197391445,2516.838197391445,13.125269056573483,83.83516367242828
0.49,345.4188370827348,-83999.99999,-49898.56643575418,-46428.95423276826,-47943.00080752285,92.86733911062547,-4452338.913973215,-22991.314385750975,36963.09560763654,-762.8812434983456,-1670.606786997646,-2433.4880304959916,2433.4880304959916,12.640497688690678,83.85084388547887
0.5,345.54286633268987,-83999.99999,-49876.56680513755,-46419.591213711086,-47925.539392528124,92.89817973112004,-4452195.372197951,-22404.931601003227,35852.69932861645,-739.966593584134,-1611.5090257161417,-2351.475619300276,2351.475619300276,12.167292565157144,83.86608767362942
0.51,345.6622227398185,-83999.99999,-49855.39224354211,-46410.58075016157,-47908.657913093266,92.92801975785311,-4452056.709120156,-21812.963612538086,34749.81551515609,-717.1982434594962,-1553.6518193703982,-2270.8500628298943,2270.8500628298943,11.70590800683053,83.88089468772901
0.52,345.7770232314337,-83999.99999,-49835.02243608549,-46401.91403705221,-47892.34752497338,92.95687247967733,-4451922.841631341,-21216.776347144005,33655.51879899946,-694.5965859697072,-1497.047136737935,-2191.643722707642,2191.643722707642,11.256103626003688,83.89526578322736
0.53,345.8873837899767,-83999.99999,-49815.43720533504,-46393.58233919285,-47876.59927296682,92.98475143371073,-4451793.682888196,-20617.751246133805,32571.309911342894,-672.1959975553716,-1441.699527238713,-2113.895524794085,2113.895524794085,10.817961569168075,83.90920214961591
0.54,345.9934218916219,-83999.99999,-49796.616079910345,-46385.57680722083,-47861.40358136818,93.01167142244202,-4451669.143727107,-20017.253641315547,31498.655273547593,-650.0297703771939,-1387.6275170557838,-2037.6572874329777,2037.6572874329777,10.391560840709493,83.92270589186774
0.55,346.0952535009714,-83999.99999,-49778.53882913025,-46377.88870453887,-47846.750522763694,93.03764800617932,-4451549.1333763655,-19416.626824296272,30438.646946587844,-628.118405983818,-1334.837658850382,-1962.9560648341999,1962.9560648341999,9.976691776282275,83.93577993958297
0.56,346.19299542219085,-83999.99999,-49761.18504702102,-46370.50922986607,-47832.62991050344,93.0626972722019,-4451433.557094452,-18817.19470239666,29392.929251243724,-606.5016601478833,-1283.3431572150398,-1889.844817362923,1889.844817362923,9.573605276259112,83.94842758423883
0.5700000000000001,346.2867642499182,-83999.99999,-49744.53433974925,-46363.42959649159,-47819.03093421081,93.08683661044613,-4451322.319442751,-18220.224051948448,28362.48493468183,-585.1972481983705,-1233.156326580933,-1818.3535747793035,1818.3535747793035,9.18207131518449,83.96065324978787
0.58,346.37667559847995,-83999.99999,-49728.566463752075,-46356.6410905236,-47805.94269652346,93.11008361428435,-4451215.321732986,-17626.947817873544,27348.615573017814,-564.2343552769737,-1184.281447566251,-1748.5158028432247,1748.5158028432247,8.802134845873123,83.97246164818051
0.59,346.46284600972075,-83999.99999,-49713.260988132315,-46350.13492689713,-47793.35379256132,93.13245692547622,-4451112.463409763,-17038.534949132278,26352.530712036885,-543.6400409452599,-1136.7321076646954,-1680.3721486099553,1680.3721486099553,8.433825948422214,83.98385827224492
0.6,346.5453900830154,-83999.99999,-49698.5978055459,-46343.902466117586,-47781.252583399575,93.15397571961998,-4451013.6430070335,-16456.08896741506,25375.0407554421,-523.4284604393001,-1090.508835253395,-1613.9372956926952,1613.9372956926952,8.076900109115892,83.99484927916058
0.61,346.6244228422932,-83999.99999,-49684.55671295276,-46337.9350355958,-47769.62724487848,93.17465956162802,-4450918.755927423,-15880.656917933424,24417.39356517483,-503.6299751902908,-1045.616886999369,-1549.2468621896596,1549.2468621896596,7.731509137322763,84.00544110375593
0.62,346.70005795237864,-83999.99999,-49671.117729570105,-46332.22406437334,-47758.46557528695,93.19452885423048,-4450827.698089853,-15313.197661765544,23480.215874407462,-484.25471052741307,-1002.0582041158445,-1486.3129146432575,1486.3129146432575,7.3973793758088755,84.01564101849186
0.63,346.77240784487793,-83999.99999,-49658.2610756534,-46326.761073671354,-47747.75535472055,93.21360407543357,-4450740.363125585,-14754.607809054027,22564.363621530494,-465.3218199239012,-959.8272246828213,-1425.1490446067226,1425.1490446067226,7.074463264013055,84.02545648882943
0.64,346.8415846943329,-83999.99999,-49645.96700009697,-46321.53760323382,-47737.48408294341,93.23190632440162,-4450656.644183594,-14205.700131812206,21670.58398812706,-446.84810672652253,-918.9248049165657,-1365.7729116430883,1365.7729116430883,6.76269852025498,84.03489550552422
0.65,346.9076979760293,-83999.99999,-49634.216215482644,-46316.54539578405,-47727.639221665464,93.24945686486842,-4450576.434862696,-13667.20674449674,20799.259202812387,-428.838866441092,-879.3400360308343,-1308.1789024719264,1308.1789024719264,6.461788675019599,84.04396646868753
0.66,346.9708570444106,-83999.99999,-49622.98944086081,-46311.77620238101,-47718.20814852249,93.26627716000252,-4450499.62675879,-13139.788930234261,19951.103356210795,-411.31231244561314,-841.0653965224819,-1252.377708968095,1252.377708968095,6.171759483548859,84.05267794281893
0.67,347.0311685371327,-83999.99999,-49612.26786411321,-46307.22197848653,-47709.17817278455,93.28238892688522,-4450426.113695752,-12624.019075617225,19126.311938286708,-394.2698736455919,-804.0899318962432,-1198.3598055418352,1198.3598055418352,5.892293528873005,84.06103895257581
0.68,347.0887376309133,-83999.99999,-49602.03291969584,-46302.874789183916,-47700.53665996255,93.29781381697678,-4450355.788271061,-12120.400611165773,18325.240392523316,-377.719787017553,-768.3964990137074,-1146.1162860312604,1146.1162860312604,5.62325045076487,84.06905860965864
0.6900000000000001,347.1436680795771,-83999.99999,-49592.26628275005,-46298.72680634892,-47692.270935665634,93.3125736477495,-4450288.544112722,-11629.35791849089,17548.149283959967,-361.668307163424,-733.9726772086433,-1095.6409843720674,1095.6409843720674,5.364481081574842,84.07674627187454
0.7000000000000001,347.19606033616844,-83999.99999,-49582.950203859866,-46294.770450499425,-47684.368476133364,93.32669004213085,-4450224.276626854,-11151.242269380788,16795.00558357196,-346.11248858314565,-700.7968604393587,-1046.9093490225043,1046.9093490225043,5.115654807743592,84.0841114467101
0.71,347.24601426614277,-83999.99999,-49574.067027464844,-46290.9981859551,-47676.816767104196,93.34018464431102,-4450162.88029449,-10686.337992940971,16066.01870810942,-331.0591563029765,-668.8499323393138,-999.9090886422903,999.9090886422903,4.876688191952615,84.09116369804134
0.72,347.2936260004828,-83999.99999,-49565.59975220595,-46287.402758512035,-47669.603495553194,93.3530788375617,-4450104.253275684,-10234.859773566854,15361.009034496568,-316.5024566905802,-638.1103897730196,-954.6128464635998,954.6128464635998,4.647243213900072,84.09791270122524
0.73,347.3389901054519,-83999.99999,-49557.53164585664,-46283.97703163426,-47662.71646225054,93.36539382797893,-4450048.293409316,-9796.961618769014,14679.907207681033,-302.4414840949431,-608.5521441403577,-910.9936282353008,910.9936282353008,4.4271139489225,84.10436812841812
0.74,347.38219889547634,-83999.99999,-49549.84636820029,-46280.71403837723,-47656.14362063156,93.377150618153,-4449994.900744044,-9372.737431321835,14022.577757613168,-288.87398715955874,-580.1528454011949,-869.0268325607536,869.0268325607536,4.2160927377153845,84.11053966212899
0.75,347.42334111305206,-83999.99999,-49542.5282065093,-46277.60708111297,-47649.8732114772,93.38836975071466,-4449943.978048106,-8962.227500360112,13388.674003495435,-275.7910314448278,-552.8838091102544,-828.6748405550823,828.6748405550823,4.013842597908621,84.11643692634044
0.76,347.46250461188674,-83999.99999,-49535.561598927874,-46274.64952894003,-47643.89355332814,93.39907165692804,-4449895.428002347,-8565.418886070944,12778.021551431162,-263.19075076488673,-526.7182489643742,-789.9089997292609,789.9089997292609,3.8202066265595143,84.12206951833912
0.77,347.4997730036826,-83999.99999,-49528.931731518765,-46271.835070941524,-47638.19334982615,93.40927614875918,-4449849.157841894,-8182.2555526981405,12190.181590852913,-251.0624662313838,-501.628310754308,-752.6907769856919,752.6907769856919,3.6348522485873933,84.12744688634801
0.78,347.5352283630421,-83999.99999,-49522.624057673034,-46269.157511946294,-47632.76145153474,93.41900279386451,-4449805.075120405,-7812.635686116603,11624.791786530575,-239.3989986002876,-477.5830616928796,-716.9820602931673,716.9820602931673,3.4575414445987125,84.13257841266051
0.79,347.5689500865898,-83999.99999,-49516.62450156314,-46266.61085871302,-47627.58698513507,93.42827071385345,-4449763.090294803,-7456.4200870629265,11081.453197132872,-228.19243185415627,-454.55464985375755,-682.7470817079138,682.7470817079138,3.2880393796943754,84.13747332614619
0.8,347.6010139964645,-83999.99999,-49510.919618145395,-46264.189387661034,-47622.65944292853,93.43709841262452,-4449723.1170398155,-7113.437761436819,10559.623618146343,-217.43016068669462,-432.5111100346645,-649.9412707213592,649.9412707213592,3.1260201893151742,84.14214065911749
0.81,347.63149497067946,-83999.99999,-49505.496125620135,-46261.887446249944,-47617.968427669366,93.44550421562425,-4449685.069447241,-6783.480538540599,10058.891420230044,-207.10488884152485,-411.4223801108838,-618.5272689524087,618.5272689524087,2.971292258218826,84.1465893663624
0.8200000000000001,347.66046312890273,-83999.99999,-49500.341584496484,-46259.699741053264,-47613.504061572574,93.45350556331316,-4449648.8667070065,-6466.322441001091,9578.620149441269,-197.20139283342996,-391.2559820082921,-588.4573748417221,588.4573748417221,2.8234987857090177,84.15082808269172
0.8300000000000001,347.6879872823537,-83999.99999,-49495.44378415808,-46257.621077242264,-47609.256615566585,93.46111964269829,-4449614.428647393,-6161.706859064601,9118.240734435809,-187.70736216506515,-371.97811557923154,-559.6854777442967,559.6854777442967,2.68235962251053,84.154865344605
0.84,347.7141324695596,-83999.99999,-49490.791181704044,-46255.6465447076,-47605.21678222149,93.46836291388657,-4449581.678794921,-5869.361093912031,8677.036550209581,-178.60532242665397,-353.55224587859817,-532.1575683052522,532.1575683052522,2.5474889199482353,84.15870941831383
0.85,347.7389533604365,-83999.99999,-49486.37407614938,-46253.77201621936,-47601.376248429835,93.47525005612898,-4449550.547837858,-5589.0088856382035,8253.26617063084,-169.84065475004905,-335.9026299924089,-505.74328474245794,505.74328474245794,2.4176643680393135,84.16236812942688
0.86,347.7625150006017,-83999.99999,-49482.18091713583,-46251.99258079003,-47597.72585207944,93.48179732044512,-4449520.961018202,-5320.334646996337,7846.779221921398,-161.41689753421264,-319.0143248868474,-480.43122242106006,480.43122242106006,2.2929985329513918,84.16584947815086
0.87,347.78481113367235,-83999.99999,-49478.21284135367,-46250.30871221757,-47594.26272401459,93.48800948542521,-4449492.884994496,-5063.116863683771,7448.380796510978,-153.00818535350635,-302.52077368160354,-455.5289590351099,455.5289590351099,2.1661170556183174,84.16915942907157
0.88,347.8058500257115,-83999.99999,-49474.468399688194,-46248.719787455615,-47590.982790700604,93.49389355094313,-4449466.279018529,-4817.091224840788,7050.959254668919,-144.36427239458396,-286.1369782971942,-430.5012506917782,430.5012506917782,2.0313895206003396,84.17230421999517
0.89,347.825494440606,-83999.99999,-49470.97203881011,-46247.236172235884,-47587.894624368644,93.49943338389366,-4449441.183310907,-4582.185023793311,6628.2962669277995,-134.5383040851733,-268.82950018648404,-403.36780427165735,403.36780427165735,1.867374398680056,84.17528629125547
0.9,347.84259476570145,-83999.99999,-49467.9283992693,-46245.944691009136,-47585.0940640298,93.50445306036265,-4449418.194283016,-4359.694844795606,6019.020585490577,-117.65561838512,-244.27042103285447,-361.9260394179745,361.9260394179745,1.5407789740152917,84.17808295904963
0.91,347.85763705939,-83999.99999,-49465.250999966884,-46244.808636552414,-47582.536191224695,93.50903443520242,-4449397.015219496,-4148.638706747264,5280.122958589831,-95.79644125355239,-214.70975119711943,-310.50619245067185,310.50619245067185,1.0991259741583366,84.18071169564877
0.92,347.86154519943995,-83999.99999,-49464.555374884716,-46244.51347757033,-47580.99946345685,93.51175128719636,-4449382.587823001,-3960.9317783576244,3188.7174496470097,-24.369123490052488,-132.24589377312645,-156.61501726317894,156.61501726317894,-0.46920109103686486,84.18295430391589
0.93,347.84711084864745,-83999.99999,-49467.12458142797,-46245.60361862887,-47581.101625716845,93.51146892705748,-4449378.706188384,-3805.6322608765236,-1226.7090083879407,132.05024146242403,41.47772914866582,173.52797061108984,-173.52797061108984,-3.9677725829279566,84.18463889387617
0.9400000000000001,347.7864051612296,-83999.99999,-49477.92914494399,-46250.188326359,-47585.24442670938,93.50379083096095,-4449400.741515185,-3719.0058638091905,-11692.33262717379,509.12224920108116,452.5733329053105,961.6955821063916,-961.6955821063916,-12.480042065060584,84.1850837103066
0.9500000000000001,347.5119799906722,-83999.99999,-49526.760088583724,-46270.91321158673,-47607.84036519984,93.4623671792966,-4449541.456825646,-3918.9292840576563,-50193.32513387782,1904.0134517951979,1971.4264013585619,3875.43985315376,-3875.43985315376,-44.222207874204386,84.18018824610714
0.96,346.7164926564541,-83999.99999,-49668.1973845814,-46330.983120399236,-47675.34056970759,93.33900095485075,-4449968.658958771,-4788.389674877897,-153777.74553657233,5627.183710240489,6151.967255359107,11779.150965599596,-11779.150965599596,-130.1065992832917,84.16255222135422
0.97,344.47645996335257,-83999.99999,-50065.589661473,-46500.08785563835,-47867.18704210002,92.99045923138874,-4451191.705159661,-7381.382566303325,-413384.38999755355,14684.742105863272,17336.76202415072,32021.504130013993,-32021.504130013993,-347.34065518147366,84.11073991438538
0.98,338.95679361336977,-83999.99999,-51039.260812064815,-46916.50436370857,-48340.932622177876,92.1455308680138,-4454400.899125466,-12932.298759941505,-890411.4485337888,29740.02374199647,41747.03945821123,71487.06320020769,-71487.06320020769,-755.7746985384551,83.98734880107699
0.99,329.2151940125173,-83999.99999,-52738.64135346987,-47650.66611113603,-49176.82454968773,90.697986589049,-4460238.973499593,-18473.85089620737,-1271518.4596245433,37138.8885400383,74329.06126006358,111467.94980010188,-111467.94980010188,-1106.4274490985104,83.79371591359043
1.0,318.1499999999999,-83999.99999,-54639.897203340006,-48483.84988550261,-50125.415694422845,89.11583031862465,-4466968.039674711,-19206.82461343744,-1181165.0228493474,27462.05761537801,93053.92326838977,120515.98088376778,-120515.98088376778,-1063.5776271766956,83.61672191159087
