Position,Tv,Hv_CO2,Hv_H2O,Hv_N2,Hv_O2,Hv_T,Fv_T,Hvf,Hv_CO2_trn,Hv_H2O_trn,Hv_trn,qv,Hv_flux,dHvf_dz,dTv_dz,dHv_dT
0.58,346.2327522685215,1868.1361090313019,1620.8740547013556,1403.1589969045317,1432.0719851853992,1476.320732086714,24.514355115327294,36191.05069049368,-392.0183060783343,956.2526613553081,564.2343552769737,1184.281447566251,1748.5158028432247,1748.5158028432247,9.39718984282068,30.845207952509128
0.59,346.3247869102309,1871.8504515957236,1623.9908007892793,1405.851573038721,1434.845831252906,1479.1665874989558,24.53672842651915,36293.90885504295,-379.6855873697949,923.3256283150548,543.6400409452599,1136.7321076646954,1680.3721486099553,1680.3721486099553,9.01165524878803,30.845239892976828
0.6,346.4130237092652,1875.411957959883,1626.9789905850007,1408.433065525603,1437.5053192981359,1481.8944207402951,24.55824722066291,36392.72953946122,-367.4041194135942,890.8325798528942,523.4284604393001,1090.508835253395,1613.9372956926952,1613.9372956926952,8.63763319761585,30.845251404791448
0.61,346.49757786660484,1878.8252232432571,1629.8425183192787,1410.9068414443436,1440.0539082998039,1484.5078602849155,24.578931062670954,36487.6163599361,-355.20212832245045,858.8321035127412,503.6299751902908,1045.616886999369,1549.2468621896596,1549.2468621896596,8.275088094062184,30.845244812546962
0.62,346.57856358682847,1882.094806828281,1632.5852450516254,1413.2762389880938,1442.4950282847883,1487.0104968954938,24.598800355273433,36578.674339328194,-343.1058308945703,827.3605414219834,484.25471052741307,1002.0582041158445,1486.3129146432575,1486.3129146432575,7.923961697085529,30.84522218876858
0.63,346.6560947101871,1885.2252576219717,1635.2110200452996,1415.5445859419779,1444.8320993188975,1489.4059074993943,24.61787557647649,36666.00931368914,-331.13999176113134,796.4618116850326,465.3218199239012,959.8272246828213,1425.1490446067226,1425.1490446067226,7.5841402505613855,30.845185500331098
0.64,346.73028400295266,1888.2210851613943,1637.7236567037137,1417.7151789068757,1447.0685100574938,1491.697632161529,24.63617782544456,36749.72812772602,-319.32741093295004,766.1755176594726,446.84810672652253,918.9248049165657,1365.7729116430883,1365.7729116430883,7.255564336931569,30.845136560745487
0.65,346.801242918337,1891.0867497165582,1640.126924443239,1419.7912762905528,1449.2076104801506,1493.8891646992115,24.653728365911352,36829.937675272566,-307.6889711923162,736.5278376334082,428.838866441092,879.3400360308343,1308.1789024719264,1308.1789024719264,6.938085249772264,30.845076994191373
0.66,346.86908234036235,1893.8266921007078,1642.4245738582576,1421.7761200582927,1451.2527342596059,1495.983980093881,24.67054866104546,36906.74557705055,-296.2438452934172,707.5561577390304,411.31231244561314,841.0653965224819,1252.377708968095,1252.377708968095,6.6315846138556,30.845008358006265
0.67,346.93391081469315,1896.4452619957456,1644.6202767738164,1423.6728839578566,1453.207145374496,1497.9854751293076,24.686660427928153,36980.25875048583,-285.0090614678357,679.2789351134276,394.2698736455919,804.0899318962432,1198.3598055418352,1198.3598055418352,6.335920422368792,30.84493200872656
0.68,346.99583613831663,1898.9467819395343,1646.7176800590773,1425.4847200176196,1455.074085980332,1499.897021174316,24.702085318019734,37050.584185291606,-273.99994924275245,651.7197362603055,377.719787017553,768.3964990137074,1146.1162860312604,1146.1162860312604,6.050905336019613,30.8448492213837
0.6900000000000001,347.0549640793571,1901.3354954123533,1648.7203622424668,1427.214721078722,1456.8567377661143,1501.7219237940028,24.71684514879244,37117.82824696305,-263.2298928485887,624.8982000120127,361.668307163424,733.9726772086433,1095.6409843720674,1095.6409843720674,5.776392494628906,30.844761153463065
0.7000000000000001,347.11139818127765,1903.615558721742,1650.6318268539155,1428.8659150542333,1458.5582160018046,1503.4634152352226,24.730961543173795,37182.095903751026,-252.71045575081922,598.8229443339649,346.11248858314565,700.7968604393587,1046.9093490225043,1046.9093490225043,5.512165949896473,30.844668819012696
0.71,347.1652410667359,1905.791093491242,1652.4555465632625,1430.4413030672058,1460.1816088035853,1505.1246981965244,24.744456145353947,37243.49208781299,-242.4515210593331,573.5106773623096,331.0591563029765,668.8499323393138,999.9090886422903,999.9090886422903,5.258032421346719,30.844573183162854
0.72,347.21659188051393,1907.866083164158,1654.1948765467885,1431.9437846229432,1461.7298999940733,1506.7088633196545,24.75735033860461,37302.11918748541,-232.4612122372547,548.9636689278349,316.5024566905802,638.1103897730196,954.6128464635998,954.6128464635998,5.013782847037428,30.844475063742436
0.73,347.2655487265317,1909.8444712962887,1655.853137009169,1433.3762289031315,1463.2060425373425,1508.2189672895418,24.769665329021862,37358.07906264492,-222.74610694176116,525.1875910367042,302.4414840949431,608.5521441403577,910.9936282353008,910.9936282353008,4.779174969395053,30.844375220023075
0.74,347.3122069770083,1911.7300930725985,1657.4335558916955,1434.7414252838319,1464.612907519502,1509.6579800366576,24.781422119195923,37411.471658901064,-213.3112404991181,502.18522765867687,288.87398715955874,580.1528454011949,869.0268325607536,869.0268325607536,4.553998615613301,30.84427432834491
0.75,347.356659169125,1913.5266709692066,1658.9392653511513,1436.0420803022378,1465.9532809937818,1511.028780527016,24.792641251757594,37462.39447668706,-204.16025420515192,479.95128564997975,275.7910314448278,552.8838091102544,828.6748405550823,828.6748405550823,4.337996488055182,30.844172964432186
0.76,347.39899669694097,1915.2378829874901,1660.3733590504391,1437.2808671527825,1467.2299149618198,1512.3342115707965,24.803343157970982,37510.944419129955,-195.29541350309026,458.48616426797696,263.19075076488673,526.7182489643742,789.9089997292609,789.9089997292609,4.130928614038365,30.844071670793113
0.77,347.439306816415,1916.8672414683401,1661.738790692756,1438.4603380467247,1468.4454370316432,1513.5769848752482,24.813547649802118,37557.21463584579,-186.7178289320178,437.7802951634016,251.0624662313838,501.628310754308,752.6907769856919,752.6907769856919,3.932549010173194,30.843970890154942
0.78,347.4776755949239,1918.418212174553,1663.0384739130873,1439.5830105064767,1469.6024393247005,1514.7597741347424,24.82327429490744,37601.29736423875,-178.42741173013007,417.8264103304177,239.3989986002876,477.5830616928796,716.9820602931673,716.9820602931673,3.7425897236773094,30.843871025941073
0.79,347.51418602883575,1919.8941380844897,1664.2752184991716,1440.6513122788965,1470.7034216842826,1515.8851565454172,24.83254221489639,37643.2821428489,-170.42306209818514,398.6154939523414,228.19243185415627,454.55464985375755,682.7470817079138,682.7470817079138,3.5608090264692365,30.843772427544927
0.8,347.5489180151743,1921.2982381269676,1665.45172941605,1441.6675804989638,1471.7507907921463,1516.9556112111661,24.84136991366746,37683.2554807101,-162.70280283421906,380.1329635209137,217.43016068669462,432.5111100346645,649.9412707213592,649.9412707213592,3.3869349235932558,30.843675377727003
0.81,347.5819502590279,1922.6336841854811,1666.5706714037763,1442.634117494741,1472.7469176622453,1517.9735799112652,24.84977571666719,37721.30300462132,-155.26366880255742,362.3685576440823,207.10488884152485,411.4223801108838,618.5272689524087,618.5272689524087,3.220712110557171,30.843580140031435
0.8200000000000001,347.6133569797141,1923.9034678376167,1667.6345573887718,1443.5530944026339,1473.69403828809,1518.9413632787378,24.8577770643561,37757.50578221199,-148.10214486188335,345.3035376953133,197.20139283342996,391.2559820082921,588.4573748417221,588.4573748417221,3.0618681276811244,30.843486905391266
0.8300000000000001,347.64321123099177,1925.1105344919042,1668.645860941076,1444.4266483124325,1474.5943537448682,1519.8612251766383,24.865391143741224,37791.943848222865,-141.21389029567007,328.9212524607352,187.70736216506515,371.97811557923154,559.6854777442967,559.6854777442967,2.910121738156639,30.843395842310553
0.84,347.6715826071401,1926.2576905606174,1669.6069385580834,1445.2568151409641,1475.449960992419,1520.7353206233443,24.872634414929497,37824.69367173503,-134.59407078363483,313.1993932102888,178.60532242665397,353.55224587859817,532.1575683052522,532.1575683052522,2.765171844785201,30.843307065068753
0.85,347.69853503528026,1927.3475141040756,1670.5199548676103,1446.0454650282804,1476.262786275269,1521.5656214621326,24.879521557171923,37855.82467981883,-128.23764740524263,298.0783021552917,169.84065475004905,335.9026299924089,505.74328474245794,505.74328474245794,2.6264123451817323,30.84322049498701
0.86,347.7241354896936,1928.382707118361,1671.3871778162843,1446.7945573210384,1477.0348479086138,1522.3542039634633,24.886068821488067,37885.41149051643,-122.1385872541715,283.55548478838415,161.41689753421264,319.0143248868474,480.43122242106006,480.43122242106006,2.493713773674513,30.843136287069942
0.87,347.748421913187,1929.364798293874,1672.2098919839639,1447.5052019171285,1477.7672888243278,1523.102183348408,24.89228098646815,37913.48751901171,-116.2928505528518,269.30103590635815,153.00818535350635,302.52077368160354,455.5289590351099,455.5289590351099,2.364200995457657,30.84305311149209
0.88,347.7714369313919,1930.2955061836221,1672.9895406496119,1448.178645768999,1478.461393301809,1523.8108336648556,24.898165051986066,37940.09364459206,-110.69535171650871,255.0596241110927,144.36427239458396,286.1369782971942,430.5012506917782,430.5012506917782,2.235639137518673,30.842969964454912
0.89,347.7931676192584,1931.1743033027283,1673.7256853278122,1448.8145103807183,1479.1167703737124,1524.4795785195693,24.9037048849366,37965.18952656389,-105.34521393962196,239.88351802479528,134.5383040851733,268.82950018648404,403.36780427165735,403.36780427165735,2.0999514313586944,30.842882750666075
0.9,347.81322503255524,1931.98545538174,1674.4051495207157,1449.4014144814446,1479.7216885845735,1525.0952797757725,24.908724561405585,37988.17825383451,-100.27222654818883,217.92784493330882,117.65561838512,244.27042103285447,361.9260394179745,361.9260394179745,1.9077318333734754,30.842765635760394
0.91,347.8318245939076,1932.7376692889102,1675.0352301899175,1449.9456612804192,1480.2826436905223,1525.665000154913,24.913305936245358,38009.35890508117,-95.45512267619603,191.25156392974841,95.79644125355239,214.70975119711943,310.50619245067185,310.50619245067185,1.676564558991769,30.842628001089636
0.92,347.84564749162314,1933.2967148743026,1675.5034977365542,1450.3501375825049,1480.6995395423246,1526.0776737440785,24.916022788239292,38023.78609563067,-91.16257613023839,115.53169962029088,24.369123490052488,132.24589377312645,156.61501726317894,156.61501726317894,1.0325434595888099,30.842273624432476
0.93,347.8520972142813,1933.5575674260747,1675.7219904464255,1450.5388652321872,1480.8940627590803,1526.2462745923006,24.91574042810041,38027.556007097024,-87.60010781974528,-44.45013364267874,-132.05024146242403,-41.47772914866582,-173.52797061108984,-173.52797061108984,-0.32385923361154334,30.84154628560696
0.9400000000000001,347.8408278718876,1933.1017916745643,1675.340227072361,1450.209109050508,1480.5541804817292,1525.8250300324169,24.908062332003873,38005.34495577912,-85.58591545925901,-423.53633374182215,-509.12224920108116,-452.5733329053105,-961.6955821063916,-961.6955821063916,-3.534989249127032,30.839843809176394
0.9500000000000001,347.74937792940375,1929.403458207897,1672.2422775765556,1447.5331759306634,1477.7961209517466,1522.728022369121,24.86663868033954,37865.127540680915,-90.01423468015524,-1813.9992171150427,-1904.0134517951979,-1971.4264013585619,-3875.43985315376,-3875.43985315376,-15.427343427615774,30.833554087147647
0.96,347.460358853336,1917.7182122915735,1662.451894665145,1439.076321135026,1469.0802542861934,1513.0443169919367,24.743272455893695,37437.667773173074,-109.31883436978893,-5517.8648758706995,-5627.183710240489,-6151.967255359107,-11779.150965599596,-11779.150965599596,-48.40969995111664,30.815962536517407
0.97,346.5973461850694,1882.8531558496911,1633.2213582101579,1413.8257641991645,1443.061197026702,1484.311882245436,24.39473073243168,36209.38869032625,-165.4530888035489,-14519.289017059722,-14684.742105863272,-17336.76202415072,-32021.504130013993,-32021.504130013993,-138.59487551543805,30.766354280715596
0.98,344.2142085167184,1786.789336862881,1552.531521908344,1344.1113169856947,1371.2632311108011,1405.85759623276,23.549802369056714,33107.66855031863,-275.08682768319693,-29464.93691431327,-29740.02374199647,-41747.03945821123,-71487.06320020769,-71487.06320020769,-347.13607088434304,30.640081940579414
